Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,PJ Washington (17093359),PJ Washington,17093359,PF/C/F/UTIL,5500,CHA@BKN 04/16/2021 07:30PM ET,CHA,28.03
SF/PF,Dorian Finney-Smith (17093363),Dorian Finney-Smith,17093363,SF/PF/F/UTIL,5500,NY@DAL 04/16/2021 09:30PM ET,DAL,21.56
SG/SF,Dillon Brooks (17093354),Dillon Brooks,17093354,SG/SF/F/G/UTIL,5500,MEM@CHI 04/16/2021 08:00PM ET,MEM,26.79
PG,Tomas Satoransky (17093398),Tomas Satoransky,17093398,PG/G/UTIL,5500,MEM@CHI 04/16/2021 08:00PM ET,CHI,20.35
C,Jusuf Nurkic (17093352),Jusuf Nurkic,17093352,C/UTIL,5500,POR@SA 04/16/2021 08:30PM ET,POR,26.65
SG/SF,Luguentz Dort (17093376),Luguentz Dort,17093376,SG/SF/F/G/UTIL,5300,OKC@DET 04/16/2021 07:00PM ET,OKC,23.03
PG,Theo Maledon (17093381),Theo Maledon,17093381,PG/G/UTIL,5300,OKC@DET 04/16/2021 07:00PM ET,OKC,20.81
PF,Josh Jackson (17093384),Josh Jackson,17093384,PF/F/UTIL,5300,OKC@DET 04/16/2021 07:00PM ET,DET,24.04
PG/SG,Tyler Herro (17093372),Tyler Herro,17093372,PG/SG/G/UTIL,5300,MIA@MIN 04/16/2021 08:00PM ET,MIA,28.64
PF,Jalen McDaniels (17093391),Jalen McDaniels,17093391,PF/F/UTIL,5200,CHA@BKN 04/16/2021 07:30PM ET,CHA,11.76
SF/PF,James Ennis III (17093387),James Ennis III,17093387,SF/PF/F/UTIL,5200,ORL@TOR 04/16/2021 07:30PM ET,ORL,18.20
PG/SG,Terance Mann (17093394),Terance Mann,17093394,PG/SG/G/UTIL,5200,LAC@PHI 04/16/2021 07:00PM ET,LAC,14.91
SF/PF,James Johnson (17093403),James Johnson,17093403,SF/PF/F/UTIL,5100,NO@WAS 04/16/2021 07:00PM ET,NO,17.33
C,Mason Plumlee (17093401),Mason Plumlee,17093401,C/UTIL,5100,OKC@DET 04/16/2021 07:00PM ET,DET,29.91
SG/SF,Svi Mykhailiuk (17093414),Svi Mykhailiuk,17093414,SG/SF/F/G/UTIL,5100,OKC@DET 04/16/2021 07:00PM ET,OKC,15.25
PG,Cole Anthony (17093407),Cole Anthony,17093407,PG/G/UTIL,5100,ORL@TOR 04/16/2021 07:30PM ET,ORL,24.2
PF/C,Chuma Okeke (17093410),Chuma Okeke,17093410,PF/C/F/UTIL,5100,ORL@TOR 04/16/2021 07:30PM ET,ORL,18.14
PF/C,Isaiah Roby (17093438),Isaiah Roby,17093438,PF/C/F/UTIL,5000,OKC@DET 04/16/2021 07:00PM ET,OKC,21.01
SG,Eric Gordon (17093425),Eric Gordon,17093425,SG/G/UTIL,5000,DEN@HOU 04/16/2021 08:00PM ET,HOU,26.78
SG/SF,Danuel House Jr. (17093428),Danuel House Jr.,17093428,SG/SF/F/G/UTIL,5000,DEN@HOU 04/16/2021 08:00PM ET,HOU,19.44
PG,Coby White (17093495),Coby White,17093495,PG/G/UTIL,5000,MEM@CHI 04/16/2021 08:00PM ET,CHI,27.38
PG,Ricky Rubio (17093419),Ricky Rubio,17093419,PG/G/UTIL,5000,MIA@MIN 04/16/2021 08:00PM ET,MIN,24.97
SG/SF,Duncan Robinson (17093433),Duncan Robinson,17093433,SG/SF/F/G/UTIL,5000,MIA@MIN 04/16/2021 08:00PM ET,MIA,22.94
PF,Keldon Johnson (17093422),Keldon Johnson,17093422,PF/F/UTIL,5000,POR@SA 04/16/2021 08:30PM ET,SA,25.63
C,Steven Adams (17093445),Steven Adams,17093445,C/UTIL,4900,NO@WAS 04/16/2021 07:00PM ET,NO,24.71
SG/SF,Josh Richardson (17093455),Josh Richardson,17093455,SG/SF/F/G/UTIL,4900,NY@DAL 04/16/2021 09:30PM ET,DAL,23.61
PG/SG,Cory Joseph (17093451),Cory Joseph,17093451,PG/SG/G/UTIL,4900,OKC@DET 04/16/2021 07:00PM ET,DET,17.50
PF,Otto Porter Jr. (17093442),Otto Porter Jr.,17093442,PF/F/UTIL,4900,ORL@TOR 04/16/2021 07:30PM ET,ORL,21.20
SF/PF,Nicolas Batum (17093447),Nicolas Batum,17093447,SF/PF/F/UTIL,4900,LAC@PHI 04/16/2021 07:00PM ET,LAC,21.94
SG/SF,Bruce Brown (17093463),Bruce Brown,17093463,SG/SF/F/G/UTIL,4800,CHA@BKN 04/16/2021 07:30PM ET,BKN,19.09
PG/SG,Derrick Rose (17093468),Derrick Rose,17093468,PG/SG/G/UTIL,4800,NY@DAL 04/16/2021 09:30PM ET,NY,24.5
SF,Saddiq Bey (17093460),Saddiq Bey,17093460,SF/F/UTIL,4800,OKC@DET 04/16/2021 07:00PM ET,DET,20.66
C,Dwight Howard (17093475),Dwight Howard,17093475,C/UTIL,4800,LAC@PHI 04/16/2021 07:00PM ET,PHI,20.32
PG,Goran Dragic (17093472),Goran Dragic,17093472,PG/G/UTIL,4800,MIA@MIN 04/16/2021 08:00PM ET,MIA,24.91
PF/C,Blake Griffin (17093519),Blake Griffin,17093519,PF/C/F/UTIL,4700,CHA@BKN 04/16/2021 07:30PM ET,BKN,23.74
C,Thomas Bryant (17093486),Thomas Bryant,17093486,C/UTIL,4700,NO@WAS 04/16/2021 07:00PM ET,WAS,26.62
SF/PF,Deni Avdija (17093488),Deni Avdija,17093488,SF/PF/F/UTIL,4700,NO@WAS 04/16/2021 07:00PM ET,WAS,16.31
PG/SG,Jalen Brunson (17093482),Jalen Brunson,17093482,PG/SG/G/UTIL,4700,NY@DAL 04/16/2021 09:30PM ET,DAL,23.51
SG,Dwayne Bacon (17093492),Dwayne Bacon,17093492,SG/G/UTIL,4700,ORL@TOR 04/16/2021 07:30PM ET,ORL,17.11
SG/SF,Luke Kennard (17093477),Luke Kennard,17093477,SG/SF/F/G/UTIL,4700,LAC@PHI 04/16/2021 07:00PM ET,LAC,15.52
C,Cody Zeller (17093501),Cody Zeller,17093501,C/UTIL,4600,CHA@BKN 04/16/2021 07:30PM ET,CHA,23.06
SF,Tim Hardaway Jr. (17093505),Tim Hardaway Jr.,17093505,SF/F/UTIL,4600,NY@DAL 04/16/2021 09:30PM ET,DAL,24.89
C,Mo Bamba (17093503),Mo Bamba,17093503,C/UTIL,4600,ORL@TOR 04/16/2021 07:30PM ET,ORL,15.06
C,DeMarcus Cousins (17093508),DeMarcus Cousins,17093508,C/UTIL,4600,LAC@PHI 04/16/2021 07:00PM ET,LAC,24.68
PG,Kendrick Nunn (17093498),Kendrick Nunn,17093498,PG/G/UTIL,4600,MIA@MIN 04/16/2021 08:00PM ET,MIA,24.17
C,Mitchell Robinson (17093517),Mitchell Robinson,17093517,C/UTIL,4500,NY@DAL 04/16/2021 09:30PM ET,NY,24.23
PG/SF,Michael Carter-Williams (17093510),Michael Carter-Williams,17093510,PG/SF/F/G/UTIL,4500,ORL@TOR 04/16/2021 07:30PM ET,ORL,22.52
C,Serge Ibaka (17093515),Serge Ibaka,17093515,C/UTIL,4500,LAC@PHI 04/16/2021 07:00PM ET,LAC,24.86
PG/SG,De'Anthony Melton (17093526),De'Anthony Melton,17093526,PG/SG/G/UTIL,4500,MEM@CHI 04/16/2021 08:00PM ET,MEM,21.8
PF,Jaden McDaniels (17093523),Jaden McDaniels,17093523,PF/F/UTIL,4500,MIA@MIN 04/16/2021 08:00PM ET,MIN,16.20
PF/C,Jeff Green (17093538),Jeff Green,17093538,PF/C/F/UTIL,4400,CHA@BKN 04/16/2021 07:30PM ET,BKN,19.22
SG,Malik Monk (17093542),Malik Monk,17093542,SG/G/UTIL,4400,CHA@BKN 04/16/2021 07:30PM ET,CHA,20.88
SF,Alec Burks (17093530),Alec Burks,17093530,SF/F/UTIL,4400,NY@DAL 04/16/2021 09:30PM ET,NY,23.96
C,Isaiah Stewart (17093536),Isaiah Stewart,17093536,C/UTIL,4400,OKC@DET 04/16/2021 07:00PM ET,DET,18.23
SG,Seth Curry (17093545),Seth Curry,17093545,SG/G/UTIL,4400,LAC@PHI 04/16/2021 07:00PM ET,PHI,21.22
SG,Grayson Allen (17093533),Grayson Allen,17093533,SG/G/UTIL,4400,MEM@CHI 04/16/2021 08:00PM ET,MEM,21.1
PF,Rudy Gay (17093548),Rudy Gay,17093548,PF/F/UTIL,4300,POR@SA 04/16/2021 08:30PM ET,SA,22.36
C,DeAndre Jordan (17093609),DeAndre Jordan,17093609,C/UTIL,4200,CHA@BKN 04/16/2021 07:30PM ET,BKN,21.83
PG,Isaiah Thomas (17093563),Isaiah Thomas,17093563,PG/G/UTIL,4200,NO@WAS 04/16/2021 07:00PM ET,NO,12
C,Nerlens Noel (17093561),Nerlens Noel,17093561,C/UTIL,4200,NY@DAL 04/16/2021 09:30PM ET,NY,19.64
C,Tony Bradley (17093555),Tony Bradley,17093555,C/UTIL,4200,OKC@DET 04/16/2021 07:00PM ET,OKC,17.3
SF,Hamidou Diallo (17093566),Hamidou Diallo,17093566,SF/F/UTIL,4200,OKC@DET 04/16/2021 07:00PM ET,DET,23.17
PG/SG,Shake Milton (17093551),Shake Milton,17093551,PG/SG/G/UTIL,4200,LAC@PHI 04/16/2021 07:00PM ET,PHI,22.59
PF/C,Brandon Clarke (17093557),Brandon Clarke,17093557,PF/C/F/UTIL,4200,MEM@CHI 04/16/2021 08:00PM ET,MEM,24.42
PG,Chris Chiozza (17093582),Chris Chiozza,17093582,PG/G/UTIL,4100,CHA@BKN 04/16/2021 07:30PM ET,BKN,10.98
SG/SF,Reggie Bullock (17093573),Reggie Bullock,17093573,SG/SF/F/G/UTIL,4100,NY@DAL 04/16/2021 09:30PM ET,NY,18.74
SF/PF,Patrick Williams (17093569),Patrick Williams,17093569,SF/PF/F/UTIL,4100,MEM@CHI 04/16/2021 08:00PM ET,CHI,20.06
PG/SG,Jaylen Nowell (17093578),Jaylen Nowell,17093578,PG/SG/G/UTIL,4100,MIA@MIN 04/16/2021 08:00PM ET,MIN,16.65
SF/PF,Davis Bertans (17093585),Davis Bertans,17093585,SF/PF/F/UTIL,4000,NO@WAS 04/16/2021 07:00PM ET,WAS,19.17
SG/SF,Naji Marshall (17093662),Naji Marshall,17093662,SG/SF/F/G/UTIL,4000,NO@WAS 04/16/2021 07:00PM ET,NO,12.78
PF/C,Maxi Kleber (17093592),Maxi Kleber,17093592,PF/C/F/UTIL,4000,NY@DAL 04/16/2021 09:30PM ET,DAL,19.38
PG/SG,Ty Jerome (17093596),Ty Jerome,17093596,PG/SG/G/UTIL,4000,OKC@DET 04/16/2021 07:00PM ET,OKC,20.80
PG/SG,R.J. Hampton (17093600),R.J. Hampton,17093600,PG/SG/G/UTIL,4000,ORL@TOR 04/16/2021 07:30PM ET,ORL,9.89
SG/SF,Sterling Brown (17093604),Sterling Brown,17093604,SG/SF/F/G/UTIL,4000,DEN@HOU 04/16/2021 08:00PM ET,HOU,18.28
PG/SG,Facundo Campazzo (17093642),Facundo Campazzo,17093642,PG/SG/G/UTIL,4000,DEN@HOU 04/16/2021 08:00PM ET,DEN,13.80
PG,George Hill (17093589),George Hill,17093589,PG/G/UTIL,4000,LAC@PHI 04/16/2021 07:00PM ET,PHI,21.34
SG,Landry Shamet (17093614),Landry Shamet,17093614,SG/G/UTIL,3900,CHA@BKN 04/16/2021 07:30PM ET,BKN,14.54
C,Bismack Biyombo (17093623),Bismack Biyombo,17093623,C/UTIL,3900,CHA@BKN 04/16/2021 07:30PM ET,CHA,16.24
PG,Elfrid Payton (17093611),Elfrid Payton,17093611,PG/G/UTIL,3900,NY@DAL 04/16/2021 09:30PM ET,NY,22.98
SF,Danny Green (17093620),Danny Green,17093620,SF/F/UTIL,3900,LAC@PHI 04/16/2021 07:00PM ET,PHI,21.66
PF/C,Lauri Markkanen (17093625),Lauri Markkanen,17093625,PF/C/F/UTIL,3900,MEM@CHI 04/16/2021 08:00PM ET,CHI,25.46
SG/SF,Desmond Bane (17093629),Desmond Bane,17093629,SG/SF/F/G/UTIL,3900,MEM@CHI 04/16/2021 08:00PM ET,MEM,17.98
PF,Carmelo Anthony (17093617),Carmelo Anthony,17093617,PF/F/UTIL,3900,POR@SA 04/16/2021 08:30PM ET,POR,22.82
PF/C,Taj Gibson (17093638),Taj Gibson,17093638,PF/C/F/UTIL,3800,NY@DAL 04/16/2021 09:30PM ET,NY,16.07
C,Khem Birch (17093634),Khem Birch,17093634,C/UTIL,3800,ORL@TOR 04/16/2021 07:30PM ET,TOR,16.07
SG/SF,Furkan Korkmaz (17093646),Furkan Korkmaz,17093646,SG/SF/F/G/UTIL,3800,LAC@PHI 04/16/2021 07:00PM ET,PHI,16.34
C,Naz Reid (17093636),Naz Reid,17093636,C/UTIL,3800,MIA@MIN 04/16/2021 08:00PM ET,MIN,21.38
PF,Trevor Ariza (17093651),Trevor Ariza,17093651,PF/F/UTIL,3800,MIA@MIN 04/16/2021 08:00PM ET,MIA,17.20
PG,Jordan McLaughlin (17093659),Jordan McLaughlin,17093659,PG/G/UTIL,3800,MIA@MIN 04/16/2021 08:00PM ET,MIN,16.74
SG/SF,Lonnie Walker IV (17093654),Lonnie Walker IV,17093654,SG/SF/F/G/UTIL,3800,POR@SA 04/16/2021 08:30PM ET,SA,19.19
PG,Brad Wanamaker (17093678),Brad Wanamaker,17093678,PG/G/UTIL,3700,CHA@BKN 04/16/2021 07:30PM ET,CHA,13.01
C,Jaxson Hayes (17093673),Jaxson Hayes,17093673,C/UTIL,3700,NO@WAS 04/16/2021 07:00PM ET,NO,13.46
PG/SG,Monte Morris (17093669),Monte Morris,17093669,PG/SG/G/UTIL,3700,DEN@HOU 04/16/2021 08:00PM ET,DEN,20.08
PG,Patrick Beverley (17093675),Patrick Beverley,17093675,PG/G/UTIL,3700,LAC@PHI 04/16/2021 07:00PM ET,LAC,19.28
C,Daniel Theis (17093667),Daniel Theis,17093667,C/UTIL,3700,MEM@CHI 04/16/2021 08:00PM ET,CHI,21.61
SG/SF,Caleb Martin (17093686),Caleb Martin,17093686,SG/SF/F/G/UTIL,3600,CHA@BKN 04/16/2021 07:30PM ET,CHA,11.9
C,Nicolas Claxton (17093707),Nicolas Claxton,17093707,C/UTIL,3600,CHA@BKN 04/16/2021 07:30PM ET,BKN,17.90
C,Guillermo Hernangomez (17093691),Guillermo Hernangomez,17093691,C/UTIL,3600,NO@WAS 04/16/2021 07:00PM ET,NO,17.09
PG/SG,Raul Neto (17093703),Raul Neto,17093703,PG/SG/G/UTIL,3600,NO@WAS 04/16/2021 07:00PM ET,WAS,16.41
SF/PF,Jaylen Hoard (17093699),Jaylen Hoard,17093699,SF/PF/F/UTIL,3600,OKC@DET 04/16/2021 07:00PM ET,OKC,12.92
SG/SF,Gary Harris (17093681),Gary Harris,17093681,SG/SF/F/G/UTIL,3600,ORL@TOR 04/16/2021 07:30PM ET,ORL,17.96
PG,Chasson Randle (17093696),Chasson Randle,17093696,PG/G/UTIL,3600,ORL@TOR 04/16/2021 07:30PM ET,ORL,11.30
PG/SF,DeAndre' Bembry (17093709),DeAndre' Bembry,17093709,PG/SF/F/G/UTIL,3600,ORL@TOR 04/16/2021 07:30PM ET,TOR,13.60
PG,Rajon Rondo (17093693),Rajon Rondo,17093693,PG/G/UTIL,3600,LAC@PHI 04/16/2021 07:00PM ET,LAC,13.80
SF,Alize Johnson (17093735),Alize Johnson,17093735,SF/F/UTIL,3500,CHA@BKN 04/16/2021 07:30PM ET,BKN,16.5
PG,Ish Smith (17093729),Ish Smith,17093729,PG/G/UTIL,3500,NO@WAS 04/16/2021 07:00PM ET,WAS,17.97
PG/SG,Kira Lewis Jr. (17093742),Kira Lewis Jr.,17093742,PG/SG/G/UTIL,3500,NO@WAS 04/16/2021 07:00PM ET,NO,13.48
PG,Killian Hayes (17093726),Killian Hayes,17093726,PG/G/UTIL,3500,OKC@DET 04/16/2021 07:00PM ET,DET,14.40
