Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Chris Paul (17144290),Chris Paul,17144290,PG/G/UTIL,7900,PHO@MIL 04/19/2021 08:00PM ET,PHO,37.81
PG/SG,Shai Gilgeous-Alexander (17144283),Shai Gilgeous-Alexander,17144283,PG/SG/G/UTIL,7800,OKC@WAS 04/19/2021 08:00PM ET,OKC,41
PG,Ben Simmons (17144287),Ben Simmons,17144287,PG/G/UTIL,7800,GS@PHI 04/19/2021 07:30PM ET,PHI,38.58
SF/PF,Michael Porter Jr. (17144293),Michael Porter Jr.,17144293,SF/PF/F/UTIL,7700,MEM@DEN 04/19/2021 09:00PM ET,DEN,33.01
PG,Malcolm Brogdon (17144297),Malcolm Brogdon,17144297,PG/G/UTIL,7600,SA@IND 04/19/2021 08:00PM ET,IND,39.36
SF/PF,Tobias Harris (17144300),Tobias Harris,17144300,SF/PF/F/UTIL,7600,GS@PHI 04/19/2021 07:30PM ET,PHI,38.61
C,Jarrett Allen (17144307),Jarrett Allen,17144307,C/UTIL,7500,CLE@DET 04/19/2021 07:00PM ET,CLE,32.23
SG,Caris LeVert (17144304),Caris LeVert,17144304,SG/G/UTIL,7500,SA@IND 04/19/2021 08:00PM ET,IND,35
PG/SG,Collin Sexton (17144309),Collin Sexton,17144309,PG/SG/G/UTIL,7400,CLE@DET 04/19/2021 07:00PM ET,CLE,35.86
PG,Kemba Walker (17144313),Kemba Walker,17144313,PG/G/UTIL,7300,CHI@BOS 04/19/2021 07:30PM ET,BOS,33.34
PG,Dejounte Murray (17144320),Dejounte Murray,17144320,PG/G/UTIL,7300,SA@IND 04/19/2021 08:00PM ET,SA,35.77
PF/C,Draymond Green (17144316),Draymond Green,17144316,PF/C/F/UTIL,7300,GS@PHI 04/19/2021 07:30PM ET,GS,31.93
PG,Ja Morant (17144323),Ja Morant,17144323,PG/G/UTIL,7200,MEM@DEN 04/19/2021 09:00PM ET,MEM,35.40
C,Andre Drummond (17144326),Andre Drummond,17144326,C/UTIL,7100,UTA@LAL 04/19/2021 10:00PM ET,LAL,40.43
C,Jaren Jackson Jr. (17144328),Jaren Jackson Jr.,17144328,C/UTIL,7100,MEM@DEN 04/19/2021 09:00PM ET,MEM,0
SG/SF,Luguentz Dort (17144345),Luguentz Dort,17144345,SG/SF/F/G/UTIL,7000,OKC@WAS 04/19/2021 08:00PM ET,OKC,23.91
PG,Darius Garland (17144339),Darius Garland,17144339,PG/G/UTIL,7000,CLE@DET 04/19/2021 07:00PM ET,CLE,31.34
PG/SG,Kevin Porter Jr. (17144330),Kevin Porter Jr.,17144330,PG/SG/G/UTIL,7000,HOU@MIA 04/19/2021 08:00PM ET,HOU,31.48
SG/SF,Andrew Wiggins (17144334),Andrew Wiggins,17144334,SG/SF/F/G/UTIL,7000,GS@PHI 04/19/2021 07:30PM ET,GS,31.42
PG,Mike Conley (17144342),Mike Conley,17144342,PG/G/UTIL,7000,UTA@LAL 04/19/2021 10:00PM ET,UTA,32.68
PG/SG,Victor Oladipo (17144350),Victor Oladipo,17144350,PG/SG/G/UTIL,6900,HOU@MIA 04/19/2021 08:00PM ET,MIA,36.24
C,Kelly Olynyk (17144354),Kelly Olynyk,17144354,C/UTIL,6900,HOU@MIA 04/19/2021 08:00PM ET,HOU,26.99
PF,Jerami Grant (17144358),Jerami Grant,17144358,PF/F/UTIL,6800,CLE@DET 04/19/2021 07:00PM ET,DET,36.38
C,Deandre Ayton (17144356),Deandre Ayton,17144356,C/UTIL,6800,PHO@MIL 04/19/2021 08:00PM ET,PHO,33.91
PG/SG,Marcus Smart (17144361),Marcus Smart,17144361,PG/SG/G/UTIL,6700,CHI@BOS 04/19/2021 07:30PM ET,BOS,30.19
SF/PF,Jae'Sean Tate (17144368),Jae'Sean Tate,17144368,SF/PF/F/UTIL,6600,HOU@MIA 04/19/2021 08:00PM ET,HOU,24.57
PG,Dennis Schroder (17144365),Dennis Schroder,17144365,PG/G/UTIL,6600,UTA@LAL 04/19/2021 10:00PM ET,LAL,30.01
PF/C,Kevin Love (17144376),Kevin Love,17144376,PF/C/F/UTIL,6500,CLE@DET 04/19/2021 07:00PM ET,CLE,24.5
PG/SG,Derrick White (17144380),Derrick White,17144380,PG/SG/G/UTIL,6500,SA@IND 04/19/2021 08:00PM ET,SA,27.13
SF/PF,Kyle Kuzma (17144372),Kyle Kuzma,17144372,SF/PF/F/UTIL,6500,UTA@LAL 04/19/2021 10:00PM ET,LAL,26.14
PF,Darius Bazley (17144388),Darius Bazley,17144388,PF/F/UTIL,6400,OKC@WAS 04/19/2021 08:00PM ET,OKC,26.15
PG/SG,Jordan Clarkson (17144384),Jordan Clarkson,17144384,PG/SG/G/UTIL,6400,UTA@LAL 04/19/2021 10:00PM ET,UTA,28.30
C,Moses Brown (17144391),Moses Brown,17144391,C/UTIL,6200,OKC@WAS 04/19/2021 08:00PM ET,OKC,23.04
C,Jakob Poeltl (17144393),Jakob Poeltl,17144393,C/UTIL,6200,SA@IND 04/19/2021 08:00PM ET,SA,25.14
SF/PF,Kelly Oubre Jr. (17144395),Kelly Oubre Jr.,17144395,SF/PF/F/UTIL,6200,GS@PHI 04/19/2021 07:30PM ET,GS,28.92
SG/SF,Joe Ingles (17144399),Joe Ingles,17144399,SG/SF/F/G/UTIL,6200,UTA@LAL 04/19/2021 10:00PM ET,UTA,25.62
PF,Kyle Anderson (17144404),Kyle Anderson,17144404,PF/F/UTIL,6200,MEM@DEN 04/19/2021 09:00PM ET,MEM,29.38
C,Myles Turner (17144407),Myles Turner,17144407,C/UTIL,6100,SA@IND 04/19/2021 08:00PM ET,IND,30.98
C,Robert Williams (17144409),Robert Williams,17144409,C/UTIL,6000,CHI@BOS 04/19/2021 07:30PM ET,BOS,24.41
PF/C,Larry Nance Jr. (17144411),Larry Nance Jr.,17144411,PF/C/F/UTIL,6000,CLE@DET 04/19/2021 07:00PM ET,CLE,27.48
C,Al Horford (17144415),Al Horford,17144415,C/UTIL,5900,OKC@WAS 04/19/2021 08:00PM ET,OKC,31.82
PF,Rui Hachimura (17144431),Rui Hachimura,17144431,PF/F/UTIL,5900,OKC@WAS 04/19/2021 08:00PM ET,WAS,24.53
PG/SG,Donte DiVincenzo (17144422),Donte DiVincenzo,17144422,PG/SG/G/UTIL,5900,PHO@MIL 04/19/2021 08:00PM ET,MIL,25.37
SG/SF,Dillon Brooks (17144417),Dillon Brooks,17144417,SG/SF/F/G/UTIL,5900,MEM@DEN 04/19/2021 09:00PM ET,MEM,27.27
SG/SF,Will Barton (17144426),Will Barton,17144426,SG/SF/F/G/UTIL,5900,MEM@DEN 04/19/2021 09:00PM ET,DEN,25.09
SF/PF,Bojan Bogdanovic (17144434),Bojan Bogdanovic,17144434,SF/PF/F/UTIL,5800,UTA@LAL 04/19/2021 10:00PM ET,UTA,24.75
SF/PF,Aaron Gordon (17144438),Aaron Gordon,17144438,SF/PF/F/UTIL,5700,MEM@DEN 04/19/2021 09:00PM ET,DEN,29.35
PG,Theo Maledon (17144444),Theo Maledon,17144444,PG/G/UTIL,5600,OKC@WAS 04/19/2021 08:00PM ET,OKC,20.80
C,Montrezl Harrell (17144442),Montrezl Harrell,17144442,C/UTIL,5600,UTA@LAL 04/19/2021 10:00PM ET,LAL,26.68
PF/C,Bobby Portis (17144447),Bobby Portis,17144447,PF/C/F/UTIL,5600,PHO@MIL 04/19/2021 08:00PM ET,MIL,24.60
PF/C,Thaddeus Young (17144457),Thaddeus Young,17144457,PF/C/F/UTIL,5500,CHI@BOS 04/19/2021 07:30PM ET,CHI,28.93
SF,Aleksej Pokusevski (17144454),Aleksej Pokusevski,17144454,SF/F/UTIL,5500,OKC@WAS 04/19/2021 08:00PM ET,OKC,19.56
SG,Eric Gordon (17144451),Eric Gordon,17144451,SG/G/UTIL,5500,HOU@MIA 04/19/2021 08:00PM ET,HOU,26.78
PG,Coby White (17144468),Coby White,17144468,PG/G/UTIL,5400,CHI@BOS 04/19/2021 07:30PM ET,CHI,27.69
PG/SG,Tyler Herro (17144461),Tyler Herro,17144461,PG/SG/G/UTIL,5400,HOU@MIA 04/19/2021 08:00PM ET,MIA,28.31
PG,T.J. McConnell (17144465),T.J. McConnell,17144465,PG/G/UTIL,5400,SA@IND 04/19/2021 08:00PM ET,IND,25.98
SG/SF,Evan Fournier (17144471),Evan Fournier,17144471,SG/SF/F/G/UTIL,5300,CHI@BOS 04/19/2021 07:30PM ET,BOS,30.45
SF,Saddiq Bey (17144476),Saddiq Bey,17144476,SF/F/UTIL,5300,CLE@DET 04/19/2021 07:00PM ET,DET,20.80
C,Isaiah Stewart (17144479),Isaiah Stewart,17144479,C/UTIL,5200,CLE@DET 04/19/2021 07:00PM ET,DET,19.23
PF,Trevor Ariza (17144481),Trevor Ariza,17144481,PF/F/UTIL,5200,HOU@MIA 04/19/2021 08:00PM ET,MIA,19.45
PF,Josh Jackson (17144484),Josh Jackson,17144484,PF/F/UTIL,5100,CLE@DET 04/19/2021 07:00PM ET,DET,24.38
PG/SG,Cory Joseph (17144492),Cory Joseph,17144492,PG/SG/G/UTIL,5000,CLE@DET 04/19/2021 07:00PM ET,DET,17.58
PF,Keldon Johnson (17144496),Keldon Johnson,17144496,PF/F/UTIL,5000,SA@IND 04/19/2021 08:00PM ET,SA,25.55
SG,Kentavious Caldwell-Pope (17144487),Kentavious Caldwell-Pope,17144487,SG/G/UTIL,5000,UTA@LAL 04/19/2021 10:00PM ET,LAL,17.77
C,Brook Lopez (17144490),Brook Lopez,17144490,C/UTIL,5000,PHO@MIL 04/19/2021 08:00PM ET,MIL,23.57
PG,Tomas Satoransky (17144511),Tomas Satoransky,17144511,PG/G/UTIL,4900,CHI@BOS 04/19/2021 07:30PM ET,CHI,20.16
SF/PF,Taurean Prince (17144507),Taurean Prince,17144507,SF/PF/F/UTIL,4900,CLE@DET 04/19/2021 07:00PM ET,CLE,19.26
SG/SF,Duncan Robinson (17144499),Duncan Robinson,17144499,SG/SF/F/G/UTIL,4900,HOU@MIA 04/19/2021 08:00PM ET,MIA,22.90
PF,Markieff Morris (17144504),Markieff Morris,17144504,PF/F/UTIL,4900,UTA@LAL 04/19/2021 10:00PM ET,LAL,16.73
PF/C,Isaiah Roby (17144519),Isaiah Roby,17144519,PF/C/F/UTIL,4800,OKC@WAS 04/19/2021 08:00PM ET,OKC,21.17
SG/SF,Kenrich Williams (17144533),Kenrich Williams,17144533,SG/SF/F/G/UTIL,4800,OKC@WAS 04/19/2021 08:00PM ET,OKC,17.56
C,Mason Plumlee (17144517),Mason Plumlee,17144517,C/UTIL,4800,CLE@DET 04/19/2021 07:00PM ET,DET,29.63
PF,Dean Wade (17144541),Dean Wade,17144541,PF/F/UTIL,4800,CLE@DET 04/19/2021 07:00PM ET,CLE,13.01
SG/SF,Danuel House Jr. (17144528),Danuel House Jr.,17144528,SG/SF/F/G/UTIL,4800,HOU@MIA 04/19/2021 08:00PM ET,HOU,19.44
PG,Goran Dragic (17144538),Goran Dragic,17144538,PG/G/UTIL,4800,HOU@MIA 04/19/2021 08:00PM ET,MIA,25.40
SG/SF,Furkan Korkmaz (17144523),Furkan Korkmaz,17144523,SG/SF/F/G/UTIL,4800,GS@PHI 04/19/2021 07:30PM ET,PHI,16.78
SF,Talen Horton-Tucker (17144544),Talen Horton-Tucker,17144544,SF/F/UTIL,4800,UTA@LAL 04/19/2021 10:00PM ET,LAL,18.18
SF,Mikal Bridges (17144547),Mikal Bridges,17144547,SF/F/UTIL,4800,PHO@MIL 04/19/2021 08:00PM ET,PHO,25.79
SG,Grayson Allen (17144514),Grayson Allen,17144514,SG/G/UTIL,4800,MEM@DEN 04/19/2021 09:00PM ET,MEM,21.53
C,Tristan Thompson (17144552),Tristan Thompson,17144552,C/UTIL,4700,CHI@BOS 04/19/2021 07:30PM ET,BOS,21.09
C,Thomas Bryant (17144550),Thomas Bryant,17144550,C/UTIL,4700,OKC@WAS 04/19/2021 08:00PM ET,WAS,26.62
PF,Rudy Gay (17144560),Rudy Gay,17144560,PF/F/UTIL,4700,SA@IND 04/19/2021 08:00PM ET,SA,22.53
C,Dwight Howard (17144554),Dwight Howard,17144554,C/UTIL,4700,GS@PHI 04/19/2021 07:30PM ET,PHI,20.32
SF/PF,Royce O'Neale (17144556),Royce O'Neale,17144556,SF/PF/F/UTIL,4700,UTA@LAL 04/19/2021 10:00PM ET,UTA,22.01
PG/SG,Facundo Campazzo (17144563),Facundo Campazzo,17144563,PG/SG/G/UTIL,4700,MEM@DEN 04/19/2021 09:00PM ET,DEN,13.85
SF/PF,Patrick Williams (17144567),Patrick Williams,17144567,SF/PF/F/UTIL,4600,CHI@BOS 04/19/2021 07:30PM ET,CHI,20.11
SF/PF,Deni Avdija (17144577),Deni Avdija,17144577,SF/PF/F/UTIL,4600,OKC@WAS 04/19/2021 08:00PM ET,WAS,16.26
SF,Danny Green (17144571),Danny Green,17144571,SF/F/UTIL,4600,GS@PHI 04/19/2021 07:30PM ET,PHI,21.96
SF,Kent Bazemore (17144574),Kent Bazemore,17144574,SF/F/UTIL,4600,GS@PHI 04/19/2021 07:30PM ET,GS,15.26
C,Isaiah Hartenstein (17144588),Isaiah Hartenstein,17144588,C/UTIL,4500,CLE@DET 04/19/2021 07:00PM ET,CLE,13.41
PG/SG,Jordan Poole (17144581),Jordan Poole,17144581,PG/SG/G/UTIL,4500,GS@PHI 04/19/2021 07:30PM ET,GS,17.11
SG,Seth Curry (17144585),Seth Curry,17144585,SG/G/UTIL,4500,GS@PHI 04/19/2021 07:30PM ET,PHI,21.22
C,James Wiseman (17144590),James Wiseman,17144590,C/UTIL,4400,GS@PHI 04/19/2021 07:30PM ET,GS,21.64
PF,Jae Crowder (17144596),Jae Crowder,17144596,PF/F/UTIL,4400,PHO@MIL 04/19/2021 08:00PM ET,PHO,22.39
PG/SG,De'Anthony Melton (17144592),De'Anthony Melton,17144592,PG/SG/G/UTIL,4400,MEM@DEN 04/19/2021 09:00PM ET,MEM,21.8
PF/C,Lauri Markkanen (17144605),Lauri Markkanen,17144605,PF/C/F/UTIL,4300,CHI@BOS 04/19/2021 07:30PM ET,CHI,25.23
C,Tony Bradley (17144599),Tony Bradley,17144599,C/UTIL,4300,OKC@WAS 04/19/2021 08:00PM ET,OKC,17.44
SF/PF,Davis Bertans (17144601),Davis Bertans,17144601,SF/PF/F/UTIL,4300,OKC@WAS 04/19/2021 08:00PM ET,WAS,19.17
SG/SF,Sterling Brown (17144618),Sterling Brown,17144618,SG/SF/F/G/UTIL,4300,HOU@MIA 04/19/2021 08:00PM ET,HOU,18.28
PG,Kendrick Nunn (17144623),Kendrick Nunn,17144623,PG/G/UTIL,4300,HOU@MIA 04/19/2021 08:00PM ET,MIA,24.06
SG/SF,Jeremy Lamb (17144613),Jeremy Lamb,17144613,SG/SF/F/G/UTIL,4300,SA@IND 04/19/2021 08:00PM ET,IND,20.42
PG/SG,Bryn Forbes (17144609),Bryn Forbes,17144609,PG/SG/G/UTIL,4300,PHO@MIL 04/19/2021 08:00PM ET,MIL,13.82
SF,Hamidou Diallo (17144636),Hamidou Diallo,17144636,SF/F/UTIL,4200,CLE@DET 04/19/2021 07:00PM ET,DET,23.17
C,Drew Eubanks (17144626),Drew Eubanks,17144626,C/UTIL,4200,SA@IND 04/19/2021 08:00PM ET,SA,14.07
PG/SG,Shake Milton (17144632),Shake Milton,17144632,PG/SG/G/UTIL,4200,GS@PHI 04/19/2021 07:30PM ET,PHI,22.44
PF/C,Brandon Clarke (17144628),Brandon Clarke,17144628,PF/C/F/UTIL,4200,MEM@DEN 04/19/2021 09:00PM ET,MEM,24.42
SG,Svi Mykhailiuk (17144646),Svi Mykhailiuk,17144646,SG/G/UTIL,4100,OKC@WAS 04/19/2021 08:00PM ET,OKC,15.16
SF/PF,Doug McDermott (17144639),Doug McDermott,17144639,SF/PF/F/UTIL,4100,SA@IND 04/19/2021 08:00PM ET,IND,20.82
SF,Justin Holiday (17144643),Justin Holiday,17144643,SF/F/UTIL,4100,SA@IND 04/19/2021 08:00PM ET,IND,21.62
C,Daniel Theis (17144661),Daniel Theis,17144661,C/UTIL,4000,CHI@BOS 04/19/2021 07:30PM ET,CHI,21.36
C,Daniel Gafford (17144649),Daniel Gafford,17144649,C/UTIL,4000,OKC@WAS 04/19/2021 08:00PM ET,WAS,14.49
SF,Isaac Okoro (17144671),Isaac Okoro,17144671,SF/F/UTIL,4000,CLE@DET 04/19/2021 07:00PM ET,CLE,17.24
SG/SF,Lonnie Walker IV (17144663),Lonnie Walker IV,17144663,SG/SF/F/G/UTIL,4000,SA@IND 04/19/2021 08:00PM ET,SA,18.97
PG,George Hill (17144656),George Hill,17144656,PG/G/UTIL,4000,GS@PHI 04/19/2021 07:30PM ET,PHI,21.34
C,Kevon Looney (17144659),Kevon Looney,17144659,C/UTIL,4000,GS@PHI 04/19/2021 07:30PM ET,GS,13.45
PG,Cameron Payne (17144668),Cameron Payne,17144668,PG/G/UTIL,4000,PHO@MIL 04/19/2021 08:00PM ET,PHO,17.41
SF,Pat Connaughton (17144674),Pat Connaughton,17144674,SF/F/UTIL,4000,PHO@MIL 04/19/2021 08:00PM ET,MIL,17.51
SG/SF,Desmond Bane (17144651),Desmond Bane,17144651,SG/SF/F/G/UTIL,4000,MEM@DEN 04/19/2021 09:00PM ET,MEM,18.22
PG/SG,Ty Jerome (17144687),Ty Jerome,17144687,PG/SG/G/UTIL,3900,OKC@WAS 04/19/2021 08:00PM ET,OKC,20.73
PF,KJ Martin Jr. (17144691),KJ Martin Jr.,17144691,PF/F/UTIL,3900,HOU@MIA 04/19/2021 08:00PM ET,HOU,16.35
C,Goga Bitadze (17144677),Goga Bitadze,17144677,C/UTIL,3900,SA@IND 04/19/2021 08:00PM ET,IND,12.67
PG/SG,Alex Caruso (17144683),Alex Caruso,17144683,PG/SG/G/UTIL,3900,UTA@LAL 04/19/2021 10:00PM ET,LAL,15.96
PG/SG,Monte Morris (17144679),Monte Morris,17144679,PG/SG/G/UTIL,3900,MEM@DEN 04/19/2021 09:00PM ET,DEN,19.99
PG,Ish Smith (17144698),Ish Smith,17144698,PG/G/UTIL,3800,OKC@WAS 04/19/2021 08:00PM ET,WAS,18.20
PF/C,Juan Toscano-Anderson (17144694),Juan Toscano-Anderson,17144694,PF/C/F/UTIL,3800,GS@PHI 04/19/2021 07:30PM ET,GS,15.21
PG,Killian Hayes (17144710),Killian Hayes,17144710,PG/G/UTIL,3700,CLE@DET 04/19/2021 07:00PM ET,DET,16.06
SG/SF,Avery Bradley (17144705),Avery Bradley,17144705,SG/SF/F/G/UTIL,3700,HOU@MIA 04/19/2021 08:00PM ET,HOU,14.04
SF/PF,Cameron Johnson (17144701),Cameron Johnson,17144701,SF/PF/F/UTIL,3700,PHO@MIL 04/19/2021 08:00PM ET,PHO,18.48
SG/SF,Cedi Osman (17144722),Cedi Osman,17144722,SG/SF/F/G/UTIL,3600,CLE@DET 04/19/2021 07:00PM ET,CLE,19.94
PG,D.J. Augustin (17144732),D.J. Augustin,17144732,PG/G/UTIL,3600,HOU@MIA 04/19/2021 08:00PM ET,HOU,15.76
SG/SF,Ben McLemore (17144727),Ben McLemore,17144727,SG/SF/F/G/UTIL,3600,UTA@LAL 04/19/2021 10:00PM ET,LAL,13.37
PF,Jordan Nwora (17144738),Jordan Nwora,17144738,PF/F/UTIL,3600,PHO@MIL 04/19/2021 08:00PM ET,MIL,9.79
PF/C,Paul Millsap (17144713),Paul Millsap,17144713,PF/C/F/UTIL,3600,MEM@DEN 04/19/2021 09:00PM ET,DEN,20.51
SG/SF,PJ Dozier (17144717),PJ Dozier,17144717,SG/SF/F/G/UTIL,3600,MEM@DEN 04/19/2021 09:00PM ET,DEN,16.06
PF,JaMychal Green (17144735),JaMychal Green,17144735,PF/F/UTIL,3600,MEM@DEN 04/19/2021 09:00PM ET,DEN,17.74
C,Robin Lopez (17144750),Robin Lopez,17144750,C/UTIL,3500,OKC@WAS 04/19/2021 08:00PM ET,WAS,16.38
PG,Saben Lee (17144752),Saben Lee,17144752,PG/G/UTIL,3500,CLE@DET 04/19/2021 07:00PM ET,DET,14.65
PG,Matthew Dellavedova (17144758),Matthew Dellavedova,17144758,PG/G/UTIL,3500,CLE@DET 04/19/2021 07:00PM ET,CLE,12.17
PG,Armoni Brooks (17144755),Armoni Brooks,17144755,PG/G/UTIL,3500,HOU@MIA 04/19/2021 08:00PM ET,HOU,13.85
SG/SF,Devin Vassell (17144745),Devin Vassell,17144745,SG/SF/F/G/UTIL,3500,SA@IND 04/19/2021 08:00PM ET,SA,12.69
PF/C,Ersan Ilyasova (17144741),Ersan Ilyasova,17144741,PF/C/F/UTIL,3500,UTA@LAL 04/19/2021 10:00PM ET,UTA,8.64
SG/SF,Garrett Temple (17144783),Garrett Temple,17144783,SG/SF/F/G/UTIL,3400,CHI@BOS 04/19/2021 07:30PM ET,CHI,17.32
PG,Payton Pritchard (17144788),Payton Pritchard,17144788,PG/G/UTIL,3400,CHI@BOS 04/19/2021 07:30PM ET,BOS,14.14
SF/PF,Jaylen Hoard (17144763),Jaylen Hoard,17144763,SF/PF/F/UTIL,3400,OKC@WAS 04/19/2021 08:00PM ET,OKC,12.89
PG/SG,Raul Neto (17144779),Raul Neto,17144779,PG/SG/G/UTIL,3400,OKC@WAS 04/19/2021 08:00PM ET,WAS,16.31
C,Gorgui Dieng (17144761),Gorgui Dieng,17144761,C/UTIL,3400,SA@IND 04/19/2021 08:00PM ET,SA,16.94
PG/SG,Aaron Holiday (17144775),Aaron Holiday,17144775,PG/SG/G/UTIL,3400,SA@IND 04/19/2021 08:00PM ET,IND,12.92
PG/SG,Jevon Carter (17144771),Jevon Carter,17144771,PG/SG/G/UTIL,3400,PHO@MIL 04/19/2021 08:00PM ET,PHO,9.06
PF,Thanasis Antetokounmpo (17144791),Thanasis Antetokounmpo,17144791,PF/F/UTIL,3400,PHO@MIL 04/19/2021 08:00PM ET,MIL,8.88
PF/C,Xavier Tillman (17144767),Xavier Tillman,17144767,PF/C/F/UTIL,3400,MEM@DEN 04/19/2021 09:00PM ET,MEM,16.04
SG/SF,Denzel Valentine (17144803),Denzel Valentine,17144803,SG/SF/F/G/UTIL,3300,CHI@BOS 04/19/2021 07:30PM ET,CHI,15.47
PF,Jabari Parker (17144819),Jabari Parker,17144819,PF/F/UTIL,3300,CHI@BOS 04/19/2021 07:30PM ET,BOS,8.12
C,Alex Len (17144801),Alex Len,17144801,C/UTIL,3300,OKC@WAS 04/19/2021 08:00PM ET,WAS,15.07
PG/SG,Patty Mills (17144797),Patty Mills,17144797,PG/SG/G/UTIL,3300,SA@IND 04/19/2021 08:00PM ET,SA,20.12
SG/SF,Edmond Sumner (17144808),Edmond Sumner,17144808,SG/SF/F/G/UTIL,3300,SA@IND 04/19/2021 08:00PM ET,IND,11.04
PF,Georges Niang (17144816),Georges Niang,17144816,PF/F/UTIL,3300,UTA@LAL 04/19/2021 10:00PM ET,UTA,11.05
PG,Jeff Teague (17144794),Jeff Teague,17144794,PG/G/UTIL,3300,PHO@MIL 04/19/2021 08:00PM ET,MIL,14.02
PG,Tyus Jones (17144813),Tyus Jones,17144813,PG/G/UTIL,3300,MEM@DEN 04/19/2021 09:00PM ET,MEM,18.23
SF,Troy Brown Jr. (17144849),Troy Brown Jr.,17144849,SF/F/UTIL,3200,CHI@BOS 04/19/2021 07:30PM ET,CHI,10.81
SF/PF,Isaac Bonga (17144832),Isaac Bonga,17144832,SF/PF/F/UTIL,3200,OKC@WAS 04/19/2021 08:00PM ET,WAS,6.01
PG/SG,Frank Jackson (17144840),Frank Jackson,17144840,PG/SG/G/UTIL,3200,CLE@DET 04/19/2021 07:00PM ET,DET,12.06
SG/SF,Wayne Ellington (17144844),Wayne Ellington,17144844,SG/SF/F/G/UTIL,3200,CLE@DET 04/19/2021 07:00PM ET,DET,16.35
C,Precious Achiuwa (17144822),Precious Achiuwa,17144822,C/UTIL,3200,HOU@MIA 04/19/2021 08:00PM ET,MIA,11.50
C,D.J. Wilson (17144826),D.J. Wilson,17144826,C/UTIL,3200,HOU@MIA 04/19/2021 08:00PM ET,HOU,10.02
