Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Collin Sexton (16996922),Collin Sexton,16996922,PG/SG/G/UTIL,7500,TOR@CLE 04/10/2021 07:30PM ET,CLE,35.85
PG,Kyle Lowry (16996926),Kyle Lowry,16996926,PG/G/UTIL,7200,TOR@CLE 04/10/2021 07:30PM ET,TOR,37.70
PF/C,Larry Nance Jr. (16996929),Larry Nance Jr.,16996929,PF/C/F/UTIL,7200,TOR@CLE 04/10/2021 07:30PM ET,CLE,28.49
SF/PF,Kyle Kuzma (16996933),Kyle Kuzma,16996933,SF/PF/F/UTIL,7100,LAL@BKN 04/10/2021 08:30PM ET,LAL,25.99
PF/C,Draymond Green (16996937),Draymond Green,16996937,PF/C/F/UTIL,7100,HOU@GS 04/10/2021 10:00PM ET,GS,31.11
PG,Mike Conley (16996941),Mike Conley,16996941,PG/G/UTIL,7100,SAC@UTA 04/10/2021 09:00PM ET,UTA,32.18
PG,Dennis Schroder (16996957),Dennis Schroder,16996957,PG/G/UTIL,7000,LAL@BKN 04/10/2021 08:30PM ET,LAL,29.66
SF/PF,Jerami Grant (16996944),Jerami Grant,16996944,SF/PF/F/UTIL,7000,DET@POR 04/10/2021 10:00PM ET,DET,36.63
PG/SG,Kevin Porter Jr. (16996948),Kevin Porter Jr.,16996948,PG/SG/G/UTIL,6900,HOU@GS 04/10/2021 10:00PM ET,HOU,31.38
SG/SF,Andrew Wiggins (16996952),Andrew Wiggins,16996952,SG/SF/F/G/UTIL,6900,HOU@GS 04/10/2021 10:00PM ET,GS,31.41
C,Chris Boucher (16996912),Chris Boucher,16996912,C/UTIL,6800,TOR@CLE 04/10/2021 07:30PM ET,TOR,29.05
PG/SF,Jae'Sean Tate (16996965),Jae'Sean Tate,16996965,PG/SF/F/G/UTIL,6700,HOU@GS 04/10/2021 10:00PM ET,HOU,23.68
C,Deandre Ayton (16996960),Deandre Ayton,16996960,C/UTIL,6700,WAS@PHO 04/10/2021 10:00PM ET,PHO,33.76
PF,Rui Hachimura (16996962),Rui Hachimura,16996962,PF/F/UTIL,6700,WAS@PHO 04/10/2021 10:00PM ET,WAS,25.58
PG,Darius Garland (16996970),Darius Garland,16996970,PG/G/UTIL,6700,TOR@CLE 04/10/2021 07:30PM ET,CLE,30.54
C,Moses Brown (16996976),Moses Brown,16996976,C/UTIL,6600,PHI@OKC 04/10/2021 09:00PM ET,OKC,22.80
PF,OG Anunoby (16996973),OG Anunoby,16996973,PF/F/UTIL,6600,TOR@CLE 04/10/2021 07:30PM ET,TOR,29.95
C,Andre Drummond (16996978),Andre Drummond,16996978,C/UTIL,6500,LAL@BKN 04/10/2021 08:30PM ET,LAL,41.70
PF,Harrison Barnes (16996980),Harrison Barnes,16996980,PF/F/UTIL,6400,SAC@UTA 04/10/2021 09:00PM ET,SAC,31.41
PG/SG,Tyrese Haliburton (16996983),Tyrese Haliburton,16996983,PG/SG/G/UTIL,6300,SAC@UTA 04/10/2021 09:00PM ET,SAC,28.73
SF/PF,Kelly Oubre Jr. (16996987),Kelly Oubre Jr.,16996987,SF/PF/F/UTIL,6200,HOU@GS 04/10/2021 10:00PM ET,GS,28.92
PF/C,Kelly Olynyk (16996991),Kelly Olynyk,16996991,PF/C/F/UTIL,6200,HOU@GS 04/10/2021 10:00PM ET,HOU,25.86
PF/C,Kevin Love (16996995),Kevin Love,16996995,PF/C/F/UTIL,6100,TOR@CLE 04/10/2021 07:30PM ET,CLE,21.19
C,Montrezl Harrell (16996999),Montrezl Harrell,16996999,C/UTIL,6000,LAL@BKN 04/10/2021 08:30PM ET,LAL,27.31
SF/PF,Aleksej Pokusevski (16997001),Aleksej Pokusevski,16997001,SF/PF/F/UTIL,6000,PHI@OKC 04/10/2021 09:00PM ET,OKC,19.52
SG/SF,Joe Harris (16997005),Joe Harris,16997005,SG/SF/F/G/UTIL,5900,LAL@BKN 04/10/2021 08:30PM ET,BKN,24.38
C,Enes Kanter (16997010),Enes Kanter,16997010,C/UTIL,5900,DET@POR 04/10/2021 10:00PM ET,POR,31.05
SG/SF,Buddy Hield (16997014),Buddy Hield,16997014,SG/SF/F/G/UTIL,5800,SAC@UTA 04/10/2021 09:00PM ET,SAC,30.31
PG/SG,Jordan Clarkson (16997019),Jordan Clarkson,16997019,PG/SG/G/UTIL,5800,SAC@UTA 04/10/2021 09:00PM ET,UTA,27.99
C,Al Horford (16997012),Al Horford,16997012,C/UTIL,5800,PHI@OKC 04/10/2021 09:00PM ET,OKC,31.82
C,Mason Plumlee (16997028),Mason Plumlee,16997028,C/UTIL,5700,DET@POR 04/10/2021 10:00PM ET,DET,30.22
PF/C,Robert Covington (16997030),Robert Covington,16997030,PF/C/F/UTIL,5700,DET@POR 04/10/2021 10:00PM ET,POR,26.60
SG/SF,Kenrich Williams (16997023),Kenrich Williams,16997023,SG/SF/F/G/UTIL,5700,PHI@OKC 04/10/2021 09:00PM ET,OKC,17.90
PG,Theo Maledon (16997039),Theo Maledon,16997039,PG/G/UTIL,5600,PHI@OKC 04/10/2021 09:00PM ET,OKC,21.05
SG/SF,Gary Trent Jr. (16997034),Gary Trent Jr.,16997034,SG/SF/F/G/UTIL,5600,TOR@CLE 04/10/2021 07:30PM ET,TOR,23.13
C,LaMarcus Aldridge (16997047),LaMarcus Aldridge,16997047,C/UTIL,5500,LAL@BKN 04/10/2021 08:30PM ET,BKN,25.31
SG/SF,Norman Powell (16997042),Norman Powell,16997042,SG/SF/F/G/UTIL,5500,DET@POR 04/10/2021 10:00PM ET,POR,29.06
PF,Darius Bazley (16997049),Darius Bazley,16997049,PF/F/UTIL,5500,PHI@OKC 04/10/2021 09:00PM ET,OKC,26.01
C,Jusuf Nurkic (16997061),Jusuf Nurkic,16997061,C/UTIL,5400,DET@POR 04/10/2021 10:00PM ET,POR,26.06
SG/SF,Joe Ingles (16997056),Joe Ingles,16997056,SG/SF/F/G/UTIL,5400,SAC@UTA 04/10/2021 09:00PM ET,UTA,24.72
PF/C,Isaiah Roby (16997052),Isaiah Roby,16997052,PF/C/F/UTIL,5400,PHI@OKC 04/10/2021 09:00PM ET,OKC,21.10
PG/SG,Jordan Poole (16997063),Jordan Poole,16997063,PG/SG/G/UTIL,5300,HOU@GS 04/10/2021 10:00PM ET,GS,16.30
SF/PF,Deni Avdija (16997067),Deni Avdija,16997067,SF/PF/F/UTIL,5300,WAS@PHO 04/10/2021 10:00PM ET,WAS,16.39
SG/SF,Luguentz Dort (16997074),Luguentz Dort,16997074,SG/SF/F/G/UTIL,5300,PHI@OKC 04/10/2021 09:00PM ET,OKC,21.91
PG,Malachi Flynn (16997071),Malachi Flynn,16997071,PG/G/UTIL,5300,TOR@CLE 04/10/2021 07:30PM ET,TOR,10.19
SG/SF,Svi Mykhailiuk (16997079),Svi Mykhailiuk,16997079,SG/SF/F/G/UTIL,5200,PHI@OKC 04/10/2021 09:00PM ET,OKC,15.31
PF/C,Jeff Green (16997096),Jeff Green,16997096,PF/C/F/UTIL,5100,LAL@BKN 04/10/2021 08:30PM ET,BKN,19.37
C,James Wiseman (16997084),James Wiseman,16997084,C/UTIL,5100,HOU@GS 04/10/2021 10:00PM ET,GS,21.97
SG,Eric Gordon (16997090),Eric Gordon,16997090,SG/G/UTIL,5100,HOU@GS 04/10/2021 10:00PM ET,HOU,26.78
SF/PF,Bojan Bogdanovic (16997086),Bojan Bogdanovic,16997086,SF/PF/F/UTIL,5100,SAC@UTA 04/10/2021 09:00PM ET,UTA,24.10
SF,Mikal Bridges (16997093),Mikal Bridges,16997093,SF/F/UTIL,5100,WAS@PHO 04/10/2021 10:00PM ET,PHO,26.53
SF/PF,Danuel House Jr. (16997100),Danuel House Jr.,16997100,SF/PF/F/UTIL,5000,HOU@GS 04/10/2021 10:00PM ET,HOU,19.44
SG/SF,Josh Jackson (16997104),Josh Jackson,16997104,SG/SF/F/G/UTIL,5000,DET@POR 04/10/2021 10:00PM ET,DET,23.69
SF,Hamidou Diallo (16997109),Hamidou Diallo,16997109,SF/F/UTIL,5000,DET@POR 04/10/2021 10:00PM ET,DET,24.21
C,Isaiah Hartenstein (16997123),Isaiah Hartenstein,16997123,C/UTIL,5000,TOR@CLE 04/10/2021 07:30PM ET,CLE,12.36
PG/SG,Bruce Brown (16997112),Bruce Brown,16997112,PG/SG/G/UTIL,4900,LAL@BKN 04/10/2021 08:30PM ET,BKN,18.60
PF,Markieff Morris (16997120),Markieff Morris,16997120,PF/F/UTIL,4900,LAL@BKN 04/10/2021 08:30PM ET,LAL,15.88
PF/C,Marvin Bagley III (16997128),Marvin Bagley III,16997128,PF/C/F/UTIL,4800,SAC@UTA 04/10/2021 09:00PM ET,SAC,26.78
PF,Dean Wade (16997125),Dean Wade,16997125,PF/F/UTIL,4800,TOR@CLE 04/10/2021 07:30PM ET,CLE,11.94
PF/C,Blake Griffin (16997116),Blake Griffin,16997116,PF/C/F/UTIL,4700,LAL@BKN 04/10/2021 08:30PM ET,BKN,24.80
SF,Talen Horton-Tucker (16997141),Talen Horton-Tucker,16997141,SF/F/UTIL,4700,LAL@BKN 04/10/2021 08:30PM ET,LAL,17.31
SF/PF,Saddiq Bey (16997137),Saddiq Bey,16997137,SF/PF/F/UTIL,4700,DET@POR 04/10/2021 10:00PM ET,DET,20.06
PF,Jae Crowder (16997132),Jae Crowder,16997132,PF/F/UTIL,4700,WAS@PHO 04/10/2021 10:00PM ET,PHO,22.64
C,Dwight Howard (16997135),Dwight Howard,16997135,C/UTIL,4700,PHI@OKC 04/10/2021 09:00PM ET,PHI,20.42
C,Thomas Bryant (16997148),Thomas Bryant,16997148,C/UTIL,4600,WAS@PHO 04/10/2021 10:00PM ET,WAS,26.62
SF,Danny Green (16997150),Danny Green,16997150,SF/F/UTIL,4600,PHI@OKC 04/10/2021 09:00PM ET,PHI,22.00
SF/PF,Taurean Prince (16997144),Taurean Prince,16997144,SF/PF/F/UTIL,4600,TOR@CLE 04/10/2021 07:30PM ET,CLE,19.08
SG/SF,Ben McLemore (16997155),Ben McLemore,16997155,SG/SF/F/G/UTIL,4500,LAL@BKN 04/10/2021 08:30PM ET,LAL,13.04
C,Isaiah Stewart (16997153),Isaiah Stewart,16997153,C/UTIL,4500,DET@POR 04/10/2021 10:00PM ET,DET,18.29
C,Alex Len (16997160),Alex Len,16997160,C/UTIL,4400,WAS@PHO 04/10/2021 10:00PM ET,WAS,15.24
PG/SG,Delon Wright (16997169),Delon Wright,16997169,PG/SG/G/UTIL,4300,SAC@UTA 04/10/2021 09:00PM ET,SAC,25.94
SF/PF,Davis Bertans (16997162),Davis Bertans,16997162,SF/PF/F/UTIL,4300,WAS@PHO 04/10/2021 10:00PM ET,WAS,18.88
SG,Seth Curry (16997166),Seth Curry,16997166,SG/G/UTIL,4300,PHI@OKC 04/10/2021 09:00PM ET,PHI,21.60
SG,Kentavious Caldwell-Pope (16997173),Kentavious Caldwell-Pope,16997173,SG/G/UTIL,4200,LAL@BKN 04/10/2021 08:30PM ET,LAL,16.89
SG/SF,Sterling Brown (16997182),Sterling Brown,16997182,SG/SF/F/G/UTIL,4200,HOU@GS 04/10/2021 10:00PM ET,HOU,18.64
PF,Carmelo Anthony (16997187),Carmelo Anthony,16997187,PF/F/UTIL,4200,DET@POR 04/10/2021 10:00PM ET,POR,23.04
PG/SG,Ty Jerome (16997176),Ty Jerome,16997176,PG/SG/G/UTIL,4200,PHI@OKC 04/10/2021 09:00PM ET,OKC,20.90
C,DeAndre Jordan (16997197),DeAndre Jordan,16997197,C/UTIL,4100,LAL@BKN 04/10/2021 08:30PM ET,BKN,21.34
SG,Landry Shamet (16997199),Landry Shamet,16997199,SG/G/UTIL,4100,LAL@BKN 04/10/2021 08:30PM ET,BKN,13.85
C,Tony Bradley (16997180),Tony Bradley,16997180,C/UTIL,4100,PHI@OKC 04/10/2021 09:00PM ET,OKC,16.57
PG/SG,Shake Milton (16997190),Shake Milton,16997190,PG/SG/G/UTIL,4100,PHI@OKC 04/10/2021 09:00PM ET,PHI,22.53
PG/SG,Alex Caruso (16997204),Alex Caruso,16997204,PG/SG/G/UTIL,4000,LAL@BKN 04/10/2021 08:30PM ET,LAL,16.06
PG/SG,Cory Joseph (16997225),Cory Joseph,16997225,PG/SG/G/UTIL,4000,DET@POR 04/10/2021 10:00PM ET,DET,16.93
C,Robin Lopez (16997202),Robin Lopez,16997202,C/UTIL,4000,WAS@PHO 04/10/2021 10:00PM ET,WAS,16.87
SF/PF,Jaylen Hoard (16997208),Jaylen Hoard,16997208,SF/PF/F/UTIL,4000,PHI@OKC 04/10/2021 09:00PM ET,OKC,18.67
SF/PF,Royce O'Neale (16997212),Royce O'Neale,16997212,SF/PF/F/UTIL,3900,SAC@UTA 04/10/2021 09:00PM ET,UTA,21.65
PG,George Hill (16997194),George Hill,16997194,PG/G/UTIL,3900,PHI@OKC 04/10/2021 09:00PM ET,PHI,21.34
SF,Alize Johnson (16997222),Alize Johnson,16997222,SF/F/UTIL,3800,LAL@BKN 04/10/2021 08:30PM ET,BKN,19.95
C,Hassan Whiteside (16997220),Hassan Whiteside,16997220,C/UTIL,3800,SAC@UTA 04/10/2021 09:00PM ET,SAC,18.99
PG/SG,Raul Neto (16997216),Raul Neto,16997216,PG/SG/G/UTIL,3800,WAS@PHO 04/10/2021 10:00PM ET,WAS,16.51
C,Marc Gasol (16997234),Marc Gasol,16997234,C/UTIL,3700,LAL@BKN 04/10/2021 08:30PM ET,LAL,16.88
SG/SF,Avery Bradley (16997229),Avery Bradley,16997229,SG/SF/F/G/UTIL,3700,HOU@GS 04/10/2021 10:00PM ET,HOU,14.38
PG,Killian Hayes (16997260),Killian Hayes,16997260,PG/G/UTIL,3700,DET@POR 04/10/2021 10:00PM ET,DET,14.12
PG,Ish Smith (16997239),Ish Smith,16997239,PG/G/UTIL,3700,WAS@PHO 04/10/2021 10:00PM ET,WAS,17.72
SF,Isaac Okoro (16997236),Isaac Okoro,16997236,SF/F/UTIL,3700,TOR@CLE 04/10/2021 07:30PM ET,CLE,16.88
PG,D.J. Augustin (16997250),D.J. Augustin,16997250,PG/G/UTIL,3600,HOU@GS 04/10/2021 10:00PM ET,HOU,15.71
SF,Kent Bazemore (16997289),Kent Bazemore,16997289,SF/F/UTIL,3600,HOU@GS 04/10/2021 10:00PM ET,GS,14.5
C,Dario Saric (16997258),Dario Saric,16997258,C/UTIL,3600,WAS@PHO 04/10/2021 10:00PM ET,PHO,18.02
SG/SF,Cedi Osman (16997242),Cedi Osman,16997242,SG/SF/F/G/UTIL,3600,TOR@CLE 04/10/2021 07:30PM ET,CLE,20.33
PG/SF,DeAndre' Bembry (16997253),DeAndre' Bembry,16997253,PG/SF/F/G/UTIL,3600,TOR@CLE 04/10/2021 07:30PM ET,TOR,13.52
PF,KJ Martin Jr. (16997263),KJ Martin Jr.,16997263,PF/F/UTIL,3500,HOU@GS 04/10/2021 10:00PM ET,HOU,16.74
PG,Saben Lee (16997271),Saben Lee,16997271,PG/G/UTIL,3500,DET@POR 04/10/2021 10:00PM ET,DET,14.45
SG/SF,Terence Davis (16997266),Terence Davis,16997266,SG/SF/F/G/UTIL,3500,SAC@UTA 04/10/2021 09:00PM ET,SAC,13.36
SG/SF,Wesley Matthews (16997274),Wesley Matthews,16997274,SG/SF/F/G/UTIL,3400,LAL@BKN 04/10/2021 08:30PM ET,LAL,10.62
SF,Timothe Luwawu-Cabarrot (16997286),Timothe Luwawu-Cabarrot,16997286,SF/F/UTIL,3400,LAL@BKN 04/10/2021 08:30PM ET,BKN,13.51
PG,Nico Mannion (16997247),Nico Mannion,16997247,PG/G/UTIL,3400,HOU@GS 04/10/2021 10:00PM ET,GS,12.60
SF/PF,Derrick Jones Jr. (16997279),Derrick Jones Jr.,16997279,SF/PF/F/UTIL,3400,DET@POR 04/10/2021 10:00PM ET,POR,17.80
PG,Dennis Smith Jr. (16997283),Dennis Smith Jr.,16997283,PG/G/UTIL,3400,DET@POR 04/10/2021 10:00PM ET,DET,18.24
C,Freddie Gillespie (16997292),Freddie Gillespie,16997292,C/UTIL,3400,TOR@CLE 04/10/2021 07:30PM ET,TOR,0
C,Nicolas Claxton (16997301),Nicolas Claxton,16997301,C/UTIL,3300,LAL@BKN 04/10/2021 08:30PM ET,BKN,18.14
SG/SF,Damion Lee (16997303),Damion Lee,16997303,SG/SF/F/G/UTIL,3300,HOU@GS 04/10/2021 10:00PM ET,GS,14.29
SF/PF,Cameron Johnson (16997294),Cameron Johnson,16997294,SF/PF/F/UTIL,3300,WAS@PHO 04/10/2021 10:00PM ET,PHO,18.43
PG,Cameron Payne (16997298),Cameron Payne,16997298,PG/G/UTIL,3300,WAS@PHO 04/10/2021 10:00PM ET,PHO,16.57
SF,Matisse Thybulle (16997308),Matisse Thybulle,16997308,SF/F/UTIL,3300,PHI@OKC 04/10/2021 09:00PM ET,PHI,12.37
PG,Tyler Johnson (16997311),Tyler Johnson,16997311,PG/G/UTIL,3200,LAL@BKN 04/10/2021 08:30PM ET,BKN,10.32
PF/C,Juan Toscano-Anderson (16997333),Juan Toscano-Anderson,16997333,PF/C/F/UTIL,3200,HOU@GS 04/10/2021 10:00PM ET,GS,14.24
PG,Armoni Brooks (16997337),Armoni Brooks,16997337,PG/G/UTIL,3200,HOU@GS 04/10/2021 10:00PM ET,HOU,1.25
PG/SG,Anfernee Simons (16997318),Anfernee Simons,16997318,PG/SG/G/UTIL,3200,DET@POR 04/10/2021 10:00PM ET,POR,14.12
C,Derrick Favors (16997398),Derrick Favors,16997398,C/UTIL,3200,SAC@UTA 04/10/2021 09:00PM ET,UTA,16.74
SF/PF,Isaac Bonga (16997314),Isaac Bonga,16997314,SF/PF/F/UTIL,3200,WAS@PHO 04/10/2021 10:00PM ET,WAS,6.17
SG/SF,Torrey Craig (16997322),Torrey Craig,16997322,SG/SF/F/G/UTIL,3200,WAS@PHO 04/10/2021 10:00PM ET,PHO,11.09
SF,Ignas Brazdeikis (16997330),Ignas Brazdeikis,16997330,SF/F/UTIL,3200,PHI@OKC 04/10/2021 09:00PM ET,PHI,1.6
PF,Stanley Johnson (16997327),Stanley Johnson,16997327,PF/F/UTIL,3200,TOR@CLE 04/10/2021 07:30PM ET,TOR,9.57
PG,Matthew Dellavedova (16997383),Matthew Dellavedova,16997383,PG/G/UTIL,3200,TOR@CLE 04/10/2021 07:30PM ET,CLE,14.25
PG,Chris Chiozza (16997343),Chris Chiozza,16997343,PG/G/UTIL,3100,LAL@BKN 04/10/2021 08:30PM ET,BKN,10.95
PF/C,Alen Smailagic (16997346),Alen Smailagic,16997346,PF/C/F/UTIL,3100,HOU@GS 04/10/2021 10:00PM ET,GS,3.55
C,Kevon Looney (16997353),Kevon Looney,16997353,C/UTIL,3100,HOU@GS 04/10/2021 10:00PM ET,GS,12.63
SF/PF,Anthony Lamb (16997357),Anthony Lamb,16997357,SF/PF/F/UTIL,3100,HOU@GS 04/10/2021 10:00PM ET,HOU,6.48
SG,Wayne Ellington (16997389),Wayne Ellington,16997389,SG/G/UTIL,3100,DET@POR 04/10/2021 10:00PM ET,DET,16.33
PF/C,Ersan Ilyasova (16997392),Ersan Ilyasova,16997392,PF/C/F/UTIL,3100,SAC@UTA 04/10/2021 09:00PM ET,UTA,4.79
C,Damian Jones (16997612),Damian Jones,16997612,C/UTIL,3100,SAC@UTA 04/10/2021 09:00PM ET,SAC,6.82
PG/SG,Langston Galloway (16997369),Langston Galloway,16997369,PG/SG/G/UTIL,3100,WAS@PHO 04/10/2021 10:00PM ET,PHO,7.80
SG/SF,Garrison Mathews (16997378),Garrison Mathews,16997378,SG/SF/F/G/UTIL,3100,WAS@PHO 04/10/2021 10:00PM ET,WAS,11.01
PF,Anthony Gill (16997386),Anthony Gill,16997386,PF/F/UTIL,3100,WAS@PHO 04/10/2021 10:00PM ET,WAS,3.94
SG,Isaiah Joe (16997350),Isaiah Joe,16997350,SG/G/UTIL,3100,PHI@OKC 04/10/2021 09:00PM ET,PHI,6.93
PF/C,Mike Scott (16997361),Mike Scott,16997361,PF/C/F/UTIL,3100,PHI@OKC 04/10/2021 09:00PM ET,PHI,10.14
PG/SG,Tyrese Maxey (16997365),Tyrese Maxey,16997365,PG/SG/G/UTIL,3100,PHI@OKC 04/10/2021 09:00PM ET,PHI,12.25
SG/SF,Furkan Korkmaz (16997373),Furkan Korkmaz,16997373,SG/SF/F/G/UTIL,3100,PHI@OKC 04/10/2021 09:00PM ET,PHI,15.26
C,Aron Baynes (16997355),Aron Baynes,16997355,C/UTIL,3100,TOR@CLE 04/10/2021 07:30PM ET,TOR,14.83
PF/C,Devontae Cacok (16997438),Devontae Cacok,16997438,PF/C/F/UTIL,3000,LAL@BKN 04/10/2021 08:30PM ET,LAL,6.27
PF,Reggie Perry (16997519),Reggie Perry,16997519,PF/F/UTIL,3000,LAL@BKN 04/10/2021 08:30PM ET,BKN,10.35
PF,Jared Dudley (16997537),Jared Dudley,16997537,PF/F/UTIL,3000,LAL@BKN 04/10/2021 08:30PM ET,LAL,3.75
PF,Alfonzo McKinnie (16997540),Alfonzo McKinnie,16997540,PF/F/UTIL,3000,LAL@BKN 04/10/2021 08:30PM ET,LAL,4.04
PF,Kostas Antetokounmpo (16997543),Kostas Antetokounmpo,16997543,PF/F/UTIL,3000,LAL@BKN 04/10/2021 08:30PM ET,LAL,2.7
SG,Spencer Dinwiddie (16997555),Spencer Dinwiddie,16997555,SG/G/UTIL,3000,LAL@BKN 04/10/2021 08:30PM ET,BKN,18.08
C,D.J. Wilson (16997412),D.J. Wilson,16997412,C/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,HOU,10.01
PF/C,Eric Paschall (16997430),Eric Paschall,16997430,PF/C/F/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,GS,16.06
PG/SG,Mychal Mulder (16997454),Mychal Mulder,16997454,PG/SG/G/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,GS,6.51
PG,Dante Exum (16997510),Dante Exum,16997510,PG/G/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,HOU,12.21
SG,David Nwaba (16997570),David Nwaba,16997570,SG/G/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,HOU,19.12
SG,DaQuan Jeffries (16997573),DaQuan Jeffries,16997573,SG/G/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,HOU,6.96
SF,Klay Thompson (16997588),Klay Thompson,16997588,SF/F/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,GS,0
SG,Gary Payton II (16997606),Gary Payton II,16997606,SG/G/UTIL,3000,HOU@GS 04/10/2021 10:00PM ET,GS,0
C,Harry Giles III (16997404),Harry Giles III,16997404,C/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,POR,10.36
C,Zach Collins (16997406),Zach Collins,16997406,C/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,POR,0
C,Jahlil Okafor (16997414),Jahlil Okafor,16997414,C/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,DET,8.81
SF/PF,Nassir Little (16997426),Nassir Little,16997426,SF/PF/F/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,POR,10.88
PF/C,Tyler Cook (16997446),Tyler Cook,16997446,PF/C/F/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,DET,6.85
PG/SG,Frank Jackson (16997470),Frank Jackson,16997470,PG/SG/G/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,DET,10.35
SG/SF,CJ Elleby (16997474),CJ Elleby,16997474,SG/SF/F/G/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,POR,5.18
SG/SF,Rodney McGruder (16997494),Rodney McGruder,16997494,SG/SF/F/G/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,DET,10.16
PF,Sekou Doumbouya (16997549),Sekou Doumbouya,16997549,PF/F/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,DET,8.13
SG,Keljin Blevins (16997564),Keljin Blevins,16997564,SG/G/UTIL,3000,DET@POR 04/10/2021 10:00PM ET,POR,1.5
