team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,36,86,14,43,15,23,9,32,22,8,4,19,15
DENVER NUGGETS,240,46,105,14,42,13,14,18,40,29,11,3,14,22
NEW ORLEANS PELICANS,240,43,95,6,26,10,15,10,28,17,8,3,8,15
UTAH JAZZ,240,43,85,21,47,11,17,11,43,28,4,7,14,17
