team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
BROOKLYN NETS,240,38,77,18,39,15,24,8,31,23,9,3,13,18
LOS ANGELES LAKERS,240,40,83,8,30,10,14,10,29,21,7,4,16,16
TORONTO RAPTORS,240,38,78,12,35,22,23,2,35,26,6,6,9,21
MILWAUKEE BUCKS,240,35,88,10,34,16,23,15,37,23,6,2,15,23
MIAMI HEAT,240,49,95,12,34,8,10,8,37,36,8,2,14,15
SACRAMENTO KINGS,240,43,93,15,41,9,16,13,31,29,7,3,15,18
