team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
LOS ANGELES CLIPPERS,290,46,110,11,35,30,37,14,41,19,4,10,15,31
BOSTON CELTICS,290,45,103,18,43,33,40,7,44,22,9,6,14,28
OKLAHOMA CITY THUNDER,240,46,92,13,27,18,22,5,35,28,11,5,7,21
NEW ORLEANS PELICANS,240,42,86,14,35,20,27,8,38,31,3,7,17,20
