team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
SAN ANTONIO SPURS,240,38,83,12,28,16,20,6,24,18,10,2,9,19
DALLAS MAVERICKS,240,43,83,13,40,16,19,13,38,29,3,1,14,19
WASHINGTON WIZARDS,240,38,95,11,36,25,27,6,33,23,9,6,9,26
MEMPHIS GRIZZLIES,240,50,99,8,23,19,29,14,46,31,4,6,15,26
