team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
PHILADELPHIA 76ERS,240,35,82,11,35,14,15,5,29,18,14,6,11,18
DENVER NUGGETS,240,39,81,12,31,14,17,9,42,26,9,6,20,16
ORLANDO MAGIC,240,38,92,5,17,22,25,15,35,23,10,6,8,13
LOS ANGELES CLIPPERS,240,37,89,12,37,10,10,12,36,25,3,4,14,21
ATLANTA HAWKS,240,41,85,13,32,15,21,6,30,30,9,1,7,17
PHOENIX SUNS,240,45,88,12,32,15,18,11,38,27,6,1,13,14
CHARLOTTE HORNETS,240,42,90,14,34,16,19,9,41,24,6,6,14,17
WASHINGTON WIZARDS,240,41,100,10,37,12,15,15,36,22,5,1,13,19
