team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
MILWAUKEE BUCKS,240,46,95,16,43,12,17,14,38,25,7,2,8,16
ATLANTA HAWKS,240,39,87,14,34,17,19,8,31,23,5,4,10,15
GOLDEN STATE WARRIORS,240,47,92,17,46,8,10,9,38,33,9,5,15,24
CLEVELAND CAVALIERS,240,35,81,10,31,21,27,8,31,21,11,2,13,20
BOSTON CELTICS,240,48,85,14,32,11,13,7,41,33,4,6,21,20
LOS ANGELES LAKERS,240,44,98,12,37,13,19,11,25,28,12,2,8,16
SACRAMENTO KINGS,240,43,78,14,30,14,19,4,28,22,7,4,15,16
PHOENIX SUNS,240,48,86,14,38,12,14,10,29,30,9,4,11,18
