team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
OKLAHOMA CITY THUNDER,240,35,79,11,32,17,19,8,40,15,2,4,13,19
HOUSTON ROCKETS,240,38,91,19,56,16,18,11,30,21,8,3,7,19
MIAMI HEAT,240,36,76,18,35,19,28,7,34,27,9,4,16,15
INDIANA PACERS,240,36,81,12,34,16,20,4,34,25,12,7,16,23
PORTLAND TRAIL BLAZERS,240,34,85,8,29,12,16,10,31,14,6,3,17,17
LOS ANGELES LAKERS,240,44,92,14,38,9,10,14,36,26,9,3,14,22
ORLANDO MAGIC,240,31,89,7,33,27,31,10,32,18,9,5,11,18
MILWAUKEE BUCKS,240,42,89,15,41,12,16,11,46,26,5,4,20,26
