Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Bam Adebayo (17014544),Bam Adebayo,17014544,C/UTIL,8300,MIA@POR 04/11/2021 10:00PM ET,MIA,42.90
PG/SG,Jrue Holiday (17014549),Jrue Holiday,17014549,PG/SG/G/UTIL,8200,MIL@ORL 04/11/2021 07:00PM ET,MIL,35.51
SG/SF,Khris Middleton (17014553),Khris Middleton,17014553,SG/SF/F/G/UTIL,8000,MIL@ORL 04/11/2021 07:00PM ET,MIL,38.36
PG/SG,CJ McCollum (17014558),CJ McCollum,17014558,PG/SG/G/UTIL,8000,MIA@POR 04/11/2021 10:00PM ET,POR,40.12
PG/SG,Fred VanVleet (17014562),Fred VanVleet,17014562,PG/SG/G/UTIL,7900,TOR@NY 04/11/2021 08:00PM ET,TOR,40.08
C,Jarrett Allen (17014566),Jarrett Allen,17014566,C/UTIL,7800,NO@CLE 04/11/2021 07:00PM ET,CLE,32.22
SF,DeMar DeRozan (17014568),DeMar DeRozan,17014568,SF/F/UTIL,7800,SA@DAL 04/11/2021 08:00PM ET,SA,38.98
PG,Lonzo Ball (17014571),Lonzo Ball,17014571,PG/G/UTIL,7700,NO@CLE 04/11/2021 07:00PM ET,NO,32.77
PG/SF,Anthony Edwards (17014574),Anthony Edwards,17014574,PG/SF/F/G/UTIL,7600,CHI@MIN 04/11/2021 08:00PM ET,MIN,30.38
PG/SG,Collin Sexton (17014579),Collin Sexton,17014579,PG/SG/G/UTIL,7500,NO@CLE 04/11/2021 07:00PM ET,CLE,35.9
PG,Dejounte Murray (17014588),Dejounte Murray,17014588,PG/G/UTIL,7400,SA@DAL 04/11/2021 08:00PM ET,SA,35.47
C,Jonas Valanciunas (17014583),Jonas Valanciunas,17014583,C/UTIL,7400,IND@MEM 04/11/2021 08:00PM ET,MEM,37.72
SG,Caris LeVert (17014585),Caris LeVert,17014585,SG/G/UTIL,7400,IND@MEM 04/11/2021 08:00PM ET,IND,33.68
PG,Kyle Lowry (17014591),Kyle Lowry,17014591,PG/G/UTIL,7300,TOR@NY 04/11/2021 08:00PM ET,TOR,37.70
PF/C,Larry Nance Jr. (17014594),Larry Nance Jr.,17014594,PF/C/F/UTIL,7100,NO@CLE 04/11/2021 07:00PM ET,CLE,28.49
PF,OG Anunoby (17014601),OG Anunoby,17014601,PF/F/UTIL,7000,TOR@NY 04/11/2021 08:00PM ET,TOR,29.86
PG,Ja Morant (17014598),Ja Morant,17014598,PG/G/UTIL,7000,IND@MEM 04/11/2021 08:00PM ET,MEM,35.85
PF,Jerami Grant (17014604),Jerami Grant,17014604,PF/F/UTIL,6900,DET@LAC 04/11/2021 10:00PM ET,DET,36.63
PG,Darius Garland (17014609),Darius Garland,17014609,PG/G/UTIL,6800,NO@CLE 04/11/2021 07:00PM ET,CLE,30.70
C,Chris Boucher (17014607),Chris Boucher,17014607,C/UTIL,6800,TOR@NY 04/11/2021 08:00PM ET,TOR,28.98
PG/SG,Victor Oladipo (17014612),Victor Oladipo,17014612,PG/SG/G/UTIL,6700,MIA@POR 04/11/2021 10:00PM ET,MIA,36.24
C,Jaren Jackson Jr. (17014616),Jaren Jackson Jr.,17014616,C/UTIL,6600,IND@MEM 04/11/2021 08:00PM ET,MEM,0
PG,Malcolm Brogdon (17014618),Malcolm Brogdon,17014618,PG/G/UTIL,6600,IND@MEM 04/11/2021 08:00PM ET,IND,38.47
PF/C,Kevin Love (17014621),Kevin Love,17014621,PF/C/F/UTIL,6500,NO@CLE 04/11/2021 07:00PM ET,CLE,21.81
SF,RJ Barrett (17014625),RJ Barrett,17014625,SF/F/UTIL,6500,TOR@NY 04/11/2021 08:00PM ET,NY,31.11
SG,D'Angelo Russell (17014628),D'Angelo Russell,17014628,SG/G/UTIL,6500,CHI@MIN 04/11/2021 08:00PM ET,MIN,33.91
SG/SF,Terrence Ross (17014631),Terrence Ross,17014631,SG/SF/F/G/UTIL,6400,MIL@ORL 04/11/2021 07:00PM ET,ORL,27.56
PF/C,Robert Covington (17014636),Robert Covington,17014636,PF/C/F/UTIL,6400,MIA@POR 04/11/2021 10:00PM ET,POR,26.60
PG/SG,Derrick White (17014640),Derrick White,17014640,PG/SG/G/UTIL,6300,SA@DAL 04/11/2021 08:00PM ET,SA,27.08
PF/C,Bobby Portis (17014644),Bobby Portis,17014644,PF/C/F/UTIL,6300,MIL@ORL 04/11/2021 07:00PM ET,MIL,24.55
SG,Josh Hart (17014650),Josh Hart,17014650,SG/G/UTIL,6200,NO@CLE 04/11/2021 07:00PM ET,NO,25.24
C,Jakob Poeltl (17014648),Jakob Poeltl,17014648,C/UTIL,6200,SA@DAL 04/11/2021 08:00PM ET,SA,25.06
SG,Eric Bledsoe (17014658),Eric Bledsoe,17014658,SG/G/UTIL,6100,NO@CLE 04/11/2021 07:00PM ET,NO,24.14
C,Enes Kanter (17014653),Enes Kanter,17014653,C/UTIL,6100,MIA@POR 04/11/2021 10:00PM ET,POR,31.05
PF,Kyle Anderson (17014655),Kyle Anderson,17014655,PF/F/UTIL,6100,IND@MEM 04/11/2021 08:00PM ET,MEM,29.27
PG/SG,Nickeil Alexander-Walker (17014667),Nickeil Alexander-Walker,17014667,PG/SG/G/UTIL,6000,NO@CLE 04/11/2021 07:00PM ET,NO,20.12
PF/C,Thaddeus Young (17014661),Thaddeus Young,17014661,PF/C/F/UTIL,6000,CHI@MIN 04/11/2021 08:00PM ET,CHI,29.80
PG/SG,Donte DiVincenzo (17014673),Donte DiVincenzo,17014673,PG/SG/G/UTIL,5900,MIL@ORL 04/11/2021 07:00PM ET,MIL,25.46
C,Myles Turner (17014665),Myles Turner,17014665,C/UTIL,5900,IND@MEM 04/11/2021 08:00PM ET,IND,31.09
SG/SF,Malik Beasley (17014677),Malik Beasley,17014677,SG/SF/F/G/UTIL,5900,CHI@MIN 04/11/2021 08:00PM ET,MIN,31.53
PF/C,Chuma Okeke (17014682),Chuma Okeke,17014682,PF/C/F/UTIL,5800,MIL@ORL 04/11/2021 07:00PM ET,ORL,17.94
SG/SF,Gary Trent Jr. (17014686),Gary Trent Jr.,17014686,SG/SF/F/G/UTIL,5800,TOR@NY 04/11/2021 08:00PM ET,TOR,23.94
C,Wendell Carter Jr. (17014671),Wendell Carter Jr.,17014671,C/UTIL,5700,MIL@ORL 04/11/2021 07:00PM ET,ORL,27.03
SG/SF,Norman Powell (17014691),Norman Powell,17014691,SG/SF/F/G/UTIL,5700,MIA@POR 04/11/2021 10:00PM ET,POR,29.06
PG,T.J. McConnell (17014696),T.J. McConnell,17014696,PG/G/UTIL,5700,IND@MEM 04/11/2021 08:00PM ET,IND,25.94
C,Steven Adams (17014699),Steven Adams,17014699,C/UTIL,5600,NO@CLE 04/11/2021 07:00PM ET,NO,24.74
SF/PF,Dorian Finney-Smith (17014707),Dorian Finney-Smith,17014707,SF/PF/F/UTIL,5500,SA@DAL 04/11/2021 08:00PM ET,DAL,21.32
C,Mason Plumlee (17014701),Mason Plumlee,17014701,C/UTIL,5500,DET@LAC 04/11/2021 10:00PM ET,DET,30.22
PG/SG,Tyler Herro (17014703),Tyler Herro,17014703,PG/SG/G/UTIL,5500,MIA@POR 04/11/2021 10:00PM ET,MIA,29.13
SF/PF,James Ennis III (17014713),James Ennis III,17014713,SF/PF/F/UTIL,5400,MIL@ORL 04/11/2021 07:00PM ET,ORL,17.93
PG,Malachi Flynn (17014717),Malachi Flynn,17014717,PG/G/UTIL,5400,TOR@NY 04/11/2021 08:00PM ET,TOR,11.40
C,Jusuf Nurkic (17014711),Jusuf Nurkic,17014711,C/UTIL,5400,MIA@POR 04/11/2021 10:00PM ET,POR,26.06
SF,Tim Hardaway Jr. (17014730),Tim Hardaway Jr.,17014730,SF/F/UTIL,5300,SA@DAL 04/11/2021 08:00PM ET,DAL,25.72
PF,Keldon Johnson (17014733),Keldon Johnson,17014733,PF/F/UTIL,5300,SA@DAL 04/11/2021 08:00PM ET,SA,26.07
C,Brook Lopez (17014728),Brook Lopez,17014728,C/UTIL,5300,MIL@ORL 04/11/2021 07:00PM ET,MIL,23.17
SG/SF,Dillon Brooks (17014720),Dillon Brooks,17014720,SG/SF/F/G/UTIL,5300,IND@MEM 04/11/2021 08:00PM ET,MEM,26.91
PG,Ricky Rubio (17014725),Ricky Rubio,17014725,PG/G/UTIL,5300,CHI@MIN 04/11/2021 08:00PM ET,MIN,25.22
SF/PF,James Johnson (17014740),James Johnson,17014740,SF/PF/F/UTIL,5200,NO@CLE 04/11/2021 07:00PM ET,NO,17.21
C,Isaiah Hartenstein (17014744),Isaiah Hartenstein,17014744,C/UTIL,5200,NO@CLE 04/11/2021 07:00PM ET,CLE,13.24
PG/SF,Michael Carter-Williams (17014746),Michael Carter-Williams,17014746,PG/SF/F/G/UTIL,5200,MIL@ORL 04/11/2021 07:00PM ET,ORL,22.73
SG/SF,Josh Jackson (17014751),Josh Jackson,17014751,SG/SF/F/G/UTIL,5200,DET@LAC 04/11/2021 10:00PM ET,DET,23.69
PG,Tomas Satoransky (17014756),Tomas Satoransky,17014756,PG/G/UTIL,5200,CHI@MIN 04/11/2021 08:00PM ET,CHI,20.69
SF/PF,Taurean Prince (17014764),Taurean Prince,17014764,SF/PF/F/UTIL,5100,NO@CLE 04/11/2021 07:00PM ET,CLE,18.97
SG/SF,Josh Richardson (17014768),Josh Richardson,17014768,SG/SF/F/G/UTIL,5100,SA@DAL 04/11/2021 08:00PM ET,DAL,23.87
PG,Cole Anthony (17014759),Cole Anthony,17014759,PG/G/UTIL,5100,MIL@ORL 04/11/2021 07:00PM ET,ORL,24.16
PG/SG,Reggie Jackson (17014736),Reggie Jackson,17014736,PG/SG/G/UTIL,5100,DET@LAC 04/11/2021 10:00PM ET,LAC,19.52
C,Ivica Zubac (17014762),Ivica Zubac,17014762,C/UTIL,5100,DET@LAC 04/11/2021 10:00PM ET,LAC,21.59
PF,Otto Porter Jr. (17014773),Otto Porter Jr.,17014773,PF/F/UTIL,5000,MIL@ORL 04/11/2021 07:00PM ET,ORL,21.20
PG/SG,Derrick Rose (17014776),Derrick Rose,17014776,PG/SG/G/UTIL,5000,TOR@NY 04/11/2021 08:00PM ET,NY,24.78
SF/PF,Saddiq Bey (17014780),Saddiq Bey,17014780,SF/PF/F/UTIL,5000,DET@LAC 04/11/2021 10:00PM ET,DET,20.06
SG/SF,Duncan Robinson (17014784),Duncan Robinson,17014784,SG/SF/F/G/UTIL,5000,MIA@POR 04/11/2021 10:00PM ET,MIA,23.15
PF,Dean Wade (17014793),Dean Wade,17014793,PF/F/UTIL,4900,NO@CLE 04/11/2021 07:00PM ET,CLE,12.30
SF,Alec Burks (17014796),Alec Burks,17014796,SF/F/UTIL,4900,TOR@NY 04/11/2021 08:00PM ET,NY,24.22
PG/SG,Terance Mann (17014789),Terance Mann,17014789,PG/SG/G/UTIL,4900,DET@LAC 04/11/2021 10:00PM ET,LAC,14.68
C,DeMarcus Cousins (17014799),DeMarcus Cousins,17014799,C/UTIL,4900,DET@LAC 04/11/2021 10:00PM ET,LAC,25.10
PG/SG,Jalen Brunson (17014801),Jalen Brunson,17014801,PG/SG/G/UTIL,4800,SA@DAL 04/11/2021 08:00PM ET,DAL,23.24
SG,Dwayne Bacon (17014809),Dwayne Bacon,17014809,SG/G/UTIL,4800,MIL@ORL 04/11/2021 07:00PM ET,ORL,17.18
SF/PF,Marcus Morris Sr. (17014805),Marcus Morris Sr.,17014805,SF/PF/F/UTIL,4800,DET@LAC 04/11/2021 10:00PM ET,LAC,21.30
C,Isaiah Stewart (17014812),Isaiah Stewart,17014812,C/UTIL,4800,DET@LAC 04/11/2021 10:00PM ET,DET,18.29
PF,Rudy Gay (17014822),Rudy Gay,17014822,PF/F/UTIL,4700,SA@DAL 04/11/2021 08:00PM ET,SA,22.70
C,Serge Ibaka (17014817),Serge Ibaka,17014817,C/UTIL,4700,DET@LAC 04/11/2021 10:00PM ET,LAC,24.86
SF,Hamidou Diallo (17014825),Hamidou Diallo,17014825,SF/F/UTIL,4700,DET@LAC 04/11/2021 10:00PM ET,DET,24.21
PG,Goran Dragic (17014814),Goran Dragic,17014814,PG/G/UTIL,4700,MIA@POR 04/11/2021 10:00PM ET,MIA,25.21
SG,Grayson Allen (17014819),Grayson Allen,17014819,SG/G/UTIL,4700,IND@MEM 04/11/2021 08:00PM ET,MEM,20.74
SF,Pat Connaughton (17014842),Pat Connaughton,17014842,SF/F/UTIL,4600,MIL@ORL 04/11/2021 07:00PM ET,MIL,17.29
C,Mitchell Robinson (17014834),Mitchell Robinson,17014834,C/UTIL,4600,TOR@NY 04/11/2021 08:00PM ET,NY,24.23
PF,Jaden McDaniels (17014828),Jaden McDaniels,17014828,PF/F/UTIL,4600,CHI@MIN 04/11/2021 08:00PM ET,MIN,16.15
PG,Coby White (17014831),Coby White,17014831,PG/G/UTIL,4600,CHI@MIN 04/11/2021 08:00PM ET,CHI,28.42
C,Mo Bamba (17014836),Mo Bamba,17014836,C/UTIL,4500,MIL@ORL 04/11/2021 07:00PM ET,ORL,15
SF/PF,Doug McDermott (17014838),Doug McDermott,17014838,SF/PF/F/UTIL,4500,IND@MEM 04/11/2021 08:00PM ET,IND,21.18
PG/SG,De'Anthony Melton (17014845),De'Anthony Melton,17014845,PG/SG/G/UTIL,4500,IND@MEM 04/11/2021 08:00PM ET,MEM,21.8
C,Nerlens Noel (17014861),Nerlens Noel,17014861,C/UTIL,4400,TOR@NY 04/11/2021 08:00PM ET,NY,19.02
PG/SG,Cory Joseph (17014849),Cory Joseph,17014849,PG/SG/G/UTIL,4400,DET@LAC 04/11/2021 10:00PM ET,DET,16.93
PF/C,Brandon Clarke (17014853),Brandon Clarke,17014853,PF/C/F/UTIL,4400,IND@MEM 04/11/2021 08:00PM ET,MEM,24.68
SF/PF,Patrick Williams (17014857),Patrick Williams,17014857,SF/PF/F/UTIL,4400,CHI@MIN 04/11/2021 08:00PM ET,CHI,20.38
SG/SF,Reggie Bullock (17014866),Reggie Bullock,17014866,SG/SF/F/G/UTIL,4300,TOR@NY 04/11/2021 08:00PM ET,NY,18.39
SF/PF,Nicolas Batum (17014871),Nicolas Batum,17014871,SF/PF/F/UTIL,4300,DET@LAC 04/11/2021 10:00PM ET,LAC,21.56
PG,Kendrick Nunn (17014863),Kendrick Nunn,17014863,PG/G/UTIL,4300,MIA@POR 04/11/2021 10:00PM ET,MIA,24.11
PF/C,Lauri Markkanen (17014875),Lauri Markkanen,17014875,PF/C/F/UTIL,4300,CHI@MIN 04/11/2021 08:00PM ET,CHI,26.84
PG/SG,Kira Lewis Jr. (17014891),Kira Lewis Jr.,17014891,PG/SG/G/UTIL,4200,NO@CLE 04/11/2021 07:00PM ET,NO,13.57
PF/C,Maxi Kleber (17014884),Maxi Kleber,17014884,PF/C/F/UTIL,4200,SA@DAL 04/11/2021 08:00PM ET,DAL,19.59
PG,Jeff Teague (17014888),Jeff Teague,17014888,PG/G/UTIL,4200,MIL@ORL 04/11/2021 07:00PM ET,MIL,14.34
SG/SF,Desmond Bane (17014879),Desmond Bane,17014879,SG/SF/F/G/UTIL,4200,IND@MEM 04/11/2021 08:00PM ET,MEM,17.80
C,Willy Hernangomez (17014895),Willy Hernangomez,17014895,C/UTIL,4100,NO@CLE 04/11/2021 07:00PM ET,NO,17.68
SG/SF,Lonnie Walker IV (17014904),Lonnie Walker IV,17014904,SG/SF/F/G/UTIL,4100,SA@DAL 04/11/2021 08:00PM ET,SA,19.40
PG/SG,R.J. Hampton (17014897),R.J. Hampton,17014897,PG/SG/G/UTIL,4100,MIL@ORL 04/11/2021 07:00PM ET,ORL,9.22
PG,Elfrid Payton (17014901),Elfrid Payton,17014901,PG/G/UTIL,4100,TOR@NY 04/11/2021 08:00PM ET,NY,22.86
C,Jaxson Hayes (17014917),Jaxson Hayes,17014917,C/UTIL,4000,NO@CLE 04/11/2021 07:00PM ET,NO,13.19
PF,Jordan Nwora (17014909),Jordan Nwora,17014909,PF/F/UTIL,4000,MIL@ORL 04/11/2021 07:00PM ET,MIL,9.56
PG/SG,Immanuel Quickley (17014919),Immanuel Quickley,17014919,PG/SG/G/UTIL,4000,TOR@NY 04/11/2021 08:00PM ET,NY,20.41
SG/SF,Justin Holiday (17014912),Justin Holiday,17014912,SG/SF/F/G/UTIL,4000,IND@MEM 04/11/2021 08:00PM ET,IND,22.22
PG,Jordan McLaughlin (17014923),Jordan McLaughlin,17014923,PG/G/UTIL,4000,CHI@MIN 04/11/2021 08:00PM ET,MIN,16.98
PG,Isaiah Thomas (17014926),Isaiah Thomas,17014926,PG/G/UTIL,3900,NO@CLE 04/11/2021 07:00PM ET,NO,16
SF,Isaac Okoro (17014941),Isaac Okoro,17014941,SF/F/UTIL,3900,NO@CLE 04/11/2021 07:00PM ET,CLE,16.83
PG,Chasson Randle (17014929),Chasson Randle,17014929,PG/G/UTIL,3900,MIL@ORL 04/11/2021 07:00PM ET,ORL,12.31
PF,Carmelo Anthony (17014938),Carmelo Anthony,17014938,PF/F/UTIL,3900,MIA@POR 04/11/2021 10:00PM ET,POR,23.04
PG/SG,Aaron Holiday (17014932),Aaron Holiday,17014932,PG/SG/G/UTIL,3900,IND@MEM 04/11/2021 08:00PM ET,IND,13.42
C,Goga Bitadze (17014936),Goga Bitadze,17014936,C/UTIL,3900,IND@MEM 04/11/2021 08:00PM ET,IND,12.13
SG/SF,Gary Harris (17014953),Gary Harris,17014953,SG/SF/F/G/UTIL,3800,MIL@ORL 04/11/2021 07:00PM ET,ORL,17.5
PF,Thanasis Antetokounmpo (17014977),Thanasis Antetokounmpo,17014977,PF/F/UTIL,3800,MIL@ORL 04/11/2021 07:00PM ET,MIL,8.73
PG/SF,DeAndre' Bembry (17014948),DeAndre' Bembry,17014948,PG/SF/F/G/UTIL,3800,TOR@NY 04/11/2021 08:00PM ET,TOR,13.83
PF/C,Taj Gibson (17014958),Taj Gibson,17014958,PF/C/F/UTIL,3800,TOR@NY 04/11/2021 08:00PM ET,NY,15.29
PG,Killian Hayes (17014962),Killian Hayes,17014962,PG/G/UTIL,3800,DET@LAC 04/11/2021 10:00PM ET,DET,14.12
PG/SG,Jaylen Nowell (17014944),Jaylen Nowell,17014944,PG/SG/G/UTIL,3800,CHI@MIN 04/11/2021 08:00PM ET,MIN,17.32
SF/PF,Naji Marshall (17014985),Naji Marshall,17014985,SF/PF/F/UTIL,3700,NO@CLE 04/11/2021 07:00PM ET,NO,9.29
PG/SG,Patty Mills (17014968),Patty Mills,17014968,PG/SG/G/UTIL,3700,SA@DAL 04/11/2021 08:00PM ET,SA,20.30
PG,Patrick Beverley (17014965),Patrick Beverley,17014965,PG/G/UTIL,3700,DET@LAC 04/11/2021 10:00PM ET,LAC,19.28
SG/SF,Luke Kennard (17014972),Luke Kennard,17014972,SG/SF/F/G/UTIL,3700,DET@LAC 04/11/2021 10:00PM ET,LAC,15.04
SG/SF,Jeremy Lamb (17014980),Jeremy Lamb,17014980,SG/SF/F/G/UTIL,3700,IND@MEM 04/11/2021 08:00PM ET,IND,20.58
PF/C,Xavier Tillman (17014989),Xavier Tillman,17014989,PF/C/F/UTIL,3700,IND@MEM 04/11/2021 08:00PM ET,MEM,16.14
SG/SF,Cedi Osman (17014993),Cedi Osman,17014993,SG/SF/F/G/UTIL,3600,NO@CLE 04/11/2021 07:00PM ET,CLE,20.05
PG/SG,Bryn Forbes (17014998),Bryn Forbes,17014998,PG/SG/G/UTIL,3600,MIL@ORL 04/11/2021 07:00PM ET,MIL,13.23
PF,Stanley Johnson (17015029),Stanley Johnson,17015029,PF/F/UTIL,3600,TOR@NY 04/11/2021 08:00PM ET,TOR,9.84
PF,Trevor Ariza (17015009),Trevor Ariza,17015009,PF/F/UTIL,3600,MIA@POR 04/11/2021 10:00PM ET,MIA,16.41
PG/SF,Edmond Sumner (17015004),Edmond Sumner,17015004,PG/SF/F/G/UTIL,3600,IND@MEM 04/11/2021 08:00PM ET,IND,10.66
C,Naz Reid (17015002),Naz Reid,17015002,C/UTIL,3600,CHI@MIN 04/11/2021 08:00PM ET,MIN,21.23
PF,Nicolo Melli (17015040),Nicolo Melli,17015040,PF/F/UTIL,3500,SA@DAL 04/11/2021 08:00PM ET,DAL,8.41
PG,Dennis Smith Jr. (17015021),Dennis Smith Jr.,17015021,PG/G/UTIL,3500,DET@LAC 04/11/2021 10:00PM ET,DET,18.24
PG,Tyus Jones (17015014),Tyus Jones,17015014,PG/G/UTIL,3500,IND@MEM 04/11/2021 08:00PM ET,MEM,18.30
SF/PF,Justise Winslow (17015017),Justise Winslow,17015017,SF/PF/F/UTIL,3500,IND@MEM 04/11/2021 08:00PM ET,MEM,17.52
C,Daniel Theis (17015012),Daniel Theis,17015012,C/UTIL,3500,CHI@MIN 04/11/2021 08:00PM ET,CHI,21.15
SG/SF,Josh Okogie (17015024),Josh Okogie,17015024,SG/SF/F/G/UTIL,3500,CHI@MIN 04/11/2021 08:00PM ET,MIN,12.49
PG,Matthew Dellavedova (17015047),Matthew Dellavedova,17015047,PG/G/UTIL,3400,NO@CLE 04/11/2021 07:00PM ET,CLE,12.5
C,Dwight Powell (17015050),Dwight Powell,17015050,C/UTIL,3400,SA@DAL 04/11/2021 08:00PM ET,DAL,11.58
C,Drew Eubanks (17015068),Drew Eubanks,17015068,C/UTIL,3400,SA@DAL 04/11/2021 08:00PM ET,SA,12.24
PG/SG,Sam Merrill (17015036),Sam Merrill,17015036,PG/SG/G/UTIL,3400,MIL@ORL 04/11/2021 07:00PM ET,MIL,6.5
SF/PF,Nassir Little (17015043),Nassir Little,17015043,SF/PF/F/UTIL,3400,MIA@POR 04/11/2021 10:00PM ET,POR,10.88
SF/PF,Al-Farouq Aminu (17015032),Al-Farouq Aminu,17015032,SF/PF/F/UTIL,3400,CHI@MIN 04/11/2021 08:00PM ET,CHI,16.78
C,Mamadi Diakite (17015055),Mamadi Diakite,17015055,C/UTIL,3300,MIL@ORL 04/11/2021 07:00PM ET,MIL,9.03
SG,Axel Toupane (17015070),Axel Toupane,17015070,SG/G/UTIL,3300,MIL@ORL 04/11/2021 07:00PM ET,MIL,4.75
PG,Saben Lee (17015052),Saben Lee,17015052,PG/G/UTIL,3300,DET@LAC 04/11/2021 10:00PM ET,DET,14.45
PF/C,Patrick Patterson (17015064),Patrick Patterson,17015064,PF/C/F/UTIL,3300,DET@LAC 04/11/2021 10:00PM ET,LAC,9.84
SF/PF,Derrick Jones Jr. (17015057),Derrick Jones Jr.,17015057,SF/PF/F/UTIL,3300,MIA@POR 04/11/2021 10:00PM ET,POR,17.80
PF,Juancho Hernangomez (17015061),Juancho Hernangomez,17015061,PF/F/UTIL,3300,CHI@MIN 04/11/2021 08:00PM ET,MIN,13.97
PG,Quinn Cook (17015073),Quinn Cook,17015073,PG/G/UTIL,3200,NO@CLE 04/11/2021 07:00PM ET,CLE,5.92
C,Boban Marjanovic (17015079),Boban Marjanovic,17015079,C/UTIL,3200,SA@DAL 04/11/2021 08:00PM ET,DAL,11.42
PF,Yuta Watanabe (17015076),Yuta Watanabe,17015076,PF/F/UTIL,3200,TOR@NY 04/11/2021 08:00PM ET,TOR,9.77
PF,Obi Toppin (17015088),Obi Toppin,17015088,PF/F/UTIL,3200,TOR@NY 04/11/2021 08:00PM ET,NY,8.88
C,Jahlil Okafor (17015086),Jahlil Okafor,17015086,C/UTIL,3200,DET@LAC 04/11/2021 10:00PM ET,DET,8.81
SF/PF,Andre Iguodala (17015091),Andre Iguodala,17015091,SF/PF/F/UTIL,3200,MIA@POR 04/11/2021 10:00PM ET,MIA,15.36
SG/SF,Denzel Valentine (17015081),Denzel Valentine,17015081,SG/SF/F/G/UTIL,3200,CHI@MIN 04/11/2021 08:00PM ET,CHI,16.03
SF,Lamar Stevens (17015095),Lamar Stevens,17015095,SF/F/UTIL,3100,NO@CLE 04/11/2021 07:00PM ET,CLE,10.01
C,Mfiondu Kabengele (17015382),Mfiondu Kabengele,17015382,C/UTIL,3100,NO@CLE 04/11/2021 07:00PM ET,CLE,2.82
C,Gorgui Dieng (17015102),Gorgui Dieng,17015102,C/UTIL,3100,SA@DAL 04/11/2021 08:00PM ET,SA,16.66
SG,JJ Redick (17015114),JJ Redick,17015114,SG/G/UTIL,3100,SA@DAL 04/11/2021 08:00PM ET,DAL,13.87
SF/PF,Rodions Kurucs (17015117),Rodions Kurucs,17015117,SF/PF/F/UTIL,3100,MIL@ORL 04/11/2021 07:00PM ET,MIL,4.5
PG,Rajon Rondo (17015104),Rajon Rondo,17015104,PG/G/UTIL,3100,DET@LAC 04/11/2021 10:00PM ET,LAC,13.36
PF,Sekou Doumbouya (17015107),Sekou Doumbouya,17015107,PF/F/UTIL,3100,DET@LAC 04/11/2021 10:00PM ET,DET,8.13
PF/C,Rondae Hollis-Jefferson (17015098),Rondae Hollis-Jefferson,17015098,PF/C/F/UTIL,3100,MIA@POR 04/11/2021 10:00PM ET,POR,0
PG/SG,Anfernee Simons (17015110),Anfernee Simons,17015110,PG/SG/G/UTIL,3100,MIA@POR 04/11/2021 10:00PM ET,POR,14.12
PF/C,Nemanja Bjelica (17015121),Nemanja Bjelica,17015121,PF/C/F/UTIL,3100,MIA@POR 04/11/2021 10:00PM ET,MIA,14.40
C,Marques Bolden (17015128),Marques Bolden,17015128,C/UTIL,3000,NO@CLE 04/11/2021 07:00PM ET,CLE,3.58
