Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
57143-15800,PF,Jae,Jae Crowder,Crowder,21.94313677619485,51,4800,SAC@PHO,PHO,SAC,,,,,,PF
57143-84679,PF,Marvin,Marvin Bagley,Bagley,25.87837837837838,37,4500,SAC@PHO,SAC,PHO,O,Hand,,,,PF
57143-145304,C,Onyeka,Onyeka Okongwu,Okongwu,10.44848447857481,33,4400,MIL@ATL,ATL,MIL,,,,,,C
57143-145313,PF,Jordan,Jordan Nwora,Nwora,10.031818043101918,22,4400,MIL@ATL,MIL,ATL,,,,,,PF
57143-9662,SG,Lou,Lou Williams,Williams,21.15800048828125,50,4400,MIL@ATL,ATL,MIL,,,,,,SG
57143-9446,PG,Jeff,Jeff Teague,Teague,14.004878346512957,41,4400,MIL@ATL,MIL,ATL,,,,,,PG
57143-15993,SG,Pat,Pat Connaughton,Connaughton,17.241176231234682,51,4200,MIL@ATL,MIL,ATL,,,,,,SG
57143-14501,C,Tristan,Tristan Thompson,Thompson,20.74499969482422,40,4200,BOS@LAL,BOS,LAL,,,,,,C
57143-145347,C,James,James Wiseman,Wiseman,21.51794903094952,39,4200,GS@CLE,GS,CLE,O,Knee,,,,C
57143-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,4100,MIL@ATL,ATL,MIL,O,Ankle,,,,PG
57143-9799,SG,Wesley,Wesley Matthews,Matthews,10.713043212890625,46,4000,BOS@LAL,LAL,BOS,GTD,Achilles,,,,SG
57143-40830,PG,Delon,Delon Wright,Wright,25.44782555621603,46,4000,SAC@PHO,SAC,PHO,,,,,,PG
57143-110316,SF,Cameron,Cameron Johnson,Johnson,18.0749994913737,48,4000,SAC@PHO,PHO,SAC,,,,,,SF
57143-110322,PG,Jordan,Jordan Poole,Poole,15.926470588235293,34,4000,GS@CLE,GS,CLE,,,,,,PG
57143-16178,SF,Maurice,Maurice Harkless,Harkless,8.704762050083705,21,3900,SAC@PHO,SAC,PHO,,,,,,SF
57143-20277,SG,Torrey,Torrey Craig,Craig,11.896875381469727,32,3900,SAC@PHO,PHO,SAC,,,,,,SG
57143-9581,C,Marc,Marc Gasol,Gasol,17.16976715797602,43,3900,BOS@LAL,LAL,BOS,GTD,Hamstring,,,,C
57143-48567,PG,Cameron,Cameron Payne,Payne,16.98372064634811,43,3900,SAC@PHO,PHO,SAC,,,,,,PG
57143-145341,SG,Isaac,Isaac Okoro,Okoro,17.448979591836736,49,3900,GS@CLE,CLE,GS,,,,,,SG
57143-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,14.602632221422697,38,3800,GS@CLE,GS,CLE,,,,,,PF
57143-55056,PF,Dario,Dario Saric,Saric,17.5,36,3700,SAC@PHO,PHO,SAC,,,,,,PF
57143-23981,PG,Alex,Alex Caruso,Caruso,16.33999972873264,45,3700,BOS@LAL,LAL,BOS,,,,,,PG
57143-18376,SG,Damion,Damion Lee,Lee,13.9666668927228,54,3700,GS@CLE,GS,CLE,,,,,,SG
57143-96763,PG,Brandon,Brandon Goodwin,Goodwin,9.580555386013454,36,3700,MIL@ATL,ATL,MIL,,,,,,PG
57143-18435,SF,Alfonzo,Alfonzo McKinnie,McKinnie,4.887499809265137,32,3500,BOS@LAL,LAL,BOS,,,,,,SF
57143-110341,SG,Dylan,Dylan Windler,Windler,12.899999803112399,31,3500,GS@CLE,CLE,GS,GTD,Knee,,,,SG
57143-19726,SF,Abdel,Abdel Nader,Nader,12.53749974568685,24,3500,SAC@PHO,PHO,SAC,O,Knee,,,,SF
57143-110355,SF,Mfiondu,Mfiondu Kabengele,Kabengele,3.1120001220703126,25,3500,GS@CLE,CLE,GS,,,,,,SF
57143-110358,SG,Kyle,Kyle Guy,Guy,5.76818188753995,22,3500,SAC@PHO,SAC,PHO,,,,,,SG
57143-117273,SF,Mychal,Mychal Mulder,Mulder,6.390909368341619,44,3500,GS@CLE,GS,CLE,,,,,,SF
57143-117274,PF,Chris,Chris Silva,Silva,6.169230534480168,13,3500,SAC@PHO,SAC,PHO,,,,,,PF
57143-110365,PF,Alen,Alen Smailagic,Smailagic,5.200000127156575,6,3500,GS@CLE,GS,CLE,,,,,,PF
57143-117301,PF,Devontae,Devontae Cacok,Cacok,6.206666564941406,15,3500,BOS@LAL,LAL,BOS,,,,,,PF
57143-15417,SF,Solomon,Solomon Hill,Hill,11.248148600260416,54,3500,MIL@ATL,ATL,MIL,,,,,,SF
57143-16448,PF,Frank,Frank Kaminsky,Kaminsky,14.796969327059658,33,3500,SAC@PHO,PHO,SAC,,,,,,PF
57143-112710,C,Tacko,Tacko Fall,Fall,8.239999898274739,15,3500,BOS@LAL,BOS,LAL,,,,,,C
57143-145737,SG,Brodric,Brodric Thomas,Thomas,6.888235204360065,17,3500,GS@CLE,CLE,GS,,,,,,SG
57143-17230,SG,Langston,Langston Galloway,Galloway,7.294117647058823,34,3500,SAC@PHO,PHO,SAC,,,,,,SG
57143-145491,PF,Nathan,Nathan Knight,Knight,7.741666793823242,24,3500,MIL@ATL,ATL,MIL,,,,,,PF
57143-20064,PG,Matthew,Matthew Dellavedova,Dellavedova,13.5,7,3500,GS@CLE,CLE,GS,,,,,,PG
57143-17517,SF,Tony,Tony Snell,Snell,11.18249969482422,40,3500,MIL@ATL,ATL,MIL,O,Ankle,,,,SF
57143-15727,SG,Ben,Ben McLemore,McLemore,12.433333502875435,36,3500,BOS@LAL,LAL,BOS,,,,,,SG
57143-23407,PF,P.J.,P.J. Tucker,Tucker,14.44166734483507,36,3500,MIL@ATL,MIL,ATL,,,,,,PF
57143-116340,SG,Terence,Terence Davis,Davis,12.679546009410512,44,3500,SAC@PHO,SAC,PHO,,,,,,SG
57143-41082,C,Damian,Damian Jones,Jones,7.645833333333333,24,3500,SAC@PHO,SAC,PHO,,,,,,C
57143-41083,PF,Luke,Luke Kornet,Kornet,8.37894720780222,19,3500,BOS@LAL,BOS,LAL,,,,,,PF
57143-23676,PG,Damyean,Damyean Dotson,Dotson,12.82857142857143,35,3500,GS@CLE,CLE,GS,GTD,Knee,,,,PG
57143-145303,SG,Skylar,Skylar Mays,Mays,6.596153846153846,26,3500,MIL@ATL,ATL,MIL,,,,,,SG
57143-63126,SF,Cedi,Cedi Osman,Osman,19.483673718510843,49,3500,GS@CLE,CLE,GS,,,,,,SF
57143-58519,SG,Gary,Gary Payton II,Payton II,9.59999974568685,3,3500,GS@CLE,GS,CLE,,,,,,SG
57143-145317,PG,Sam,Sam Merrill,Merrill,6.079166412353516,24,3500,MIL@ATL,MIL,ATL,,,,,,PG
57143-145322,PF,Jalen,Jalen Smith,Smith,2.431578987523129,19,3500,SAC@PHO,PHO,SAC,,,,,,PF
57143-145833,SG,Axel,Axel Toupane,Toupane,5.275000095367432,8,3500,MIL@ATL,MIL,ATL,,,,,,SG
57143-14509,SG,Klay,Klay Thompson,Thompson,,,3500,GS@CLE,GS,CLE,O,Achilles,,,,SG
57143-145335,PG,Payton,Payton Pritchard,Pritchard,13.240816077407526,49,3500,BOS@LAL,BOS,LAL,,,,,,PG
57143-145333,SG,Aaron,Aaron Nesmith,Nesmith,7.533333333333333,30,3500,BOS@LAL,BOS,LAL,,,,,,SG
57143-145338,PG,Jahmi'us,Jahmi'us Ramsey,Ramsey,3.0600000381469727,5,3500,SAC@PHO,SAC,PHO,,,,,,PG
57143-145345,PG,Nico,Nico Mannion,Mannion,11.323809669131325,21,3500,GS@CLE,GS,CLE,,,,,,PG
57143-145350,PF,Robert,Robert Woodard,Woodard,3.290909160267223,11,3500,SAC@PHO,SAC,PHO,,,,,,PF
57143-9677,SF,Jared,Jared Dudley,Dudley,3.6636362942782315,11,3500,BOS@LAL,LAL,BOS,O,Knee,,,,SF
57143-145357,PF,Lamar,Lamar Stevens,Stevens,10.210810480891046,37,3500,GS@CLE,CLE,GS,,,,,,PF
57143-58576,C,Kevon,Kevon Looney,Looney,13.388635808771307,44,3500,GS@CLE,GS,CLE,,,,,,C
57143-145623,PF,Mamadi,Mamadi Diakite,Diakite,8.7,10,3500,MIL@ATL,MIL,ATL,,,,,,PF
57143-48598,SF,Semi,Semi Ojeleye,Ojeleye,9.713333468967013,45,3500,BOS@LAL,BOS,LAL,,,,,,SF
57143-84696,SG,Jevon,Jevon Carter,Carter,8.433333623976935,42,3500,SAC@PHO,PHO,SAC,,,,,,SG
57143-14554,SF,E'Twaun,E'Twaun Moore,Moore,10.03749974568685,24,3500,SAC@PHO,PHO,SAC,,,,,,SF
57143-145624,SG,Ty-Shon,Ty-Shon Alexander,Alexander,1.1375000476837158,8,3500,SAC@PHO,PHO,SAC,,,,,,SG
57143-84701,C,Chimezie,Chimezie Metu,Metu,9.76818154074929,22,3500,SAC@PHO,SAC,PHO,,,,,,C
57143-84700,PF,Rodions,Rodions Kurucs,Kurucs,5.18947360390111,19,3500,MIL@ATL,MIL,ATL,,,,,,PF
57143-84714,PF,Moritz,Moritz Wagner,Wagner,12.67272764263731,33,3500,BOS@LAL,BOS,LAL,,,,,,PF
57143-23788,PG,Bryn,Bryn Forbes,Forbes,12.418868154849646,53,3500,MIL@ATL,MIL,ATL,,,,,,PG
57143-110319,PG,Tremont,Tremont Waters,Waters,7.666666666666667,15,3500,BOS@LAL,BOS,LAL,,,,,,PG
57143-110318,PF,Grant,Grant Williams,Williams,11.323404515043219,47,3500,BOS@LAL,BOS,LAL,,,,,,PF
57143-110321,SG,Romeo,Romeo Langford,Langford,7.299999872843425,6,3500,BOS@LAL,BOS,LAL,,,,,,SG
57143-110323,C,Eric,Eric Paschall,Paschall,15.648717635717148,39,3500,GS@CLE,GS,CLE,O,Hip,,,,C
57143-84725,PF,Kostas,Kostas Antetokounmpo,Antetokounmpo,2.6749998728434243,12,3500,BOS@LAL,LAL,BOS,,,,,,PF
57143-110329,PF,Bruno,Bruno Fernando,Fernando,4.742307809682993,26,3500,MIL@ATL,ATL,MIL,,,,,,PF
57143-110332,PG,Carsen,Carsen Edwards,Edwards,6.763636502352628,22,3500,BOS@LAL,BOS,LAL,,,,,,PG
57143-110334,SG,Justin,Justin James,James,3.5079998779296875,25,3500,SAC@PHO,SAC,PHO,,,,,,SG
