slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,2237,4,8,3,6,0,0,1,3,2,1,1,0,1,11.3
curryse01,Seth Curry,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2031,5,11,2,5,1,1,0,1,5,0,0,0,0,11.1
forretr01,Trent Forrest,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,1203,4,6,0,1,0,0,0,1,6,2,0,0,2,11.1
holmeri01,Richaun Holmes,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,1601,5,7,0,0,2,2,3,6,2,0,1,3,3,10.9
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,1352,5,11,3,8,3,3,0,1,2,0,0,0,3,10.8
gayru01,Rudy Gay,SAN ANTONIO SPURS,HOME,INDIANA PACERS,LOSS,1446,6,12,1,3,2,3,2,1,3,0,1,1,4,10.5
grantje01,Jerami Grant,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1921,5,13,2,6,4,5,1,3,2,0,2,2,1,10.5
miltosh01,Shake Milton,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1242,5,12,2,4,2,2,1,1,3,2,0,1,3,10.5
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,2078,3,9,1,4,2,2,1,3,3,4,0,0,3,10.4
arizatr01,Trevor Ariza,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1945,5,9,4,8,1,2,0,2,0,0,0,0,2,10.1
ennisja01,James Ennis,ORLANDO MAGIC,AWAY,UTAH JAZZ,LOSS,2165,4,9,1,2,3,4,3,2,1,1,0,0,3,10.1
dragigo01,Goran Dragić,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1606,5,10,3,6,0,0,0,2,4,0,0,1,1,10.0
millspa02,Patty Mills,SAN ANTONIO SPURS,HOME,INDIANA PACERS,LOSS,2033,6,13,4,9,0,0,0,2,2,0,0,1,1,9.9
netora01,Raul Neto,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,1894,7,15,1,4,1,2,2,2,2,0,0,1,1,9.9
whitede01,Derrick White,SAN ANTONIO SPURS,HOME,INDIANA PACERS,LOSS,2208,6,15,2,10,4,4,1,2,3,0,1,3,3,9.8
wrighde01,Delon Wright,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,1067,3,8,0,2,4,4,2,1,2,1,0,0,0,9.7
gilesha01,Harry Giles,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,950,4,5,3,3,1,2,1,1,1,0,0,1,2,9.6
brownmo01,Moses Brown,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1384,4,7,0,0,2,4,6,8,0,0,0,1,5,9.5
greenda02,Danny Green,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1635,3,6,3,6,0,0,0,6,3,0,1,0,3,9.4
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,2066,4,16,1,5,7,7,0,3,5,2,0,3,1,9.4
holidju01,Justin Holiday,INDIANA PACERS,AWAY,SAN ANTONIO SPURS,WIN,1728,3,7,2,5,2,2,0,4,0,3,0,1,1,9.1
metuch01,Chimezie Metu,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,847,4,7,0,0,0,0,4,2,2,0,0,0,1,9.1
knoxke01,Kevin Knox,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,303,3,3,3,3,0,0,0,1,1,0,0,0,1,8.7
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,1870,3,8,0,3,3,4,0,6,2,1,0,0,0,8.4
ilyaser01,Ersan İlyasova,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,794,2,6,2,5,3,3,2,3,1,1,0,0,3,8.4
favorde01,Derrick Favors,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,783,4,5,0,0,0,0,1,5,0,0,1,0,2,8.2
martike03,Kelan Martin,INDIANA PACERS,AWAY,SAN ANTONIO SPURS,WIN,871,3,5,3,4,0,0,0,0,1,1,0,0,1,8.0
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,904,4,7,2,3,0,0,0,1,1,0,0,0,0,7.7
noelne01,Nerlens Noel,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,1457,0,0,0,0,0,0,4,2,1,2,4,0,3,7.7
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,1234,3,6,0,3,1,2,0,2,2,2,0,0,0,7.6
harteis01,Isaiah Hartenstein,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,1032,2,3,0,0,5,7,1,2,0,0,1,1,1,7.5
herroty01,Tyler Herro,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1382,4,7,0,3,2,2,0,3,1,0,0,0,2,7.5
diallha01,Hamidou Diallo,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1469,5,12,2,4,2,2,2,1,1,0,0,1,4,7.4
bjeline01,Nemanja Bjelica,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1451,4,10,1,5,1,3,0,7,5,0,0,1,3,7.2
bitadgo01,Goga Bitadze,INDIANA PACERS,AWAY,SAN ANTONIO SPURS,WIN,877,2,5,0,1,4,4,3,4,1,0,0,1,3,7.1
greenjo02,Josh Green,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,1235,1,3,0,1,2,2,2,5,1,2,0,0,2,7.1
mcderdo01,Doug McDermott,INDIANA PACERS,AWAY,SAN ANTONIO SPURS,WIN,1620,4,8,0,3,2,2,1,1,1,1,0,0,4,7.1
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,1380,3,9,2,8,2,2,0,10,3,0,1,3,2,6.9
howardw01,Dwight Howard,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1154,1,1,0,0,5,7,1,5,0,1,1,1,5,6.8
milleda01,Darius Miller,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,823,3,7,2,6,3,3,1,1,0,0,1,2,1,6.6
sampsja02,JaKarr Sampson,INDIANA PACERS,AWAY,SAN ANTONIO SPURS,WIN,1057,2,4,1,1,2,2,2,2,0,0,0,0,1,6.6
rosste01,Terrence Ross,ORLANDO MAGIC,AWAY,UTAH JAZZ,LOSS,1566,2,11,0,3,8,8,0,3,3,1,0,1,4,6.5
hardati02,Tim Hardaway,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,1845,6,19,3,7,1,1,0,4,0,1,0,1,0,6.3
niangge01,Georges Niang,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,949,4,7,2,5,0,0,0,4,1,0,0,2,1,6.2
achiupr01,Precious Achiuwa,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,533,3,3,0,0,0,0,0,2,1,0,1,1,0,6.1
hamptrj01,R.J. Hampton,ORLANDO MAGIC,AWAY,UTAH JAZZ,LOSS,1848,5,14,0,2,2,5,0,8,2,1,1,2,1,6.1
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,1442,1,5,1,1,2,2,4,3,2,0,1,0,4,6.1
josepco01,Cory Joseph,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1018,4,7,0,0,2,2,1,0,2,0,0,2,2,6.0
jeromty01,Ty Jerome,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1552,2,6,2,4,1,2,2,1,4,0,0,1,2,5.9
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,998,1,3,1,1,0,0,1,0,5,0,0,0,0,5.5
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,1209,4,9,3,8,0,0,0,2,1,0,0,1,3,5.4
avdijde01,Deni Avdija,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,2361,4,11,0,4,1,1,1,7,1,0,0,0,3,5.2
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,945,3,5,2,4,0,0,0,0,0,1,0,1,3,4.5
smithde03,Dennis Smith,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,694,2,4,1,2,0,2,0,3,2,1,0,1,1,4.1
toppiob01,Obi Toppin,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,951,3,8,2,4,0,0,0,2,1,0,0,0,2,4.1
nworajo01,Jordan Nwora,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,769,1,3,1,3,0,0,0,2,0,3,0,1,0,3.9
thomama02,Matt Thomas,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,842,3,7,1,5,0,0,0,1,3,0,0,1,2,3.9
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,1448,2,6,1,3,0,0,2,4,0,1,1,1,3,3.7
brantja01,Jarrell Brantley,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,720,2,5,1,4,0,0,0,4,1,0,0,0,2,3.4
teaguje01,Jeff Teague,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,1056,1,4,0,2,0,0,0,1,5,0,0,0,0,3.4
nowelja01,Jaylen Nowell,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,273,1,3,0,2,2,2,0,1,1,0,0,0,0,3.3
bacondw01,Dwayne Bacon,ORLANDO MAGIC,AWAY,UTAH JAZZ,LOSS,2196,5,15,0,5,3,4,1,2,0,0,0,1,3,3.2
onealro01,Royce O'Neale,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,1182,1,5,1,5,0,0,1,4,4,0,0,1,1,3.2
laymaja01,Jake Layman,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,1087,3,5,0,1,0,2,0,0,0,1,0,0,2,3.1
jacksjo02,Josh Jackson,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1382,2,9,0,2,1,2,1,3,3,2,0,1,2,3.0
pelleno01,Norvel Pelle,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,164,0,0,0,0,1,2,0,3,0,0,2,0,0,2.9
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,1053,1,3,1,3,2,2,0,3,0,0,1,0,5,2.9
ellebcj01,CJ Elleby,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,WIN,950,2,8,0,4,1,2,1,2,0,2,0,0,1,2.7
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,792,2,6,2,4,0,0,0,0,2,0,0,1,1,2.6
ntilila01,Frank Ntilikina,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,164,0,0,0,0,1,2,0,1,1,1,0,0,0,2.6
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,1477,0,1,0,0,3,4,1,1,0,0,1,0,3,2.4
lenal01,Alex Len,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,802,0,2,0,0,0,0,2,3,1,1,2,1,2,2.2
scottmi01,Mike Scott,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,878,1,3,1,2,0,0,1,3,0,0,0,0,2,2.1
winstca01,Cassius Winston,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,157,0,0,0,0,2,2,0,0,0,0,0,0,0,2.0
harklma01,Maurice Harkless,SACRAMENTO KINGS,HOME,MILWAUKEE BUCKS,LOSS,1272,2,5,0,3,0,0,0,3,0,1,0,1,1,1.8
stewais01,Isaiah Stewart,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1603,2,7,0,0,0,0,3,4,0,0,0,1,1,1.8
jacksfr01,Frank Jackson,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,878,2,5,1,3,0,0,1,0,0,0,0,1,1,1.6
sirvyde01,Deividas Sirvydis,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,164,1,3,1,3,0,0,0,1,0,0,0,0,0,1.6
pokusal01,Aleksej Pokusevski,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1855,3,13,2,6,0,0,0,2,4,1,2,4,1,1.5
leesa01,Saben Lee,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,751,1,3,1,1,0,0,0,1,3,0,0,2,1,1.3
vincega01,Gabe Vincent,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,107,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3
culveja01,Jarrett Culver,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,519,1,1,1,1,0,0,0,1,0,0,0,1,2,1.2
burksal01,Alec Burks,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,912,0,2,0,2,0,0,0,2,4,0,1,1,2,0.9
cookty01,Tyler Cook,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,303,0,0,0,0,1,2,0,1,0,0,0,0,0,0.9
halljo01,Josh Hall,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,672,1,2,0,1,0,0,0,2,2,0,0,2,1,0.6
smithis01,Ish Smith,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,1356,1,6,1,1,2,2,0,2,2,0,0,1,4,0.6
onimi01,Miye Oni,UTAH JAZZ,HOME,ORLANDO MAGIC,WIN,1555,2,5,1,4,0,0,1,3,0,0,0,3,1,0.5
vassede01,Devin Vassell,SAN ANTONIO SPURS,HOME,INDIANA PACERS,LOSS,1137,1,5,1,3,0,0,0,3,0,1,0,1,1,0.4
strusma01,Max Strus,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,107,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3
oladivi01,Victor Oladipo,MIAMI HEAT,HOME,CLEVELAND CAVALIERS,WIN,1775,3,13,1,6,1,2,0,1,5,2,1,4,5,0.2
samanlu01,Luka Šamanić,SAN ANTONIO SPURS,HOME,INDIANA PACERS,LOSS,519,1,3,0,2,0,0,1,2,0,0,0,1,1,0.2
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1043,2,9,1,4,1,2,0,0,1,0,0,0,2,0.0
beyty01,Tyler Bey,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
hernaju01,Juan Hernangómez,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
hintona01,Nate Hinton,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
maledth01,Théo Maledon,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1335,1,12,1,7,4,4,0,2,1,0,0,0,1,-0.1
wadede01,Dean Wade,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,1873,1,8,1,6,0,0,0,5,1,1,1,1,2,-0.1
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,AWAY,SACRAMENTO KINGS,WIN,507,1,2,0,1,0,0,1,3,0,0,0,2,2,-0.2
burketr01,Trey Burke,DALLAS MAVERICKS,AWAY,WASHINGTON WIZARDS,WIN,594,1,4,0,1,1,2,0,0,0,0,0,0,1,-0.2
hayeski01,Killian Hayes,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,1195,0,3,0,1,0,0,0,5,3,0,0,1,2,-0.3
vandeja01,Jarred Vanderbilt,MINNESOTA TIMBERWOLVES,AWAY,PHILADELPHIA 76ERS,LOSS,142,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
bambamo01,Mohamed Bamba,ORLANDO MAGIC,AWAY,UTAH JAZZ,LOSS,661,1,5,0,2,0,0,0,2,1,1,0,1,2,-0.6
harpeja01,Jared Harper,NEW YORK KNICKS,AWAY,DETROIT PISTONS,WIN,119,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,MIAMI HEAT,LOSS,606,1,6,0,2,0,0,0,0,2,0,0,0,1,-0.8
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1000,0,2,0,0,0,0,0,2,1,1,1,2,1,-0.8
ellinwa01,Wayne Ellington,DETROIT PISTONS,HOME,NEW YORK KNICKS,LOSS,702,0,3,0,2,0,0,0,2,2,0,0,1,0,-1.1
gillan01,Anthony Gill,WASHINGTON WIZARDS,HOME,DALLAS MAVERICKS,LOSS,157,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.1
