Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Kyle Lowry (17179337),Kyle Lowry,17179337,PG/G/UTIL,7700,BKN@TOR 04/21/2021 07:00PM ET,TOR,37.79
PG,John Wall (17179340),John Wall,17179340,PG/G/UTIL,7700,UTA@HOU 04/21/2021 08:00PM ET,HOU,37.80
PG,Malcolm Brogdon (17179334),Malcolm Brogdon,17179334,PG/G/UTIL,7700,OKC@IND 04/21/2021 07:00PM ET,IND,39.34
PG,Chris Paul (17179331),Chris Paul,17179331,PG/G/UTIL,7700,PHO@PHI 04/21/2021 07:00PM ET,PHO,38.09
PF/C,Chris Boucher (17179343),Chris Boucher,17179343,PF/C/F/UTIL,7600,BKN@TOR 04/21/2021 07:00PM ET,TOR,29.43
SG,Caris LeVert (17179351),Caris LeVert,17179351,SG/G/UTIL,7600,OKC@IND 04/21/2021 07:00PM ET,IND,34.71
SF/PF,Tobias Harris (17179347),Tobias Harris,17179347,SF/PF/F/UTIL,7600,PHO@PHI 04/21/2021 07:00PM ET,PHI,38.61
PG/SG,Collin Sexton (17179354),Collin Sexton,17179354,PG/SG/G/UTIL,7400,CHI@CLE 04/21/2021 07:00PM ET,CLE,36.12
C,Jarrett Allen (17179358),Jarrett Allen,17179358,C/UTIL,7300,CHI@CLE 04/21/2021 07:00PM ET,CLE,31.84
PG,Ja Morant (17179360),Ja Morant,17179360,PG/G/UTIL,7200,MEM@LAC 04/21/2021 10:00PM ET,MEM,36.17
PF/C,Draymond Green (17179363),Draymond Green,17179363,PF/C/F/UTIL,7100,GS@WAS 04/21/2021 07:00PM ET,GS,31.85
PG,Dejounte Murray (17179367),Dejounte Murray,17179367,PG/G/UTIL,7100,MIA@SA 04/21/2021 08:30PM ET,SA,35.68
C,Jaren Jackson Jr. (17179375),Jaren Jackson Jr.,17179375,C/UTIL,7100,MEM@LAC 04/21/2021 10:00PM ET,MEM,0
SG/SF,Anthony Edwards (17179370),Anthony Edwards,17179370,SG/SF/F/G/UTIL,7100,MIN@SAC 04/21/2021 10:00PM ET,MIN,31.04
SF/PF,Harrison Barnes (17179377),Harrison Barnes,17179377,SF/PF/F/UTIL,7100,MIN@SAC 04/21/2021 10:00PM ET,SAC,31.42
SG/SF,Luguentz Dort (17179381),Luguentz Dort,17179381,SG/SF/F/G/UTIL,7000,OKC@IND 04/21/2021 07:00PM ET,OKC,23.91
SG/SF,Buddy Hield (17179386),Buddy Hield,17179386,SG/SF/F/G/UTIL,7000,MIN@SAC 04/21/2021 10:00PM ET,SAC,30.18
C,Kelly Olynyk (17179399),Kelly Olynyk,17179399,C/UTIL,6900,UTA@HOU 04/21/2021 08:00PM ET,HOU,26.86
PG/SG,Victor Oladipo (17179395),Victor Oladipo,17179395,PG/SG/G/UTIL,6900,MIA@SA 04/21/2021 08:30PM ET,MIA,36.24
PF/C,Richaun Holmes (17179391),Richaun Holmes,17179391,PF/C/F/UTIL,6900,MIN@SAC 04/21/2021 10:00PM ET,SAC,32.46
PG,Darius Garland (17179410),Darius Garland,17179410,PG/G/UTIL,6800,CHI@CLE 04/21/2021 07:00PM ET,CLE,31.50
SG/SF,Andrew Wiggins (17179405),Andrew Wiggins,17179405,SG/SF/F/G/UTIL,6800,GS@WAS 04/21/2021 07:00PM ET,GS,31.5
SF/PF,OG Anunoby (17179401),OG Anunoby,17179401,SF/PF/F/UTIL,6800,BKN@TOR 04/21/2021 07:00PM ET,TOR,29.86
PG,Mike Conley (17179413),Mike Conley,17179413,PG/G/UTIL,6800,UTA@HOU 04/21/2021 08:00PM ET,UTA,32.73
PG/SG,Kevin Porter Jr. (17179416),Kevin Porter Jr.,17179416,PG/SG/G/UTIL,6800,UTA@HOU 04/21/2021 08:00PM ET,HOU,31.21
PF,Jerami Grant (17179420),Jerami Grant,17179420,PF/F/UTIL,6800,DET@DAL 04/21/2021 08:30PM ET,DET,36.38
PF/C,John Collins (17179423),John Collins,17179423,PF/C/F/UTIL,6700,ATL@NY 04/21/2021 08:00PM ET,ATL,33.18
PG/SG,Jordan Clarkson (17179429),Jordan Clarkson,17179429,PG/SG/G/UTIL,6600,UTA@HOU 04/21/2021 08:00PM ET,UTA,28.32
SG/SF,Norman Powell (17179433),Norman Powell,17179433,SG/SF/F/G/UTIL,6600,DEN@POR 04/21/2021 10:00PM ET,POR,28.99
C,Deandre Ayton (17179427),Deandre Ayton,17179427,C/UTIL,6600,PHO@PHI 04/21/2021 07:00PM ET,PHO,34.06
PF/C,Kevin Love (17179438),Kevin Love,17179438,PF/C/F/UTIL,6500,CHI@CLE 04/21/2021 07:00PM ET,CLE,24.96
SG/SF,Joe Ingles (17179442),Joe Ingles,17179442,SG/SF/F/G/UTIL,6400,UTA@HOU 04/21/2021 08:00PM ET,UTA,25.80
SF/PF,Jae'Sean Tate (17179447),Jae'Sean Tate,17179447,SF/PF/F/UTIL,6400,UTA@HOU 04/21/2021 08:00PM ET,HOU,24.49
PG,Malachi Flynn (17179460),Malachi Flynn,17179460,PG/G/UTIL,6300,BKN@TOR 04/21/2021 07:00PM ET,TOR,14.26
PG/SG,Derrick White (17179451),Derrick White,17179451,PG/SG/G/UTIL,6300,MIA@SA 04/21/2021 08:30PM ET,SA,27.52
PF,Kyle Anderson (17179463),Kyle Anderson,17179463,PF/F/UTIL,6300,MEM@LAC 04/21/2021 10:00PM ET,MEM,29.39
SF,RJ Barrett (17179455),RJ Barrett,17179455,SF/F/UTIL,6300,ATL@NY 04/21/2021 08:00PM ET,NY,30.75
C,Enes Kanter (17179458),Enes Kanter,17179458,C/UTIL,6300,DEN@POR 04/21/2021 10:00PM ET,POR,31.14
PF,Darius Bazley (17179466),Darius Bazley,17179466,PF/F/UTIL,6200,OKC@IND 04/21/2021 07:00PM ET,OKC,26.46
C,Hassan Whiteside (17179469),Hassan Whiteside,17179469,C/UTIL,6200,MIN@SAC 04/21/2021 10:00PM ET,SAC,19.49
SG/SF,Joe Harris (17179477),Joe Harris,17179477,SG/SF/F/G/UTIL,6100,BKN@TOR 04/21/2021 07:00PM ET,BKN,24.56
C,Myles Turner (17179475),Myles Turner,17179475,C/UTIL,6100,OKC@IND 04/21/2021 07:00PM ET,IND,30.98
PG/SG,D'Angelo Russell (17179471),D'Angelo Russell,17179471,PG/SG/G/UTIL,6100,MIN@SAC 04/21/2021 10:00PM ET,MIN,32.65
PG/SG,Tyrese Haliburton (17179482),Tyrese Haliburton,17179482,PG/SG/G/UTIL,6100,MIN@SAC 04/21/2021 10:00PM ET,SAC,27.88
PF/C,Larry Nance Jr. (17179491),Larry Nance Jr.,17179491,PF/C/F/UTIL,6000,CHI@CLE 04/21/2021 07:00PM ET,CLE,27.48
SG/SF,Gary Trent Jr. (17179486),Gary Trent Jr.,17179486,SG/SF/F/G/UTIL,6000,BKN@TOR 04/21/2021 07:00PM ET,TOR,24.33
C,Moses Brown (17179495),Moses Brown,17179495,C/UTIL,6000,OKC@IND 04/21/2021 07:00PM ET,OKC,22.63
SF/PF,Kelly Oubre Jr. (17179503),Kelly Oubre Jr.,17179503,SF/PF/F/UTIL,5900,GS@WAS 04/21/2021 07:00PM ET,GS,28.56
PF,Rui Hachimura (17179516),Rui Hachimura,17179516,PF/F/UTIL,5900,GS@WAS 04/21/2021 07:00PM ET,WAS,24.53
SF/PF,Bojan Bogdanovic (17179499),Bojan Bogdanovic,17179499,SF/PF/F/UTIL,5900,UTA@HOU 04/21/2021 08:00PM ET,UTA,24.84
C,Jakob Poeltl (17179497),Jakob Poeltl,17179497,C/UTIL,5900,MIA@SA 04/21/2021 08:30PM ET,SA,25.25
SG/SF,Dillon Brooks (17179511),Dillon Brooks,17179511,SG/SF/F/G/UTIL,5900,MEM@LAC 04/21/2021 10:00PM ET,MEM,27.27
PF/C,Robert Covington (17179507),Robert Covington,17179507,PF/C/F/UTIL,5900,DEN@POR 04/21/2021 10:00PM ET,POR,25.76
C,Al Horford (17179519),Al Horford,17179519,C/UTIL,5800,OKC@IND 04/21/2021 07:00PM ET,OKC,31.82
SG/SF,Kevin Huerter (17179521),Kevin Huerter,17179521,SG/SF/F/G/UTIL,5800,ATL@NY 04/21/2021 08:00PM ET,ATL,24.98
SF,Aleksej Pokusevski (17179540),Aleksej Pokusevski,17179540,SF/F/UTIL,5700,OKC@IND 04/21/2021 07:00PM ET,OKC,19.59
SF/PF,Marcus Morris Sr. (17179536),Marcus Morris Sr.,17179536,SF/PF/F/UTIL,5700,MEM@LAC 04/21/2021 10:00PM ET,LAC,22.48
SG/SF,Will Barton (17179526),Will Barton,17179526,SG/SF/F/G/UTIL,5700,DEN@POR 04/21/2021 10:00PM ET,DEN,25.59
SG/SF,Malik Beasley (17179531),Malik Beasley,17179531,SG/SF/F/G/UTIL,5700,MIN@SAC 04/21/2021 10:00PM ET,MIN,31.53
PG,Coby White (17179545),Coby White,17179545,PG/G/UTIL,5600,CHI@CLE 04/21/2021 07:00PM ET,CHI,27.88
PG/SG,Reggie Jackson (17179548),Reggie Jackson,17179548,PG/SG/G/UTIL,5600,MEM@LAC 04/21/2021 10:00PM ET,LAC,20.35
C,Isaiah Stewart (17179543),Isaiah Stewart,17179543,C/UTIL,5600,DET@DAL 04/21/2021 08:30PM ET,DET,19.79
SG,Eric Gordon (17179564),Eric Gordon,17179564,SG/G/UTIL,5500,UTA@HOU 04/21/2021 08:00PM ET,HOU,26.78
SG/SF,Duncan Robinson (17179559),Duncan Robinson,17179559,SG/SF/F/G/UTIL,5500,MIA@SA 04/21/2021 08:30PM ET,MIA,23.12
SF/PF,Aaron Gordon (17179567),Aaron Gordon,17179567,SF/PF/F/UTIL,5500,DEN@POR 04/21/2021 10:00PM ET,DEN,29.03
SF,Saddiq Bey (17179552),Saddiq Bey,17179552,SF/F/UTIL,5500,DET@DAL 04/21/2021 08:30PM ET,DET,21.04
SF/PF,Dorian Finney-Smith (17179555),Dorian Finney-Smith,17179555,SF/PF/F/UTIL,5500,DET@DAL 04/21/2021 08:30PM ET,DAL,21.97
PG,Theo Maledon (17179576),Theo Maledon,17179576,PG/G/UTIL,5400,OKC@IND 04/21/2021 07:00PM ET,OKC,20.98
PG/SG,Tyler Herro (17179579),Tyler Herro,17179579,PG/SG/G/UTIL,5400,MIA@SA 04/21/2021 08:30PM ET,MIA,28.31
C,Jusuf Nurkic (17179574),Jusuf Nurkic,17179574,C/UTIL,5400,DEN@POR 04/21/2021 10:00PM ET,POR,26.59
PF,Josh Jackson (17179571),Josh Jackson,17179571,PF/F/UTIL,5400,DET@DAL 04/21/2021 08:30PM ET,DET,24.50
PF/C,Thaddeus Young (17179589),Thaddeus Young,17179589,PF/C/F/UTIL,5300,CHI@CLE 04/21/2021 07:00PM ET,CHI,28.83
PG,Kendrick Nunn (17179583),Kendrick Nunn,17179583,PG/G/UTIL,5300,MIA@SA 04/21/2021 08:30PM ET,MIA,24.72
PF,Danilo Gallinari (17179586),Danilo Gallinari,17179586,PF/F/UTIL,5300,ATL@NY 04/21/2021 08:00PM ET,ATL,22.70
PG/SF,Bruce Brown (17179599),Bruce Brown,17179599,PG/SF/F/G/UTIL,5200,BKN@TOR 04/21/2021 07:00PM ET,BKN,19.70
PG,T.J. McConnell (17179596),T.J. McConnell,17179596,PG/G/UTIL,5200,OKC@IND 04/21/2021 07:00PM ET,IND,25.87
PG,Goran Dragic (17179593),Goran Dragic,17179593,PG/G/UTIL,5200,MIA@SA 04/21/2021 08:30PM ET,MIA,25.76
PF/C,Blake Griffin (17179608),Blake Griffin,17179608,PF/C/F/UTIL,5100,BKN@TOR 04/21/2021 07:00PM ET,BKN,24.07
C,Ivica Zubac (17179612),Ivica Zubac,17179612,C/UTIL,5100,MEM@LAC 04/21/2021 10:00PM ET,LAC,22.20
PG/SG,Derrick Rose (17179604),Derrick Rose,17179604,PG/SG/G/UTIL,5100,ATL@NY 04/21/2021 08:00PM ET,NY,24.95
PF/C,Jeff Green (17179617),Jeff Green,17179617,PF/C/F/UTIL,5000,BKN@TOR 04/21/2021 07:00PM ET,BKN,19.54
PF,Trevor Ariza (17179614),Trevor Ariza,17179614,PF/F/UTIL,5000,MIA@SA 04/21/2021 08:30PM ET,MIA,19.44
SG/SF,Furkan Korkmaz (17179621),Furkan Korkmaz,17179621,SG/SF/F/G/UTIL,5000,PHO@PHI 04/21/2021 07:00PM ET,PHI,16.76
PG/SG,Cory Joseph (17179626),Cory Joseph,17179626,PG/SG/G/UTIL,5000,DET@DAL 04/21/2021 08:30PM ET,DET,17.58
SG/SF,Josh Richardson (17179630),Josh Richardson,17179630,SG/SF/F/G/UTIL,5000,DET@DAL 04/21/2021 08:30PM ET,DAL,23.55
SG/SF,Kenrich Williams (17179638),Kenrich Williams,17179638,SG/SF/F/G/UTIL,4900,OKC@IND 04/21/2021 07:00PM ET,OKC,17.74
PF,Keldon Johnson (17179643),Keldon Johnson,17179643,PF/F/UTIL,4900,MIA@SA 04/21/2021 08:30PM ET,SA,25.52
SG,Grayson Allen (17179635),Grayson Allen,17179635,SG/G/UTIL,4900,MEM@LAC 04/21/2021 10:00PM ET,MEM,21.85
SG/SF,Danuel House Jr. (17179661),Danuel House Jr.,17179661,SG/SF/F/G/UTIL,4800,UTA@HOU 04/21/2021 08:00PM ET,HOU,19.44
SF/PF,Nicolas Batum (17179657),Nicolas Batum,17179657,SF/PF/F/UTIL,4800,MEM@LAC 04/21/2021 10:00PM ET,LAC,21.84
PG,Austin Rivers (17179652),Austin Rivers,17179652,PG/G/UTIL,4800,DEN@POR 04/21/2021 10:00PM ET,DEN,14.42
SF,Danny Green (17179646),Danny Green,17179646,SF/F/UTIL,4800,PHO@PHI 04/21/2021 07:00PM ET,PHI,22.12
PG,Ricky Rubio (17179649),Ricky Rubio,17179649,PG/G/UTIL,4800,MIN@SAC 04/21/2021 10:00PM ET,MIN,25.00
C,Mason Plumlee (17179655),Mason Plumlee,17179655,C/UTIL,4800,DET@DAL 04/21/2021 08:30PM ET,DET,29.63
SF/PF,Taurean Prince (17179685),Taurean Prince,17179685,SF/PF/F/UTIL,4700,CHI@CLE 04/21/2021 07:00PM ET,CLE,19.27
PG,Tomas Satoransky (17179689),Tomas Satoransky,17179689,PG/G/UTIL,4700,CHI@CLE 04/21/2021 07:00PM ET,CHI,20.04
C,Thomas Bryant (17179678),Thomas Bryant,17179678,C/UTIL,4700,GS@WAS 04/21/2021 07:00PM ET,WAS,26.62
C,Serge Ibaka (17179673),Serge Ibaka,17179673,C/UTIL,4700,MEM@LAC 04/21/2021 10:00PM ET,LAC,24.86
SF,De'Andre Hunter (17179675),De'Andre Hunter,17179675,SF/F/UTIL,4700,ATL@NY 04/21/2021 08:00PM ET,ATL,28.5
SG/SF,Reggie Bullock (17179680),Reggie Bullock,17179680,SG/SF/F/G/UTIL,4700,ATL@NY 04/21/2021 08:00PM ET,NY,19.13
SF,Mikal Bridges (17179670),Mikal Bridges,17179670,SF/F/UTIL,4700,PHO@PHI 04/21/2021 07:00PM ET,PHO,25.86
PF/C,Marvin Bagley III (17179666),Marvin Bagley III,17179666,PF/C/F/UTIL,4700,MIN@SAC 04/21/2021 10:00PM ET,SAC,26.78
SG,Landry Shamet (17179692),Landry Shamet,17179692,SG/G/UTIL,4600,BKN@TOR 04/21/2021 07:00PM ET,BKN,15.64
C,Dwight Howard (17179695),Dwight Howard,17179695,C/UTIL,4600,PHO@PHI 04/21/2021 07:00PM ET,PHI,20.32
C,Khem Birch (17179712),Khem Birch,17179712,C/UTIL,4500,BKN@TOR 04/21/2021 07:00PM ET,TOR,16.27
SF/PF,Royce O'Neale (17179697),Royce O'Neale,17179697,SF/PF/F/UTIL,4500,UTA@HOU 04/21/2021 08:00PM ET,UTA,22.26
PF/C,Isaiah Roby (17179701),Isaiah Roby,17179701,PF/C/F/UTIL,4500,OKC@IND 04/21/2021 07:00PM ET,OKC,21.17
PF,Rudy Gay (17179709),Rudy Gay,17179709,PF/F/UTIL,4500,MIA@SA 04/21/2021 08:30PM ET,SA,22.52
SG,Terance Mann (17179718),Terance Mann,17179718,SG/G/UTIL,4500,MEM@LAC 04/21/2021 10:00PM ET,LAC,14.77
PG/SG,Lou Williams (17179705),Lou Williams,17179705,PG/SG/G/UTIL,4500,ATL@NY 04/21/2021 08:00PM ET,ATL,21.32
PG/SG,Facundo Campazzo (17179714),Facundo Campazzo,17179714,PG/SG/G/UTIL,4500,DEN@POR 04/21/2021 10:00PM ET,DEN,13.83
SF/PF,Patrick Williams (17179731),Patrick Williams,17179731,SF/PF/F/UTIL,4400,CHI@CLE 04/21/2021 07:00PM ET,CHI,20.16
PF,Dean Wade (17179746),Dean Wade,17179746,PF/F/UTIL,4400,CHI@CLE 04/21/2021 07:00PM ET,CLE,12.86
C,James Wiseman (17179729),James Wiseman,17179729,C/UTIL,4400,GS@WAS 04/21/2021 07:00PM ET,GS,21.64
SF/PF,Deni Avdija (17179749),Deni Avdija,17179749,SF/PF/F/UTIL,4400,GS@WAS 04/21/2021 07:00PM ET,WAS,16.21
PG/SG,De'Anthony Melton (17179721),De'Anthony Melton,17179721,PG/SG/G/UTIL,4400,MEM@LAC 04/21/2021 10:00PM ET,MEM,22.69
PG,Cam Reddish (17179735),Cam Reddish,17179735,PG/G/UTIL,4400,ATL@NY 04/21/2021 08:00PM ET,ATL,21.46
SF,Alec Burks (17179741),Alec Burks,17179741,SF/F/UTIL,4400,ATL@NY 04/21/2021 08:00PM ET,NY,23.96
C,Mitchell Robinson (17179744),Mitchell Robinson,17179744,C/UTIL,4400,ATL@NY 04/21/2021 08:00PM ET,NY,24.23
SG,Seth Curry (17179738),Seth Curry,17179738,SG/G/UTIL,4400,PHO@PHI 04/21/2021 07:00PM ET,PHI,21.31
PG/SG,Jalen Brunson (17179725),Jalen Brunson,17179725,PG/SG/G/UTIL,4400,DET@DAL 04/21/2021 08:30PM ET,DAL,23.40
SF/PF,Davis Bertans (17179753),Davis Bertans,17179753,SF/PF/F/UTIL,4300,GS@WAS 04/21/2021 07:00PM ET,WAS,19.45
SF,Kent Bazemore (17179780),Kent Bazemore,17179780,SF/F/UTIL,4300,GS@WAS 04/21/2021 07:00PM ET,GS,15.06
SG/SF,Sterling Brown (17179772),Sterling Brown,17179772,SG/SF/F/G/UTIL,4300,UTA@HOU 04/21/2021 08:00PM ET,HOU,18.28
SG/SF,Jeremy Lamb (17179760),Jeremy Lamb,17179760,SG/SF/F/G/UTIL,4300,OKC@IND 04/21/2021 07:00PM ET,IND,20.42
PG,Elfrid Payton (17179765),Elfrid Payton,17179765,PG/G/UTIL,4300,ATL@NY 04/21/2021 08:00PM ET,NY,22.60
SF/PF,Solomon Hill (17179783),Solomon Hill,17179783,SF/PF/F/UTIL,4300,ATL@NY 04/21/2021 08:00PM ET,ATL,11.55
PF,Carmelo Anthony (17179757),Carmelo Anthony,17179757,PF/F/UTIL,4300,DEN@POR 04/21/2021 10:00PM ET,POR,23.06
PG/SG,Shake Milton (17179768),Shake Milton,17179768,PG/SG/G/UTIL,4300,PHO@PHI 04/21/2021 07:00PM ET,PHI,22.18
SF,Tim Hardaway Jr. (17179777),Tim Hardaway Jr.,17179777,SF/F/UTIL,4300,DET@DAL 04/21/2021 08:30PM ET,DAL,24.64
C,Isaiah Hartenstein (17179793),Isaiah Hartenstein,17179793,C/UTIL,4200,CHI@CLE 04/21/2021 07:00PM ET,CLE,13.87
PG/SG,Jordan Poole (17179800),Jordan Poole,17179800,PG/SG/G/UTIL,4200,GS@WAS 04/21/2021 07:00PM ET,GS,16.97
C,Goga Bitadze (17179791),Goga Bitadze,17179791,C/UTIL,4200,OKC@IND 04/21/2021 07:00PM ET,IND,13.09
PF/C,Xavier Tillman (17179787),Xavier Tillman,17179787,PF/C/F/UTIL,4200,MEM@LAC 04/21/2021 10:00PM ET,MEM,16.67
C,Nerlens Noel (17179795),Nerlens Noel,17179795,C/UTIL,4200,ATL@NY 04/21/2021 08:00PM ET,NY,19.98
PF,Jae Crowder (17179797),Jae Crowder,17179797,PF/F/UTIL,4200,PHO@PHI 04/21/2021 07:00PM ET,PHO,22.30
C,Tony Bradley (17179807),Tony Bradley,17179807,C/UTIL,4100,OKC@IND 04/21/2021 07:00PM ET,OKC,17.60
PG/SG,Delon Wright (17179809),Delon Wright,17179809,PG/SG/G/UTIL,4100,MIN@SAC 04/21/2021 10:00PM ET,SAC,25.16
PG,Killian Hayes (17179804),Killian Hayes,17179804,PG/G/UTIL,4100,DET@DAL 04/21/2021 08:30PM ET,DET,16.96
PF/C,Lauri Markkanen (17179823),Lauri Markkanen,17179823,PF/C/F/UTIL,4000,CHI@CLE 04/21/2021 07:00PM ET,CHI,25.05
C,DeAndre Jordan (17179831),DeAndre Jordan,17179831,C/UTIL,4000,BKN@TOR 04/21/2021 07:00PM ET,BKN,21.64
C,Drew Eubanks (17179817),Drew Eubanks,17179817,C/UTIL,4000,MIA@SA 04/21/2021 08:30PM ET,SA,14.34
PF/C,Brandon Clarke (17179819),Brandon Clarke,17179819,PF/C/F/UTIL,4000,MEM@LAC 04/21/2021 10:00PM ET,MEM,24.34
C,DeMarcus Cousins (17179833),DeMarcus Cousins,17179833,C/UTIL,4000,MEM@LAC 04/21/2021 10:00PM ET,LAC,23.38
PG/SG,Anfernee Simons (17179813),Anfernee Simons,17179813,PG/SG/G/UTIL,4000,DEN@POR 04/21/2021 10:00PM ET,POR,14.24
PG/SG,Jaylen Nowell (17179827),Jaylen Nowell,17179827,PG/SG/G/UTIL,4000,MIN@SAC 04/21/2021 10:00PM ET,MIN,16.65
C,Daniel Gafford (17179835),Daniel Gafford,17179835,C/UTIL,3900,GS@WAS 04/21/2021 07:00PM ET,WAS,14.66
SG,Svi Mykhailiuk (17179844),Svi Mykhailiuk,17179844,SG/G/UTIL,3900,OKC@IND 04/21/2021 07:00PM ET,OKC,15.23
SF,Justin Holiday (17179847),Justin Holiday,17179847,SF/F/UTIL,3900,OKC@IND 04/21/2021 07:00PM ET,IND,21.45
SF/PF,Doug McDermott (17179850),Doug McDermott,17179850,SF/PF/F/UTIL,3900,OKC@IND 04/21/2021 07:00PM ET,IND,20.57
SG/SF,PJ Dozier (17179837),PJ Dozier,17179837,SG/SF/F/G/UTIL,3900,DEN@POR 04/21/2021 10:00PM ET,DEN,16.26
C,Naz Reid (17179842),Naz Reid,17179842,C/UTIL,3900,MIN@SAC 04/21/2021 10:00PM ET,MIN,21.49
