slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,HOME,BROOKLYN NETS,LOSS,1089,2,3,0,0,3,4,0,3,1,0,0,1,2,5.1
bacondw01,Dwayne Bacon,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,1783,3,9,1,2,3,4,0,3,0,1,0,1,1,5.0
zelleco01,Cody Zeller,CHARLOTTE HORNETS,AWAY,NEW YORK KNICKS,LOSS,733,3,4,0,0,0,0,1,1,1,0,0,1,1,4.7
bogdabo01,Bogdan Bogdanović,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1887,6,16,2,7,0,0,0,4,2,0,0,2,3,4.6
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,HOME,BROOKLYN NETS,LOSS,1209,3,5,0,2,0,0,1,2,0,0,0,0,1,4.6
mayssk01,Skylar Mays,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,166,0,1,0,0,4,4,0,1,0,1,0,0,0,4.6
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1080,3,7,1,5,0,0,0,1,3,0,0,0,3,4.5
luwawti01,Timothé Luwawu-Cabarrot,BROOKLYN NETS,AWAY,NEW ORLEANS PELICANS,WIN,1335,3,6,2,4,2,2,0,0,1,0,0,2,3,4.5
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,LOSS,1326,1,2,1,1,2,2,0,5,0,0,0,0,3,4.3
mannte01,Terance Mann,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,1451,3,6,1,4,0,0,0,2,1,0,0,1,1,3.9
paytoel01,Elfrid Payton,NEW YORK KNICKS,HOME,CHARLOTTE HORNETS,WIN,1081,3,8,1,3,0,0,0,1,3,0,0,1,1,3.6
hamptrj01,R.J. Hampton,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,1260,3,8,1,3,1,2,1,4,1,0,1,2,3,3.3
jonesde02,Derrick Jones,PORTLAND TRAIL BLAZERS,HOME,LOS ANGELES CLIPPERS,LOSS,1237,2,6,0,3,0,0,0,2,2,1,0,0,1,3.2
daviste02,Terence Davis,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1107,2,7,2,6,0,0,0,1,0,2,0,1,1,2.8
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,HOME,BROOKLYN NETS,LOSS,1009,2,6,2,5,0,0,0,1,3,0,0,2,1,2.6
vandeja01,Jarred Vanderbilt,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,839,1,2,0,0,0,0,0,4,0,0,1,0,1,2.5
halldo01,Donta Hall,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,166,1,1,0,0,0,2,1,0,0,0,1,0,0,2.3
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,HOME,BROOKLYN NETS,LOSS,557,1,2,0,1,0,0,1,2,0,0,0,0,2,1.5
okongon01,Onyeka Okongwu,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,955,0,2,0,0,0,0,3,2,0,1,0,0,2,1.5
bambamo01,Mohamed Bamba,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,1164,1,5,0,4,0,0,1,7,1,0,1,1,2,1.3
toppiob01,Obi Toppin,NEW YORK KNICKS,HOME,CHARLOTTE HORNETS,WIN,304,1,2,0,1,0,0,0,1,0,0,0,0,0,1.3
johnsal02,Alize Johnson,BROOKLYN NETS,AWAY,NEW ORLEANS PELICANS,WIN,401,0,2,0,1,0,0,1,4,1,0,0,0,0,1.2
careyve01,Vernon Carey,CHARLOTTE HORNETS,AWAY,NEW YORK KNICKS,LOSS,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
coffeam01,Amir Coffey,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
fernabr01,Bruno Fernando,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
jamesju01,Justin James,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
hillso01,Solomon Hill,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,1764,0,3,0,3,0,0,0,6,2,0,0,0,3,-0.1
silvach01,Chris Silva,SACRAMENTO KINGS,HOME,MINNESOTA TIMBERWOLVES,LOSS,147,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.1
hernaju01,Juan Hernangómez,MINNESOTA TIMBERWOLVES,AWAY,SACRAMENTO KINGS,WIN,968,2,6,0,4,1,4,0,2,2,0,0,2,2,-0.4
knighna01,Nathan Knight,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,166,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
knoxke01,Kevin Knox,NEW YORK KNICKS,HOME,CHARLOTTE HORNETS,WIN,394,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.8
pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,AWAY,PORTLAND TRAIL BLAZERS,WIN,844,0,2,0,1,0,0,0,0,0,0,0,0,0,-1.4
cannade01,Devin Cannady,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,1097,1,7,1,5,0,0,0,0,0,0,0,1,3,-3.7
