slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
randlju01,Julius Randle,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,2362,10,17,5,7,6,8,0,10,1,0,0,4,3,20.8
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,1996,7,10,0,1,5,6,0,4,7,2,0,1,2,20.7
barrerj01,RJ Barrett,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,2285,8,16,3,7,6,7,1,11,4,0,0,2,3,20.2
bogdabo02,Bojan Bogdanović,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,2168,11,20,7,13,1,2,1,3,2,1,0,3,3,19.8
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1931,8,13,4,7,1,1,4,3,2,0,0,1,0,19.2
brogdma01,Malcolm Brogdon,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2169,9,21,3,6,5,6,1,7,4,0,1,1,2,19.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,2437,8,19,5,9,5,6,1,6,5,1,0,3,3,18.3
butleji01,Jimmy Butler,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2129,5,11,0,1,10,12,0,5,8,4,0,6,1,18.2
leverca01,Caris LeVert,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1821,9,19,0,5,7,13,2,5,3,2,1,1,4,18.0
nunnke01,Kendrick Nunn,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2157,7,14,4,8,4,4,0,5,2,0,1,0,3,17.4
sumneed01,Edmond Sumner,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2049,9,15,4,5,0,1,0,1,2,1,1,0,2,17.3
balllo01,Lonzo Ball,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,2059,9,16,6,10,0,0,0,2,4,2,0,4,2,17.0
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,2253,8,16,4,8,2,2,1,4,2,2,1,1,5,17.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,2228,9,18,2,7,4,6,2,10,3,0,1,4,3,16.2
mccontj01,T.J. McConnell,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1786,1,6,0,0,4,4,0,3,13,5,1,1,2,16.1
howardw01,Dwight Howard,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1497,5,8,0,0,2,3,6,6,1,2,1,1,3,15.2
tateja01,Jae'Sean Tate,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,1277,6,10,1,2,1,4,0,3,4,4,0,0,2,15.1
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,1849,8,18,3,10,4,5,0,3,1,2,0,2,0,14.8
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,2337,6,15,2,6,4,5,0,8,13,0,0,6,1,14.6
conlemi01,Mike Conley,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,1814,5,15,3,9,5,5,0,2,7,4,0,4,2,14.2
martike04,Kenyon Martin,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,2516,7,12,1,2,3,8,2,2,2,3,0,2,2,14.0
mcderdo01,Doug McDermott,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1439,7,10,0,2,4,4,0,0,2,0,0,0,3,14.0
portibo01,Bobby Portis,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1158,8,14,1,3,0,0,6,2,0,0,0,0,3,14.0
robindu01,Duncan Robinson,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,2264,8,17,7,15,0,1,0,6,0,1,0,2,2,13.9
bullore01,Reggie Bullock,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,2222,6,10,3,7,1,1,0,3,2,0,0,0,0,13.7
mclembe01,Ben McLemore,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1757,7,12,6,10,0,1,1,1,0,0,1,0,5,13.7
ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,2097,9,21,1,5,5,6,0,6,6,0,0,4,3,13.3
brissos01,Oshae Brissett,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,2293,3,8,2,5,3,4,5,6,2,0,1,0,1,13.2
campafa01,Facundo Campazzo,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,2012,1,5,0,3,3,3,0,2,13,3,0,1,1,13.2
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1632,5,12,2,4,0,1,0,3,5,4,0,1,0,12.6
grantje01,Jerami Grant,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,2060,9,24,2,8,5,7,1,4,4,0,0,2,3,12.5
schrode01,Dennis Schröder,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,2195,7,18,2,8,0,0,0,4,10,1,0,2,3,12.2
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,2201,3,7,0,0,2,2,2,5,3,1,5,1,3,11.6
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,2114,4,13,1,3,2,2,2,5,5,3,0,1,1,11.5
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1312,4,7,3,5,0,0,1,3,2,1,1,1,0,11.4
klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,2012,3,9,3,6,0,0,3,7,5,1,0,0,3,11.4
birchkh01,Khem Birch,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,1972,4,5,0,1,0,2,3,4,1,1,2,0,1,11.3
lamban01,Anthony Lamb,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,1834,8,14,4,9,1,1,1,0,1,0,0,3,4,11.2
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1144,5,9,1,3,2,2,3,2,0,0,2,0,4,11.2
valende01,Denzel Valentine,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1086,3,7,3,5,0,0,0,4,3,3,2,1,2,11.2
josepco01,Cory Joseph,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1782,5,9,2,3,0,0,0,2,4,1,0,1,2,10.3
theisda01,Daniel Theis,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1551,3,6,1,2,2,2,2,4,2,1,0,0,3,9.8
nworajo01,Jordan Nwora,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,513,4,6,3,4,2,2,0,3,0,1,0,2,2,9.5
onealro01,Royce O'Neale,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,2031,3,7,2,4,0,0,0,7,2,2,0,0,1,9.4
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1423,1,3,0,2,5,6,1,1,4,2,1,1,3,9.2
connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1367,4,8,2,6,1,1,2,4,1,0,0,0,3,9.1
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1841,5,11,4,9,0,0,0,2,0,2,1,2,2,8.8
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,2049,5,12,2,7,2,4,1,8,2,0,0,1,4,8.7
goberru01,Rudy Gobert,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,2165,3,6,0,0,3,3,7,10,0,0,1,5,3,8.4
ellinwa01,Wayne Ellington,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1240,3,5,3,5,0,0,0,1,1,2,0,1,1,8.3
drumman01,Andre Drummond,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1772,3,5,0,0,0,0,0,12,1,3,0,2,2,8.2
clarkjo01,Jordan Clarkson,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,1704,5,16,3,10,2,5,0,5,5,1,1,2,3,8.1
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1699,5,19,0,6,7,8,2,1,3,0,0,1,0,8.1
curryse01,Seth Curry,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1502,5,11,2,5,1,1,0,3,1,0,0,1,0,7.9
mellini01,Nicolò Melli,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,868,2,3,1,2,1,2,0,5,1,1,1,0,1,7.8
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1052,5,8,2,4,1,2,1,0,1,0,0,2,2,7.6
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1289,5,13,0,5,5,6,0,2,0,0,1,1,1,7.4
merrisa01,Sam Merrill,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,355,3,3,2,2,0,0,0,0,1,0,0,0,1,7.4
toppiob01,Obi Toppin,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,518,3,5,3,4,0,0,1,1,0,0,0,0,1,7.3
gibsota01,Taj Gibson,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,1126,4,5,0,0,1,1,2,3,1,0,0,1,5,7.1
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,1907,3,6,0,3,2,4,1,1,2,2,1,1,3,7.1
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,633,2,4,0,0,0,0,3,3,5,0,0,0,4,6.9
noelne01,Nerlens Noel,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,1754,0,1,0,0,1,1,0,5,1,2,4,0,1,6.9
dedmode01,Dewayne Dedmon,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,776,2,3,0,0,0,0,3,3,0,1,0,0,0,6.7
adamsst01,Steven Adams,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,1912,2,3,0,0,0,2,4,6,1,3,0,3,2,6.4
riverau01,Austin Rivers,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,1744,3,7,2,6,1,2,0,2,3,0,0,0,3,6.4
greenja01,JaMychal Green,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,1259,4,5,2,2,0,0,0,3,0,0,0,2,2,6.2
niangge01,Georges Niang,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,847,3,6,2,4,0,0,0,5,0,0,1,1,0,6.2
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,859,3,6,2,4,1,2,1,2,0,0,0,0,2,6.1
hortota01,Talen Horton-Tucker,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1049,2,4,0,2,2,2,0,1,2,1,0,0,2,5.9
iguodan01,Andre Iguodala,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1121,2,4,2,3,0,0,0,1,0,2,0,0,1,5.9
youngth01,Thaddeus Young,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1305,3,6,0,1,0,0,1,1,4,1,0,2,0,5.8
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1251,3,6,3,5,0,0,0,5,1,0,0,1,4,5.6
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,1206,2,5,1,4,0,0,0,3,2,2,0,1,0,5.6
greenda02,Danny Green,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1261,1,5,1,5,2,2,2,2,2,2,0,1,2,5.5
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,678,1,1,0,0,6,9,1,3,0,0,2,3,3,5.3
harrito02,Tobias Harris,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1552,4,10,1,3,0,0,0,9,2,1,2,4,2,5.3
miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1602,6,16,1,4,2,5,0,3,3,1,0,3,2,5.2
vandeja01,Jarred Vanderbilt,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,806,2,5,0,0,1,2,4,3,0,0,0,0,1,5.2
caulewi01,Willie Cauley-Stein,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1166,2,2,0,0,4,6,1,1,1,0,0,2,3,5.1
mcdanja02,Jaden McDaniels,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,1980,3,6,0,0,0,0,2,3,2,1,0,1,4,5.1
diakima01,Mamadi Diakite,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,418,2,2,0,0,0,0,0,2,0,1,0,0,0,5.0
jonesma05,Mason Jones,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,355,0,1,0,0,5,7,1,0,1,0,0,0,0,4.9
tuckera01,Rayjon Tucker,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,370,1,1,1,1,3,4,0,0,0,0,0,0,1,4.9
lewiski01,Kira Lewis,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,996,2,6,1,2,0,0,0,1,2,2,1,1,1,4.6
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,835,2,7,0,0,2,2,1,3,0,1,0,0,0,4.5
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1607,2,14,0,6,4,5,4,6,2,0,1,1,0,4.3
redicjj01,J.J. Redick,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1196,3,4,2,2,0,0,0,1,0,0,1,3,1,4.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,2184,1,10,0,8,2,2,0,7,9,0,1,1,4,3.9
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,1360,2,6,0,2,2,5,0,3,3,3,0,2,4,3.8
brookar01,Armoni Brooks,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,2566,4,12,3,11,1,2,0,7,5,0,0,5,4,3.8
gasolma01,Marc Gasol,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1108,0,0,0,0,1,2,2,5,2,0,1,1,2,3.8
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,548,1,2,1,2,0,0,0,1,2,0,0,0,0,3.7
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1401,1,7,0,0,3,3,1,4,3,1,0,1,2,3.7
holidju01,Justin Holiday,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1154,1,7,1,5,1,1,0,5,1,2,2,1,1,3.7
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1107,2,7,1,4,0,0,1,1,1,0,2,0,1,3.6
mclaujo01,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,290,1,1,0,0,0,0,0,2,0,2,0,1,0,3.3
teaguje01,Jeff Teague,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,911,0,2,0,0,1,2,0,1,8,1,0,2,2,3.3
gordoaa01,Aaron Gordon,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,1178,3,7,1,4,0,0,0,2,1,1,0,2,1,3.2
quickim01,Immanuel Quickley,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,1253,2,5,2,4,0,0,0,1,2,0,0,1,2,3.2
arizatr01,Trevor Ariza,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1785,2,7,0,4,0,0,0,4,1,1,1,0,1,3.1
jeffrda01,DaQuan Jeffries,HOUSTON ROCKETS,AWAY,DENVER NUGGETS,LOSS,1744,2,6,1,3,0,0,1,3,0,0,1,0,2,3.1
jacksjo02,Josh Jackson,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1639,4,14,0,5,4,4,1,1,4,0,1,3,6,2.9
marshna01,Naji Marshall,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,1942,2,5,1,3,1,4,0,6,2,1,0,2,4,2.7
hillge01,George Hill,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1016,2,6,0,1,2,2,0,1,1,1,0,2,0,2.6
favorde01,Derrick Favors,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,707,1,2,0,0,0,0,1,2,0,1,2,1,3,2.5
samanlu01,Luka Šamanić,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,346,1,1,0,0,1,1,0,2,0,0,0,0,2,2.5
scottmi01,Mike Scott,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,904,1,3,1,3,0,0,0,2,2,0,0,0,2,2.5
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1235,1,5,0,0,2,2,2,9,1,0,1,3,3,2.2
harrish01,Shaquille Harrison,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,859,1,1,0,0,0,0,0,1,0,1,0,0,2,2.2
strusma01,Max Strus,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,664,2,4,1,3,0,0,0,1,0,0,0,1,1,1.9
hernaju01,Juan Hernangómez,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,1167,2,6,0,4,0,0,0,5,1,0,0,1,0,1.8
mcgeeja01,JaVale McGee,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,908,3,5,0,1,0,0,1,1,0,0,1,2,4,1.8
nnajize01,Zeke Nnaji,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,231,0,0,0,0,0,0,0,1,2,0,0,0,0,1.7
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,353,1,2,1,2,0,0,0,1,0,0,0,0,2,1.5
watanyu01,Yuta Watanabe,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,864,1,3,1,1,0,0,0,0,1,0,0,0,2,1.2
gillefr01,Freddie Gillespie,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,759,1,2,0,0,0,0,1,0,1,0,0,1,1,1.0
onimi01,Miye Oni,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,713,1,1,1,1,0,0,0,0,1,0,0,1,4,0.8
bolbo01,Bol Bol,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,212,1,2,0,1,0,0,0,0,0,0,1,1,0,0.7
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1411,1,5,0,3,0,0,0,2,2,3,0,2,3,0.7
flynnma01,Malachi Flynn,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,331,0,0,0,0,2,3,0,0,0,0,0,1,0,0.6
matthwe02,Wesley Matthews,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,375,1,3,0,2,0,0,0,1,0,0,0,0,0,0.6
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,355,0,2,0,1,3,4,0,0,0,0,0,1,0,0.2
bateske01,Keita Bates-Diop,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
martike03,Kelan Martin,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,231,0,2,0,1,0,0,0,0,1,0,1,0,0,0.0
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,1214,1,5,0,2,0,0,0,1,2,1,0,0,4,0.0
cancavl01,Vlatko Čančar,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,231,0,1,0,1,0,0,0,2,0,0,0,0,0,-0.1
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1197,0,6,0,2,4,4,0,2,1,0,0,0,3,-0.1
kurucro01,Rodions Kurucs,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,232,0,0,0,0,2,2,0,0,0,0,0,1,3,-0.2
tuckepj01,P.J. Tucker,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1090,1,4,1,3,0,0,1,2,1,0,0,2,2,-0.2
trentga02,Gary Trent,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,1138,2,8,0,4,0,0,0,1,0,0,0,0,0,-0.5
willipa01,Patrick Williams,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1291,2,6,0,1,0,0,1,3,1,0,0,3,1,-0.5
sampsja02,JaKarr Sampson,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1280,1,5,0,1,1,2,1,3,0,0,1,0,6,-0.6
vincega01,Gabe Vincent,MIAMI HEAT,HOME,CHICAGO BULLS,WIN,1400,1,7,0,3,0,0,1,2,1,0,0,0,1,-0.9
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,627,0,0,0,0,0,0,0,2,0,0,0,0,4,-1.0
paytoel01,Elfrid Payton,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,884,2,6,0,1,0,0,1,1,2,0,0,4,0,-1.0
howarma02,Markus Howard,DENVER NUGGETS,HOME,HOUSTON ROCKETS,WIN,212,1,3,0,2,0,0,0,0,0,0,0,1,1,-1.1
inglejo01,Joe Ingles,UTAH JAZZ,HOME,MINNESOTA TIMBERWOLVES,LOSS,2251,1,9,1,6,0,0,0,2,7,0,0,3,2,-1.2
templga01,Garrett Temple,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,1978,1,7,0,4,0,0,0,0,4,0,0,0,4,-1.3
tollian01,Anthony Tolliver,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1286,0,1,0,0,0,0,1,1,0,1,0,1,4,-1.3
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,HOME,SAN ANTONIO SPURS,LOSS,292,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.4
morrima02,Markieff Morris,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1181,2,11,0,6,0,0,0,2,0,2,0,0,3,-1.5
hayeski01,Killian Hayes,DETROIT PISTONS,AWAY,INDIANA PACERS,LOSS,1098,0,1,0,0,0,0,0,2,5,0,0,5,1,-2.0
holidaa01,Aaron Holiday,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,178,0,3,0,2,0,0,0,0,0,0,0,0,0,-2.1
satorto01,Tomáš Satoranský,CHICAGO BULLS,AWAY,MIAMI HEAT,LOSS,796,0,3,0,3,2,2,0,1,0,0,0,2,1,-2.2
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,AWAY,UTAH JAZZ,WIN,790,2,8,0,2,0,0,1,0,0,0,0,1,3,-2.3
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1781,2,13,1,7,3,5,0,4,0,0,0,2,2,-2.7
walkelo01,Lonnie Walker,SAN ANTONIO SPURS,AWAY,NEW ORLEANS PELICANS,WIN,845,2,7,0,4,0,0,0,1,0,0,0,4,1,-4.2
