Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG/SF,Kevin Huerter (17244111),Kevin Huerter,17244111,SG/SF/F/G/UTIL,6400,MIL@ATL 04/25/2021 07:30PM ET,ATL,25.22
C,Myles Turner (17244116),Myles Turner,17244116,C/UTIL,6300,IND@ORL 04/25/2021 08:00PM ET,IND,30.98
PG/SG,Tyrese Haliburton (17244118),Tyrese Haliburton,17244118,PG/SG/G/UTIL,6200,SAC@GS 04/25/2021 10:00PM ET,SAC,27.95
PF/C,Bobby Portis (17244122),Bobby Portis,17244122,PF/C/F/UTIL,6100,MIL@ATL 04/25/2021 07:30PM ET,MIL,24.64
SG/SF,Terrence Ross (17244126),Terrence Ross,17244126,SG/SF/F/G/UTIL,6000,IND@ORL 04/25/2021 08:00PM ET,ORL,26.52
PF,Danilo Gallinari (17244131),Danilo Gallinari,17244131,PF/F/UTIL,5900,MIL@ATL 04/25/2021 07:30PM ET,ATL,22.79
PG,T.J. McConnell (17244134),T.J. McConnell,17244134,PG/G/UTIL,5800,IND@ORL 04/25/2021 08:00PM ET,IND,25.96
PF/C,Larry Nance Jr. (17244137),Larry Nance Jr.,17244137,PF/C/F/UTIL,5700,CLE@WAS 04/25/2021 07:00PM ET,CLE,26.98
PF,Rui Hachimura (17244141),Rui Hachimura,17244141,PF/F/UTIL,5600,CLE@WAS 04/25/2021 07:00PM ET,WAS,24.53
PG/SG,Donte DiVincenzo (17244146),Donte DiVincenzo,17244146,PG/SG/G/UTIL,5500,MIL@ATL 04/25/2021 07:30PM ET,MIL,25.14
C,Mo Bamba (17244144),Mo Bamba,17244144,C/UTIL,5500,IND@ORL 04/25/2021 08:00PM ET,ORL,16.06
C,Hassan Whiteside (17244150),Hassan Whiteside,17244150,C/UTIL,5400,SAC@GS 04/25/2021 10:00PM ET,SAC,19.10
PF/C,Chuma Okeke (17244152),Chuma Okeke,17244152,PF/C/F/UTIL,5300,IND@ORL 04/25/2021 08:00PM ET,ORL,18.55
SF,De'Andre Hunter (17244159),De'Andre Hunter,17244159,SF/F/UTIL,5200,MIL@ATL 04/25/2021 07:30PM ET,ATL,28.5
PG,Michael Carter-Williams (17244156),Michael Carter-Williams,17244156,PG/G/UTIL,5200,IND@ORL 04/25/2021 08:00PM ET,ORL,22.52
C,Brook Lopez (17244162),Brook Lopez,17244162,C/UTIL,5100,MIL@ATL 04/25/2021 07:30PM ET,MIL,23.37
PF,Davis Bertans (17244164),Davis Bertans,17244164,PF/F/UTIL,5100,CLE@WAS 04/25/2021 07:00PM ET,WAS,19.63
SF/PF,Otto Porter Jr. (17244167),Otto Porter Jr.,17244167,SF/PF/F/UTIL,5000,IND@ORL 04/25/2021 08:00PM ET,ORL,21.20
PG/SG,Delon Wright (17244171),Delon Wright,17244171,PG/SG/G/UTIL,4900,SAC@GS 04/25/2021 10:00PM ET,SAC,24.77
PG/SG,Raul Neto (17244178),Raul Neto,17244178,PG/SG/G/UTIL,4800,CLE@WAS 04/25/2021 07:00PM ET,WAS,16.97
SF,James Ennis III (17244175),James Ennis III,17244175,SF/F/UTIL,4800,IND@ORL 04/25/2021 08:00PM ET,ORL,18.08
PF/C,Oshae Brissett (17244182),Oshae Brissett,17244182,PF/C/F/UTIL,4800,IND@ORL 04/25/2021 08:00PM ET,IND,14.21
PG/SG,Jordan Poole (17244186),Jordan Poole,17244186,PG/SG/G/UTIL,4700,SAC@GS 04/25/2021 10:00PM ET,GS,17.58
PG/SG,Lou Williams (17244194),Lou Williams,17244194,PG/SG/G/UTIL,4600,MIL@ATL 04/25/2021 07:30PM ET,ATL,21.25
PF/C,Marvin Bagley III (17244190),Marvin Bagley III,17244190,PF/C/F/UTIL,4600,SAC@GS 04/25/2021 10:00PM ET,SAC,26.78
SF,Justin Holiday (17244198),Justin Holiday,17244198,SF/F/UTIL,4600,IND@ORL 04/25/2021 08:00PM ET,IND,21.47
SG/SF,Dwayne Bacon (17244201),Dwayne Bacon,17244201,SG/SF/F/G/UTIL,4500,IND@ORL 04/25/2021 08:00PM ET,ORL,17.31
SG,Cam Reddish (17244206),Cam Reddish,17244206,SG/G/UTIL,4400,MIL@ATL 04/25/2021 07:30PM ET,ATL,21.46
SF,Taurean Prince (17244209),Taurean Prince,17244209,SF/F/UTIL,4400,CLE@WAS 04/25/2021 07:00PM ET,CLE,19.27
C,James Wiseman (17244212),James Wiseman,17244212,C/UTIL,4300,SAC@GS 04/25/2021 10:00PM ET,GS,21.64
SG/SF,Jeremy Lamb (17244214),Jeremy Lamb,17244214,SG/SF/F/G/UTIL,4300,IND@ORL 04/25/2021 08:00PM ET,IND,20.42
PG,Brandon Goodwin (17244221),Brandon Goodwin,17244221,PG/G/UTIL,4200,MIL@ATL 04/25/2021 07:30PM ET,ATL,10.26
C,Goga Bitadze (17244219),Goga Bitadze,17244219,C/UTIL,4200,IND@ORL 04/25/2021 08:00PM ET,IND,13.09
SG/SF,Gary Harris (17244224),Gary Harris,17244224,SG/SF/F/G/UTIL,4200,IND@ORL 04/25/2021 08:00PM ET,ORL,17.90
SF/PF,Solomon Hill (17244229),Solomon Hill,17244229,SF/PF/F/UTIL,4100,MIL@ATL 04/25/2021 07:30PM ET,ATL,11.69
C,Daniel Gafford (17244233),Daniel Gafford,17244233,C/UTIL,4100,CLE@WAS 04/25/2021 07:00PM ET,WAS,15.24
SF,Kent Bazemore (17244235),Kent Bazemore,17244235,SF/F/UTIL,4000,SAC@GS 04/25/2021 10:00PM ET,GS,15.72
PF/C,Juan Toscano-Anderson (17244238),Juan Toscano-Anderson,17244238,PF/C/F/UTIL,4000,SAC@GS 04/25/2021 10:00PM ET,GS,15.48
PG/SG,R.J. Hampton (17244242),R.J. Hampton,17244242,PG/SG/G/UTIL,4000,IND@ORL 04/25/2021 08:00PM ET,ORL,10.69
SF,Pat Connaughton (17244252),Pat Connaughton,17244252,SF/F/UTIL,3900,MIL@ATL 04/25/2021 07:30PM ET,MIL,17.73
C,Isaiah Hartenstein (17244250),Isaiah Hartenstein,17244250,C/UTIL,3900,CLE@WAS 04/25/2021 07:00PM ET,CLE,14.15
SF/PF,Doug McDermott (17244246),Doug McDermott,17244246,SF/PF/F/UTIL,3900,IND@ORL 04/25/2021 08:00PM ET,IND,20.57
C,Onyeka Okongwu (17244260),Onyeka Okongwu,17244260,C/UTIL,3800,MIL@ATL 04/25/2021 07:30PM ET,ATL,9.99
PF,Moe Harkless (17244262),Moe Harkless,17244262,PF/F/UTIL,3800,SAC@GS 04/25/2021 10:00PM ET,SAC,10.52
SG/SF,Edmond Sumner (17244255),Edmond Sumner,17244255,SG/SF/F/G/UTIL,3800,IND@ORL 04/25/2021 08:00PM ET,IND,11.5
PG/SG,Bryn Forbes (17244271),Bryn Forbes,17244271,PG/SG/G/UTIL,3700,MIL@ATL 04/25/2021 07:30PM ET,MIL,13.73
C,Kevon Looney (17244265),Kevon Looney,17244265,C/UTIL,3700,SAC@GS 04/25/2021 10:00PM ET,GS,13.88
SF/PF,Kelan Martin (17244267),Kelan Martin,17244267,SF/PF/F/UTIL,3700,IND@ORL 04/25/2021 08:00PM ET,IND,4.79
SG/SF,Isaac Okoro (17244275),Isaac Okoro,17244275,SG/SF/F/G/UTIL,3600,CLE@WAS 04/25/2021 07:00PM ET,CLE,17.00
PF,Dean Wade (17244280),Dean Wade,17244280,PF/F/UTIL,3600,CLE@WAS 04/25/2021 07:00PM ET,CLE,12.59
PG,Ish Smith (17244283),Ish Smith,17244283,PG/G/UTIL,3600,CLE@WAS 04/25/2021 07:00PM ET,WAS,17.68
C,Robin Lopez (17244286),Robin Lopez,17244286,C/UTIL,3600,CLE@WAS 04/25/2021 07:00PM ET,WAS,16.14
C,Damian Jones (17244292),Damian Jones,17244292,C/UTIL,3500,SAC@GS 04/25/2021 10:00PM ET,SAC,7.64
PG/SG,Aaron Holiday (17244288),Aaron Holiday,17244288,PG/SG/G/UTIL,3500,IND@ORL 04/25/2021 08:00PM ET,IND,12.98
SG/SF,Garrison Mathews (17244298),Garrison Mathews,17244298,SG/SF/F/G/UTIL,3400,CLE@WAS 04/25/2021 07:00PM ET,WAS,9.98
PF/C,Chimezie Metu (17244294),Chimezie Metu,17244294,PF/C/F/UTIL,3400,SAC@GS 04/25/2021 10:00PM ET,SAC,10.43
PG,Devin Cannady (17244303),Devin Cannady,17244303,PG/G/UTIL,3400,IND@ORL 04/25/2021 08:00PM ET,ORL,7.96
PF,Anthony Gill (17244311),Anthony Gill,17244311,PF/F/UTIL,3300,CLE@WAS 04/25/2021 07:00PM ET,WAS,5.04
C,Alex Len (17244317),Alex Len,17244317,C/UTIL,3300,CLE@WAS 04/25/2021 07:00PM ET,WAS,14.80
SG/SF,Terence Davis (17244306),Terence Davis,17244306,SG/SF/F/G/UTIL,3300,SAC@GS 04/25/2021 10:00PM ET,SAC,13.07
PG,Chasson Randle (17244314),Chasson Randle,17244314,PG/G/UTIL,3300,IND@ORL 04/25/2021 08:00PM ET,ORL,11.62
SG/SF,Damion Lee (17244323),Damion Lee,17244323,SG/SF/F/G/UTIL,3200,SAC@GS 04/25/2021 10:00PM ET,GS,14.44
PF/C,Donta Hall (17244319),Donta Hall,17244319,PF/C/F/UTIL,3200,IND@ORL 04/25/2021 08:00PM ET,ORL,16.06
SF/PF,P.J. Tucker (17244333),P.J. Tucker,17244333,SF/PF/F/UTIL,3100,MIL@ATL 04/25/2021 07:30PM ET,MIL,13.62
C,Nathan Knight (17244337),Nathan Knight,17244337,C/UTIL,3100,MIL@ATL 04/25/2021 07:30PM ET,ATL,7.32
SG/SF,Cedi Osman (17244328),Cedi Osman,17244328,SG/SF/F/G/UTIL,3100,CLE@WAS 04/25/2021 07:00PM ET,CLE,19.94
PG/SG,Mychal Mulder (17244339),Mychal Mulder,17244339,PG/SG/G/UTIL,3100,SAC@GS 04/25/2021 10:00PM ET,GS,6.47
PF,Thanasis Antetokounmpo (17244356),Thanasis Antetokounmpo,17244356,PF/F/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,8.71
PF,Jordan Nwora (17244359),Jordan Nwora,17244359,PF/F/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,9.76
SF/PF,Rodions Kurucs (17244362),Rodions Kurucs,17244362,SF/PF/F/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,4.63
SG/SF,Tony Snell (17244380),Tony Snell,17244380,SG/SF/F/G/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,ATL,11.75
SG,Kris Dunn (17244385),Kris Dunn,17244385,SG/G/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,ATL,0
PG/SG,Skylar Mays (17244388),Skylar Mays,17244388,PG/SG/G/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,ATL,6.57
C,Bruno Fernando (17244392),Bruno Fernando,17244392,C/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,ATL,4.83
PG,Jeff Teague (17244438),Jeff Teague,17244438,PG/G/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,13.97
PF,Justin Jackson (17244441),Justin Jackson,17244441,PF/F/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,13.24
SG,Axel Toupane (17244444),Axel Toupane,17244444,SG/G/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,4.75
C,Mamadi Diakite (17244447),Mamadi Diakite,17244447,C/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,7.56
PG/SG,Sam Merrill (17244449),Sam Merrill,17244449,PG/SG/G/UTIL,3000,MIL@ATL 04/25/2021 07:30PM ET,MIL,6.10
C,Thomas Bryant (17244343),Thomas Bryant,17244343,C/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,WAS,26.62
SF/PF,Deni Avdija (17244345),Deni Avdija,17244345,SF/PF/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,WAS,16.12
PG,Matthew Dellavedova (17244353),Matthew Dellavedova,17244353,PG/G/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,CLE,12.65
PF/C,Jordan Bell (17244366),Jordan Bell,17244366,PF/C/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,WAS,11.15
SF/PF,Chandler Hutchison (17244370),Chandler Hutchison,17244370,SF/PF/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,WAS,9.16
PG,Cassius Winston (17244374),Cassius Winston,17244374,PG/G/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,WAS,4.24
SF,Isaac Bonga (17244377),Isaac Bonga,17244377,SF/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,WAS,6.12
SG/SF,Damyean Dotson (17244420),Damyean Dotson,17244420,SG/SF/F/G/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,CLE,13.27
SF,Dylan Windler (17244425),Dylan Windler,17244425,SF/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,CLE,13.06
PF/C,Mfiondu Kabengele (17244428),Mfiondu Kabengele,17244428,PF/C/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,CLE,2.95
SF,Lamar Stevens (17244432),Lamar Stevens,17244432,SF/F/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,CLE,9.58
SG,Brodric Thomas (17244435),Brodric Thomas,17244435,SG/G/UTIL,3000,CLE@WAS 04/25/2021 07:00PM ET,CLE,6.05
PG/SG,Jahmi'us Ramsey (17244349),Jahmi'us Ramsey,17244349,PG/SG/G/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,SAC,3.1
SF,Klay Thompson (17244403),Klay Thompson,17244403,SF/F/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,GS,0
PG,Gary Payton II (17244406),Gary Payton II,17244406,PG/G/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,GS,4.34
PF/C,Eric Paschall (17244409),Eric Paschall,17244409,PF/C/F/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,GS,16.06
PF/C,Alen Smailagic (17244413),Alen Smailagic,17244413,PF/C/F/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,GS,3.97
PG,Nico Mannion (17244417),Nico Mannion,17244417,PG/G/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,GS,10.44
C,Chris Silva (17244466),Chris Silva,17244466,C/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,SAC,5.62
SF,Justin James (17244468),Justin James,17244468,SF/F/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,SAC,3.45
PG/SG,Kyle Guy (17244471),Kyle Guy,17244471,PG/SG/G/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,SAC,5.96
SG/SF,Robert Woodard II (17244475),Robert Woodard II,17244475,SG/SF/F/G/UTIL,3000,SAC@GS 04/25/2021 10:00PM ET,SAC,3.25
PF,Robert Franks (17244394),Robert Franks,17244394,PF/F/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,ORL,9.25
PF,Jonathan Isaac (17244397),Jonathan Isaac,17244397,PF/F/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,ORL,0
PG,Markelle Fultz (17244400),Markelle Fultz,17244400,PG/G/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,ORL,26.66
PF/C,Jakarr Sampson (17244453),Jakarr Sampson,17244453,PF/C/F/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,IND,7.01
PF,T.J. Warren (17244457),T.J. Warren,17244457,PF/F/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,IND,22.25
SF,Brian Bowen II (17244460),Brian Bowen II,17244460,SF/F/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,IND,1.12
SG,Cassius Stanley (17244463),Cassius Stanley,17244463,SG/G/UTIL,3000,IND@ORL 04/25/2021 08:00PM ET,IND,2.17
