slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1020,7,9,0,1,4,4,3,9,1,0,1,1,3,18.5
paulch01,Chris Paul,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,2286,8,16,3,7,3,3,0,8,8,2,0,4,4,18.4
whiteco01,Coby White,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1682,7,10,4,6,0,0,0,3,3,1,0,0,0,17.8
drumman01,Andre Drummond,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1840,5,10,0,0,4,4,6,13,3,1,3,3,4,17.7
youngth01,Thaddeus Young,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1203,8,10,1,1,1,1,3,1,3,2,0,3,3,16.5
porzikr01,Kristaps Porziņģis,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1737,6,11,1,1,6,7,2,4,1,1,0,0,3,16.4
miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1580,8,14,3,5,1,2,0,3,4,0,0,1,1,15.3
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1304,5,7,5,7,0,0,0,2,3,0,0,0,0,14.8
cannade01,Devin Cannady,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1469,7,11,3,5,0,0,0,3,0,2,0,0,2,14.2
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1610,9,21,0,4,6,7,0,3,3,0,1,1,3,14.0
harrito02,Tobias Harris,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1797,8,16,0,1,2,2,0,2,6,0,0,1,1,13.4
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,2070,5,12,1,5,1,2,0,4,11,1,1,2,1,13.4
bambamo01,Mohamed Bamba,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1669,6,15,2,7,3,3,5,7,0,0,2,1,4,13.3
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1391,6,10,4,7,0,0,0,4,1,0,2,1,2,12.9
caulewi01,Willie Cauley-Stein,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1865,4,7,0,1,3,6,3,5,1,1,2,0,1,12.8
smartma01,Marcus Smart,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,2132,4,11,1,5,2,3,3,4,5,1,0,0,1,11.9
wanambr01,Brad Wanamaker,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,814,3,4,0,0,5,5,0,0,5,1,0,2,0,11.9
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1040,7,8,0,0,0,0,2,4,0,1,0,1,5,11.8
satorto01,Tomáš Satoranský,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1246,4,10,1,5,1,2,1,1,7,3,0,1,1,11.7
aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,2027,5,8,0,0,0,0,3,6,1,1,1,0,3,11.5
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,2212,4,5,2,3,0,0,1,2,2,3,0,2,1,11.4
walkelo01,Lonnie Walker,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,2008,6,13,4,5,2,4,0,1,3,1,0,2,2,11.1
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1279,4,5,0,0,2,3,1,5,1,1,0,0,2,10.8
adamsst01,Steven Adams,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,962,5,8,0,0,2,2,1,8,0,0,0,0,2,10.7
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,2684,7,16,1,9,0,0,2,0,4,1,0,0,3,10.6
halldo01,Donta Hall,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1211,2,4,0,0,3,4,4,2,1,1,2,0,2,10.3
anthoco01,Cole Anthony,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1508,6,13,2,4,0,2,1,1,3,1,0,0,1,10.2
bridgmi02,Miles Bridges,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,1608,5,13,3,6,0,0,1,4,3,0,1,0,1,10.2
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,1095,2,2,0,0,4,6,2,2,3,0,0,1,0,9.7
grahade01,Devonte' Graham,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,1700,6,14,3,11,1,2,1,3,3,0,0,1,3,9.7
scottmi01,Mike Scott,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1321,4,6,3,5,0,0,0,4,1,0,0,0,2,9.5
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1015,4,5,0,0,2,4,1,1,1,2,0,1,2,9.2
richajo01,Josh Richardson,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1845,5,11,1,3,2,2,0,2,1,0,2,1,0,9.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1370,4,6,2,4,0,0,1,4,1,0,1,1,2,8.9
curryse01,Seth Curry,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1542,4,6,3,3,0,0,0,1,0,1,0,0,2,8.9
careyve01,Vernon Carey,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,900,2,3,0,0,4,4,1,3,0,0,0,0,0,8.3
roziete01,Terry Rozier,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,1807,5,15,1,6,0,0,1,2,8,0,1,2,0,8.1
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1682,3,6,0,0,2,2,5,8,0,0,2,3,3,8.1
gayru01,Rudy Gay,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,1444,5,13,2,4,2,2,0,4,1,1,0,1,2,8.0
pritcpa01,Payton Pritchard,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1241,3,8,2,7,2,2,0,4,0,1,0,0,0,7.8
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,2038,3,17,1,8,8,8,0,11,6,1,0,5,0,7.8
thomptr01,Tristan Thompson,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,2026,3,7,0,0,3,3,5,7,1,1,0,4,2,7.8
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1490,2,3,1,2,0,0,2,0,1,1,1,0,0,7.5
jonestr01,Tre Jones,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,1163,2,2,1,1,0,0,0,1,5,0,0,0,2,7.4
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1254,3,7,0,1,1,2,1,3,5,1,0,1,2,7.2
balllo01,Lonzo Ball,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1477,2,8,2,5,0,0,0,4,12,0,1,4,1,7.1
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,959,2,4,2,4,3,3,0,3,0,0,0,1,0,6.9
johnske04,Keldon Johnson,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,1798,4,12,2,3,0,0,1,6,2,3,0,2,3,6.9
theisda01,Daniel Theis,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1514,3,7,0,3,3,3,2,5,1,0,2,3,1,6.9
harriga01,Gary Harris,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1411,3,8,2,2,3,4,1,1,0,0,0,0,1,6.8
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1591,4,11,3,8,0,0,1,3,0,1,0,0,2,6.7
randlch01,Chasson Randle,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1372,3,8,2,4,2,2,0,2,4,0,0,2,1,6.6
willipa01,Patrick Williams,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1392,3,6,0,2,1,2,1,2,3,1,0,1,1,6.6
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1679,2,6,1,3,0,0,0,4,2,2,1,0,1,6.5
parkeja01,Jabari Parker,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,920,3,5,0,1,0,0,0,4,4,1,0,2,1,6.3
gabriwe01,Wenyen Gabriel,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1137,2,3,1,2,2,3,1,3,1,0,1,1,3,6.1
howardw01,Dwight Howard,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,847,1,1,0,0,2,2,1,6,2,0,0,1,2,5.8
hamptrj01,R.J. Hampton,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1616,5,13,0,1,0,0,0,3,2,2,1,1,3,5.7
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1946,2,6,2,4,3,4,0,2,0,1,0,1,1,5.4
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1159,4,11,2,4,1,2,0,0,5,1,0,2,4,5.4
okafoja01,Jahlil Okafor,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1198,3,4,0,0,1,2,0,4,0,0,0,0,2,5.4
redicjj01,J.J. Redick,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,659,3,5,1,2,0,0,0,0,1,0,0,0,0,5.4
zelleco01,Cody Zeller,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,837,3,5,0,0,2,2,3,3,1,0,0,3,3,5.2
rillegr01,Grant Riller,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,568,3,4,0,1,0,0,0,0,1,1,0,1,0,5.1
hillge01,George Hill,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,1268,3,4,0,0,0,0,1,3,0,0,0,1,0,5.0
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1871,4,10,0,2,0,0,2,4,4,1,0,2,5,5.0
templga01,Garrett Temple,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1460,3,8,3,6,0,0,0,2,4,0,0,3,0,5.0
nunnaja01,James Nunnally,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,528,2,3,2,3,0,0,1,1,0,0,0,1,0,4.7
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1951,6,12,2,6,0,0,0,3,1,0,0,4,3,4.4
johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,2021,3,11,0,6,2,2,1,5,1,1,1,1,2,4.3
bookede01,Devin Booker,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,1533,6,13,0,2,3,4,2,2,2,0,0,5,6,3.9
hayeski01,Killian Hayes,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1838,5,15,1,4,1,1,0,0,5,1,1,4,2,3.9
payneca01,Cameron Payne,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,1063,3,9,1,4,0,0,1,2,1,1,0,1,0,3.9
martica02,Caleb Martin,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,1519,3,7,0,4,1,2,0,3,1,1,0,1,2,3.7
cookty01,Tyler Cook,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,934,1,1,0,0,0,0,2,5,0,0,0,1,0,3.6
doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,867,1,2,1,1,0,0,0,3,3,0,0,1,1,3.6
martico01,Cody Martin,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,1096,1,1,0,0,0,0,0,3,2,0,0,0,2,3.2
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,538,2,3,2,3,0,0,0,1,0,0,0,1,2,3.2
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1624,2,10,1,4,3,4,0,4,3,0,1,2,1,3.0
tuckera01,Rayjon Tucker,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,211,1,2,0,0,0,0,0,2,2,1,0,1,0,3.0
reedpa01,Paul Reed,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,211,2,3,0,0,0,0,1,1,0,0,0,0,2,2.9
samanlu01,Luka Šamanić,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,871,1,4,0,1,0,0,1,2,1,2,0,0,2,2.8
greenda02,Danny Green,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,890,0,1,0,1,0,0,0,1,2,1,1,0,0,2.7
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1551,1,5,1,5,0,0,1,4,6,0,0,3,1,2.6
bacondw01,Dwayne Bacon,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1264,3,11,2,6,0,0,0,3,0,0,0,0,0,2.4
ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,352,1,1,1,1,0,0,0,2,0,0,0,1,0,2.3
bateske01,Keita Bates-Diop,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,973,2,4,0,0,0,1,0,3,0,1,0,1,1,2.1
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1126,1,3,1,2,0,0,1,3,1,0,0,0,4,2.0
tollian01,Anthony Tolliver,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,263,0,3,0,2,0,0,2,0,1,2,0,0,0,2.0
vassede01,Devin Vassell,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,1420,1,5,0,2,0,0,1,1,1,2,0,0,2,1.8
willigr01,Grant Williams,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1031,2,4,0,2,1,2,1,1,0,2,0,3,2,1.8
feliccr01,Cristiano Felício,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,163,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
biyombi01,Bismack Biyombo,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,676,2,4,0,0,0,0,0,4,0,0,0,1,2,1.4
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,1320,3,8,1,4,0,0,1,4,0,0,0,2,3,1.3
marshna01,Naji Marshall,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1048,1,4,0,0,0,0,1,2,4,0,0,2,2,0.9
lewiski01,Kira Lewis,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1403,2,11,0,4,2,2,1,1,3,0,0,1,1,0.8
frankro01,Robert Franks,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1131,0,3,0,3,2,2,0,2,1,0,1,0,3,0.7
mcdanja01,Jalen McDaniels,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,1870,1,8,1,2,0,0,1,4,3,1,0,1,3,0.6
weathqu01,Quinndary Weatherspoon,SAN ANTONIO SPURS,HOME,DETROIT PISTONS,WIN,126,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1077,2,6,0,0,1,4,0,3,1,0,0,0,4,0.4
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,AWAY,ORLANDO MAGIC,WIN,1138,0,3,0,1,1,2,0,4,1,1,0,1,0,0.4
gallola01,Langston Galloway,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,206,0,1,0,0,0,0,0,0,0,2,0,1,0,0.3
leesa01,Saben Lee,DETROIT PISTONS,AWAY,SAN ANTONIO SPURS,LOSS,1042,1,5,0,0,0,0,0,4,3,0,1,1,4,0.3
richani01,Nick Richards,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,206,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,LOSS,211,0,0,0,0,1,3,0,0,0,0,0,0,0,0.2
tuckepj01,P.J. Tucker,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,1370,0,2,0,1,0,0,1,1,1,1,0,0,3,0.1
dotsode01,Devon Dotson,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
merrisa01,Sam Merrill,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
langfro01,Romeo Langford,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1908,1,4,0,2,0,0,1,0,0,0,1,0,3,-0.2
mokokad01,Adam Mokoka,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,84,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.3
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1000,2,10,0,1,0,2,0,4,1,1,1,1,0,-0.4
hortota01,Talen Horton-Tucker,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,738,2,5,0,1,0,0,0,1,1,0,0,2,2,-0.5
mclembe01,Ben McLemore,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,594,1,3,1,3,0,0,0,1,0,0,0,1,3,-0.6
okekech01,Chuma Okeke,ORLANDO MAGIC,HOME,NEW ORLEANS PELICANS,LOSS,1749,1,12,0,4,2,2,2,3,2,0,0,0,1,-0.7
washipj01,P.J. Washington,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,799,1,4,0,1,0,2,0,2,2,0,1,2,1,-0.9
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,66,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
carteje01,Jevon Carter,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,597,0,1,0,1,0,0,0,1,1,0,0,1,1,-1.1
morrima02,Markieff Morris,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1304,2,8,0,5,0,0,0,1,2,0,0,2,0,-1.1
greenja02,Javonte Green,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,163,0,1,0,0,0,0,0,1,0,0,0,1,0,-1.4
nworajo01,Jordan Nwora,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,WIN,66,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.4
saricda01,Dario Šarić,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,663,1,5,0,2,0,0,0,0,0,2,0,2,1,-1.5
valende01,Denzel Valentine,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,969,1,7,0,6,1,2,1,2,1,0,0,1,2,-1.7
