Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Jalen McDaniels (17207861),Jalen McDaniels,17207861,PF/F/UTIL,5800,CLE@CHA 04/23/2021 08:00PM ET,CHA,12.75
PF/C,Larry Nance Jr. (17207871),Larry Nance Jr.,17207871,PF/C/F/UTIL,5800,CLE@CHA 04/23/2021 08:00PM ET,CLE,27.23
SF/PF,Kelly Oubre Jr. (17207857),Kelly Oubre Jr.,17207857,SF/PF/F/UTIL,5800,DEN@GS 04/23/2021 10:00PM ET,GS,28.77
C,Moses Brown (17207864),Moses Brown,17207864,C/UTIL,5800,WAS@OKC 04/23/2021 08:00PM ET,OKC,22.95
SG/SF,Dillon Brooks (17207878),Dillon Brooks,17207878,SG/SF/F/G/UTIL,5700,MEM@POR 04/23/2021 10:00PM ET,MEM,26.97
PF/C,Robert Covington (17207883),Robert Covington,17207883,PF/C/F/UTIL,5700,MEM@POR 04/23/2021 10:00PM ET,POR,25.75
PF,Rui Hachimura (17207875),Rui Hachimura,17207875,PF/F/UTIL,5700,WAS@OKC 04/23/2021 08:00PM ET,WAS,24.53
PG/SG,Reggie Jackson (17207889),Reggie Jackson,17207889,PG/SG/G/UTIL,5600,LAC@HOU 04/23/2021 08:00PM ET,LAC,20.35
C,Al Horford (17207887),Al Horford,17207887,C/UTIL,5600,WAS@OKC 04/23/2021 08:00PM ET,OKC,31.82
PF,Danilo Gallinari (17207905),Danilo Gallinari,17207905,PF/F/UTIL,5500,MIA@ATL 04/23/2021 07:30PM ET,ATL,22.70
PG/SG,Bruce Brown (17207893),Bruce Brown,17207893,PG/SG/G/UTIL,5500,BOS@BKN 04/23/2021 07:30PM ET,BKN,20.14
SG/SF,Evan Fournier (17207908),Evan Fournier,17207908,SG/SF/F/G/UTIL,5500,BOS@BKN 04/23/2021 07:30PM ET,BOS,30.45
SG/SF,Will Barton (17207900),Will Barton,17207900,SG/SF/F/G/UTIL,5500,DEN@GS 04/23/2021 10:00PM ET,DEN,25.64
SG,Eric Gordon (17207897),Eric Gordon,17207897,SG/G/UTIL,5500,LAC@HOU 04/23/2021 08:00PM ET,HOU,26.78
SF,Aleksej Pokusevski (17207913),Aleksej Pokusevski,17207913,SF/F/UTIL,5500,WAS@OKC 04/23/2021 08:00PM ET,OKC,19.21
C,Ivica Zubac (17207916),Ivica Zubac,17207916,C/UTIL,5400,LAC@HOU 04/23/2021 08:00PM ET,LAC,22.41
SG/SF,Duncan Robinson (17207922),Duncan Robinson,17207922,SG/SF/F/G/UTIL,5300,MIA@ATL 04/23/2021 07:30PM ET,MIA,22.99
SF/PF,Aaron Gordon (17207918),Aaron Gordon,17207918,SF/PF/F/UTIL,5300,DEN@GS 04/23/2021 10:00PM ET,DEN,29
PG/SG,Tyler Herro (17207929),Tyler Herro,17207929,PG/SG/G/UTIL,5200,MIA@ATL 04/23/2021 07:30PM ET,MIA,28.52
SG/SF,Luke Kennard (17207936),Luke Kennard,17207936,SG/SF/F/G/UTIL,5200,LAC@HOU 04/23/2021 08:00PM ET,LAC,15.88
C,Jusuf Nurkic (17207927),Jusuf Nurkic,17207927,C/UTIL,5200,MEM@POR 04/23/2021 10:00PM ET,POR,26.62
PG,Theo Maledon (17207933),Theo Maledon,17207933,PG/G/UTIL,5200,WAS@OKC 04/23/2021 08:00PM ET,OKC,21.00
PG,Kendrick Nunn (17207944),Kendrick Nunn,17207944,PG/G/UTIL,5100,MIA@ATL 04/23/2021 07:30PM ET,MIA,24.65
SG,Terance Mann (17207941),Terance Mann,17207941,SG/G/UTIL,5100,LAC@HOU 04/23/2021 08:00PM ET,LAC,15.15
PG,Goran Dragic (17207947),Goran Dragic,17207947,PG/G/UTIL,5000,MIA@ATL 04/23/2021 07:30PM ET,MIA,25.63
PF,LaMarcus Aldridge (17207950),LaMarcus Aldridge,17207950,PF/F/UTIL,5000,BOS@BKN 04/23/2021 07:30PM ET,BKN,25.25
SF,De'Andre Hunter (17207964),De'Andre Hunter,17207964,SF/F/UTIL,4900,MIA@ATL 04/23/2021 07:30PM ET,ATL,28.5
PF,Trevor Ariza (17207967),Trevor Ariza,17207967,PF/F/UTIL,4900,MIA@ATL 04/23/2021 07:30PM ET,MIA,18.94
C,Tristan Thompson (17207953),Tristan Thompson,17207953,C/UTIL,4900,BOS@BKN 04/23/2021 07:30PM ET,BOS,21.05
PF/C,Blake Griffin (17207955),Blake Griffin,17207955,PF/C/F/UTIL,4900,BOS@BKN 04/23/2021 07:30PM ET,BKN,23.89
SG/SF,Kenrich Williams (17207959),Kenrich Williams,17207959,SG/SF/F/G/UTIL,4900,WAS@OKC 04/23/2021 08:00PM ET,OKC,17.99
PF/C,Jeff Green (17207970),Jeff Green,17207970,PF/C/F/UTIL,4800,BOS@BKN 04/23/2021 07:30PM ET,BKN,19.46
PG/SG,Landry Shamet (17207978),Landry Shamet,17207978,PG/SG/G/UTIL,4700,BOS@BKN 04/23/2021 07:30PM ET,BKN,15.69
C,Serge Ibaka (17207974),Serge Ibaka,17207974,C/UTIL,4700,LAC@HOU 04/23/2021 08:00PM ET,LAC,24.86
SG/SF,Grayson Allen (17207982),Grayson Allen,17207982,SG/SF/F/G/UTIL,4700,MEM@POR 04/23/2021 10:00PM ET,MEM,21.65
C,Thomas Bryant (17207976),Thomas Bryant,17207976,C/UTIL,4700,WAS@OKC 04/23/2021 08:00PM ET,WAS,26.62
SG,Malik Monk (17207989),Malik Monk,17207989,SG/G/UTIL,4600,CLE@CHA 04/23/2021 08:00PM ET,CHA,20.88
PG,Austin Rivers (17208001),Austin Rivers,17208001,PG/G/UTIL,4600,DEN@GS 04/23/2021 10:00PM ET,DEN,14.18
SG/SF,Danuel House Jr. (17207992),Danuel House Jr.,17207992,SG/SF/F/G/UTIL,4600,LAC@HOU 04/23/2021 08:00PM ET,HOU,19.44
SF/PF,Nicolas Batum (17207997),Nicolas Batum,17207997,SF/PF/F/UTIL,4600,LAC@HOU 04/23/2021 08:00PM ET,LAC,21.73
C,Xavier Tillman (17207987),Xavier Tillman,17207987,C/UTIL,4600,MEM@POR 04/23/2021 10:00PM ET,MEM,16.95
SF/PF,Taurean Prince (17208004),Taurean Prince,17208004,SF/PF/F/UTIL,4500,CLE@CHA 04/23/2021 08:00PM ET,CLE,19.27
SG,Cam Reddish (17208008),Cam Reddish,17208008,SG/G/UTIL,4400,MIA@ATL 04/23/2021 07:30PM ET,ATL,21.46
PG/SG,Facundo Campazzo (17208011),Facundo Campazzo,17208011,PG/SG/G/UTIL,4400,DEN@GS 04/23/2021 10:00PM ET,DEN,14.07
PG/SG,Lou Williams (17208022),Lou Williams,17208022,PG/SG/G/UTIL,4300,MIA@ATL 04/23/2021 07:30PM ET,ATL,21.27
PF,Davis Bertans (17208015),Davis Bertans,17208015,PF/F/UTIL,4300,WAS@OKC 04/23/2021 08:00PM ET,WAS,19.70
PF/C,Isaiah Roby (17208018),Isaiah Roby,17208018,PF/C/F/UTIL,4300,WAS@OKC 04/23/2021 08:00PM ET,OKC,21.10
SF/PF,Deni Avdija (17208026),Deni Avdija,17208026,SF/PF/F/UTIL,4300,WAS@OKC 04/23/2021 08:00PM ET,WAS,16.12
SF/PF,Solomon Hill (17208044),Solomon Hill,17208044,SF/PF/F/UTIL,4200,MIA@ATL 04/23/2021 07:30PM ET,ATL,11.52
PF,Dean Wade (17208041),Dean Wade,17208041,PF/F/UTIL,4200,CLE@CHA 04/23/2021 08:00PM ET,CLE,12.74
C,James Wiseman (17208030),James Wiseman,17208030,C/UTIL,4200,DEN@GS 04/23/2021 10:00PM ET,GS,21.64
SG/SF,Sterling Brown (17208032),Sterling Brown,17208032,SG/SF/F/G/UTIL,4200,LAC@HOU 04/23/2021 08:00PM ET,HOU,18.28
PG/SG,De'Anthony Melton (17208037),De'Anthony Melton,17208037,PG/SG/G/UTIL,4200,MEM@POR 04/23/2021 10:00PM ET,MEM,22.28
SF,Cody Martin (17208054),Cody Martin,17208054,SF/F/UTIL,4100,CLE@CHA 04/23/2021 08:00PM ET,CHA,10.93
SF,Kent Bazemore (17208048),Kent Bazemore,17208048,SF/F/UTIL,4100,DEN@GS 04/23/2021 10:00PM ET,GS,15.72
PF,Carmelo Anthony (17208051),Carmelo Anthony,17208051,PF/F/UTIL,4100,MEM@POR 04/23/2021 10:00PM ET,POR,23.00
C,Isaiah Hartenstein (17208065),Isaiah Hartenstein,17208065,C/UTIL,4000,CLE@CHA 04/23/2021 08:00PM ET,CLE,13.99
PG/SG,Jordan Poole (17208057),Jordan Poole,17208057,PG/SG/G/UTIL,4000,DEN@GS 04/23/2021 10:00PM ET,GS,17.37
C,DeMarcus Cousins (17208063),DeMarcus Cousins,17208063,C/UTIL,4000,LAC@HOU 04/23/2021 08:00PM ET,LAC,23.21
C,Tony Bradley (17208061),Tony Bradley,17208061,C/UTIL,4000,WAS@OKC 04/23/2021 08:00PM ET,OKC,17.61
C,DeAndre Jordan (17208067),DeAndre Jordan,17208067,C/UTIL,3900,BOS@BKN 04/23/2021 07:30PM ET,BKN,21.73
C,Cody Zeller (17208075),Cody Zeller,17208075,C/UTIL,3900,CLE@CHA 04/23/2021 08:00PM ET,CHA,22.39
C,Vernon Carey Jr. (17208077),Vernon Carey Jr.,17208077,C/UTIL,3900,CLE@CHA 04/23/2021 08:00PM ET,CHA,4.56
C,Kevon Looney (17208069),Kevon Looney,17208069,C/UTIL,3900,DEN@GS 04/23/2021 10:00PM ET,GS,13.80
PF/C,Brandon Clarke (17208071),Brandon Clarke,17208071,PF/C/F/UTIL,3900,MEM@POR 04/23/2021 10:00PM ET,MEM,24.07
SG/SF,Caleb Martin (17208092),Caleb Martin,17208092,SG/SF/F/G/UTIL,3800,CLE@CHA 04/23/2021 08:00PM ET,CHA,12.24
SG/SF,PJ Dozier (17208084),PJ Dozier,17208084,SG/SF/F/G/UTIL,3800,DEN@GS 04/23/2021 10:00PM ET,DEN,16.41
PG,Rajon Rondo (17208089),Rajon Rondo,17208089,PG/G/UTIL,3800,LAC@HOU 04/23/2021 08:00PM ET,LAC,14.40
PF,KJ Martin Jr. (17208097),KJ Martin Jr.,17208097,PF/F/UTIL,3800,LAC@HOU 04/23/2021 08:00PM ET,HOU,16.29
SG,Svi Mykhailiuk (17208079),Svi Mykhailiuk,17208079,SG/G/UTIL,3800,WAS@OKC 04/23/2021 08:00PM ET,OKC,15.68
C,Daniel Gafford (17208082),Daniel Gafford,17208082,C/UTIL,3800,WAS@OKC 04/23/2021 08:00PM ET,WAS,15.26
PG,Payton Pritchard (17208110),Payton Pritchard,17208110,PG/G/UTIL,3700,BOS@BKN 04/23/2021 07:30PM ET,BOS,14.28
PG/SG,Monte Morris (17208113),Monte Morris,17208113,PG/SG/G/UTIL,3700,DEN@GS 04/23/2021 10:00PM ET,DEN,19.99
PG,Yogi Ferrell (17208100),Yogi Ferrell,17208100,PG/G/UTIL,3700,LAC@HOU 04/23/2021 08:00PM ET,LAC,21.42
PG,Ish Smith (17208103),Ish Smith,17208103,PG/G/UTIL,3700,WAS@OKC 04/23/2021 08:00PM ET,WAS,18.01
PG/SG,Ty Jerome (17208106),Ty Jerome,17208106,PG/SG/G/UTIL,3700,WAS@OKC 04/23/2021 08:00PM ET,OKC,20.83
PG,Chris Chiozza (17208120),Chris Chiozza,17208120,PG/G/UTIL,3600,BOS@BKN 04/23/2021 07:30PM ET,BKN,10.98
C,Bismack Biyombo (17208123),Bismack Biyombo,17208123,C/UTIL,3600,CLE@CHA 04/23/2021 08:00PM ET,CHA,16.10
SG/SF,Isaac Okoro (17208129),Isaac Okoro,17208129,SG/SF/F/G/UTIL,3600,CLE@CHA 04/23/2021 08:00PM ET,CLE,17.03
PG,Armoni Brooks (17208117),Armoni Brooks,17208117,PG/G/UTIL,3600,LAC@HOU 04/23/2021 08:00PM ET,HOU,15.96
PG/SG,Anfernee Simons (17208125),Anfernee Simons,17208125,PG/SG/G/UTIL,3600,MEM@POR 04/23/2021 10:00PM ET,POR,14.19
SG/SF,Desmond Bane (17208134),Desmond Bane,17208134,SG/SF/F/G/UTIL,3600,MEM@POR 04/23/2021 10:00PM ET,MEM,17.96
SF/PF,Andre Iguodala (17208145),Andre Iguodala,17208145,SF/PF/F/UTIL,3500,MIA@ATL 04/23/2021 07:30PM ET,MIA,15.71
C,Nicolas Claxton (17208143),Nicolas Claxton,17208143,C/UTIL,3500,BOS@BKN 04/23/2021 07:30PM ET,BKN,18.04
PF/C,Paul Millsap (17208139),Paul Millsap,17208139,PF/C/F/UTIL,3500,DEN@GS 04/23/2021 10:00PM ET,DEN,20.54
PG,Brandon Goodwin (17208153),Brandon Goodwin,17208153,PG/G/UTIL,3400,MIA@ATL 04/23/2021 07:30PM ET,ATL,9.86
C,Dewayne Dedmon (17208166),Dewayne Dedmon,17208166,C/UTIL,3400,MIA@ATL 04/23/2021 07:30PM ET,MIA,18.88
PF,Jabari Parker (17208168),Jabari Parker,17208168,PF/F/UTIL,3400,BOS@BKN 04/23/2021 07:30PM ET,BOS,8.75
PF/C,Juan Toscano-Anderson (17208159),Juan Toscano-Anderson,17208159,PF/C/F/UTIL,3400,DEN@GS 04/23/2021 10:00PM ET,GS,15.22
PF,JaMychal Green (17208163),JaMychal Green,17208163,PF/F/UTIL,3400,DEN@GS 04/23/2021 10:00PM ET,DEN,17.67
PG,D.J. Augustin (17208156),D.J. Augustin,17208156,PG/G/UTIL,3400,LAC@HOU 04/23/2021 08:00PM ET,HOU,15.76
PG/SG,Raul Neto (17208149),Raul Neto,17208149,PG/SG/G/UTIL,3400,WAS@OKC 04/23/2021 08:00PM ET,WAS,16.68
C,Precious Achiuwa (17208188),Precious Achiuwa,17208188,C/UTIL,3300,MIA@ATL 04/23/2021 07:30PM ET,MIA,11.53
SF/PF,Grant Williams (17208195),Grant Williams,17208195,SF/PF/F/UTIL,3300,BOS@BKN 04/23/2021 07:30PM ET,BOS,11.24
PG,Brad Wanamaker (17208176),Brad Wanamaker,17208176,PG/G/UTIL,3300,CLE@CHA 04/23/2021 08:00PM ET,CHA,12.88
SG/SF,Cedi Osman (17208190),Cedi Osman,17208190,SG/SF/F/G/UTIL,3300,CLE@CHA 04/23/2021 08:00PM ET,CLE,19.94
SG/SF,Avery Bradley (17208171),Avery Bradley,17208171,SG/SF/F/G/UTIL,3300,LAC@HOU 04/23/2021 08:00PM ET,HOU,13.95
PF/C,Rondae Hollis-Jefferson (17208179),Rondae Hollis-Jefferson,17208179,PF/C/F/UTIL,3300,MEM@POR 04/23/2021 10:00PM ET,POR,11.62
SG/SF,Garrison Mathews (17208183),Garrison Mathews,17208183,SG/SF/F/G/UTIL,3300,WAS@OKC 04/23/2021 08:00PM ET,WAS,10.15
PG/SG,Skylar Mays (17208207),Skylar Mays,17208207,PG/SG/G/UTIL,3200,MIA@ATL 04/23/2021 07:30PM ET,ATL,6.57
PG,Matthew Dellavedova (17208219),Matthew Dellavedova,17208219,PG/G/UTIL,3200,CLE@CHA 04/23/2021 08:00PM ET,CLE,12.66
SG/SF,Damion Lee (17208199),Damion Lee,17208199,SG/SF/F/G/UTIL,3200,DEN@GS 04/23/2021 10:00PM ET,GS,14.44
PG,Patrick Beverley (17208204),Patrick Beverley,17208204,PG/G/UTIL,3200,LAC@HOU 04/23/2021 08:00PM ET,LAC,19.28
SF/PF,Derrick Jones Jr. (17208215),Derrick Jones Jr.,17208215,SF/PF/F/UTIL,3200,MEM@POR 04/23/2021 10:00PM ET,POR,16.97
PG,Tyus Jones (17208224),Tyus Jones,17208224,PG/G/UTIL,3200,MEM@POR 04/23/2021 10:00PM ET,MEM,17.75
SF/PF,Jaylen Hoard (17208211),Jaylen Hoard,17208211,SF/PF/F/UTIL,3200,WAS@OKC 04/23/2021 08:00PM ET,OKC,13.47
C,Robin Lopez (17208222),Robin Lopez,17208222,C/UTIL,3200,WAS@OKC 04/23/2021 08:00PM ET,WAS,16.24
C,Nathan Knight (17208231),Nathan Knight,17208231,C/UTIL,3100,MIA@ATL 04/23/2021 07:30PM ET,ATL,7.25
C,Onyeka Okongwu (17208233),Onyeka Okongwu,17208233,C/UTIL,3100,MIA@ATL 04/23/2021 07:30PM ET,ATL,9.76
SF/PF,Alize Johnson (17208235),Alize Johnson,17208235,SF/PF/F/UTIL,3100,BOS@BKN 04/23/2021 07:30PM ET,BKN,13.02
PG/SG,Amir Coffey (17208227),Amir Coffey,17208227,PG/SG/G/UTIL,3100,LAC@HOU 04/23/2021 08:00PM ET,LAC,5.29
C,D.J. Wilson (17208239),D.J. Wilson,17208239,C/UTIL,3100,LAC@HOU 04/23/2021 08:00PM ET,HOU,10.15
C,Alex Len (17208241),Alex Len,17208241,C/UTIL,3100,WAS@OKC 04/23/2021 08:00PM ET,WAS,14.91
SG/SF,Tony Snell (17208243),Tony Snell,17208243,SG/SF/F/G/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,ATL,11.75
SG,Kris Dunn (17208248),Kris Dunn,17208248,SG/G/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,ATL,0
C,Bruno Fernando (17208251),Bruno Fernando,17208251,C/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,ATL,4.83
C,Udonis Haslem (17208343),Udonis Haslem,17208343,C/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,MIA,0
PF/C,Nemanja Bjelica (17208345),Nemanja Bjelica,17208345,PF/C/F/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,MIA,13.63
SG,Gabe Vincent (17208349),Gabe Vincent,17208349,SG/G/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,MIA,9.32
SG/SF,Max Strus (17208352),Max Strus,17208352,SG/SF/F/G/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,MIA,8.37
SF/PF,KZ Okpala (17208357),KZ Okpala,17208357,SF/PF/F/UTIL,3000,MIA@ATL 04/23/2021 07:30PM ET,MIA,6.73
PG/SG,Tyler Johnson (17208253),Tyler Johnson,17208253,PG/SG/G/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BKN,10.32
SG,Spencer Dinwiddie (17208257),Spencer Dinwiddie,17208257,SG/G/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BKN,18.08
SF,Timothe Luwawu-Cabarrot (17208260),Timothe Luwawu-Cabarrot,17208260,SF/F/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BKN,13.22
PF/C,Reggie Perry (17208263),Reggie Perry,17208263,PF/C/F/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BKN,9.52
C,Luke Kornet (17208361),Luke Kornet,17208361,C/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,8.23
PF,Semi Ojeleye (17208363),Semi Ojeleye,17208363,PF/F/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,10.22
C,Tacko Fall (17208366),Tacko Fall,17208366,C/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,8.18
PG/SG,Carsen Edwards (17208368),Carsen Edwards,17208368,PG/SG/G/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,6.72
PG,Tremont Waters (17208372),Tremont Waters,17208372,PG/G/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,8.02
SG,Aaron Nesmith (17208375),Aaron Nesmith,17208375,SG/G/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,7.40
SG/SF,Romeo Langford (17208378),Romeo Langford,17208378,SG/SF/F/G/UTIL,3000,BOS@BKN 04/23/2021 07:30PM ET,BOS,7.83
PG,Grant Riller (17208267),Grant Riller,17208267,PG/G/UTIL,3000,CLE@CHA 04/23/2021 08:00PM ET,CHA,2.17
SG,Nate Darling (17208270),Nate Darling,17208270,SG/G/UTIL,3000,CLE@CHA 04/23/2021 08:00PM ET,CHA,2.38
