slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
willipa01,Patrick Williams,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1966,3,6,0,2,0,0,0,6,3,1,2,2,0,7.3
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1880,4,10,1,4,0,0,4,3,3,0,0,1,3,7.2
hoardja01,Jaylen Hoard,OKLAHOMA CITY THUNDER,AWAY,WASHINGTON WIZARDS,LOSS,912,2,2,0,0,2,2,1,5,1,0,1,1,2,7.2
payneca01,Cameron Payne,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,899,5,9,2,4,0,0,0,1,0,0,0,1,0,7.0
leverca01,Caris LeVert,INDIANA PACERS,HOME,SAN ANTONIO SPURS,LOSS,1758,8,19,1,5,1,2,0,4,2,0,0,2,3,6.9
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1168,4,8,1,4,0,1,1,4,1,1,0,1,1,6.8
browntr01,Troy Brown,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1172,2,3,0,1,0,0,1,1,1,2,0,0,0,6.4
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,846,2,3,1,2,0,0,3,2,0,2,1,2,2,6.3
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,LOSS,756,2,3,0,0,0,0,0,3,4,2,0,1,3,6.2
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1993,3,8,1,3,0,0,1,4,0,1,1,0,0,6.2
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,WIN,957,2,6,0,0,5,6,4,9,1,0,0,5,1,6.0
arizatr01,Trevor Ariza,MIAMI HEAT,HOME,HOUSTON ROCKETS,WIN,1783,2,5,1,4,1,3,2,3,5,0,0,2,1,5.9
konchjo01,John Konchar,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,995,4,7,2,3,0,0,0,1,0,0,0,0,3,5.8
martike03,Kelan Martin,INDIANA PACERS,HOME,SAN ANTONIO SPURS,LOSS,188,1,2,1,1,2,2,2,0,1,0,0,0,1,5.7
martike04,Kenyon Martin,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,1129,3,6,0,1,0,0,0,4,0,1,1,0,1,5.5
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,971,5,9,0,1,0,0,0,2,0,0,0,0,2,5.5
netora01,Raul Neto,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,1663,2,3,0,1,2,2,0,4,4,1,0,3,3,5.5
ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,1142,3,7,2,4,0,0,0,3,1,1,0,1,1,5.5
mccontj01,T.J. McConnell,INDIANA PACERS,HOME,SAN ANTONIO SPURS,LOSS,1471,4,11,0,1,0,0,0,5,4,0,0,0,2,5.4
parkeja01,Jabari Parker,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,955,4,7,0,1,0,0,0,1,0,0,1,0,1,5.3
theisda01,Daniel Theis,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1724,3,9,0,3,0,0,2,4,4,1,1,1,5,5.0
howardw01,Dwight Howard,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,885,0,1,0,0,0,0,4,6,3,0,2,1,4,4.8
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,1511,4,11,2,7,0,0,0,0,2,1,0,1,2,4.5
mclembe01,Ben McLemore,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,1009,0,2,0,2,6,7,0,1,0,0,0,0,0,4.5
crowdja01,Jae Crowder,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,WIN,1790,3,11,3,9,0,0,1,2,2,0,0,0,2,4.4
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,2021,2,4,0,0,1,2,4,11,1,0,0,3,5,4.4
olynyke01,Kelly Olynyk,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,1933,3,8,0,2,4,4,0,8,0,1,0,4,2,4.2
jeffrda01,DaQuan Jeffries,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,260,1,1,1,1,0,0,1,0,1,0,0,0,0,4.1
drumman01,Andre Drummond,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,1692,3,12,0,0,2,5,3,5,4,2,0,2,5,4.0
satorto01,Tomáš Satoranský,CHICAGO BULLS,AWAY,BOSTON CELTICS,WIN,1113,1,4,1,2,0,0,0,3,4,1,0,1,1,3.9
leesa01,Saben Lee,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,874,1,2,0,0,0,0,0,5,6,0,0,3,0,3.7
teaguje01,Jeff Teague,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,715,3,6,0,2,0,0,1,3,0,0,0,1,0,3.6
wilsodj01,D.J. Wilson,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,660,1,3,0,1,2,2,1,2,1,0,0,1,0,3.3
brookar01,Armoni Brooks,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,1550,3,12,2,11,0,0,0,4,0,1,0,0,0,3.0
oubreke01,Kelly Oubre,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,1315,2,6,0,1,5,7,1,1,0,0,0,2,2,3.0
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,AWAY,DETROIT PISTONS,LOSS,1671,2,4,0,0,1,1,1,4,0,1,1,3,2,2.8
bateske01,Keita Bates-Diop,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,WIN,124,0,0,0,0,2,2,0,0,0,0,1,0,0,2.7
smithis01,Ish Smith,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,1300,1,4,0,1,0,2,1,5,4,0,0,0,3,2.6
favorde01,Derrick Favors,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,983,1,3,0,0,0,0,1,4,0,1,1,1,1,2.5
langfro01,Romeo Langford,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,1281,1,5,0,2,0,0,0,5,3,2,0,2,0,2.5
tuckepj01,P.J. Tucker,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,1289,1,2,1,1,0,0,0,3,0,0,0,0,1,2.5
achiupr01,Precious Achiuwa,MIAMI HEAT,HOME,HOUSTON ROCKETS,WIN,1738,4,11,0,0,0,0,3,8,0,1,0,3,5,2.4
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,1041,1,7,1,4,3,4,0,1,0,0,2,0,1,2.4
portibo01,Bobby Portis,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,868,2,5,0,1,2,2,0,2,0,0,0,1,2,2.1
bradlav01,Avery Bradley,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,1318,0,3,0,2,0,0,0,2,5,1,0,1,0,2.0
morgaju01,Juwan Morgan,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,189,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0
winslju01,Justise Winslow,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1071,3,6,0,0,0,0,0,1,1,0,0,2,0,2.0
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,LOSS,869,1,4,1,3,0,0,0,2,1,0,0,0,0,1.9
mckinal01,Alfonzo McKinnie,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,290,1,3,0,0,0,0,2,0,0,0,0,0,0,1.7
harrish01,Shaquille Harrison,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1022,1,2,0,0,0,0,0,1,1,1,0,1,1,1.6
kornelu01,Luke Kornet,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,604,1,2,0,1,0,0,0,2,0,0,0,0,0,1.6
holidaa01,Aaron Holiday,INDIANA PACERS,HOME,SAN ANTONIO SPURS,LOSS,925,2,6,0,1,2,2,0,2,0,0,0,1,2,1.4
mathega01,Garrison Mathews,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,773,1,4,0,3,0,0,0,0,1,1,0,0,0,1.3
thomama02,Matt Thomas,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,WIN,128,1,1,0,0,0,0,0,0,0,0,0,0,1,1.3
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,WIN,216,1,2,0,1,0,0,0,1,0,0,0,0,0,1.3
gordoaa01,Aaron Gordon,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1297,1,7,0,3,0,0,2,6,3,0,1,2,1,1.1
willigr01,Grant Williams,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,1346,1,6,1,4,2,2,1,1,0,1,0,1,3,1.0
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,776,1,4,0,0,0,0,0,2,1,0,0,0,0,0.9
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,940,1,4,1,3,0,0,1,1,1,0,0,0,4,0.7
hillge01,George Hill,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,1050,1,5,0,1,0,0,1,1,2,0,2,2,0,0.7
lamban01,Anthony Lamb,HOUSTON ROCKETS,AWAY,MIAMI HEAT,LOSS,260,0,1,0,1,0,0,1,0,1,0,0,0,0,0.7
morrima02,Markieff Morris,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,1386,1,4,0,3,2,2,0,2,1,0,0,1,3,0.7
stanlca01,Cassius Stanley,INDIANA PACERS,HOME,SAN ANTONIO SPURS,LOSS,207,1,3,0,0,0,0,1,0,0,0,0,0,1,0.6
tuckera01,Rayjon Tucker,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,29,0,0,0,0,1,2,0,0,0,0,0,0,0,0.6
avdijde01,Deni Avdija,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,1572,3,11,0,6,0,1,1,5,0,0,0,0,2,0.5
okafoja01,Jahlil Okafor,DETROIT PISTONS,HOME,CLEVELAND CAVALIERS,WIN,990,2,3,0,0,0,0,0,1,1,0,0,2,3,0.5
dienggo01,Gorgui Dieng,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,WIN,188,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,WIN,207,0,1,0,1,2,2,0,0,0,0,0,1,0,0.3
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,HOME,CHICAGO BULLS,LOSS,262,0,1,0,1,0,0,0,2,1,0,0,0,1,0.2
okpalkz01,KZ Okpala,MIAMI HEAT,HOME,HOUSTON ROCKETS,WIN,1346,1,9,0,6,1,2,2,4,1,1,0,0,2,0.2
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,HOME,GOLDEN STATE WARRIORS,LOSS,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
mannini01,Nico Mannion,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
mcderdo01,Doug McDermott,INDIANA PACERS,HOME,SAN ANTONIO SPURS,LOSS,1073,2,7,0,1,0,2,0,3,0,0,0,0,0,0.0
paytoga02,Gary Payton,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
smailal01,Alen Smailagić,GOLDEN STATE WARRIORS,AWAY,PHILADELPHIA 76ERS,WIN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
winstca01,Cassius Winston,WASHINGTON WIZARDS,HOME,OKLAHOMA CITY THUNDER,WIN,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
cacokde01,Devontae Cacok,LOS ANGELES LAKERS,HOME,UTAH JAZZ,LOSS,290,0,1,0,0,0,0,0,2,0,0,0,0,0,-0.1
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,INDIANA PACERS,WIN,1285,0,3,0,3,2,2,0,1,1,0,0,1,0,-0.1
