slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
herroty01,Tyler Herro,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,1846,5,9,4,5,1,2,0,2,1,2,0,1,2,11.8
richajo01,Josh Richardson,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,2009,6,16,0,6,2,2,1,4,4,2,1,0,2,11.8
satorto01,Tomáš Satoranský,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,1772,4,5,1,2,0,0,0,2,7,0,0,1,0,11.6
youngth01,Thaddeus Young,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,1425,4,11,0,0,3,3,3,6,6,0,0,0,4,11.4
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,883,2,2,0,0,4,4,2,2,0,2,1,0,2,11.3
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,2159,3,10,2,7,1,3,5,5,3,0,3,0,1,11.2
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,1269,3,4,0,0,4,6,3,6,1,2,0,3,3,10.0
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,2109,6,13,2,6,1,1,1,0,2,1,0,1,1,10.0
kanteen01,Enes Kanter,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,1238,3,4,0,0,2,2,2,5,2,0,0,0,3,9.5
adebaba01,Bam Adebayo,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,1696,6,12,0,0,1,3,2,5,4,0,2,2,5,9.3
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,2396,5,12,1,3,2,2,1,3,2,0,0,0,1,9.2
paulch01,Chris Paul,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,1898,4,11,0,3,5,5,1,6,3,1,0,2,4,8.9
hoardja01,Jaylen Hoard,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1498,4,9,0,1,4,6,2,3,2,0,0,1,1,8.8
okafoja01,Jahlil Okafor,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,911,3,6,1,1,4,4,0,3,3,0,0,1,3,8.8
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2452,5,17,2,8,1,2,3,1,6,3,0,2,4,8.7
hayeski01,Killian Hayes,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,1258,5,7,1,2,0,0,0,3,2,0,1,2,1,8.7
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,1329,4,8,1,2,1,2,2,4,4,1,1,2,5,8.7
powelno01,Norman Powell,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,2029,4,10,2,6,3,4,1,4,1,1,0,1,3,8.6
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,1014,3,3,1,1,0,0,1,1,1,1,0,0,1,8.4
flynnma01,Malachi Flynn,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2119,3,11,3,7,0,0,0,3,8,2,0,2,2,8.2
robindu01,Duncan Robinson,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,1574,3,5,3,5,2,2,0,1,3,0,1,2,4,8.2
klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,2050,4,8,4,7,0,0,1,4,0,2,0,3,2,8.1
whiteha01,Hassan Whiteside,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,659,4,5,0,0,2,3,0,3,0,0,1,0,3,8.1
matthwe02,Wesley Matthews,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,1681,4,11,3,8,3,3,0,1,1,2,1,2,4,8.0
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,1002,4,9,0,1,2,3,2,1,1,1,1,0,3,7.8
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,2073,4,11,2,7,2,2,0,6,0,2,0,2,0,7.7
schrode01,Dennis Schröder,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,2408,2,12,0,4,6,6,1,5,14,1,0,7,2,7.6
favorde01,Derrick Favors,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,808,3,3,0,0,1,2,1,4,0,0,1,0,2,7.5
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,1280,4,11,2,6,2,2,0,3,3,0,0,1,1,7.5
mykhasv01,Sviatoslav Mykhailiuk,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1597,4,8,2,3,0,0,1,3,2,1,0,1,4,7.4
smithde03,Dennis Smith,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,1604,3,5,0,1,2,2,1,0,4,0,0,0,5,7.2
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,1363,2,5,0,2,0,0,3,4,1,2,0,0,1,6.9
johnsst04,Stanley Johnson,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,955,2,5,0,0,3,4,0,0,1,2,1,0,2,6.5
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,1903,3,8,2,6,0,0,1,3,2,0,2,0,4,6.4
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,1302,2,3,1,2,0,0,0,2,6,1,0,2,3,6.3
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1786,3,8,2,4,0,0,1,5,1,2,0,1,3,6.3
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,1851,4,10,0,3,1,2,0,1,7,2,0,3,3,6.2
niangge01,Georges Niang,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1070,3,6,2,5,2,2,0,0,0,0,0,0,2,6.2
bradlto01,Tony Bradley,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1177,2,4,0,0,1,2,3,1,3,0,2,2,1,6.1
whiteco01,Coby White,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,1605,5,10,3,7,2,2,0,3,1,0,0,4,4,6.0
wrighde01,Delon Wright,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,1314,2,7,1,2,0,0,3,1,1,2,0,0,0,6.0
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1232,1,6,0,2,0,0,2,4,7,1,0,0,2,5.9
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1418,3,7,2,4,0,0,1,2,3,0,0,1,2,5.9
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,959,2,2,0,0,0,0,0,2,1,1,2,1,1,5.7
conlemi01,Mike Conley,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1377,3,12,2,7,3,4,0,3,3,0,0,0,2,5.6
mellini01,Nicolò Melli,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,404,2,2,2,2,0,0,0,0,0,0,0,0,0,5.4
achiupr01,Precious Achiuwa,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,558,2,7,0,0,3,5,4,1,0,1,1,0,4,5.3
johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,1209,2,5,2,5,0,0,1,2,2,0,0,0,2,5.2
littlna01,Nassir Little,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,610,4,7,0,2,0,0,0,3,0,0,0,0,1,5.2
batumni01,Nicolas Batum,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1620,4,8,0,3,0,0,0,4,1,0,0,0,2,5.1
morrima02,Markieff Morris,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,2017,5,11,2,6,0,0,1,2,0,1,1,3,3,5.1
metuch01,Chimezie Metu,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,346,3,4,0,0,0,0,0,2,0,0,0,0,0,5.0
zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1429,3,4,0,0,1,2,3,2,0,0,0,2,2,4.9
carteje01,Jevon Carter,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,327,2,2,1,1,0,0,0,0,1,0,1,1,0,4.8
payneca01,Cameron Payne,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,982,3,6,0,2,3,4,0,2,2,1,0,3,2,4.8
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,2051,6,16,1,4,0,0,1,4,3,0,1,3,3,4.7
maledth01,Théo Maledon,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1808,6,17,1,6,1,2,1,1,4,1,0,3,3,4.7
arizatr01,Trevor Ariza,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,1609,2,6,0,2,4,4,0,2,1,0,0,1,1,4.5
hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,1975,5,13,5,12,0,0,0,4,0,0,0,3,4,4.5
baynear01,Aron Baynes,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,1056,3,6,0,2,0,0,2,2,0,1,0,0,4,4.4
onealro01,Royce O'Neale,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1891,1,5,0,2,0,0,2,7,4,0,0,0,2,4.4
onimi01,Miye Oni,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,962,2,4,1,3,0,0,1,2,0,0,0,0,1,3.9
teaguje01,Jeff Teague,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,930,1,3,0,1,4,4,0,1,3,0,0,2,2,3.9
mclembe01,Ben McLemore,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,1041,1,4,0,3,4,4,0,2,0,0,0,0,1,3.8
bogdabo02,Bojan Bogdanović,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,1675,4,13,2,5,1,1,2,3,1,1,0,3,2,3.7
pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1114,2,6,1,3,2,2,1,1,1,0,0,0,4,3.7
doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,807,2,4,1,1,1,1,0,3,0,0,0,0,4,3.3
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,839,1,3,1,2,2,2,0,0,0,1,0,1,0,3.3
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,675,1,5,1,3,2,2,0,4,0,0,0,0,0,3.1
hugheel01,Elijah Hughes,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,77,1,1,1,1,0,0,0,1,0,0,0,0,0,3.0
pokusal01,Aleksej Pokusevski,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1650,3,12,2,8,2,2,0,6,2,0,2,4,1,3.0
dragigo01,Goran Dragić,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,1563,3,9,0,4,4,6,0,5,3,1,0,5,2,2.9
stevela01,Lamar Stevens,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,623,1,2,0,1,2,2,0,1,0,0,0,0,1,2.9
ilyaser01,Ersan İlyasova,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,135,1,1,1,1,0,0,0,0,0,0,0,0,0,2.7
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,1074,1,2,0,1,0,0,3,1,1,1,0,1,4,2.5
crowdja01,Jae Crowder,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,1775,0,2,0,2,0,2,0,3,4,2,1,1,2,2.4
jonesde02,Derrick Jones,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,898,1,2,0,1,0,0,0,2,0,0,1,0,0,2.3
harklma01,Maurice Harkless,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,1196,2,5,0,3,0,0,0,1,0,1,0,0,1,2.2
jacksjo02,Josh Jackson,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,1534,4,13,2,5,0,0,0,7,2,1,0,4,2,2.2
brantja01,Jarrell Brantley,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,135,1,2,0,1,0,0,1,1,0,0,0,0,0,2.0
bjeline01,Nemanja Bjelica,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,576,0,1,0,1,0,0,0,2,2,0,2,0,2,1.9
robinju01,Justin Robinson,OKLAHOMA CITY THUNDER,HOME,CLEVELAND CAVALIERS,LOSS,1042,1,4,1,3,0,0,0,2,3,0,0,1,1,1.9
smithja04,Jalen Smith,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,84,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,2120,6,27,2,4,0,0,2,6,3,1,0,1,3,1.6
forretr01,Trent Forrest,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,135,0,0,0,0,0,0,0,0,1,0,1,0,0,1.4
browntr01,Troy Brown,CHICAGO BULLS,AWAY,TORONTO RAPTORS,WIN,832,0,0,0,0,0,0,0,2,0,0,1,0,1,0.9
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,1032,2,8,1,5,2,2,0,1,0,0,0,1,2,0.7
mannte01,Terance Mann,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,312,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7
mckinal01,Alfonzo McKinnie,LOS ANGELES LAKERS,AWAY,MIAMI HEAT,LOSS,729,2,5,0,1,0,0,0,1,0,0,0,1,0,0.6
toupaax01,Axel Toupane,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,130,0,0,0,0,1,2,0,0,0,0,0,0,0,0.6
diakima01,Mamadi Diakite,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
hintona01,Nate Hinton,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
ellebcj01,CJ Elleby,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
gilesha01,Harry Giles,PORTLAND TRAIL BLAZERS,AWAY,UTAH JAZZ,LOSS,285,0,2,0,1,0,0,1,0,1,0,0,0,0,0.0
greenjo02,Josh Green,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
oturuda01,Daniel Oturu,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,1012,0,2,0,1,0,0,0,0,2,0,1,0,2,-0.1
daviste02,Terence Davis,SACRAMENTO KINGS,HOME,DETROIT PISTONS,LOSS,958,0,3,0,2,1,2,0,1,2,0,1,1,0,-0.1
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,AWAY,DALLAS MAVERICKS,LOSS,953,0,4,0,4,3,4,0,2,0,0,0,0,2,-0.4
thomabr01,Brodric Thomas,CLEVELAND CAVALIERS,AWAY,OKLAHOMA CITY THUNDER,WIN,152,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
alexaty01,Ty-Shon Alexander,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,84,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
coffeam01,Amir Coffey,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,84,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,HOME,PHOENIX SUNS,WIN,77,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
thomama02,Matt Thomas,UTAH JAZZ,HOME,PORTLAND TRAIL BLAZERS,WIN,135,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
ellinwa01,Wayne Ellington,DETROIT PISTONS,AWAY,SACRAMENTO KINGS,WIN,491,0,2,0,2,0,0,0,1,1,0,0,0,1,-0.8
iguodan01,Andre Iguodala,MIAMI HEAT,HOME,LOS ANGELES LAKERS,WIN,1316,0,3,0,3,0,0,0,3,1,2,1,2,3,-1.0
saricda01,Dario Šarić,PHOENIX SUNS,AWAY,LOS ANGELES CLIPPERS,LOSS,764,0,4,0,1,2,2,0,1,0,1,0,2,0,-1.5
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,MILWAUKEE BUCKS,WIN,1303,1,8,0,2,0,0,0,2,3,0,0,2,2,-3.3
trentga02,Gary Trent,TORONTO RAPTORS,HOME,CHICAGO BULLS,LOSS,2339,2,14,1,7,1,1,0,1,1,0,0,3,2,-5.8
