slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mykhasv01,Sviatoslav Mykhailiuk,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1571,5,10,1,4,6,6,0,3,2,4,0,1,0,17.3
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2168,10,16,0,4,2,2,1,4,3,2,1,3,3,17.3
hernaju01,Juan Hernangómez,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1545,5,10,1,3,6,8,4,5,1,1,0,0,0,17.2
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1468,7,19,4,7,7,9,1,4,3,1,1,2,2,16.6
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,1457,5,8,5,8,2,2,0,5,2,2,0,1,2,16.5
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1609,4,9,0,1,12,13,1,3,2,0,0,1,1,16.5
harrijo01,Joe Harris,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,2028,7,11,2,3,0,0,4,4,2,2,0,2,0,16.5
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,2317,7,19,0,4,5,6,0,15,12,1,1,5,3,16.5
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,2039,7,17,1,5,7,8,1,2,5,0,0,0,2,16.5
bullore01,Reggie Bullock,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1880,6,11,5,10,4,4,0,3,2,0,0,0,4,16.4
flynnma01,Malachi Flynn,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2029,6,13,2,4,2,2,0,6,4,4,3,3,3,15.8
bembrde01,DeAndre' Bembry,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,1806,7,10,0,1,1,2,0,7,5,1,1,0,5,15.7
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1805,8,15,4,7,0,2,2,2,3,0,0,0,2,15.2
olynyke01,Kelly Olynyk,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,1766,7,8,3,3,4,5,0,4,1,2,0,5,4,15.1
brownst02,Sterling Brown,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,1581,6,7,3,3,1,2,1,2,2,1,0,2,1,14.4
richajo01,Josh Richardson,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1787,6,9,5,5,0,0,0,5,2,0,0,1,2,14.2
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1303,4,6,0,0,4,4,1,5,0,1,4,1,1,14.0
tateja01,Jae'Sean Tate,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,1885,7,12,3,5,1,1,0,7,5,1,0,4,3,13.8
greenje02,Jeff Green,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,2180,6,15,2,7,9,13,0,4,1,0,1,2,2,13.1
augusdj01,D.J. Augustin,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,1352,3,5,1,2,4,4,0,1,6,0,0,0,1,12.8
princta02,Taurean Prince,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1543,3,9,2,6,6,8,0,7,2,1,2,0,3,12.8
mathega01,Garrison Mathews,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,1754,5,7,4,6,3,3,0,0,0,0,0,1,1,12.7
hayeski01,Killian Hayes,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1506,4,9,1,4,0,0,1,2,7,4,2,3,2,12.1
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1989,7,13,4,6,4,4,2,2,0,0,0,5,2,11.9
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1998,4,9,0,2,1,1,1,1,7,2,2,1,2,11.8
hieldbu01,Buddy Hield,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1942,6,17,6,16,0,0,0,7,3,2,1,3,2,11.6
holmeri01,Richaun Holmes,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2089,5,10,0,1,1,2,3,3,2,1,3,0,4,11.5
avdijde01,Deni Avdija,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,2379,4,10,2,6,2,2,2,8,1,0,1,0,1,11.4
jacksjo02,Josh Jackson,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1186,5,10,2,2,2,2,3,2,2,1,0,2,2,11.3
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1525,6,14,2,4,2,3,0,1,3,1,0,0,1,11.2
martike04,Kenyon Martin,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,1176,4,7,1,3,4,6,0,3,3,0,2,1,3,11.1
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,2253,5,15,3,10,6,7,1,7,5,2,0,7,1,11.0
johnsal02,Alize Johnson,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1037,6,10,0,1,0,0,2,5,1,0,0,0,1,10.6
woodch01,Christian Wood,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,2005,8,21,3,7,4,5,1,2,0,0,0,1,2,10.6
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1413,5,10,1,2,0,2,3,5,4,1,1,2,2,10.5
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1786,6,13,3,7,1,1,1,4,1,0,0,1,1,10.5
bogdabo02,Bojan Bogdanović,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,2056,7,13,1,3,1,3,1,3,0,0,0,0,1,10.1
lenal01,Alex Len,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,1754,6,10,0,0,1,3,4,4,0,0,4,3,4,9.8
trentga02,Gary Trent,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,1872,7,15,2,6,0,0,0,2,2,0,0,0,2,9.5
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1249,4,8,2,3,0,0,0,7,0,1,1,0,1,9.4
leesa01,Saben Lee,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,985,3,5,0,0,2,2,0,4,6,1,0,2,2,9.3
luwawti01,Timothé Luwawu-Cabarrot,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1916,2,7,1,4,4,4,1,2,3,1,1,0,2,9.2
bradlto01,Tony Bradley,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1321,4,7,0,0,1,2,2,7,2,0,1,1,2,9.1
whitede01,Derrick White,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1704,4,16,0,6,5,5,1,2,6,1,0,0,2,9.1
gayru01,Rudy Gay,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1441,5,8,3,5,0,0,0,2,1,0,0,1,2,8.9
johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,1273,4,9,3,7,1,1,2,2,0,1,0,1,1,8.9
brownmo01,Moses Brown,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1559,4,7,0,0,3,4,2,3,0,0,2,1,3,8.8
doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1384,5,11,2,6,2,2,1,2,2,0,0,1,3,8.8
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1579,4,8,1,3,0,0,1,7,3,2,0,2,3,8.7
gibsota01,Taj Gibson,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1516,2,3,0,0,2,2,2,4,1,3,0,1,4,8.4
clarkjo01,Jordan Clarkson,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1308,6,13,2,9,2,2,0,4,0,1,0,2,3,8.3
crowdja01,Jae Crowder,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,1645,3,6,1,3,4,4,0,3,3,0,0,2,2,8.2
johnske04,Keldon Johnson,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1641,6,11,0,2,1,4,1,9,1,0,0,2,1,8.2
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1316,3,8,1,4,3,3,1,2,0,1,0,0,0,7.9
josepco01,Cory Joseph,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1134,4,6,1,2,0,0,0,5,4,0,0,2,2,7.9
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1700,4,6,3,3,0,0,0,3,1,0,0,1,4,7.4
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1058,4,7,2,3,0,0,1,1,0,0,0,0,1,7.3
cookty01,Tyler Cook,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,1439,4,6,0,0,1,2,1,2,2,0,0,0,4,7.1
jeromty01,Ty Jerome,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1661,5,12,0,3,0,0,0,3,5,0,0,1,0,7.0
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1171,2,3,0,0,2,2,3,0,0,1,0,0,2,7.0
aldrila01,LaMarcus Aldridge,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1740,3,8,0,1,2,2,1,5,2,1,2,2,2,6.8
mclaujo01,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1185,4,6,0,1,0,0,0,0,2,0,0,0,0,6.8
milleda01,Darius Miller,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,760,1,3,1,3,0,0,0,1,3,3,0,0,0,6.7
pokusal01,Aleksej Pokusevski,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1890,8,19,2,6,1,1,2,2,0,0,2,4,4,6.7
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,720,2,3,0,0,0,0,1,2,2,0,2,0,1,6.4
hoardja01,Jaylen Hoard,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1328,4,10,0,1,2,2,4,2,0,1,1,3,1,6.3
maledth01,Théo Maledon,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1576,5,12,0,2,4,5,0,6,1,0,0,3,1,6.3
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1638,4,7,0,0,1,1,2,3,0,0,0,1,2,6.2
whiteha01,Hassan Whiteside,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,791,3,6,0,0,1,2,1,4,0,1,1,1,0,6.2
stevela01,Lamar Stevens,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,509,2,3,0,0,2,2,2,1,0,0,0,0,1,6.0
baynear01,Aron Baynes,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,1231,4,9,1,4,1,1,3,5,1,0,0,3,2,5.8
bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,1214,3,12,1,7,1,2,1,4,1,2,3,1,1,5.7
robinju01,Justin Robinson,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1436,3,7,1,5,2,3,0,1,2,1,0,0,5,5.6
smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,1262,5,12,0,0,0,0,1,4,3,1,0,3,0,5.6
burksal01,Alec Burks,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1204,2,5,2,2,0,0,0,6,2,0,0,0,3,5.3
brownbr01,Bruce Brown,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,1277,2,5,0,1,0,0,0,5,3,0,1,0,1,5.2
bradlav01,Avery Bradley,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,1976,2,4,2,4,0,0,1,3,3,0,1,1,6,5.0
mitchdo01,Donovan Mitchell,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,2098,6,23,0,8,4,6,0,5,4,0,0,0,2,5.0
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,820,2,2,0,0,0,0,1,2,1,0,0,0,1,5.0
sirvyde01,Deividas Sirvydis,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,WIN,281,1,2,1,1,2,2,0,3,0,0,0,0,0,4.9
favorde01,Derrick Favors,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,820,1,4,0,0,0,0,5,2,1,0,1,0,1,4.7
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,1059,1,2,0,1,0,0,1,2,2,1,0,0,0,4.7
noelne01,Nerlens Noel,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1297,3,4,0,0,0,2,0,5,1,0,2,1,4,4.6
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,2292,6,17,1,6,1,2,0,6,2,0,0,2,2,4.5
toppiob01,Obi Toppin,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,563,2,3,1,2,0,0,0,0,1,0,0,0,0,4.4
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,1011,1,5,0,3,2,2,0,1,5,0,0,0,1,4.3
millspa02,Patty Mills,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1399,1,4,1,3,1,2,1,3,2,0,1,0,2,4.1
niangge01,Georges Niang,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,770,2,4,2,4,0,0,1,0,1,0,0,1,1,4.0
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1599,1,5,0,3,2,2,0,1,5,1,1,2,1,4.0
wadede01,Dean Wade,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,2274,2,6,0,2,0,0,0,7,3,0,0,0,2,4.0
paytoel01,Elfrid Payton,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,1314,4,10,0,1,0,0,1,0,1,1,0,0,3,3.8
samanlu01,Luka Šamanić,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1472,3,10,0,5,2,3,1,5,5,0,0,2,5,3.5
claxtni01,Nicolas Claxton,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,992,0,3,0,0,0,2,3,3,3,1,1,0,2,3.1
quickim01,Immanuel Quickley,NEW YORK KNICKS,AWAY,BROOKLYN NETS,LOSS,795,1,4,0,0,1,1,0,0,1,1,1,0,1,2.6
vassede01,Devin Vassell,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,1047,3,8,0,2,0,0,0,0,2,0,0,0,1,2.6
jonestr01,Tre Jones,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,697,2,3,0,0,0,0,0,0,1,1,0,2,0,2.4
johnsst04,Stanley Johnson,TORONTO RAPTORS,HOME,WASHINGTON WIZARDS,WIN,729,0,0,0,0,0,0,0,3,2,1,1,1,2,2.2
weathqu01,Quinndary Weatherspoon,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,510,0,1,0,0,2,2,0,1,0,1,0,0,1,2.2
willike04,Kenrich Williams,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,LOSS,1298,2,10,0,3,2,2,3,1,2,1,0,1,4,2.0
gillan01,Anthony Gill,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,594,1,5,0,2,0,0,5,1,0,1,0,1,2,1.9
harklma01,Maurice Harkless,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,855,1,1,0,0,0,0,0,1,1,0,1,0,4,1.8
dienggo01,Gorgui Dieng,SAN ANTONIO SPURS,HOME,CLEVELAND CAVALIERS,LOSS,522,1,3,1,2,2,2,0,0,0,1,0,1,4,1.7
hardeja01,James Harden,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,262,0,1,0,1,0,0,0,1,3,0,0,0,0,1.7
payneca01,Cameron Payne,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,777,1,2,0,0,0,0,0,0,3,1,0,2,1,1.7
lopezro01,Robin Lopez,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,527,0,0,0,0,1,2,1,0,0,0,0,0,0,1.3
mcdanja02,Jaden McDaniels,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,1172,2,5,0,1,0,0,2,3,0,0,1,1,5,1.3
carteje01,Jevon Carter,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,746,1,4,1,3,0,0,1,1,0,0,0,0,1,1.2
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,891,1,4,0,2,0,0,1,2,0,1,0,0,3,0.7
wilsodj01,D.J. Wilson,HOUSTON ROCKETS,HOME,PHOENIX SUNS,LOSS,875,1,5,0,3,0,0,0,4,0,2,0,1,1,0.7
onealro01,Royce O'Neale,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1903,0,8,0,8,2,2,2,5,2,1,1,1,2,0.6
chiozch01,Chris Chiozza,BROOKLYN NETS,HOME,NEW YORK KNICKS,WIN,732,1,4,0,2,0,0,0,3,2,0,0,2,0,-0.1
thomabr01,Brodric Thomas,CLEVELAND CAVALIERS,AWAY,SAN ANTONIO SPURS,WIN,313,1,2,0,1,0,0,1,1,0,0,0,2,1,-0.4
laymaja01,Jake Layman,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,177,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.7
culveja01,Jarrett Culver,MINNESOTA TIMBERWOLVES,HOME,SACRAMENTO KINGS,WIN,415,0,1,0,0,0,0,0,0,1,0,0,0,2,-0.8
inglejo01,Joe Ingles,UTAH JAZZ,AWAY,DALLAS MAVERICKS,LOSS,1501,1,4,1,2,0,0,1,1,3,0,0,3,4,-0.9
klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,2060,0,2,0,2,0,0,1,4,2,0,0,2,2,-0.9
saricda01,Dario Šarić,PHOENIX SUNS,AWAY,HOUSTON ROCKETS,WIN,861,0,6,0,3,1,2,0,2,2,1,0,0,1,-1.0
wrighde01,Delon Wright,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1177,2,7,0,4,0,0,1,1,1,0,0,3,1,-1.8
mellini01,Nicolò Melli,DALLAS MAVERICKS,HOME,UTAH JAZZ,WIN,1925,0,7,0,5,0,0,1,6,1,1,2,1,4,-1.9
hutchch01,Chandler Hutchison,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,750,0,6,0,3,2,2,0,3,0,1,0,1,2,-2.1
netora01,Raul Neto,WASHINGTON WIZARDS,AWAY,TORONTO RAPTORS,LOSS,1535,2,11,0,4,0,0,0,2,4,1,0,2,5,-2.5
daviste02,Terence Davis,SACRAMENTO KINGS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1056,1,8,1,6,0,0,0,1,0,0,0,0,2,-2.7
