slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
flynnma01,Malachi Flynn,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,1995,4,11,2,4,1,1,2,6,4,2,1,2,1,11.2
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1661,4,5,0,0,1,2,3,5,2,0,0,0,2,10.9
willipa01,Patrick Williams,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,1841,4,8,1,1,1,1,1,2,2,4,0,2,0,10.7
cacokde01,Devontae Cacok,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,1003,5,7,0,0,0,0,2,6,0,0,1,0,1,10.6
turnemy01,Myles Turner,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1206,3,5,2,3,2,2,0,4,0,0,3,0,1,10.6
josepco01,Cory Joseph,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1139,3,7,1,2,2,2,1,2,6,0,1,1,0,10.5
robindu01,Duncan Robinson,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,1555,5,8,4,7,0,0,0,4,0,0,1,1,2,10.5
walkeke02,Kemba Walker,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2158,6,14,2,5,0,0,0,3,6,0,0,1,1,10.3
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1980,4,10,4,8,2,2,0,2,4,0,0,1,2,10.2
sumneed01,Edmond Sumner,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1098,6,8,0,2,3,5,0,1,1,2,0,3,2,10.2
zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1441,5,7,0,0,1,2,1,4,2,0,0,0,2,10.2
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,1668,4,7,3,4,2,4,0,5,4,2,0,4,3,10.0
willilo02,Lou Williams,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,1136,5,10,2,2,0,0,0,3,2,2,0,1,1,9.9
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1183,4,4,0,0,2,3,0,5,1,0,0,0,2,9.8
gordoaa01,Aaron Gordon,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1367,2,4,1,3,4,4,1,3,3,0,0,1,0,9.7
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1025,5,8,0,0,1,2,4,3,1,0,1,2,1,9.7
morrimo01,Monte Morris,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1384,5,8,0,1,0,0,0,2,4,0,1,1,0,9.5
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,1976,6,10,3,7,2,2,0,3,0,0,1,3,4,9.4
harrito02,Tobias Harris,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,2029,4,11,0,0,2,3,2,6,4,2,1,2,2,9.4
millspa01,Paul Millsap,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1113,5,9,2,3,0,0,2,3,2,0,1,2,2,9.3
cookty01,Tyler Cook,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,720,3,3,0,0,1,1,0,1,1,2,0,0,0,9.1
doziepj01,PJ Dozier,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1719,3,9,0,4,2,2,2,4,5,3,0,1,5,9.0
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,994,4,9,1,4,1,1,0,1,6,0,0,0,2,9.0
hillso01,Solomon Hill,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,1821,2,5,1,3,0,0,3,6,3,2,0,1,1,8.9
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,AWAY,MIAMI HEAT,WIN,1125,1,2,1,2,0,0,2,3,5,1,0,0,0,8.8
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1776,2,8,2,6,0,0,2,3,5,3,0,1,1,8.6
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,1186,3,7,0,3,2,3,2,1,1,2,1,0,2,8.2
konchjo01,John Konchar,MEMPHIS GRIZZLIES,AWAY,MIAMI HEAT,WIN,1245,2,4,1,3,0,0,0,2,6,2,0,1,2,8.0
adamsst01,Steven Adams,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1506,2,6,0,0,2,4,6,2,1,3,0,2,1,7.9
baynear01,Aron Baynes,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,724,4,5,1,1,0,0,3,3,0,0,0,1,3,7.9
bitadgo01,Goga Bitadze,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1119,2,6,0,3,0,0,2,1,6,1,3,1,2,7.8
oladivi01,Victor Oladipo,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,1991,6,14,1,4,3,5,1,5,2,0,0,3,2,7.6
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,812,3,7,1,4,3,4,1,2,0,1,0,1,0,7.2
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1993,3,9,0,4,3,3,1,2,2,0,2,0,2,7.2
dragigo01,Goran Dragić,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,1325,3,8,3,7,0,0,1,2,3,1,0,2,0,7.0
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,815,3,5,2,2,0,0,0,0,0,1,0,0,0,6.7
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1208,2,7,2,5,2,2,0,4,3,1,0,0,4,6.6
greenja01,JaMychal Green,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1271,3,7,2,5,0,0,2,1,1,0,1,0,2,6.6
kornelu01,Luke Kornet,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,926,2,5,2,3,0,0,0,3,1,0,3,0,1,6.6
matthwe02,Wesley Matthews,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,1370,2,7,2,6,3,4,0,5,0,2,0,1,1,6.6
wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1996,4,15,1,8,0,0,2,2,2,1,3,0,0,6.6
mcderdo01,Doug McDermott,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1425,4,12,3,7,0,0,1,1,1,1,0,0,1,6.5
gallida01,Danilo Gallinari,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,1284,5,11,3,5,1,1,0,1,0,0,0,1,3,6.4
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,965,4,8,2,6,1,1,0,1,0,0,0,1,0,6.3
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,999,2,4,0,1,0,0,2,2,3,1,0,0,2,6.3
satorto01,Tomáš Satoranský,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,2065,3,7,1,2,0,0,1,5,3,2,0,3,1,6.2
smartma01,Marcus Smart,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,2188,4,9,1,3,5,7,0,1,3,1,1,6,1,6.2
couside01,DeMarcus Cousins,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,457,3,4,0,0,1,4,2,2,2,0,0,1,2,5.8
curryse01,Seth Curry,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,1907,4,9,1,5,0,0,0,1,2,1,0,0,3,5.8
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1769,3,8,0,3,0,0,2,3,8,0,1,2,6,5.8
batumni01,Nicolas Batum,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1234,2,5,1,4,0,0,0,6,2,1,0,0,2,5.7
howardw01,Dwight Howard,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,846,0,1,0,1,4,4,2,7,0,1,0,1,3,5.6
mccontj01,T.J. McConnell,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1471,3,5,0,0,0,0,0,4,5,2,0,5,0,5.4
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,2289,2,14,1,6,6,7,2,2,6,0,1,2,3,5.3
marshna01,Naji Marshall,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1693,2,10,0,4,4,6,0,9,3,0,1,0,3,5.3
plumlma01,Mason Plumlee,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1219,2,3,0,0,0,0,0,2,3,0,0,0,1,5.0
pritcpa01,Payton Pritchard,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,516,2,3,2,3,0,0,1,0,0,1,0,1,1,5.0
campafa01,Facundo Campazzo,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,1332,2,6,2,3,0,0,0,0,5,1,0,1,3,4.9
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1029,3,4,1,1,1,1,0,1,0,1,0,2,2,4.9
okongon01,Onyeka Okongwu,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,1181,2,4,0,0,3,6,2,1,0,1,2,1,5,4.9
smithde03,Dennis Smith,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,822,1,3,1,1,3,4,0,1,2,0,0,1,0,4.6
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,1175,1,2,1,2,0,0,0,2,1,1,1,0,1,4.6
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,MIAMI HEAT,WIN,1523,3,9,1,5,1,1,0,1,3,0,0,0,2,4.5
johnsja01,James Johnson,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1544,3,5,0,1,2,2,0,2,0,0,3,2,5,4.4
littlna01,Nassir Little,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,726,2,5,1,3,0,0,1,5,0,0,1,0,2,4.4
watertr01,Tremont Waters,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,103,0,0,0,0,4,4,0,1,0,0,0,0,0,4.3
iguodan01,Andre Iguodala,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,1135,0,1,0,1,0,0,0,1,3,1,2,0,0,4.1
tilliki02,Killian Tillie,MEMPHIS GRIZZLIES,AWAY,MIAMI HEAT,WIN,787,2,6,1,4,0,0,1,1,1,0,1,0,0,4.0
pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1172,2,5,1,3,0,0,1,4,0,0,0,0,1,3.8
jonesde02,Derrick Jones,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,710,2,5,1,3,1,2,1,1,0,0,0,0,1,3.5
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,1045,2,10,2,5,2,2,0,5,1,0,0,0,2,3.2
jacksjo02,Josh Jackson,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,1376,3,6,1,2,0,0,0,2,0,1,0,2,1,3.2
brissos01,Oshae Brissett,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,164,1,1,0,0,0,0,0,1,0,1,0,0,0,3.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1525,1,6,0,4,1,2,1,7,2,0,0,0,0,3.0
leesa01,Saben Lee,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,919,0,1,0,1,0,0,0,2,7,0,0,1,2,3.0
trentga02,Gary Trent,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,2024,4,15,1,6,2,2,0,3,2,1,0,2,1,3.0
williro04,Robert Williams,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,836,2,2,0,0,0,0,2,7,1,0,1,3,6,2.9
bjeline01,Nemanja Bjelica,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,810,2,5,0,3,0,0,1,1,1,1,0,0,3,2.8
mannte01,Terance Mann,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,593,0,1,0,1,2,2,0,0,0,0,2,0,0,2.7
sampsja02,JaKarr Sampson,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,748,3,6,0,0,0,1,0,1,0,0,2,0,4,2.7
fallta01,Tacko Fall,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,558,1,1,0,0,0,0,0,1,0,1,0,0,1,2.6
nnajize01,Zeke Nnaji,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,242,1,2,1,2,0,0,0,1,0,0,1,0,1,2.6
browntr01,Troy Brown,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,904,1,4,0,2,1,1,1,2,1,1,1,1,2,2.5
moranja01,Ja Morant,MEMPHIS GRIZZLIES,AWAY,MIAMI HEAT,WIN,1755,3,8,0,4,4,6,0,4,4,1,0,7,1,2.4
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1448,2,7,1,6,0,0,0,4,0,1,0,0,2,2.3
snellto01,Tony Snell,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,1321,0,4,0,1,3,3,0,4,0,1,1,0,3,1.9
achiupr01,Precious Achiuwa,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,97,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
cancavl01,Vlatko Čančar,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,194,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,576,1,3,0,2,0,0,0,0,3,0,0,1,0,1.4
langfro01,Romeo Langford,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,842,1,3,0,1,0,0,0,1,1,1,0,1,0,1.3
vincega01,Gabe Vincent,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,97,0,0,0,0,0,0,0,1,2,0,0,0,1,1.3
wagnemo01,Moritz Wagner,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,283,0,0,0,0,0,0,0,2,1,0,0,0,0,1.3
leeda03,Damion Lee,GOLDEN STATE WARRIORS,HOME,MILWAUKEE BUCKS,WIN,1064,1,2,0,1,0,0,0,5,0,0,0,1,1,1.1
arizatr01,Trevor Ariza,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,1578,0,5,0,2,2,2,1,2,4,1,0,1,4,1.0
howarma02,Markus Howard,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,99,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,103,1,2,0,0,0,0,0,0,0,0,0,0,0,1.0
knighna01,Nathan Knight,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,216,0,2,0,1,2,2,0,1,0,0,0,0,0,0.9
holidaa01,Aaron Holiday,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1281,1,4,0,0,2,3,0,1,1,2,0,3,1,0.8
edwarca01,Carsen Edwards,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7
gabriwe01,Wenyen Gabriel,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,243,1,2,1,2,0,0,1,0,0,0,0,2,0,0.7
ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,737,0,1,0,0,2,2,0,1,1,0,0,0,4,0.7
reedpa01,Paul Reed,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7
holidju01,Justin Holiday,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,1435,1,4,0,2,0,0,0,1,0,0,1,0,0,0.6
mayssk01,Skylar Mays,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,216,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6
ellinwa01,Wayne Ellington,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,803,0,3,0,3,2,2,0,1,1,0,0,0,1,0.5
clarkga01,Gary Clark,DENVER NUGGETS,HOME,DETROIT PISTONS,WIN,161,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
ellebcj01,CJ Elleby,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,235,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,385,1,3,0,1,0,0,0,0,0,0,0,0,0,0.3
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,672,0,2,0,2,1,2,1,2,0,0,0,0,1,0.1
thomais02,Isaiah Thomas,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,1513,4,13,2,6,0,0,0,2,2,0,0,4,1,0.1
feliccr01,Cristiano Felício,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,2102,3,13,2,11,0,0,2,2,1,0,2,3,3,0.0
mcderse01,Sean McDermott,MEMPHIS GRIZZLIES,AWAY,MIAMI HEAT,WIN,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
