Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Marcus Smart (17274532),Marcus Smart,17274532,PG/SG/G/UTIL,6600,OKC@BOS 04/27/2021 07:00PM ET,BOS,30.21
C,Kelly Olynyk (17274530),Kelly Olynyk,17274530,C/UTIL,6600,MIN@HOU 04/27/2021 09:00PM ET,HOU,27.43
PG/SG,Kevin Porter Jr. (17274536),Kevin Porter Jr.,17274536,PG/SG/G/UTIL,6500,MIN@HOU 04/27/2021 09:00PM ET,HOU,31.21
PG/SG,Luguentz Dort (17274540),Luguentz Dort,17274540,PG/SG/G/UTIL,6400,OKC@BOS 04/27/2021 07:00PM ET,OKC,24.07
PF,Darius Bazley (17274548),Darius Bazley,17274548,PF/F/UTIL,6300,OKC@BOS 04/27/2021 07:00PM ET,OKC,27.01
SF/PF,Kelly Oubre Jr. (17274551),Kelly Oubre Jr.,17274551,SF/PF/F/UTIL,6300,DAL@GS 04/27/2021 09:30PM ET,GS,29.07
PG/SG,D'Angelo Russell (17274544),D'Angelo Russell,17274544,PG/SG/G/UTIL,6300,MIN@HOU 04/27/2021 09:00PM ET,MIN,33.46
SG/SF,Norman Powell (17274555),Norman Powell,17274555,SG/SF/F/G/UTIL,6300,POR@IND 04/27/2021 07:00PM ET,POR,28.88
PG/SG,Devonte' Graham (17274560),Devonte' Graham,17274560,PG/SG/G/UTIL,6200,MIL@CHA 04/27/2021 07:00PM ET,CHA,28.50
C,Myles Turner (17274564),Myles Turner,17274564,C/UTIL,6200,POR@IND 04/27/2021 07:00PM ET,IND,30.98
SF/PF,Jae'Sean Tate (17274566),Jae'Sean Tate,17274566,SF/PF/F/UTIL,6100,MIN@HOU 04/27/2021 09:00PM ET,HOU,24.64
PF/C,Bobby Portis (17274570),Bobby Portis,17274570,PF/C/F/UTIL,5700,MIL@CHA 04/27/2021 07:00PM ET,MIL,24.50
PG,T.J. McConnell (17274574),T.J. McConnell,17274574,PG/G/UTIL,5600,POR@IND 04/27/2021 07:00PM ET,IND,26.10
C,Robert Williams (17274577),Robert Williams,17274577,C/UTIL,5500,OKC@BOS 04/27/2021 07:00PM ET,BOS,24.41
SG/SF,Joe Harris (17274579),Joe Harris,17274579,SG/SF/F/G/UTIL,5500,BKN@TOR 04/27/2021 07:30PM ET,BKN,24.55
C,Tristan Thompson (17274592),Tristan Thompson,17274592,C/UTIL,5400,OKC@BOS 04/27/2021 07:00PM ET,BOS,21.00
SG,Eric Gordon (17274584),Eric Gordon,17274584,SG/G/UTIL,5400,MIN@HOU 04/27/2021 09:00PM ET,HOU,26.78
SG/SF,Malik Beasley (17274587),Malik Beasley,17274587,SG/SF/F/G/UTIL,5400,MIN@HOU 04/27/2021 09:00PM ET,MIN,31.53
SF/PF,Dorian Finney-Smith (17274594),Dorian Finney-Smith,17274594,SF/PF/F/UTIL,5300,DAL@GS 04/27/2021 09:30PM ET,DAL,22.17
PF/C,Robert Covington (17274598),Robert Covington,17274598,PF/C/F/UTIL,5300,POR@IND 04/27/2021 07:00PM ET,POR,25.63
PG,Theo Maledon (17274602),Theo Maledon,17274602,PG/G/UTIL,5200,OKC@BOS 04/27/2021 07:00PM ET,OKC,21.24
C,Moses Brown (17274609),Moses Brown,17274609,C/UTIL,5200,OKC@BOS 04/27/2021 07:00PM ET,OKC,22.46
PG/SG,Donte DiVincenzo (17274605),Donte DiVincenzo,17274605,PG/SG/G/UTIL,5200,MIL@CHA 04/27/2021 07:00PM ET,MIL,24.97
SF,Aleksej Pokusevski (17274616),Aleksej Pokusevski,17274616,SF/F/UTIL,5100,OKC@BOS 04/27/2021 07:00PM ET,OKC,19.14
SG/SF,Gary Trent Jr. (17274611),Gary Trent Jr.,17274611,SG/SF/F/G/UTIL,5100,BKN@TOR 04/27/2021 07:30PM ET,TOR,23.80
PG/SG,Bruce Brown (17274621),Bruce Brown,17274621,PG/SG/G/UTIL,5100,BKN@TOR 04/27/2021 07:30PM ET,BKN,20.04
C,Enes Kanter (17274619),Enes Kanter,17274619,C/UTIL,5100,POR@IND 04/27/2021 07:00PM ET,POR,30.57
SG/SF,Evan Fournier (17274629),Evan Fournier,17274629,SG/SF/F/G/UTIL,5000,OKC@BOS 04/27/2021 07:00PM ET,BOS,29.16
PF/C,Oshae Brissett (17274625),Oshae Brissett,17274625,PF/C/F/UTIL,5000,POR@IND 04/27/2021 07:00PM ET,IND,17.47
PF,Jalen McDaniels (17274634),Jalen McDaniels,17274634,PF/F/UTIL,4900,MIL@CHA 04/27/2021 07:00PM ET,CHA,13.14
PF/C,Isaiah Roby (17274648),Isaiah Roby,17274648,PF/C/F/UTIL,4800,OKC@BOS 04/27/2021 07:00PM ET,OKC,21.54
C,Brook Lopez (17274642),Brook Lopez,17274642,C/UTIL,4800,MIL@CHA 04/27/2021 07:00PM ET,MIL,23.29
SG/SF,Josh Richardson (17274637),Josh Richardson,17274637,SG/SF/F/G/UTIL,4800,DAL@GS 04/27/2021 09:30PM ET,DAL,23.44
PG/SG,Jalen Brunson (17274644),Jalen Brunson,17274644,PG/SG/G/UTIL,4800,DAL@GS 04/27/2021 09:30PM ET,DAL,23.40
PG,Ricky Rubio (17274658),Ricky Rubio,17274658,PG/G/UTIL,4700,MIN@HOU 04/27/2021 09:00PM ET,MIN,24.68
C,Khem Birch (17274652),Khem Birch,17274652,C/UTIL,4700,BKN@TOR 04/27/2021 07:30PM ET,TOR,16.80
PF/C,Jeff Green (17274654),Jeff Green,17274654,PF/C/F/UTIL,4700,BKN@TOR 04/27/2021 07:30PM ET,BKN,19.79
PF/C,Blake Griffin (17274661),Blake Griffin,17274661,PF/C/F/UTIL,4600,BKN@TOR 04/27/2021 07:30PM ET,BKN,24.25
SF,Justin Holiday (17274665),Justin Holiday,17274665,SF/F/UTIL,4600,POR@IND 04/27/2021 07:00PM ET,IND,21.65
SG,Malik Monk (17274668),Malik Monk,17274668,SG/G/UTIL,4500,MIL@CHA 04/27/2021 07:00PM ET,CHA,20.88
PG/SG,Jordan Poole (17274671),Jordan Poole,17274671,PG/SG/G/UTIL,4500,DAL@GS 04/27/2021 09:30PM ET,GS,17.54
SF,Tim Hardaway Jr. (17274675),Tim Hardaway Jr.,17274675,SF/F/UTIL,4400,DAL@GS 04/27/2021 09:30PM ET,DAL,24.26
SG/SF,Danuel House Jr. (17274681),Danuel House Jr.,17274681,SG/SF/F/G/UTIL,4400,MIN@HOU 04/27/2021 09:00PM ET,HOU,19.05
PF,Carmelo Anthony (17274678),Carmelo Anthony,17274678,PF/F/UTIL,4400,POR@IND 04/27/2021 07:00PM ET,POR,22.95
PG,Armoni Brooks (17274688),Armoni Brooks,17274688,PG/G/UTIL,4300,MIN@HOU 04/27/2021 09:00PM ET,HOU,17.17
C,DeAndre Jordan (17274686),DeAndre Jordan,17274686,C/UTIL,4300,BKN@TOR 04/27/2021 07:30PM ET,BKN,21.97
SG/SF,Kenrich Williams (17274701),Kenrich Williams,17274701,SG/SF/F/G/UTIL,4200,OKC@BOS 04/27/2021 07:00PM ET,OKC,17.91
PF/C,Maxi Kleber (17274691),Maxi Kleber,17274691,PF/C/F/UTIL,4200,DAL@GS 04/27/2021 09:30PM ET,DAL,19.11
C,James Wiseman (17274695),James Wiseman,17274695,C/UTIL,4200,DAL@GS 04/27/2021 09:30PM ET,GS,21.64
PG/SG,Landry Shamet (17274697),Landry Shamet,17274697,PG/SG/G/UTIL,4200,BKN@TOR 04/27/2021 07:30PM ET,BKN,15.64
PG,Malachi Flynn (17274706),Malachi Flynn,17274706,PG/G/UTIL,4200,BKN@TOR 04/27/2021 07:30PM ET,TOR,14.36
PF,KJ Martin Jr. (17274709),KJ Martin Jr.,17274709,PF/F/UTIL,4100,MIN@HOU 04/27/2021 09:00PM ET,HOU,16.65
SG/SF,Jeremy Lamb (17274712),Jeremy Lamb,17274712,SG/SF/F/G/UTIL,4100,POR@IND 04/27/2021 07:00PM ET,IND,20.42
SF,Cody Martin (17274722),Cody Martin,17274722,SF/F/UTIL,4000,MIL@CHA 04/27/2021 07:00PM ET,CHA,11.50
PG/SG,Jaylen Nowell (17274725),Jaylen Nowell,17274725,PG/SG/G/UTIL,4000,MIN@HOU 04/27/2021 09:00PM ET,MIN,16.65
SG/SF,Edmond Sumner (17274717),Edmond Sumner,17274717,SG/SF/F/G/UTIL,4000,POR@IND 04/27/2021 07:00PM ET,IND,12.42
C,Goga Bitadze (17274729),Goga Bitadze,17274729,C/UTIL,4000,POR@IND 04/27/2021 07:00PM ET,IND,13.09
PF/C,Juan Toscano-Anderson (17274731),Juan Toscano-Anderson,17274731,PF/C/F/UTIL,3900,DAL@GS 04/27/2021 09:30PM ET,GS,15.62
SF,Kent Bazemore (17274735),Kent Bazemore,17274735,SF/F/UTIL,3900,DAL@GS 04/27/2021 09:30PM ET,GS,15.72
SG/SF,Sterling Brown (17274738),Sterling Brown,17274738,SG/SF/F/G/UTIL,3900,MIN@HOU 04/27/2021 09:00PM ET,HOU,18.28
SG,Svi Mykhailiuk (17274749),Svi Mykhailiuk,17274749,SG/G/UTIL,3800,OKC@BOS 04/27/2021 07:00PM ET,OKC,15.35
C,Kevon Looney (17274743),Kevon Looney,17274743,C/UTIL,3800,DAL@GS 04/27/2021 09:30PM ET,GS,14.02
SF/PF,Doug McDermott (17274745),Doug McDermott,17274745,SF/PF/F/UTIL,3800,POR@IND 04/27/2021 07:00PM ET,IND,20.61
PG,Payton Pritchard (17274754),Payton Pritchard,17274754,PG/G/UTIL,3700,OKC@BOS 04/27/2021 07:00PM ET,BOS,14.56
SF,Pat Connaughton (17274757),Pat Connaughton,17274757,SF/F/UTIL,3700,MIL@CHA 04/27/2021 07:00PM ET,MIL,17.53
C,Naz Reid (17274752),Naz Reid,17274752,C/UTIL,3700,MIN@HOU 04/27/2021 09:00PM ET,MIN,21.43
C,Tony Bradley (17274763),Tony Bradley,17274763,C/UTIL,3600,OKC@BOS 04/27/2021 07:00PM ET,OKC,17.36
PF,Jaden McDaniels (17274760),Jaden McDaniels,17274760,PF/F/UTIL,3600,MIN@HOU 04/27/2021 09:00PM ET,MIN,16.30
SF/PF,Anthony Lamb (17274765),Anthony Lamb,17274765,SF/PF/F/UTIL,3600,MIN@HOU 04/27/2021 09:00PM ET,HOU,7.68
PG/SG,Ty Jerome (17274771),Ty Jerome,17274771,PG/SG/G/UTIL,3500,OKC@BOS 04/27/2021 07:00PM ET,OKC,21
C,Dwight Powell (17274769),Dwight Powell,17274769,C/UTIL,3500,DAL@GS 04/27/2021 09:30PM ET,DAL,12.44
PG/SG,Bryn Forbes (17274781),Bryn Forbes,17274781,PG/SG/G/UTIL,3400,MIL@CHA 04/27/2021 07:00PM ET,MIL,13.59
C,D.J. Wilson (17274775),D.J. Wilson,17274775,C/UTIL,3400,MIN@HOU 04/27/2021 09:00PM ET,HOU,11.23
SF/PF,Kelan Martin (17274777),Kelan Martin,17274777,SF/PF/F/UTIL,3400,POR@IND 04/27/2021 07:00PM ET,IND,4.90
PF,Jabari Parker (17274794),Jabari Parker,17274794,PF/F/UTIL,3300,OKC@BOS 04/27/2021 07:00PM ET,BOS,10.75
C,Bismack Biyombo (17274788),Bismack Biyombo,17274788,C/UTIL,3300,MIL@CHA 04/27/2021 07:00PM ET,CHA,16.06
PF,Nicolo Melli (17274785),Nicolo Melli,17274785,PF/F/UTIL,3300,DAL@GS 04/27/2021 09:30PM ET,DAL,8.10
PF,Juancho Hernangomez (17274797),Juancho Hernangomez,17274797,PF/F/UTIL,3300,MIN@HOU 04/27/2021 09:00PM ET,MIN,13.94
SG,Paul Watson (17274800),Paul Watson,17274800,SG/G/UTIL,3300,BKN@TOR 04/27/2021 07:30PM ET,TOR,8.19
PG/SG,Aaron Holiday (17274790),Aaron Holiday,17274790,PG/SG/G/UTIL,3300,POR@IND 04/27/2021 07:00PM ET,IND,12.53
SF,Derrick Jones Jr. (17274803),Derrick Jones Jr.,17274803,SF/F/UTIL,3300,POR@IND 04/27/2021 07:00PM ET,POR,16.58
SF/PF,Grant Williams (17274816),Grant Williams,17274816,SF/PF/F/UTIL,3200,OKC@BOS 04/27/2021 07:00PM ET,BOS,11.32
C,Cody Zeller (17274806),Cody Zeller,17274806,C/UTIL,3200,MIL@CHA 04/27/2021 07:00PM ET,CHA,22.21
PG,Brad Wanamaker (17274828),Brad Wanamaker,17274828,PG/G/UTIL,3200,MIL@CHA 04/27/2021 07:00PM ET,CHA,13.10
PG/SG,Trey Burke (17274812),Trey Burke,17274812,PG/SG/G/UTIL,3200,DAL@GS 04/27/2021 09:30PM ET,DAL,11.04
SF,Josh Okogie (17274820),Josh Okogie,17274820,SF/F/UTIL,3200,MIN@HOU 04/27/2021 09:00PM ET,MIN,13.29
SG/SF,Avery Bradley (17274823),Avery Bradley,17274823,SG/SF/F/G/UTIL,3200,MIN@HOU 04/27/2021 09:00PM ET,HOU,13.95
SG,DaQuan Jeffries (17274834),DaQuan Jeffries,17274834,SG/G/UTIL,3200,MIN@HOU 04/27/2021 09:00PM ET,HOU,7.19
PF,Yuta Watanabe (17274831),Yuta Watanabe,17274831,PF/F/UTIL,3200,BKN@TOR 04/27/2021 07:30PM ET,TOR,10.97
PF/C,Jakarr Sampson (17274808),Jakarr Sampson,17274808,PF/C/F/UTIL,3200,POR@IND 04/27/2021 07:00PM ET,IND,7.74
SG/SF,Romeo Langford (17274843),Romeo Langford,17274843,SG/SF/F/G/UTIL,3100,OKC@BOS 04/27/2021 07:00PM ET,BOS,6.90
SG/SF,Caleb Martin (17274857),Caleb Martin,17274857,SG/SF/F/G/UTIL,3100,MIL@CHA 04/27/2021 07:00PM ET,CHA,12.03
SF/PF,Tyler Bey (17274837),Tyler Bey,17274837,SF/PF/F/UTIL,3100,DAL@GS 04/27/2021 09:30PM ET,DAL,2.70
SG/SF,Damion Lee (17274862),Damion Lee,17274862,SG/SF/F/G/UTIL,3100,DAL@GS 04/27/2021 09:30PM ET,GS,14.44
PG,Jordan McLaughlin (17274867),Jordan McLaughlin,17274867,PG/G/UTIL,3100,MIN@HOU 04/27/2021 09:00PM ET,MIN,15.99
PG,D.J. Augustin (17274870),D.J. Augustin,17274870,PG/G/UTIL,3100,MIN@HOU 04/27/2021 09:00PM ET,HOU,15.76
C,Nicolas Claxton (17274841),Nicolas Claxton,17274841,C/UTIL,3100,BKN@TOR 04/27/2021 07:30PM ET,BKN,18.04
PG,Mike James (17274848),Mike James,17274848,PG/G/UTIL,3100,BKN@TOR 04/27/2021 07:30PM ET,BKN,10.12
C,Freddie Gillespie (17274851),Freddie Gillespie,17274851,C/UTIL,3100,BKN@TOR 04/27/2021 07:30PM ET,TOR,13.58
PG/SG,Anfernee Simons (17274853),Anfernee Simons,17274853,PG/SG/G/UTIL,3100,POR@IND 04/27/2021 07:00PM ET,POR,13.94
SF/PF,Jaylen Hoard (17274880),Jaylen Hoard,17274880,SF/PF/F/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,OKC,12.18
C,Luke Kornet (17274896),Luke Kornet,17274896,C/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,BOS,7.69
C,Tacko Fall (17274898),Tacko Fall,17274898,C/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,BOS,8.18
C,Al Horford (17274904),Al Horford,17274904,C/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,OKC,31.82
C,Mike Muscala (17274906),Mike Muscala,17274906,C/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,OKC,17.36
PG/SG,Carsen Edwards (17274960),Carsen Edwards,17274960,PG/SG/G/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,BOS,6.34
PG,Tremont Waters (17274987),Tremont Waters,17274987,PG/G/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,BOS,7.54
PG,Justin Robinson (17275002),Justin Robinson,17275002,PG/G/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,OKC,5.58
PF,Josh Hall (17275017),Josh Hall,17275017,PF/F/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,OKC,6.57
PF,Semi Ojeleye (17275032),Semi Ojeleye,17275032,PF/F/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,BOS,10.11
SG,Aaron Nesmith (17275035),Aaron Nesmith,17275035,SG/G/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,BOS,7.71
SF,Gabriel Deck (17275062),Gabriel Deck,17275062,SF/F/UTIL,3000,OKC@BOS 04/27/2021 07:00PM ET,OKC,0
C,Vernon Carey Jr. (17274878),Vernon Carey Jr.,17274878,C/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,CHA,4.95
C,Nick Richards (17274900),Nick Richards,17274900,C/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,CHA,1.63
C,Mamadi Diakite (17274908),Mamadi Diakite,17274908,C/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,7.56
SF/PF,Rodions Kurucs (17274920),Rodions Kurucs,17274920,SF/PF/F/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,4.63
SF/PF,P.J. Tucker (17274936),P.J. Tucker,17274936,SF/PF/F/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,13.62
PG/SG,Sam Merrill (17274964),Sam Merrill,17274964,PG/SG/G/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,6.10
PG,Grant Riller (17274990),Grant Riller,17274990,PG/G/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,CHA,4.2
PG,Jeff Teague (17275005),Jeff Teague,17275005,PG/G/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,13.77
PF,Thanasis Antetokounmpo (17275020),Thanasis Antetokounmpo,17275020,PF/F/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,8.55
PF,Justin Jackson (17275023),Justin Jackson,17275023,PF/F/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,13.24
PF,Jordan Nwora (17275026),Jordan Nwora,17275026,PF/F/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,9.76
SG,Nate Darling (17275038),Nate Darling,17275038,SG/G/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,CHA,2.38
SG,Axel Toupane (17275050),Axel Toupane,17275050,SG/G/UTIL,3000,MIL@CHA 04/27/2021 07:00PM ET,MIL,4.75
SG,JJ Redick (17274873),JJ Redick,17274873,SG/G/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,DAL,13.12
C,Willie Cauley-Stein (17274876),Willie Cauley-Stein,17274876,C/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,DAL,13.91
PG/SG,Mychal Mulder (17274892),Mychal Mulder,17274892,PG/SG/G/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,GS,6.60
C,Boban Marjanovic (17274916),Boban Marjanovic,17274916,C/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,DAL,11.32
PF/C,Eric Paschall (17274940),Eric Paschall,17274940,PF/C/F/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,GS,16.06
PF/C,Alen Smailagic (17274944),Alen Smailagic,17274944,PF/C/F/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,GS,3.97
PG,Gary Payton II (17274996),Gary Payton II,17274996,PG/G/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,GS,4.83
PG,Nico Mannion (17274999),Nico Mannion,17274999,PG/G/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,GS,10.44
PG,Tyrell Terry (17275011),Tyrell Terry,17275011,PG/G/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,DAL,3.32
PF,Josh Green (17275029),Josh Green,17275029,PF/F/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,DAL,5.85
SF,Klay Thompson (17275059),Klay Thompson,17275059,SF/F/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,GS,0
SF,Nate Hinton (17275065),Nate Hinton,17275065,SF/F/UTIL,3000,DAL@GS 04/27/2021 09:30PM ET,DAL,2.98
PF/C,Jarred Vanderbilt (17274888),Jarred Vanderbilt,17274888,PF/C/F/UTIL,3000,MIN@HOU 04/27/2021 09:00PM ET,MIN,16.60
C,Ed Davis (17274914),Ed Davis,17274914,C/UTIL,3000,MIN@HOU 04/27/2021 09:00PM ET,MIN,12.24
SF/PF,Jake Layman (17274932),Jake Layman,17274932,SF/PF/F/UTIL,3000,MIN@HOU 04/27/2021 09:00PM ET,MIN,10.30
SG/SF,Jarrett Culver (17274982),Jarrett Culver,17274982,SG/SF/F/G/UTIL,3000,MIN@HOU 04/27/2021 09:00PM ET,MIN,11.53
PG,Dante Exum (17274993),Dante Exum,17274993,PG/G/UTIL,3000,MIN@HOU 04/27/2021 09:00PM ET,HOU,12.21
SG,David Nwaba (17275047),David Nwaba,17275047,SG/G/UTIL,3000,MIN@HOU 04/27/2021 09:00PM ET,HOU,19.12
SF/PF,Stanley Johnson (17274884),Stanley Johnson,17274884,SF/PF/F/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,TOR,10.22
C,Aron Baynes (17274902),Aron Baynes,17274902,C/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,TOR,14.68
SF/PF,Alize Johnson (17274928),Alize Johnson,17274928,SF/PF/F/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,BKN,13.02
PF/C,Reggie Perry (17274956),Reggie Perry,17274956,PF/C/F/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,BKN,9.52
PG/SG,Tyler Johnson (17274968),Tyler Johnson,17274968,PG/SG/G/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,BKN,10.39
SG/SF,Rodney Hood (17274972),Rodney Hood,17274972,SG/SF/F/G/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,TOR,9.82
PG,Chris Chiozza (17275008),Chris Chiozza,17275008,PG/G/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,BKN,10.98
SG,Jalen Harris (17275044),Jalen Harris,17275044,SG/G/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,TOR,2.94
SG,Spencer Dinwiddie (17275056),Spencer Dinwiddie,17275056,SG/G/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,BKN,18.08
