Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Bojan Bogdanovic (16968013),Bojan Bogdanovic,16968013,SF/PF/F/UTIL,5300,POR@UTA 04/08/2021 10:00PM ET,UTA,24.23
PG,Theo Maledon (16968017),Theo Maledon,16968017,PG/G/UTIL,5300,CLE@OKC 04/08/2021 08:00PM ET,OKC,20.95
SF/PF,Dorian Finney-Smith (16968036),Dorian Finney-Smith,16968036,SF/PF/F/UTIL,5200,MIL@DAL 04/08/2021 09:00PM ET,DAL,21.03
C,Ivica Zubac (16968040),Ivica Zubac,16968040,C/UTIL,5200,PHO@LAC 04/08/2021 10:00PM ET,LAC,21.83
PF/C,Isaiah Roby (16968027),Isaiah Roby,16968027,PF/C/F/UTIL,5200,CLE@OKC 04/08/2021 08:00PM ET,OKC,21.10
SG/SF,Kenrich Williams (16968031),Kenrich Williams,16968031,SG/SF/F/G/UTIL,5200,CLE@OKC 04/08/2021 08:00PM ET,OKC,17.54
PG,Tomas Satoransky (16968042),Tomas Satoransky,16968042,PG/G/UTIL,5200,CHI@TOR 04/08/2021 07:30PM ET,CHI,20.70
SF,Hamidou Diallo (16968050),Hamidou Diallo,16968050,SF/F/UTIL,5100,DET@SAC 04/08/2021 10:00PM ET,DET,24.34
SG/SF,Luguentz Dort (16968045),Luguentz Dort,16968045,SG/SF/F/G/UTIL,5100,CLE@OKC 04/08/2021 08:00PM ET,OKC,21.91
C,Brook Lopez (16968057),Brook Lopez,16968057,C/UTIL,5000,MIL@DAL 04/08/2021 09:00PM ET,MIL,23.12
PF/C,Markieff Morris (16968053),Markieff Morris,16968053,PF/C/F/UTIL,5000,LAL@MIA 04/08/2021 07:30PM ET,LAL,15.8
SG/SF,Josh Richardson (16968059),Josh Richardson,16968059,SG/SF/F/G/UTIL,4900,MIL@DAL 04/08/2021 09:00PM ET,DAL,23.66
PF,Jae Crowder (16968064),Jae Crowder,16968064,PF/F/UTIL,4900,PHO@LAC 04/08/2021 10:00PM ET,PHO,22.74
SF/PF,Marcus Morris Sr. (16968067),Marcus Morris Sr.,16968067,SF/PF/F/UTIL,4900,PHO@LAC 04/08/2021 10:00PM ET,LAC,21.3
SG/SF,Duncan Robinson (16968075),Duncan Robinson,16968075,SG/SF/F/G/UTIL,4800,LAL@MIA 04/08/2021 07:30PM ET,MIA,23.23
PF/C,Marvin Bagley III (16968071),Marvin Bagley III,16968071,PF/C/F/UTIL,4800,DET@SAC 04/08/2021 10:00PM ET,SAC,26.78
SF,Talen Horton-Tucker (16968087),Talen Horton-Tucker,16968087,SF/F/UTIL,4700,LAL@MIA 04/08/2021 07:30PM ET,LAL,17.31
PG/SG,Reggie Jackson (16968080),Reggie Jackson,16968080,PG/SG/G/UTIL,4700,PHO@LAC 04/08/2021 10:00PM ET,LAC,18.98
SG/SF,Josh Jackson (16968090),Josh Jackson,16968090,SG/SF/F/G/UTIL,4700,DET@SAC 04/08/2021 10:00PM ET,DET,23.71
PG,Malachi Flynn (16968084),Malachi Flynn,16968084,PG/G/UTIL,4700,CHI@TOR 04/08/2021 07:30PM ET,TOR,9.46
PG,Goran Dragic (16968095),Goran Dragic,16968095,PG/G/UTIL,4600,LAL@MIA 04/08/2021 07:30PM ET,MIA,25.37
PG/SG,Terance Mann (16968101),Terance Mann,16968101,PG/SG/G/UTIL,4600,PHO@LAC 04/08/2021 10:00PM ET,LAC,14.43
PF,Dean Wade (16968098),Dean Wade,16968098,PF/F/UTIL,4600,CLE@OKC 04/08/2021 08:00PM ET,CLE,11.5
PG/SG,Delon Wright (16968113),Delon Wright,16968113,PG/SG/G/UTIL,4500,DET@SAC 04/08/2021 10:00PM ET,SAC,26.18
PF/C,Lauri Markkanen (16968105),Lauri Markkanen,16968105,PF/C/F/UTIL,4500,CHI@TOR 04/08/2021 07:30PM ET,CHI,27.48
SF/PF,Patrick Williams (16968109),Patrick Williams,16968109,SF/PF/F/UTIL,4500,CHI@TOR 04/08/2021 07:30PM ET,CHI,20.49
SF/PF,Nicolas Batum (16968119),Nicolas Batum,16968119,SF/PF/F/UTIL,4400,PHO@LAC 04/08/2021 10:00PM ET,LAC,21.63
PF,Carmelo Anthony (16968123),Carmelo Anthony,16968123,PF/F/UTIL,4400,POR@UTA 04/08/2021 10:00PM ET,POR,23.35
C,Isaiah Hartenstein (16968117),Isaiah Hartenstein,16968117,C/UTIL,4400,CLE@OKC 04/08/2021 08:00PM ET,CLE,11.74
PF/C,Maxi Kleber (16968128),Maxi Kleber,16968128,PF/C/F/UTIL,4300,MIL@DAL 04/08/2021 09:00PM ET,DAL,19.5
PG,Kendrick Nunn (16968132),Kendrick Nunn,16968132,PG/G/UTIL,4300,LAL@MIA 04/08/2021 07:30PM ET,MIA,24.11
C,Serge Ibaka (16968126),Serge Ibaka,16968126,C/UTIL,4300,PHO@LAC 04/08/2021 10:00PM ET,LAC,24.86
SF/PF,Saddiq Bey (16968135),Saddiq Bey,16968135,SF/PF/F/UTIL,4300,DET@SAC 04/08/2021 10:00PM ET,DET,19.98
SF,Pat Connaughton (16968148),Pat Connaughton,16968148,SF/F/UTIL,4200,MIL@DAL 04/08/2021 09:00PM ET,MIL,17.44
C,Tony Bradley (16968139),Tony Bradley,16968139,C/UTIL,4200,CLE@OKC 04/08/2021 08:00PM ET,OKC,16.54
PG/SG,Ty Jerome (16968144),Ty Jerome,16968144,PG/SG/G/UTIL,4200,CLE@OKC 04/08/2021 08:00PM ET,OKC,20.18
SF/PF,Jaylen Hoard (16968151),Jaylen Hoard,16968151,SF/PF/F/UTIL,4200,CLE@OKC 04/08/2021 08:00PM ET,OKC,17.62
PG,Coby White (16968141),Coby White,16968141,PG/G/UTIL,4200,CHI@TOR 04/08/2021 07:30PM ET,CHI,28.77
C,Isaiah Stewart (16968159),Isaiah Stewart,16968159,C/UTIL,4100,DET@SAC 04/08/2021 10:00PM ET,DET,17.80
SF/PF,Taurean Prince (16968155),Taurean Prince,16968155,SF/PF/F/UTIL,4100,CLE@OKC 04/08/2021 08:00PM ET,CLE,18.5
C,Marc Gasol (16968161),Marc Gasol,16968161,C/UTIL,4000,LAL@MIA 04/08/2021 07:30PM ET,LAL,16.88
SG,Kentavious Caldwell-Pope (16968169),Kentavious Caldwell-Pope,16968169,SG/G/UTIL,4000,LAL@MIA 04/08/2021 07:30PM ET,LAL,16.42
SF/PF,Royce O'Neale (16968165),Royce O'Neale,16968165,SF/PF/F/UTIL,4000,POR@UTA 04/08/2021 10:00PM ET,UTA,21.92
C,Hassan Whiteside (16968163),Hassan Whiteside,16968163,C/UTIL,4000,DET@SAC 04/08/2021 10:00PM ET,SAC,19.10
C,Dario Saric (16968172),Dario Saric,16968172,C/UTIL,3900,PHO@LAC 04/08/2021 10:00PM ET,PHO,18.48
PG/SG,Alex Caruso (16968174),Alex Caruso,16968174,PG/SG/G/UTIL,3800,LAL@MIA 04/08/2021 07:30PM ET,LAL,16.01
PF,Trevor Ariza (16968188),Trevor Ariza,16968188,PF/F/UTIL,3800,LAL@MIA 04/08/2021 07:30PM ET,MIA,16.9
SG/SF,Cedi Osman (16968183),Cedi Osman,16968183,SG/SF/F/G/UTIL,3800,CLE@OKC 04/08/2021 08:00PM ET,CLE,20.33
SF,Isaac Okoro (16968191),Isaac Okoro,16968191,SF/F/UTIL,3800,CLE@OKC 04/08/2021 08:00PM ET,CLE,16.77
PG/SF,DeAndre' Bembry (16968178),DeAndre' Bembry,16968178,PG/SF/F/G/UTIL,3800,CHI@TOR 04/08/2021 07:30PM ET,TOR,13.52
PF,Nicolo Melli (16968204),Nicolo Melli,16968204,PF/F/UTIL,3700,MIL@DAL 04/08/2021 09:00PM ET,DAL,8.46
PG,Patrick Beverley (16968201),Patrick Beverley,16968201,PG/G/UTIL,3700,PHO@LAC 04/08/2021 10:00PM ET,LAC,19.76
SG/SF,Terence Davis (16968196),Terence Davis,16968196,SG/SF/F/G/UTIL,3700,DET@SAC 04/08/2021 10:00PM ET,SAC,13.52
C,Daniel Theis (16968194),Daniel Theis,16968194,C/UTIL,3700,CHI@TOR 04/08/2021 07:30PM ET,CHI,21.22
SF/PF,Derrick Jones Jr. (16968215),Derrick Jones Jr.,16968215,SF/PF/F/UTIL,3600,POR@UTA 04/08/2021 10:00PM ET,POR,18.06
PG,Saben Lee (16968212),Saben Lee,16968212,PG/G/UTIL,3600,DET@SAC 04/08/2021 10:00PM ET,DET,14.45
SG/SF,Denzel Valentine (16968207),Denzel Valentine,16968207,SG/SF/F/G/UTIL,3600,CHI@TOR 04/08/2021 07:30PM ET,CHI,16.03
C,Boban Marjanovic (16968235),Boban Marjanovic,16968235,C/UTIL,3500,MIL@DAL 04/08/2021 09:00PM ET,DAL,11.42
SG/SF,Luke Kennard (16968227),Luke Kennard,16968227,SG/SF/F/G/UTIL,3500,PHO@LAC 04/08/2021 10:00PM ET,LAC,15.33
PG,Cameron Payne (16968232),Cameron Payne,16968232,PG/G/UTIL,3500,PHO@LAC 04/08/2021 10:00PM ET,PHO,16.75
SF/PF,Cameron Johnson (16968237),Cameron Johnson,16968237,SF/PF/F/UTIL,3500,PHO@LAC 04/08/2021 10:00PM ET,PHO,18.28
PG/SG,Cory Joseph (16968223),Cory Joseph,16968223,PG/SG/G/UTIL,3500,DET@SAC 04/08/2021 10:00PM ET,DET,16.47
SF/PF,Al-Farouq Aminu (16968219),Al-Farouq Aminu,16968219,SF/PF/F/UTIL,3500,CHI@TOR 04/08/2021 07:30PM ET,CHI,16.78
SG/SF,Torrey Craig (16968244),Torrey Craig,16968244,SG/SF/F/G/UTIL,3400,PHO@LAC 04/08/2021 10:00PM ET,PHO,10.75
PG,Dennis Smith Jr. (16968241),Dennis Smith Jr.,16968241,PG/G/UTIL,3400,DET@SAC 04/08/2021 10:00PM ET,DET,18.38
SG/SF,Wesley Matthews (16968249),Wesley Matthews,16968249,SG/SF/F/G/UTIL,3300,LAL@MIA 04/08/2021 07:30PM ET,LAL,10.33
PG/SG,Langston Galloway (16968258),Langston Galloway,16968258,PG/SG/G/UTIL,3300,PHO@LAC 04/08/2021 10:00PM ET,PHO,7.80
PG/SG,Anfernee Simons (16968254),Anfernee Simons,16968254,PG/SG/G/UTIL,3300,POR@UTA 04/08/2021 10:00PM ET,POR,14.20
SG,JJ Redick (16968270),JJ Redick,16968270,SG/G/UTIL,3200,MIL@DAL 04/08/2021 09:00PM ET,DAL,13.87
SG/SF,E'Twaun Moore (16968276),E'Twaun Moore,16968276,SG/SF/F/G/UTIL,3200,PHO@LAC 04/08/2021 10:00PM ET,PHO,9.92
PG,Killian Hayes (16968264),Killian Hayes,16968264,PG/G/UTIL,3200,DET@SAC 04/08/2021 10:00PM ET,DET,13.56
SG,Wayne Ellington (16968273),Wayne Ellington,16968273,SG/G/UTIL,3200,DET@SAC 04/08/2021 10:00PM ET,DET,16.70
SG,Brodric Thomas (16968267),Brodric Thomas,16968267,SG/G/UTIL,3200,CLE@OKC 04/08/2021 08:00PM ET,CLE,8
C,Aron Baynes (16968262),Aron Baynes,16968262,C/UTIL,3200,CHI@TOR 04/08/2021 07:30PM ET,TOR,14.87
C,Dwight Powell (16968281),Dwight Powell,16968281,C/UTIL,3100,MIL@DAL 04/08/2021 09:00PM ET,DAL,11.38
PG,Jeff Teague (16968295),Jeff Teague,16968295,PG/G/UTIL,3100,MIL@DAL 04/08/2021 09:00PM ET,MIL,13.93
PF/C,Nemanja Bjelica (16968291),Nemanja Bjelica,16968291,PF/C/F/UTIL,3100,LAL@MIA 04/08/2021 07:30PM ET,MIA,14.56
PG,Ty-Shon Alexander (16968298),Ty-Shon Alexander,16968298,PG/G/UTIL,3100,PHO@LAC 04/08/2021 10:00PM ET,PHO,1.7
PG,Rajon Rondo (16968301),Rajon Rondo,16968301,PG/G/UTIL,3100,PHO@LAC 04/08/2021 10:00PM ET,LAC,12.59
SF/PF,Nassir Little (16968283),Nassir Little,16968283,SF/PF/F/UTIL,3100,POR@UTA 04/08/2021 10:00PM ET,POR,10.86
PF/C,Ersan Ilyasova (16968287),Ersan Ilyasova,16968287,PF/C/F/UTIL,3100,POR@UTA 04/08/2021 10:00PM ET,UTA,5.05
SF,Darius Miller (16968304),Darius Miller,16968304,SF/F/UTIL,3100,CLE@OKC 04/08/2021 08:00PM ET,OKC,9.72
C,Willie Cauley-Stein (16968313),Willie Cauley-Stein,16968313,C/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,DAL,14.01
C,Mamadi Diakite (16968325),Mamadi Diakite,16968325,C/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,8.29
SF/PF,Tyler Bey (16968343),Tyler Bey,16968343,SF/PF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,DAL,2.65
SF/PF,P.J. Tucker (16968351),P.J. Tucker,16968351,SF/PF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,14.31
SF/PF,Rodions Kurucs (16968355),Rodions Kurucs,16968355,SF/PF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,3.72
PG/SG,Trey Burke (16968383),Trey Burke,16968383,PG/SG/G/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,DAL,11.21
PG/SG,Bryn Forbes (16968403),Bryn Forbes,16968403,PG/SG/G/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,13.13
PG/SG,Sam Merrill (16968407),Sam Merrill,16968407,PG/SG/G/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,5.64
PG,Tyrell Terry (16968457),Tyrell Terry,16968457,PG/G/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,DAL,3.32
PF,Josh Green (16968484),Josh Green,16968484,PF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,DAL,6.14
PF,Jordan Nwora (16968505),Jordan Nwora,16968505,PF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,8.04
PF,Thanasis Antetokounmpo (16968514),Thanasis Antetokounmpo,16968514,PF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,8.38
SG,Axel Toupane (16968541),Axel Toupane,16968541,SG/G/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,MIL,3
SF,Nate Hinton (16968547),Nate Hinton,16968547,SF/F/UTIL,3000,MIL@DAL 04/08/2021 09:00PM ET,DAL,3.10
C,Udonis Haslem (16968307),Udonis Haslem,16968307,C/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,MIA,0
C,Precious Achiuwa (16968309),Precious Achiuwa,16968309,C/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,MIA,11.70
SF/PF,KZ Okpala (16968339),KZ Okpala,16968339,SF/PF/F/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,MIA,6.94
SF/PF,Andre Iguodala (16968363),Andre Iguodala,16968363,SF/PF/F/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,MIA,15.47
SG/SF,Max Strus (16968419),Max Strus,16968419,SG/SF/F/G/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,MIA,9.09
PF,Jared Dudley (16968493),Jared Dudley,16968493,PF/F/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,LAL,3.75
PF,Alfonzo McKinnie (16968496),Alfonzo McKinnie,16968496,PF/F/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,LAL,4.02
PF,Devontae Cacok (16968499),Devontae Cacok,16968499,PF/F/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,LAL,6.27
PF,Kostas Antetokounmpo (16968502),Kostas Antetokounmpo,16968502,PF/F/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,LAL,2.7
SG,Gabe Vincent (16968517),Gabe Vincent,16968517,SG/G/UTIL,3000,LAL@MIA 04/08/2021 07:30PM ET,MIA,10.04
C,Daniel Oturu (16968315),Daniel Oturu,16968315,C/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,LAC,3.71
C,Jalen Smith (16968327),Jalen Smith,16968327,C/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,PHO,2.94
C,DeMarcus Cousins (16968337),DeMarcus Cousins,16968337,C/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,LAC,25.82
SF/PF,Abdel Nader (16968359),Abdel Nader,16968359,SF/PF/F/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,PHO,12.65
PF/C,Patrick Patterson (16968367),Patrick Patterson,16968367,PF/C/F/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,LAC,9.55
PF/C,Frank Kaminsky (16968375),Frank Kaminsky,16968375,PF/C/F/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,PHO,15.27
PG/SG,Amir Coffey (16968387),Amir Coffey,16968387,PG/SG/G/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,LAC,5.16
PG/SG,Jevon Carter (16968411),Jevon Carter,16968411,PG/SG/G/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,PHO,7.48
SG,Jay Scrubb (16968526),Jay Scrubb,16968526,SG/G/UTIL,3000,PHO@LAC 04/08/2021 10:00PM ET,LAC,0
C,Udoka Azubuike (16968317),Udoka Azubuike,16968317,C/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,3.06
C,Harry Giles III (16968329),Harry Giles III,16968329,C/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,POR,10.64
C,Zach Collins (16968331),Zach Collins,16968331,C/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,POR,0
C,Derrick Favors (16968335),Derrick Favors,16968335,C/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,16.67
SG/SF,CJ Elleby (16968444),CJ Elleby,16968444,SG/SF/F/G/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,POR,5.47
PF,Georges Niang (16968487),Georges Niang,16968487,PF/F/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,10.21
PF,Juwan Morgan (16968490),Juwan Morgan,16968490,PF/F/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,2.76
SG,Matt Thomas (16968529),Matt Thomas,16968529,SG/G/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,5.11
