Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Shai Gilgeous-Alexander (17257218),Shai Gilgeous-Alexander,17257218,PG/SG/G/UTIL,7800,OKC@PHI 04/26/2021 07:00PM ET,OKC,41
PG/SG,Collin Sexton (17257225),Collin Sexton,17257225,PG/SG/G/UTIL,7700,CLE@TOR 04/26/2021 07:30PM ET,CLE,36.43
SF/PF,Harrison Barnes (17257229),Harrison Barnes,17257229,SF/PF/F/UTIL,7700,DAL@SAC 04/26/2021 10:00PM ET,SAC,31.68
PG,Chris Paul (17257233),Chris Paul,17257233,PG/G/UTIL,7600,PHO@NY 04/26/2021 07:30PM ET,PHO,38.27
SF/PF,Tobias Harris (17257236),Tobias Harris,17257236,SF/PF/F/UTIL,7600,OKC@PHI 04/26/2021 07:00PM ET,PHI,38.21
PF/C,John Collins (17257243),John Collins,17257243,PF/C/F/UTIL,7500,ATL@DET 04/26/2021 07:00PM ET,ATL,32.91
PG,Darius Garland (17257240),Darius Garland,17257240,PG/G/UTIL,7500,CLE@TOR 04/26/2021 07:30PM ET,CLE,32.22
C,Andre Drummond (17257247),Andre Drummond,17257247,C/UTIL,7400,LAL@ORL 04/26/2021 07:00PM ET,LAL,39.94
SG/SF,Buddy Hield (17257249),Buddy Hield,17257249,SG/SF/F/G/UTIL,7400,DAL@SAC 04/26/2021 10:00PM ET,SAC,30.69
SG/SF,Anthony Edwards (17257254),Anthony Edwards,17257254,SG/SF/F/G/UTIL,7400,UTA@MIN 04/26/2021 08:00PM ET,MIN,31.19
PG,Mike Conley (17257262),Mike Conley,17257262,PG/G/UTIL,7400,UTA@MIN 04/26/2021 08:00PM ET,UTA,33.05
PG,Kyle Lowry (17257259),Kyle Lowry,17257259,PG/G/UTIL,7300,CLE@TOR 04/26/2021 07:30PM ET,TOR,37.40
PF/C,Chris Boucher (17257265),Chris Boucher,17257265,PF/C/F/UTIL,7200,CLE@TOR 04/26/2021 07:30PM ET,TOR,29.15
PG,Dejounte Murray (17257269),Dejounte Murray,17257269,PG/G/UTIL,7100,SA@WAS 04/26/2021 07:00PM ET,SA,35.42
C,Jarrett Allen (17257279),Jarrett Allen,17257279,C/UTIL,7000,CLE@TOR 04/26/2021 07:30PM ET,CLE,31.99
PG,Dennis Schroder (17257276),Dennis Schroder,17257276,PG/G/UTIL,7000,LAL@ORL 04/26/2021 07:00PM ET,LAL,30.63
PF/C,Richaun Holmes (17257272),Richaun Holmes,17257272,PF/C/F/UTIL,7000,DAL@SAC 04/26/2021 10:00PM ET,SAC,32.21
PG/SG,Derrick White (17257285),Derrick White,17257285,PG/SG/G/UTIL,6900,SA@WAS 04/26/2021 07:00PM ET,SA,28.71
PG/SG,Victor Oladipo (17257281),Victor Oladipo,17257281,PG/SG/G/UTIL,6900,CHI@MIA 04/26/2021 08:00PM ET,MIA,36.24
C,Wendell Carter Jr. (17257289),Wendell Carter Jr.,17257289,C/UTIL,6900,LAL@ORL 04/26/2021 07:00PM ET,ORL,28.01
PF/C,Kevin Love (17257291),Kevin Love,17257291,PF/C/F/UTIL,6800,CLE@TOR 04/26/2021 07:30PM ET,CLE,25.07
SF/PF,OG Anunoby (17257303),OG Anunoby,17257303,SF/PF/F/UTIL,6800,CLE@TOR 04/26/2021 07:30PM ET,TOR,30.35
PG/SG,Tyrese Haliburton (17257299),Tyrese Haliburton,17257299,PG/SG/G/UTIL,6800,DAL@SAC 04/26/2021 10:00PM ET,SAC,28.21
PG/SG,Jordan Clarkson (17257295),Jordan Clarkson,17257295,PG/SG/G/UTIL,6800,UTA@MIN 04/26/2021 08:00PM ET,UTA,28.46
PF,Jerami Grant (17257318),Jerami Grant,17257318,PF/F/UTIL,6700,ATL@DET 04/26/2021 07:00PM ET,DET,36.33
SF,RJ Barrett (17257307),RJ Barrett,17257307,SF/F/UTIL,6700,PHO@NY 04/26/2021 07:30PM ET,NY,31.03
SG/SF,Luguentz Dort (17257310),Luguentz Dort,17257310,SG/SF/F/G/UTIL,6700,OKC@PHI 04/26/2021 07:00PM ET,OKC,24.07
PG,Lonzo Ball (17257315),Lonzo Ball,17257315,PG/G/UTIL,6700,LAC@NO 04/26/2021 08:00PM ET,NO,32.17
SG/SF,Kevin Huerter (17257321),Kevin Huerter,17257321,SG/SF/F/G/UTIL,6600,ATL@DET 04/26/2021 07:00PM ET,ATL,25.28
C,Deandre Ayton (17257329),Deandre Ayton,17257329,C/UTIL,6600,PHO@NY 04/26/2021 07:30PM ET,PHO,33.98
PF,Darius Bazley (17257326),Darius Bazley,17257326,PF/F/UTIL,6600,OKC@PHI 04/26/2021 07:00PM ET,OKC,27.08
PG,Coby White (17257331),Coby White,17257331,PG/G/UTIL,6500,CHI@MIA 04/26/2021 08:00PM ET,CHI,28.30
PF,Jaren Jackson Jr. (17257334),Jaren Jackson Jr.,17257334,PF/F/UTIL,6500,MEM@DEN 04/26/2021 09:00PM ET,MEM,33.38
SG/SF,Joe Ingles (17257337),Joe Ingles,17257337,SG/SF/F/G/UTIL,6500,UTA@MIN 04/26/2021 08:00PM ET,UTA,25.88
SF/PF,Bojan Bogdanovic (17257342),Bojan Bogdanovic,17257342,SF/PF/F/UTIL,6400,UTA@MIN 04/26/2021 08:00PM ET,UTA,25.07
PG/SG,D'Angelo Russell (17257346),D'Angelo Russell,17257346,PG/SG/G/UTIL,6400,UTA@MIN 04/26/2021 08:00PM ET,MIN,32.83
SF/PF,Kyle Kuzma (17257354),Kyle Kuzma,17257354,SF/PF/F/UTIL,6300,LAL@ORL 04/26/2021 07:00PM ET,LAL,26.02
SF/PF,Kyle Anderson (17257350),Kyle Anderson,17257350,SF/PF/F/UTIL,6300,MEM@DEN 04/26/2021 09:00PM ET,MEM,29.32
PG,Cole Anthony (17257361),Cole Anthony,17257361,PG/G/UTIL,6200,LAL@ORL 04/26/2021 07:00PM ET,ORL,25.68
PG,Nickeil Alexander-Walker (17257358),Nickeil Alexander-Walker,17257358,PG/G/UTIL,6200,LAC@NO 04/26/2021 08:00PM ET,NO,20.12
C,Jakob Poeltl (17257364),Jakob Poeltl,17257364,C/UTIL,6100,SA@WAS 04/26/2021 07:00PM ET,SA,25.84
SG,Josh Hart (17257366),Josh Hart,17257366,SG/G/UTIL,6100,LAC@NO 04/26/2021 08:00PM ET,NO,25.24
C,Isaiah Stewart (17257374),Isaiah Stewart,17257374,C/UTIL,6000,ATL@DET 04/26/2021 07:00PM ET,DET,19.96
SG/SF,Terrence Ross (17257369),Terrence Ross,17257369,SG/SF/F/G/UTIL,6000,LAL@ORL 04/26/2021 07:00PM ET,ORL,26.52
SF/PF,Marcus Morris Sr. (17257376),Marcus Morris Sr.,17257376,SF/PF/F/UTIL,5900,LAC@NO 04/26/2021 08:00PM ET,LAC,22.81
SG/SF,Josh Jackson (17257384),Josh Jackson,17257384,SG/SF/F/G/UTIL,5800,ATL@DET 04/26/2021 07:00PM ET,DET,24.70
PG,Kendrick Nunn (17257389),Kendrick Nunn,17257389,PG/G/UTIL,5800,CHI@MIA 04/26/2021 08:00PM ET,MIA,25.01
PG/SG,Reggie Jackson (17257380),Reggie Jackson,17257380,PG/SG/G/UTIL,5800,LAC@NO 04/26/2021 08:00PM ET,LAC,20.62
C,Moses Brown (17257397),Moses Brown,17257397,C/UTIL,5700,OKC@PHI 04/26/2021 07:00PM ET,OKC,22.44
SG/SF,Will Barton (17257392),Will Barton,17257392,SG/SF/F/G/UTIL,5700,MEM@DEN 04/26/2021 09:00PM ET,DEN,25.21
C,Mason Plumlee (17257399),Mason Plumlee,17257399,C/UTIL,5600,ATL@DET 04/26/2021 07:00PM ET,DET,30.37
PF/C,Larry Nance Jr. (17257401),Larry Nance Jr.,17257401,PF/C/F/UTIL,5600,CLE@TOR 04/26/2021 07:30PM ET,CLE,26.79
SG/SF,Dillon Brooks (17257405),Dillon Brooks,17257405,SG/SF/F/G/UTIL,5600,MEM@DEN 04/26/2021 09:00PM ET,MEM,27.26
SG/SF,Malik Beasley (17257410),Malik Beasley,17257410,SG/SF/F/G/UTIL,5600,UTA@MIN 04/26/2021 08:00PM ET,MIN,31.53
PF,Rui Hachimura (17257424),Rui Hachimura,17257424,PF/F/UTIL,5500,SA@WAS 04/26/2021 07:00PM ET,WAS,24.53
PF,Danilo Gallinari (17257429),Danilo Gallinari,17257429,PF/F/UTIL,5500,ATL@DET 04/26/2021 07:00PM ET,ATL,22.78
SG/SF,Duncan Robinson (17257419),Duncan Robinson,17257419,SG/SF/F/G/UTIL,5500,CHI@MIA 04/26/2021 08:00PM ET,MIA,23.18
SF/PF,Dorian Finney-Smith (17257415),Dorian Finney-Smith,17257415,SF/PF/F/UTIL,5500,DAL@SAC 04/26/2021 10:00PM ET,DAL,22.17
C,Ivica Zubac (17257427),Ivica Zubac,17257427,C/UTIL,5500,LAC@NO 04/26/2021 08:00PM ET,LAC,22.41
C,Mo Bamba (17257432),Mo Bamba,17257432,C/UTIL,5400,LAL@ORL 04/26/2021 07:00PM ET,ORL,16.61
PF,Keldon Johnson (17257444),Keldon Johnson,17257444,PF/F/UTIL,5300,SA@WAS 04/26/2021 07:00PM ET,SA,25.49
C,Montrezl Harrell (17257439),Montrezl Harrell,17257439,C/UTIL,5300,LAL@ORL 04/26/2021 07:00PM ET,LAL,26.26
SF,Mikal Bridges (17257436),Mikal Bridges,17257436,SF/F/UTIL,5300,PHO@NY 04/26/2021 07:30PM ET,PHO,25.81
PG,Theo Maledon (17257441),Theo Maledon,17257441,PG/G/UTIL,5300,OKC@PHI 04/26/2021 07:00PM ET,OKC,21.34
C,Hassan Whiteside (17257434),Hassan Whiteside,17257434,C/UTIL,5300,DAL@SAC 04/26/2021 10:00PM ET,SAC,19.10
PG/SG,Raul Neto (17257456),Raul Neto,17257456,PG/SG/G/UTIL,5200,SA@WAS 04/26/2021 07:00PM ET,WAS,17.02
SG/SF,Gary Trent Jr. (17257463),Gary Trent Jr.,17257463,SG/SF/F/G/UTIL,5200,CLE@TOR 04/26/2021 07:30PM ET,TOR,23.80
PG/SG,Derrick Rose (17257447),Derrick Rose,17257447,PG/SG/G/UTIL,5200,PHO@NY 04/26/2021 07:30PM ET,NY,25.43
SF,Aleksej Pokusevski (17257460),Aleksej Pokusevski,17257460,SF/F/UTIL,5200,OKC@PHI 04/26/2021 07:00PM ET,OKC,19.12
SG/SF,PJ Dozier (17257451),PJ Dozier,17257451,SG/SF/F/G/UTIL,5200,MEM@DEN 04/26/2021 09:00PM ET,DEN,17.25
C,Xavier Tillman (17257468),Xavier Tillman,17257468,C/UTIL,5200,MEM@DEN 04/26/2021 09:00PM ET,MEM,16.93
SF,De'Andre Hunter (17257477),De'Andre Hunter,17257477,SF/F/UTIL,5100,ATL@DET 04/26/2021 07:00PM ET,ATL,28.5
PF/C,Thaddeus Young (17257482),Thaddeus Young,17257482,PF/C/F/UTIL,5100,CHI@MIA 04/26/2021 08:00PM ET,CHI,28.70
PG,Michael Carter-Williams (17257474),Michael Carter-Williams,17257474,PG/G/UTIL,5100,LAL@ORL 04/26/2021 07:00PM ET,ORL,22.52
C,Steven Adams (17257480),Steven Adams,17257480,C/UTIL,5100,LAC@NO 04/26/2021 08:00PM ET,NO,24.83
SG/SF,Naji Marshall (17257486),Naji Marshall,17257486,SG/SF/F/G/UTIL,5100,LAC@NO 04/26/2021 08:00PM ET,NO,16.04
SF/PF,Aaron Gordon (17257470),Aaron Gordon,17257470,SF/PF/F/UTIL,5100,MEM@DEN 04/26/2021 09:00PM ET,DEN,28.6
PG/SG,Cory Joseph (17257499),Cory Joseph,17257499,PG/SG/G/UTIL,5000,ATL@DET 04/26/2021 07:00PM ET,DET,18.05
PG,Goran Dragic (17257511),Goran Dragic,17257511,PG/G/UTIL,5000,CHI@MIA 04/26/2021 08:00PM ET,MIA,25.17
SG,Kentavious Caldwell-Pope (17257508),Kentavious Caldwell-Pope,17257508,SG/G/UTIL,5000,LAL@ORL 04/26/2021 07:00PM ET,LAL,18.12
PF/C,Isaiah Roby (17257495),Isaiah Roby,17257495,PF/C/F/UTIL,5000,OKC@PHI 04/26/2021 07:00PM ET,OKC,21.40
PG/SG,Delon Wright (17257491),Delon Wright,17257491,PG/SG/G/UTIL,5000,DAL@SAC 04/26/2021 10:00PM ET,SAC,24.79
SG/SF,Luke Kennard (17257514),Luke Kennard,17257514,SG/SF/F/G/UTIL,5000,LAC@NO 04/26/2021 08:00PM ET,LAC,15.81
SG/SF,Grayson Allen (17257503),Grayson Allen,17257503,SG/SF/F/G/UTIL,5000,MEM@DEN 04/26/2021 09:00PM ET,MEM,21.47
SF,Saddiq Bey (17257533),Saddiq Bey,17257533,SF/F/UTIL,4900,ATL@DET 04/26/2021 07:00PM ET,DET,20.94
PF/C,Chuma Okeke (17257525),Chuma Okeke,17257525,PF/C/F/UTIL,4900,LAL@ORL 04/26/2021 07:00PM ET,ORL,18.74
PG/SG,Shake Milton (17257536),Shake Milton,17257536,PG/SG/G/UTIL,4900,OKC@PHI 04/26/2021 07:00PM ET,PHI,22.17
C,Serge Ibaka (17257519),Serge Ibaka,17257519,C/UTIL,4900,LAC@NO 04/26/2021 08:00PM ET,LAC,24.86
PG/SG,Facundo Campazzo (17257529),Facundo Campazzo,17257529,PG/SG/G/UTIL,4900,MEM@DEN 04/26/2021 09:00PM ET,DEN,14.46
SF/PF,Royce O'Neale (17257521),Royce O'Neale,17257521,SF/PF/F/UTIL,4900,UTA@MIN 04/26/2021 08:00PM ET,UTA,22.30
PF,Davis Bertans (17257558),Davis Bertans,17257558,PF/F/UTIL,4800,SA@WAS 04/26/2021 07:00PM ET,WAS,19.57
C,Khem Birch (17257569),Khem Birch,17257569,C/UTIL,4800,CLE@TOR 04/26/2021 07:30PM ET,TOR,16.54
PG/SG,Tyler Herro (17257544),Tyler Herro,17257544,PG/SG/G/UTIL,4800,CHI@MIA 04/26/2021 08:00PM ET,MIA,28.23
SF/PF,Otto Porter Jr. (17257540),Otto Porter Jr.,17257540,SF/PF/F/UTIL,4800,LAL@ORL 04/26/2021 07:00PM ET,ORL,21.20
SG/SF,Reggie Bullock (17257548),Reggie Bullock,17257548,SG/SF/F/G/UTIL,4800,PHO@NY 04/26/2021 07:30PM ET,NY,19.47
SG/SF,Furkan Korkmaz (17257561),Furkan Korkmaz,17257561,SG/SF/F/G/UTIL,4800,OKC@PHI 04/26/2021 07:00PM ET,PHI,16.75
SG/SF,Josh Richardson (17257553),Josh Richardson,17257553,SG/SF/F/G/UTIL,4800,DAL@SAC 04/26/2021 10:00PM ET,DAL,23.44
SG,Terance Mann (17257566),Terance Mann,17257566,SG/G/UTIL,4800,LAC@NO 04/26/2021 08:00PM ET,LAC,15.11
PF,Trevor Ariza (17257586),Trevor Ariza,17257586,PF/F/UTIL,4700,CHI@MIA 04/26/2021 08:00PM ET,MIA,19.52
SF,James Ennis III (17257571),James Ennis III,17257571,SF/F/UTIL,4700,LAL@ORL 04/26/2021 07:00PM ET,ORL,18.08
SF,Talen Horton-Tucker (17257592),Talen Horton-Tucker,17257592,SF/F/UTIL,4700,LAL@ORL 04/26/2021 07:00PM ET,LAL,18.19
SF,Danny Green (17257589),Danny Green,17257589,SF/F/UTIL,4700,OKC@PHI 04/26/2021 07:00PM ET,PHI,21.98
PF/C,Marvin Bagley III (17257574),Marvin Bagley III,17257574,PF/C/F/UTIL,4700,DAL@SAC 04/26/2021 10:00PM ET,SAC,26.78
PG/SG,Jalen Brunson (17257578),Jalen Brunson,17257578,PG/SG/G/UTIL,4700,DAL@SAC 04/26/2021 10:00PM ET,DAL,23.40
PG/SG,Eric Bledsoe (17257582),Eric Bledsoe,17257582,PG/SG/G/UTIL,4700,LAC@NO 04/26/2021 08:00PM ET,NO,23.69
PG,Killian Hayes (17257607),Killian Hayes,17257607,PG/G/UTIL,4600,ATL@DET 04/26/2021 07:00PM ET,DET,16.69
SG/SF,Dwayne Bacon (17257595),Dwayne Bacon,17257595,SG/SF/F/G/UTIL,4600,LAL@ORL 04/26/2021 07:00PM ET,ORL,17.56
SF/PF,Nicolas Batum (17257600),Nicolas Batum,17257600,SF/PF/F/UTIL,4600,LAC@NO 04/26/2021 08:00PM ET,LAC,21.78
PG,Ricky Rubio (17257604),Ricky Rubio,17257604,PG/G/UTIL,4600,UTA@MIN 04/26/2021 08:00PM ET,MIN,24.76
PG/SG,Lou Williams (17257619),Lou Williams,17257619,PG/SG/G/UTIL,4500,ATL@DET 04/26/2021 07:00PM ET,ATL,21.37
PG,Malachi Flynn (17257627),Malachi Flynn,17257627,PG/G/UTIL,4500,CLE@TOR 04/26/2021 07:30PM ET,TOR,13.74
PF/C,Lauri Markkanen (17257623),Lauri Markkanen,17257623,PF/C/F/UTIL,4500,CHI@MIA 04/26/2021 08:00PM ET,CHI,24.66
C,Nerlens Noel (17257612),Nerlens Noel,17257612,C/UTIL,4500,PHO@NY 04/26/2021 07:30PM ET,NY,20.26
C,Dwight Howard (17257610),Dwight Howard,17257610,C/UTIL,4500,OKC@PHI 04/26/2021 07:00PM ET,PHI,20.58
SG/SF,Kenrich Williams (17257614),Kenrich Williams,17257614,SG/SF/F/G/UTIL,4500,OKC@PHI 04/26/2021 07:00PM ET,OKC,17.93
SG,Cam Reddish (17257630),Cam Reddish,17257630,SG/G/UTIL,4400,ATL@DET 04/26/2021 07:00PM ET,ATL,21.46
SG/SF,Gary Harris (17257637),Gary Harris,17257637,SG/SF/F/G/UTIL,4400,LAL@ORL 04/26/2021 07:00PM ET,ORL,17.84
SF/PF,James Johnson (17257633),James Johnson,17257633,SF/PF/F/UTIL,4400,LAC@NO 04/26/2021 08:00PM ET,NO,17.23
PF,Rudy Gay (17257646),Rudy Gay,17257646,PF/F/UTIL,4300,SA@WAS 04/26/2021 07:00PM ET,SA,22.22
PG,Brandon Goodwin (17257657),Brandon Goodwin,17257657,PG/G/UTIL,4300,ATL@DET 04/26/2021 07:00PM ET,ATL,10.36
SF,Taurean Prince (17257652),Taurean Prince,17257652,SF/F/UTIL,4300,CLE@TOR 04/26/2021 07:30PM ET,CLE,19.27
C,Daniel Theis (17257655),Daniel Theis,17257655,C/UTIL,4300,CHI@MIA 04/26/2021 08:00PM ET,CHI,21.27
SF/PF,Cameron Johnson (17257642),Cameron Johnson,17257642,SF/PF/F/UTIL,4300,PHO@NY 04/26/2021 07:30PM ET,PHO,18.58
SF,Tim Hardaway Jr. (17257649),Tim Hardaway Jr.,17257649,SF/F/UTIL,4300,DAL@SAC 04/26/2021 10:00PM ET,DAL,24.26
SF/PF,Patrick Williams (17257669),Patrick Williams,17257669,SF/PF/F/UTIL,4200,CHI@MIA 04/26/2021 08:00PM ET,CHI,19.95
PF,Markieff Morris (17257673),Markieff Morris,17257673,PF/F/UTIL,4200,LAL@ORL 04/26/2021 07:00PM ET,LAL,16.25
C,Mitchell Robinson (17257660),Mitchell Robinson,17257660,C/UTIL,4200,PHO@NY 04/26/2021 07:30PM ET,NY,24.23
SG,Seth Curry (17257666),Seth Curry,17257666,SG/G/UTIL,4200,OKC@PHI 04/26/2021 07:00PM ET,PHI,21.14
PF/C,Brandon Clarke (17257662),Brandon Clarke,17257662,PF/C/F/UTIL,4200,MEM@DEN 04/26/2021 09:00PM ET,MEM,23.77
PG,Tomas Satoransky (17257690),Tomas Satoransky,17257690,PG/G/UTIL,4100,CHI@MIA 04/26/2021 08:00PM ET,CHI,19.89
SF,Alec Burks (17257687),Alec Burks,17257687,SF/F/UTIL,4100,PHO@NY 04/26/2021 07:30PM ET,NY,23.96
PF/C,Maxi Kleber (17257676),Maxi Kleber,17257676,PF/C/F/UTIL,4100,DAL@SAC 04/26/2021 10:00PM ET,DAL,19.11
PG,Isaiah Thomas (17257684),Isaiah Thomas,17257684,PG/G/UTIL,4100,LAC@NO 04/26/2021 08:00PM ET,NO,12
PG/SG,Jaylen Nowell (17257680),Jaylen Nowell,17257680,PG/SG/G/UTIL,4100,UTA@MIN 04/26/2021 08:00PM ET,MIN,16.65
C,Onyeka Okongwu (17257699),Onyeka Okongwu,17257699,C/UTIL,4000,ATL@DET 04/26/2021 07:00PM ET,ATL,9.77
PG/SG,R.J. Hampton (17257701),R.J. Hampton,17257701,PG/SG/G/UTIL,4000,LAL@ORL 04/26/2021 07:00PM ET,ORL,10.92
C,DeMarcus Cousins (17257693),DeMarcus Cousins,17257693,C/UTIL,4000,LAC@NO 04/26/2021 08:00PM ET,LAC,23.30
PG/SG,De'Anthony Melton (17257695),De'Anthony Melton,17257695,PG/SG/G/UTIL,4000,MEM@DEN 04/26/2021 09:00PM ET,MEM,22.19
C,Daniel Gafford (17257705),Daniel Gafford,17257705,C/UTIL,3900,SA@WAS 04/26/2021 07:00PM ET,WAS,15.79
SG/SF,Lonnie Walker IV (17257725),Lonnie Walker IV,17257725,SG/SF/F/G/UTIL,3900,SA@WAS 04/26/2021 07:00PM ET,SA,18.42
SG/SF,Isaac Okoro (17257715),Isaac Okoro,17257715,SG/SF/F/G/UTIL,3900,CLE@TOR 04/26/2021 07:30PM ET,CLE,16.96
SG/SF,Garrett Temple (17257720),Garrett Temple,17257720,SG/SF/F/G/UTIL,3900,CHI@MIA 04/26/2021 08:00PM ET,CHI,17.24
PF,Jae Crowder (17257710),Jae Crowder,17257710,PF/F/UTIL,3900,PHO@NY 04/26/2021 07:30PM ET,PHO,22.21
C,Tony Bradley (17257713),Tony Bradley,17257713,C/UTIL,3900,OKC@PHI 04/26/2021 07:00PM ET,OKC,17.36
PG,Austin Rivers (17257707),Austin Rivers,17257707,PG/G/UTIL,3900,MEM@DEN 04/26/2021 09:00PM ET,DEN,14.35
SF/PF,Solomon Hill (17257734),Solomon Hill,17257734,SF/PF/F/UTIL,3800,ATL@DET 04/26/2021 07:00PM ET,ATL,11.80
SG/SF,Cedi Osman (17257742),Cedi Osman,17257742,SG/SF/F/G/UTIL,3800,CLE@TOR 04/26/2021 07:30PM ET,CLE,20.18
SG/SF,Ben McLemore (17257747),Ben McLemore,17257747,SG/SF/F/G/UTIL,3800,LAL@ORL 04/26/2021 07:00PM ET,LAL,13.34
PG/SG,Immanuel Quickley (17257738),Immanuel Quickley,17257738,PG/SG/G/UTIL,3800,PHO@NY 04/26/2021 07:30PM ET,NY,19.35
C,Dwight Powell (17257730),Dwight Powell,17257730,C/UTIL,3800,DAL@SAC 04/26/2021 10:00PM ET,DAL,12.44
PG,Rajon Rondo (17257752),Rajon Rondo,17257752,PG/G/UTIL,3800,LAC@NO 04/26/2021 08:00PM ET,LAC,14.40
C,Naz Reid (17257732),Naz Reid,17257732,C/UTIL,3800,UTA@MIN 04/26/2021 08:00PM ET,MIN,21.48
C,Drew Eubanks (17257755),Drew Eubanks,17257755,C/UTIL,3700,SA@WAS 04/26/2021 07:00PM ET,SA,14.52
SG,Frank Jackson (17257766),Frank Jackson,17257766,SG/G/UTIL,3700,ATL@DET 04/26/2021 07:00PM ET,DET,12.77
