Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Isaiah Thomas (17193047),Isaiah Thomas,17193047,PG/G/UTIL,4200,NO@ORL 04/22/2021 07:00PM ET,NO,12
PG,Killian Hayes (17193053),Killian Hayes,17193053,PG/G/UTIL,4200,DET@SA 04/22/2021 08:30PM ET,DET,16.96
PG/SG,Bryn Forbes (17193056),Bryn Forbes,17193056,PG/SG/G/UTIL,4200,PHI@MIL 04/22/2021 07:00PM ET,MIL,13.70
SF,Cody Martin (17193050),Cody Martin,17193050,SF/F/UTIL,4200,CHA@CHI 04/22/2021 09:00PM ET,CHA,10.93
C,Vernon Carey Jr. (17193060),Vernon Carey Jr.,17193060,C/UTIL,4100,CHA@CHI 04/22/2021 09:00PM ET,CHA,4.56
PF/C,Lauri Markkanen (17193062),Lauri Markkanen,17193062,PF/C/F/UTIL,4100,CHA@CHI 04/22/2021 09:00PM ET,CHI,24.97
C,Cody Zeller (17193066),Cody Zeller,17193066,C/UTIL,4000,CHA@CHI 04/22/2021 09:00PM ET,CHA,22.39
SG/SF,Caleb Martin (17193068),Caleb Martin,17193068,SG/SF/F/G/UTIL,4000,CHA@CHI 04/22/2021 09:00PM ET,CHA,12.24
PG/SG,Alex Caruso (17193082),Alex Caruso,17193082,PG/SG/G/UTIL,3900,LAL@DAL 04/22/2021 09:30PM ET,LAL,15.78
PF/C,Maxi Kleber (17193086),Maxi Kleber,17193086,PF/C/F/UTIL,3900,LAL@DAL 04/22/2021 09:30PM ET,DAL,18.79
PG/SG,R.J. Hampton (17193073),R.J. Hampton,17193073,PG/SG/G/UTIL,3900,NO@ORL 04/22/2021 07:00PM ET,ORL,10.38
C,Drew Eubanks (17193077),Drew Eubanks,17193077,C/UTIL,3900,DET@SA 04/22/2021 08:30PM ET,SA,14.43
SF,Hamidou Diallo (17193090),Hamidou Diallo,17193090,SF/F/UTIL,3900,DET@SA 04/22/2021 08:30PM ET,DET,22.48
SF,Pat Connaughton (17193079),Pat Connaughton,17193079,SF/F/UTIL,3900,PHI@MIL 04/22/2021 07:00PM ET,MIL,17.62
SG,Frank Jackson (17193098),Frank Jackson,17193098,SG/G/UTIL,3800,DET@SA 04/22/2021 08:30PM ET,DET,12.56
SG/SF,Garrett Temple (17193093),Garrett Temple,17193093,SG/SF/F/G/UTIL,3800,CHA@CHI 04/22/2021 09:00PM ET,CHI,17.44
PG,Cameron Payne (17193103),Cameron Payne,17193103,PG/G/UTIL,3700,PHO@BOS 04/22/2021 07:00PM ET,PHO,17.11
C,Jaxson Hayes (17193106),Jaxson Hayes,17193106,C/UTIL,3700,NO@ORL 04/22/2021 07:00PM ET,NO,13.18
C,Daniel Theis (17193101),Daniel Theis,17193101,C/UTIL,3700,CHA@CHI 04/22/2021 09:00PM ET,CHI,21.25
PG,Payton Pritchard (17193108),Payton Pritchard,17193108,PG/G/UTIL,3600,PHO@BOS 04/22/2021 07:00PM ET,BOS,14.28
SG/SF,Ben McLemore (17193125),Ben McLemore,17193125,SG/SF/F/G/UTIL,3600,LAL@DAL 04/22/2021 09:30PM ET,LAL,13.21
PG/SG,Kira Lewis Jr. (17193111),Kira Lewis Jr.,17193111,PG/SG/G/UTIL,3600,NO@ORL 04/22/2021 07:00PM ET,NO,13.34
SG/SF,Lonnie Walker IV (17193115),Lonnie Walker IV,17193115,SG/SF/F/G/UTIL,3600,DET@SA 04/22/2021 08:30PM ET,SA,18.57
PG,Saben Lee (17193120),Saben Lee,17193120,PG/G/UTIL,3600,DET@SA 04/22/2021 08:30PM ET,DET,14.53
C,Bismack Biyombo (17193123),Bismack Biyombo,17193123,C/UTIL,3600,CHA@CHI 04/22/2021 09:00PM ET,CHA,16.10
SF/PF,Cameron Johnson (17193134),Cameron Johnson,17193134,SF/PF/F/UTIL,3500,PHO@BOS 04/22/2021 07:00PM ET,PHO,18.61
PG/SG,Patty Mills (17193130),Patty Mills,17193130,PG/SG/G/UTIL,3500,DET@SA 04/22/2021 08:30PM ET,SA,19.59
PF/C,Tyler Cook (17193148),Tyler Cook,17193148,PF/C/F/UTIL,3500,DET@SA 04/22/2021 08:30PM ET,DET,7.62
PF,Jordan Nwora (17193141),Jordan Nwora,17193141,PF/F/UTIL,3500,PHI@MIL 04/22/2021 07:00PM ET,MIL,9.79
PG/SG,George Hill (17193144),George Hill,17193144,PG/SG/G/UTIL,3500,PHI@MIL 04/22/2021 07:00PM ET,PHI,20.47
PG,Brad Wanamaker (17193138),Brad Wanamaker,17193138,PG/G/UTIL,3500,CHA@CHI 04/22/2021 09:00PM ET,CHA,12.88
PF,Jabari Parker (17193152),Jabari Parker,17193152,PF/F/UTIL,3400,PHO@BOS 04/22/2021 07:00PM ET,BOS,8.75
C,Guillermo Hernangomez (17193158),Guillermo Hernangomez,17193158,C/UTIL,3400,NO@ORL 04/22/2021 07:00PM ET,NO,17.20
C,Jahlil Okafor (17193160),Jahlil Okafor,17193160,C/UTIL,3400,DET@SA 04/22/2021 08:30PM ET,DET,8.07
PG,Ryan Arcidiacono (17193155),Ryan Arcidiacono,17193155,PG/G/UTIL,3400,CHA@CHI 04/22/2021 09:00PM ET,CHI,7.73
C,Dwight Powell (17193170),Dwight Powell,17193170,C/UTIL,3300,LAL@DAL 04/22/2021 09:30PM ET,DAL,11.74
SF,Matisse Thybulle (17193164),Matisse Thybulle,17193164,SF/F/UTIL,3300,PHI@MIL 04/22/2021 07:00PM ET,PHI,12.96
PF,Thanasis Antetokounmpo (17193167),Thanasis Antetokounmpo,17193167,PF/F/UTIL,3300,PHI@MIL 04/22/2021 07:00PM ET,MIL,8.68
C,Cristiano Felicio (17193162),Cristiano Felicio,17193162,C/UTIL,3300,CHA@CHI 04/22/2021 09:00PM ET,CHI,3.62
PF/C,Dario Saric (17193184),Dario Saric,17193184,PF/C/F/UTIL,3200,PHO@BOS 04/22/2021 07:00PM ET,PHO,17.51
SG,JJ Redick (17193192),JJ Redick,17193192,SG/G/UTIL,3200,LAL@DAL 04/22/2021 09:30PM ET,DAL,13.30
C,Marc Gasol (17193201),Marc Gasol,17193201,C/UTIL,3200,LAL@DAL 04/22/2021 09:30PM ET,LAL,16.92
SF/PF,Wes Iwundu (17193188),Wes Iwundu,17193188,SF/PF/F/UTIL,3200,NO@ORL 04/22/2021 07:00PM ET,NO,6.96
PG,Chasson Randle (17193198),Chasson Randle,17193198,PG/G/UTIL,3200,NO@ORL 04/22/2021 07:00PM ET,ORL,11.37
SG/SF,Devin Vassell (17193179),Devin Vassell,17193179,SG/SF/F/G/UTIL,3200,DET@SA 04/22/2021 08:30PM ET,SA,12.25
PG,Jeff Teague (17193176),Jeff Teague,17193176,PG/G/UTIL,3200,PHI@MIL 04/22/2021 07:00PM ET,MIL,13.94
PF,Paul Reed (17193195),Paul Reed,17193195,PF/F/UTIL,3200,PHI@MIL 04/22/2021 07:00PM ET,PHI,6.52
SF/PF,Al-Farouq Aminu (17193172),Al-Farouq Aminu,17193172,SF/PF/F/UTIL,3200,CHA@CHI 04/22/2021 09:00PM ET,CHI,15.42
SG/SF,Torrey Craig (17193213),Torrey Craig,17193213,SG/SF/F/G/UTIL,3100,PHO@BOS 04/22/2021 07:00PM ET,PHO,12.01
PG/SG,Jevon Carter (17193218),Jevon Carter,17193218,PG/SG/G/UTIL,3100,PHO@BOS 04/22/2021 07:00PM ET,PHO,9.00
C,Gorgui Dieng (17193203),Gorgui Dieng,17193203,C/UTIL,3100,DET@SA 04/22/2021 08:30PM ET,SA,15.79
PG/SG,Tyrese Maxey (17193222),Tyrese Maxey,17193222,PG/SG/G/UTIL,3100,PHI@MIL 04/22/2021 07:00PM ET,PHI,12.45
SG/SF,Denzel Valentine (17193205),Denzel Valentine,17193205,SG/SF/F/G/UTIL,3100,CHA@CHI 04/22/2021 09:00PM ET,CHI,15.19
SF,Troy Brown Jr. (17193210),Troy Brown Jr.,17193210,SF/F/UTIL,3100,CHA@CHI 04/22/2021 09:00PM ET,CHI,10.85
C,Luke Kornet (17193226),Luke Kornet,17193226,C/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,8.23
PF,Semi Ojeleye (17193228),Semi Ojeleye,17193228,PF/F/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,10.22
C,Tacko Fall (17193231),Tacko Fall,17193231,C/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,8.18
PG/SG,Carsen Edwards (17193233),Carsen Edwards,17193233,PG/SG/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,6.72
SF/PF,Grant Williams (17193237),Grant Williams,17193237,SF/PF/F/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,11.24
PG,Tremont Waters (17193241),Tremont Waters,17193241,PG/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,8.02
SG,Aaron Nesmith (17193244),Aaron Nesmith,17193244,SG/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,7.40
SG/SF,Romeo Langford (17193247),Romeo Langford,17193247,SG/SF/F/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,BOS,8.06
SG/SF,E'Twaun Moore (17193336),E'Twaun Moore,17193336,SG/SF/F/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,PHO,9.92
PG/SG,Langston Galloway (17193341),Langston Galloway,17193341,PG/SG/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,PHO,7.80
PF/C,Frank Kaminsky (17193345),Frank Kaminsky,17193345,PF/C/F/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,PHO,14.65
SF,Abdel Nader (17193349),Abdel Nader,17193349,SF/F/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,PHO,12.65
PG,Ty-Shon Alexander (17193352),Ty-Shon Alexander,17193352,PG/G/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,PHO,1.75
C,Jalen Smith (17193355),Jalen Smith,17193355,C/UTIL,3000,PHO@BOS 04/22/2021 07:00PM ET,PHO,2.81
C,Boban Marjanovic (17193312),Boban Marjanovic,17193312,C/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,11.32
PG/SG,Trey Burke (17193314),Trey Burke,17193314,PG/SG/G/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,11.04
C,Willie Cauley-Stein (17193318),Willie Cauley-Stein,17193318,C/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,13.60
SF/PF,Tyler Bey (17193320),Tyler Bey,17193320,SF/PF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,2.70
SF,Nate Hinton (17193324),Nate Hinton,17193324,SF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,2.98
PG,Tyrell Terry (17193327),Tyrell Terry,17193327,PG/G/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,3.32
PF,Nicolo Melli (17193330),Nicolo Melli,17193330,PF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,7.79
PF,Josh Green (17193333),Josh Green,17193333,PF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,DAL,5.85
PF,Jared Dudley (17193408),Jared Dudley,17193408,PF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,LAL,3.75
SG/SF,Wesley Matthews (17193411),Wesley Matthews,17193411,SG/SF/F/G/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,LAL,10.16
SF/PF,Alfonzo McKinnie (17193416),Alfonzo McKinnie,17193416,SF/PF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,LAL,5.37
PF/C,Devontae Cacok (17193420),Devontae Cacok,17193420,PF/C/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,LAL,5.44
PF,Kostas Antetokounmpo (17193424),Kostas Antetokounmpo,17193424,PF/F/UTIL,3000,LAL@DAL 04/22/2021 09:30PM ET,LAL,3.16
PF,Robert Franks (17193252),Robert Franks,17193252,PF/F/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,ORL,9.56
PF/C,Donta Hall (17193255),Donta Hall,17193255,PF/C/F/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,ORL,14.08
PG,Devin Cannady (17193259),Devin Cannady,17193259,PG/G/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,ORL,4.92
PF,Jonathan Isaac (17193262),Jonathan Isaac,17193262,PF/F/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,ORL,0
PG,Markelle Fultz (17193265),Markelle Fultz,17193265,PG/G/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,ORL,26.66
SG,James Nunnally (17193357),James Nunnally,17193357,SG/G/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,NO,0
SF/PF,Wenyen Gabriel (17193360),Wenyen Gabriel,17193360,SF/PF/F/UTIL,3000,NO@ORL 04/22/2021 07:00PM ET,NO,3.44
SG,Cameron Reynolds (17193285),Cameron Reynolds,17193285,SG/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,SA,0.67
SF/PF,Keita Bates-Diop (17193288),Keita Bates-Diop,17193288,SF/PF/F/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,SA,5.28
C,Trey Lyles (17193292),Trey Lyles,17193292,C/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,SA,11.44
SG,Quinndary Weatherspoon (17193294),Quinndary Weatherspoon,17193294,SG/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,SA,2.72
PG,Tre Jones (17193297),Tre Jones,17193297,PG/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,SA,3.30
PF,Luka Samanic (17193300),Luka Samanic,17193300,PF/F/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,SA,7.32
SG/SF,Wayne Ellington (17193381),Wayne Ellington,17193381,SG/SF/F/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,DET,16.33
SG/SF,Rodney McGruder (17193386),Rodney McGruder,17193386,SG/SF/F/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,DET,10.16
PG,Dennis Smith Jr. (17193391),Dennis Smith Jr.,17193391,PG/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,DET,17.97
PF,Sekou Doumbouya (17193394),Sekou Doumbouya,17193394,PF/F/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,DET,8.57
SG,Deividas Sirvydis (17193397),Deividas Sirvydis,17193397,SG/G/UTIL,3000,DET@SA 04/22/2021 08:30PM ET,DET,2.32
SF/PF,P.J. Tucker (17193268),P.J. Tucker,17193268,SF/PF/F/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,MIL,13.97
SG,Axel Toupane (17193272),Axel Toupane,17193272,SG/G/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,MIL,4.75
C,Mamadi Diakite (17193275),Mamadi Diakite,17193275,C/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,MIL,7.48
