slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,1119,2,10,1,6,0,0,0,1,1,2,0,1,1,0.4
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1367,1,6,0,5,0,0,0,6,3,0,0,1,2,0.3
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,AWAY,HOUSTON ROCKETS,WIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
robinju01,Justin Robinson,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,LOSS,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,814,0,2,0,1,0,0,0,1,4,0,0,1,2,-0.1
edwarca01,Carsen Edwards,BOSTON CELTICS,AWAY,BROOKLYN NETS,LOSS,430,0,1,0,1,0,0,0,2,0,0,0,0,0,-0.1
mathega01,Garrison Mathews,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,WIN,170,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.1
hoardja01,Jaylen Hoard,OKLAHOMA CITY THUNDER,HOME,WASHINGTON WIZARDS,LOSS,81,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4
belljo01,Jordan Bell,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,WIN,65,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
cancavl01,Vlatko Čančar,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,128,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
nnajize01,Zeke Nnaji,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,128,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
jeffrda01,DaQuan Jeffries,HOUSTON ROCKETS,HOME,LOS ANGELES CLIPPERS,LOSS,802,0,3,0,1,0,0,1,2,0,0,0,0,1,-1.2
smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,OKLAHOMA CITY THUNDER,WIN,1049,0,6,0,3,0,0,0,1,2,1,1,1,2,-2.6
langfro01,Romeo Langford,BOSTON CELTICS,AWAY,BROOKLYN NETS,LOSS,1127,0,2,0,0,0,0,2,0,0,0,0,2,4,-3.6
