slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
johnsst04,Stanley Johnson,TORONTO RAPTORS,AWAY,CLEVELAND CAVALIERS,WIN,1173,2,4,0,2,2,2,1,2,2,3,2,1,1,9.7
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,1153,4,9,2,3,1,1,1,3,1,1,1,0,2,9.5
bazleda01,Darius Bazley,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,2141,7,12,3,4,0,0,1,8,5,1,0,9,2,9.2
harklma01,Maurice Harkless,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,1872,4,8,3,6,0,0,0,8,0,2,2,2,4,9.2
bembrde01,DeAndre' Bembry,TORONTO RAPTORS,AWAY,CLEVELAND CAVALIERS,WIN,1299,5,8,0,1,3,4,1,3,2,0,3,5,0,9.1
jeromty01,Ty Jerome,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1309,4,6,1,3,3,5,0,4,5,0,0,3,3,9.1
goberru01,Rudy Gobert,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,1891,2,2,0,0,2,4,3,8,1,1,2,2,3,9.0
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,WIN,1382,4,10,0,0,2,4,2,6,2,1,2,1,2,9.0
saricda01,Dario Šarić,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,WIN,1130,4,8,1,2,0,0,1,2,3,1,0,0,1,9.0
doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1368,4,9,0,2,3,3,3,0,1,2,2,2,5,8.5
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,WIN,1024,4,6,2,3,2,2,0,4,1,0,0,1,5,8.3
favorde01,Derrick Favors,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,989,3,4,0,0,0,0,4,3,0,1,1,0,4,8.2
claxtni01,Nicolas Claxton,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,897,2,3,0,0,3,4,0,5,1,0,1,0,1,7.8
miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1180,5,14,2,7,0,0,2,0,2,0,1,0,0,7.7
tateja01,Jae'Sean Tate,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1932,3,10,0,3,1,2,4,7,1,4,1,1,6,7.7
muldemy01,Mychal Mulder,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,682,4,7,1,4,1,2,0,0,1,1,0,0,1,7.6
dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1729,6,12,2,4,1,3,0,5,1,1,1,3,4,7.5
littlna01,Nassir Little,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,1435,5,5,1,1,0,0,0,0,0,0,0,1,4,6.9
onealro01,Royce O'Neale,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,2112,2,6,0,2,1,2,1,13,3,2,1,3,2,6.8
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,1308,2,5,0,0,0,0,3,3,3,0,1,0,1,6.7
bouchch01,Chris Boucher,TORONTO RAPTORS,AWAY,CLEVELAND CAVALIERS,WIN,1551,4,11,1,5,0,0,1,1,3,1,4,2,3,6.6
greenje02,Jeff Green,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,1544,2,3,0,1,2,2,0,3,2,0,0,0,1,6.6
barneha02,Harrison Barnes,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,2257,4,9,1,6,2,4,0,6,2,0,0,1,3,6.5
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1608,1,2,1,2,0,0,1,2,0,3,2,1,1,6.3
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,1984,5,13,2,4,1,1,0,1,3,0,1,2,2,6.2
gillan01,Anthony Gill,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,255,2,2,1,1,1,1,1,0,0,0,0,0,0,6.1
okafoja01,Jahlil Okafor,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,558,2,2,0,0,2,2,0,2,1,0,0,0,2,5.9
avdijde01,Deni Avdija,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,1877,2,6,2,4,3,4,0,6,2,0,0,1,4,5.8
bogdabo02,Bojan Bogdanović,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,1616,2,8,0,4,4,4,0,6,3,1,0,2,1,5.7
perryre01,Reggie Perry,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,322,1,2,0,1,2,2,2,2,0,2,0,1,1,5.6
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,WIN,1417,2,3,1,2,0,0,0,3,1,2,0,1,2,5.5
hoodro01,Rodney Hood,TORONTO RAPTORS,AWAY,CLEVELAND CAVALIERS,WIN,1054,2,5,2,4,0,0,0,4,2,0,1,1,1,5.2
jonesde02,Derrick Jones,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,1065,2,3,1,1,0,0,1,3,0,1,1,1,2,5.2
harrijo01,Joe Harris,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,1767,2,8,0,4,2,2,1,3,3,1,0,0,2,5.1
hoardja01,Jaylen Hoard,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1456,3,6,0,1,2,2,0,1,1,1,0,2,0,5.0
howardw01,Dwight Howard,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,882,1,3,0,0,1,2,4,9,0,0,2,2,2,5.0
hutchch01,Chandler Hutchison,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,783,2,3,0,0,1,2,0,1,2,0,0,0,0,5.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,2078,0,3,0,0,2,2,2,5,7,3,0,5,2,4.9
brownbr01,Bruce Brown,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,1615,1,2,0,0,3,5,1,6,2,0,1,1,5,4.8
princta02,Taurean Prince,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,1319,3,10,2,3,2,3,0,1,1,1,0,1,0,4.8
johnsal02,Alize Johnson,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,322,2,3,0,1,0,0,1,1,0,0,2,0,1,4.7
josepco01,Cory Joseph,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1829,2,7,0,0,0,1,0,3,8,0,1,0,5,4.7
lenal01,Alex Len,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,734,2,2,0,0,2,4,1,2,1,0,0,2,0,4.6
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,1575,1,3,0,1,0,0,3,2,3,0,1,0,3,4.6
brownmo01,Moses Brown,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1145,3,5,0,0,0,0,2,4,0,0,0,1,2,4.5
leesa01,Saben Lee,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,346,1,2,0,0,2,4,1,1,3,0,0,0,2,4.5
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1186,2,8,0,2,3,3,0,0,5,1,0,1,3,4.5
wisemja01,James Wiseman,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,367,3,5,0,0,0,2,0,1,0,1,0,0,0,4.2
kabenmf01,Mfiondu Kabengele,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,209,1,1,1,1,0,0,0,1,0,1,0,0,0,4.0
smithde03,Dennis Smith,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1133,1,5,0,3,2,2,0,0,3,2,0,1,1,3.6
diallha01,Hamidou Diallo,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1025,3,7,0,1,2,2,0,4,0,0,0,2,0,3.5
antetko01,Kostas Antetokounmpo,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,WIN,156,1,2,0,0,1,1,1,0,1,0,0,0,0,3.4
lopezro01,Robin Lopez,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,913,3,4,0,0,0,0,0,0,0,0,0,1,0,3.4
luwawti01,Timothé Luwawu-Cabarrot,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,543,3,6,1,4,0,0,2,0,0,0,0,2,0,3.4
reedpa01,Paul Reed,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,364,1,2,0,0,1,2,2,0,1,0,0,0,1,3.3
bradlav01,Avery Bradley,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1087,1,3,1,3,0,0,0,2,1,2,0,1,1,3.2
shamela01,Landry Shamet,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,1397,1,6,1,4,0,0,0,1,2,3,0,1,0,2.9
mykhasv01,Sviatoslav Mykhailiuk,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1244,3,7,0,2,0,0,0,0,1,0,0,0,1,2.6
craigto01,Torrey Craig,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,WIN,890,1,3,1,3,0,0,0,4,2,0,0,1,1,2.5
porteke02,Kevin Porter,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1996,4,13,1,6,0,0,1,4,4,1,0,4,2,2.4
jonesma05,Mason Jones,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,240,1,2,1,1,0,0,0,1,0,0,0,0,0,2.3
kaminfr01,Frank Kaminsky,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,WIN,255,0,1,0,0,2,2,0,1,1,0,0,0,0,2.3
martike04,Kenyon Martin,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,962,1,2,0,1,0,0,0,2,0,0,1,0,0,2.3
willike04,Kenrich Williams,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1238,2,4,0,1,0,0,0,1,1,0,0,0,2,2.2
tuckera01,Rayjon Tucker,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,364,1,1,0,0,0,0,0,2,1,0,0,1,0,2.0
osmande01,Cedi Osman,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,428,2,4,0,2,0,0,1,2,0,0,0,1,1,1.9
maledth01,Théo Maledon,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,1773,3,11,2,4,0,3,0,2,5,0,0,2,2,1.6
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,1902,1,3,1,2,0,0,0,1,0,2,1,2,2,1.5
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,1481,2,7,0,0,2,2,1,6,0,0,0,3,0,1.4
wrighde01,Delon Wright,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,532,0,0,0,0,0,0,1,0,1,0,0,0,0,1.4
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,990,2,3,0,1,0,0,0,2,0,0,0,2,0,1.3
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1245,1,5,0,1,2,4,1,1,0,0,1,0,2,1.0
baynear01,Aron Baynes,TORONTO RAPTORS,AWAY,CLEVELAND CAVALIERS,WIN,745,1,3,0,0,0,0,0,3,0,1,0,1,1,0.8
cacokde01,Devontae Cacok,LOS ANGELES LAKERS,AWAY,BROOKLYN NETS,WIN,156,0,0,0,0,0,0,0,1,0,0,1,0,1,0.6
gilesha01,Harry Giles,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,112,0,0,0,0,1,2,0,0,0,0,0,0,0,0.6
robinju01,Justin Robinson,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,328,0,0,0,0,1,2,0,0,0,0,0,0,0,0.6
wilsodj01,D.J. Wilson,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,559,1,5,1,1,0,0,1,1,0,0,0,0,1,0.5
winstca01,Cassius Winston,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,433,1,4,0,2,1,2,0,2,0,0,0,0,1,0.4
brownst02,Sterling Brown,HOUSTON ROCKETS,AWAY,GOLDEN STATE WARRIORS,LOSS,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
cookty01,Tyler Cook,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
paytoga02,Gary Payton,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
mathega01,Garrison Mathews,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,1619,1,6,1,6,0,0,0,5,2,0,0,1,3,-0.1
alexaty01,Ty-Shon Alexander,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,WIN,255,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
powelno01,Norman Powell,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,1944,2,10,1,5,4,4,0,3,1,0,2,5,3,-0.4
daviste02,Terence Davis,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,833,0,4,0,4,0,0,0,1,1,2,0,0,2,-0.6
ellebcj01,CJ Elleby,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,112,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
leeda03,Damion Lee,GOLDEN STATE WARRIORS,HOME,HOUSTON ROCKETS,WIN,1251,1,5,0,2,0,0,1,3,0,1,0,1,3,-0.7
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,112,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
smithja04,Jalen Smith,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,WIN,255,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
bongais01,Isaac Bonga,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,LOSS,255,0,2,0,1,0,0,0,1,1,0,0,0,1,-0.8
hayeski01,Killian Hayes,DETROIT PISTONS,AWAY,PORTLAND TRAIL BLAZERS,LOSS,991,0,3,0,0,2,2,0,3,1,1,1,4,0,-0.8
onimi01,Miye Oni,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,733,1,7,1,7,0,0,0,0,1,0,0,0,0,-0.8
chiozch01,Chris Chiozza,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,966,2,8,0,3,1,2,0,0,0,0,1,1,1,-0.9
metuch01,Chimezie Metu,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,512,1,4,0,1,1,2,2,2,0,0,0,2,3,-1.0
griffbl01,Blake Griffin,BROOKLYN NETS,HOME,LOS ANGELES LAKERS,LOSS,1002,0,3,0,0,2,2,0,0,2,0,1,2,3,-1.2
pokusal01,Aleksej Pokusevski,OKLAHOMA CITY THUNDER,HOME,PHILADELPHIA 76ERS,LOSS,508,0,2,0,1,0,0,0,3,1,0,0,1,2,-1.6
thomabr01,Brodric Thomas,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,171,0,2,0,1,0,0,0,0,1,0,0,1,0,-1.7
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,AWAY,OKLAHOMA CITY THUNDER,WIN,565,0,3,0,3,0,0,0,2,0,1,0,1,1,-1.9
holliro01,Rondae Hollis-Jefferson,PORTLAND TRAIL BLAZERS,HOME,DETROIT PISTONS,WIN,444,0,1,0,1,1,2,0,0,1,0,0,1,4,-2.0
stevela01,Lamar Stevens,CLEVELAND CAVALIERS,HOME,TORONTO RAPTORS,LOSS,523,0,1,0,0,0,0,0,1,0,1,0,2,2,-2.2
