slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,1648,3,7,0,2,4,6,1,1,2,0,0,1,5,4.9
kaminfr01,Frank Kaminsky,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,657,1,3,1,2,2,2,1,2,2,1,0,1,3,4.8
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1593,3,12,0,4,3,3,2,3,2,1,1,1,4,4.6
harrijo01,Joe Harris,BROOKLYN NETS,HOME,PHOENIX SUNS,WIN,2009,4,10,1,3,1,1,2,2,1,0,0,2,2,4.5
metuch01,Chimezie Metu,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1043,2,8,0,0,3,3,0,1,1,2,3,2,2,4.5
halldo01,Donta Hall,ORLANDO MAGIC,HOME,INDIANA PACERS,LOSS,143,2,2,0,0,0,0,1,1,0,0,0,0,0,4.4
rillegr01,Grant Riller,CHARLOTTE HORNETS,HOME,BOSTON CELTICS,WIN,106,2,2,1,1,0,0,0,0,0,0,0,0,0,4.4
goodwbr01,Brandon Goodwin,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,WIN,1094,1,4,0,2,1,2,0,3,5,0,0,0,1,4.2
brownbr01,Bruce Brown,BROOKLYN NETS,HOME,PHOENIX SUNS,WIN,607,1,2,0,0,2,2,0,1,0,1,0,0,1,3.9
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,481,1,3,1,2,2,2,0,2,0,0,0,0,0,3.9
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,WIN,2052,3,12,3,10,0,0,0,4,1,0,0,0,0,3.7
shamela01,Landry Shamet,BROOKLYN NETS,HOME,PHOENIX SUNS,WIN,1718,2,5,1,4,0,0,0,3,2,0,0,0,3,3.4
holliro01,Rondae Hollis-Jefferson,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,304,0,0,0,0,1,2,0,1,1,1,1,0,0,3.3
martike03,Kelan Martin,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,424,2,3,0,0,0,0,0,3,1,0,0,1,0,3.3
parkeja01,Jabari Parker,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,693,1,3,0,1,2,2,0,1,0,0,1,0,0,3.3
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1229,1,5,1,3,1,2,1,4,1,1,1,1,2,3.0
nancela02,Larry Nance,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,1351,2,7,0,3,1,2,1,6,5,0,0,2,4,2.9
thomptr01,Tristan Thompson,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,1540,2,4,0,0,1,2,1,3,1,0,0,2,0,2.9
winslju01,Justise Winslow,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1056,3,7,0,1,0,0,0,3,2,2,0,3,2,2.8
langfro01,Romeo Langford,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,205,1,1,1,1,0,0,0,0,0,0,0,0,0,2.7
mcdanja01,Jalen McDaniels,CHARLOTTE HORNETS,HOME,BOSTON CELTICS,WIN,1145,2,8,0,3,0,0,0,1,2,2,1,1,0,2.6
mccontj01,T.J. McConnell,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,1229,1,6,0,2,0,0,0,3,7,1,1,2,3,2.5
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,1063,2,5,1,3,0,0,0,1,1,0,1,0,4,2.4
tillmxa01,Xavier Tillman,MEMPHIS GRIZZLIES,AWAY,PORTLAND TRAIL BLAZERS,WIN,1068,1,1,0,0,0,0,0,4,0,0,1,1,1,2.2
harklma01,Maurice Harkless,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1860,3,8,0,4,1,1,0,3,1,1,0,2,3,2.0
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,2257,0,7,0,4,2,2,3,5,2,1,0,0,3,1.9
gillan01,Anthony Gill,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,WIN,839,2,4,1,3,0,0,0,1,1,0,0,1,3,1.8
stanlca01,Cassius Stanley,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,223,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
jamesmi02,Mike James,BROOKLYN NETS,HOME,PHOENIX SUNS,WIN,399,0,1,0,1,2,4,0,1,1,1,0,1,0,1.5
guyky01,Kyle Guy,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,219,1,2,0,1,1,1,0,1,0,0,0,1,0,1.3
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,LOSS,1394,2,5,1,3,0,0,0,0,1,0,0,1,2,1.2
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,LOSS,1803,2,7,0,3,1,1,1,5,0,1,1,2,4,1.2
lenal01,Alex Len,WASHINGTON WIZARDS,HOME,CLEVELAND CAVALIERS,WIN,620,1,1,0,0,0,0,0,2,1,0,0,1,2,1.2
wadede01,Dean Wade,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,369,0,1,0,1,0,0,1,1,1,0,0,0,0,1.0
pritcpa01,Payton Pritchard,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,934,0,3,0,2,2,2,0,2,1,0,0,0,1,0.8
careyve01,Vernon Carey,CHARLOTTE HORNETS,HOME,BOSTON CELTICS,WIN,106,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7
harriga01,Gary Harris,ORLANDO MAGIC,HOME,INDIANA PACERS,LOSS,1927,2,14,0,5,2,2,1,2,3,1,0,0,2,0.6
hillso01,Solomon Hill,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,WIN,2033,1,8,0,4,0,0,1,11,1,0,0,0,3,0.3
martica02,Caleb Martin,CHARLOTTE HORNETS,HOME,BOSTON CELTICS,WIN,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
brimaam01,Amida Brimah,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,307,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
edwarca01,Carsen Edwards,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,205,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0
kornelu01,Luke Kornet,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,LOSS,250,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.1
harteis01,Isaiah Hartenstein,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,820,2,4,0,0,0,0,0,1,1,0,0,2,3,-0.2
cannade01,Devin Cannady,ORLANDO MAGIC,HOME,INDIANA PACERS,LOSS,54,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
thomabr01,Brodric Thomas,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,308,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
randlch01,Chasson Randle,ORLANDO MAGIC,HOME,INDIANA PACERS,LOSS,1277,1,7,0,4,2,4,0,4,2,0,0,2,0,-0.7
richani01,Nick Richards,CHARLOTTE HORNETS,HOME,BOSTON CELTICS,WIN,106,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
smithja04,Jalen Smith,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,60,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
stevela01,Lamar Stevens,CLEVELAND CAVALIERS,AWAY,WASHINGTON WIZARDS,LOSS,516,0,0,0,0,0,0,0,0,1,0,0,1,1,-0.7
teaguje01,Jeff Teague,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,LOSS,776,0,2,0,2,0,0,0,2,2,0,0,1,1,-0.8
holidaa01,Aaron Holiday,INDIANA PACERS,AWAY,ORLANDO MAGIC,WIN,143,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
jonesda03,Damian Jones,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,503,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
watertr01,Tremont Waters,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,205,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
jonesde02,Derrick Jones,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,288,0,2,0,1,0,0,0,0,0,0,1,0,1,-1.1
littlna01,Nassir Little,PORTLAND TRAIL BLAZERS,HOME,MEMPHIS GRIZZLIES,LOSS,490,0,1,0,0,0,0,0,2,0,0,0,0,3,-1.3
fournev01,Evan Fournier,BOSTON CELTICS,AWAY,CHARLOTTE HORNETS,LOSS,1188,0,3,0,2,0,0,0,3,1,0,0,1,1,-1.9
okongon01,Onyeka Okongwu,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,WIN,580,0,3,0,0,0,0,1,0,0,0,0,0,2,-2.2
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,LOSS,862,0,5,0,4,0,0,0,1,0,1,0,0,1,-2.6
carteje01,Jevon Carter,PHOENIX SUNS,AWAY,BROOKLYN NETS,LOSS,634,1,7,1,7,0,0,0,0,0,0,0,1,3,-3.7
