slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,2257,13,26,2,6,1,2,0,2,6,1,1,2,1,19.7
cartewe01,Wendell Carter,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1893,8,12,1,1,3,4,4,5,1,0,1,0,2,19.3
goberru01,Rudy Gobert,UTAH JAZZ,HOME,INDIANA PACERS,WIN,2256,6,7,0,0,1,4,5,18,1,1,4,2,4,19.1
marshna01,Naji Marshall,NEW ORLEANS PELICANS,AWAY,WASHINGTON WIZARDS,LOSS,2002,4,10,2,5,6,6,1,10,6,2,0,1,2,18.7
arizatr01,Trevor Ariza,MIAMI HEAT,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2212,8,14,5,7,0,0,3,4,3,1,2,2,4,18.6
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1868,7,9,1,2,1,1,0,7,5,0,0,0,1,17.7
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,DALLAS MAVERICKS,WIN,2766,9,18,3,6,3,5,3,5,2,1,0,1,4,17.6
bogdabo02,Bojan Bogdanović,UTAH JAZZ,HOME,INDIANA PACERS,WIN,1986,9,16,2,6,4,4,1,2,1,1,0,2,0,17.4
dortlu01,Luguentz Dort,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,1930,9,20,3,8,5,8,1,5,2,3,1,3,4,17.1
portemi01,Michael Porter,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1868,7,13,4,7,3,4,0,5,1,1,0,0,1,17.1
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1808,8,11,0,0,1,1,6,2,1,0,3,2,3,16.9
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1072,7,7,0,0,1,1,2,2,1,2,0,0,2,16.8
leverca01,Caris LeVert,INDIANA PACERS,AWAY,UTAH JAZZ,LOSS,2031,10,24,3,10,1,1,3,4,2,2,1,1,2,16.8
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1617,7,11,2,4,5,5,0,6,2,0,1,2,3,16.8
porzikr01,Kristaps Porziņģis,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,2282,8,20,2,8,5,5,3,9,1,1,2,3,1,16.7
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1536,8,14,4,4,4,7,0,5,5,0,1,3,6,16.5
careyve01,Vernon Carey,CHARLOTTE HORNETS,AWAY,BROOKLYN NETS,LOSS,2094,9,14,1,2,2,2,0,6,1,0,1,0,5,16.0
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,WIN,2309,6,15,5,12,1,1,0,3,4,3,0,0,2,15.8
greenda02,Danny Green,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,WIN,2159,3,10,3,9,2,2,4,3,3,4,2,0,2,15.6
powelno01,Norman Powell,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,2297,8,17,2,6,4,4,0,2,4,1,1,2,2,15.6
anthoco01,Cole Anthony,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1746,6,12,3,5,4,5,1,6,5,0,0,2,3,15.4
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,1792,5,10,4,8,2,2,0,2,2,2,1,0,1,15.3
richajo01,Josh Richardson,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,1996,6,12,2,5,0,0,2,2,4,2,2,0,4,14.6
greenja01,JaMychal Green,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1319,6,8,0,1,1,1,4,3,1,1,0,0,2,14.4
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,NEW ORLEANS PELICANS,WIN,2545,10,29,0,9,10,11,1,3,6,0,0,4,2,14.3
adamsst01,Steven Adams,NEW ORLEANS PELICANS,AWAY,WASHINGTON WIZARDS,LOSS,1779,1,1,0,0,4,4,2,10,4,0,2,0,1,13.9
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1949,5,10,2,5,5,5,0,3,4,2,0,3,2,13.9
tillmxa01,Xavier Tillman,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1012,4,6,2,4,4,4,0,2,0,2,1,0,2,13.9
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1996,7,8,0,0,3,5,0,4,4,0,0,2,4,13.8
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,942,4,7,2,3,0,0,0,0,7,2,0,0,0,13.6
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1334,6,12,0,3,4,5,4,3,2,0,0,0,3,13.5
gaffoda01,Daniel Gafford,WASHINGTON WIZARDS,HOME,NEW ORLEANS PELICANS,WIN,1557,7,11,0,0,4,6,0,7,0,0,4,2,5,13.2
kanteen01,Enes Kanter,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,1546,3,5,0,0,4,4,3,10,3,0,0,1,2,13.1
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,DALLAS MAVERICKS,WIN,1485,7,13,1,2,0,0,0,1,5,1,0,0,1,13.1
youngth01,Thaddeus Young,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,1324,8,15,1,1,0,0,5,1,4,0,0,2,3,13.1
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,WIN,2186,5,9,0,0,2,5,2,7,6,2,2,3,4,13.0
pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,LOSS,840,6,8,5,7,1,2,0,0,0,1,1,2,3,12.9
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,INDIANA PACERS,WIN,1267,7,15,3,7,5,5,1,3,2,0,1,5,1,12.6
vandeja01,Jarred Vanderbilt,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1295,3,4,0,0,3,6,5,9,1,2,1,2,3,12.6
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,1458,6,11,2,6,2,2,0,2,2,0,0,0,1,12.3
shamela01,Landry Shamet,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1278,7,14,6,11,0,0,0,0,1,1,0,2,1,12.3
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1479,2,8,0,5,2,2,2,9,7,1,2,0,1,12.2
hayeski01,Killian Hayes,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,1605,3,10,1,2,2,2,0,4,7,5,1,2,2,12.2
bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1873,3,6,0,1,5,5,2,5,2,0,2,0,4,12.1
covinro01,Robert Covington,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,1933,3,5,2,3,0,0,1,5,2,3,1,1,1,11.6
hernaju01,Juan Hernangómez,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1358,6,10,2,6,0,0,1,5,2,0,0,1,1,11.6
clarkjo01,Jordan Clarkson,UTAH JAZZ,HOME,INDIANA PACERS,WIN,1634,7,17,2,8,2,3,0,5,2,1,0,1,0,11.4
murrade01,Dejounte Murray,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1988,5,13,2,4,1,2,1,10,10,1,0,5,2,11.4
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1356,5,10,3,5,2,4,0,1,3,3,0,3,1,11.2
griffbl01,Blake Griffin,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1244,3,5,1,1,3,4,1,4,3,2,1,2,2,11.2
moranja01,Ja Morant,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1938,5,11,1,3,4,6,1,6,5,0,0,3,1,11.1
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,2353,8,20,2,12,0,0,1,6,2,1,1,1,2,11.0
bradlto01,Tony Bradley,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,1351,4,6,0,0,3,3,2,5,1,2,2,4,1,11.0
brownmo01,Moses Brown,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,1455,5,9,0,0,2,3,4,4,0,0,2,1,2,10.9
jacksfr01,Frank Jackson,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,1410,5,10,3,6,5,8,2,3,0,0,0,2,4,10.5
johnsst04,Stanley Johnson,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1245,5,8,3,5,0,0,1,5,2,1,1,3,3,10.5
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,2082,5,12,3,6,0,0,2,5,1,1,0,0,2,10.4
bazleda01,Darius Bazley,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,2016,7,18,1,10,4,4,0,7,2,1,0,3,1,10.3
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1966,4,9,3,8,0,0,0,1,4,2,1,1,2,10.3
whitede01,Derrick White,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1948,4,11,3,5,2,2,1,2,2,0,3,1,1,10.3
lambje01,Jeremy Lamb,INDIANA PACERS,AWAY,UTAH JAZZ,LOSS,1519,5,10,2,4,0,0,2,3,1,2,0,1,2,10.2
brogdma01,Malcolm Brogdon,INDIANA PACERS,AWAY,UTAH JAZZ,LOSS,2135,7,19,2,7,0,1,4,2,4,0,0,0,3,10.1
noelne01,Nerlens Noel,NEW YORK KNICKS,AWAY,DALLAS MAVERICKS,WIN,1885,1,1,0,0,4,4,5,5,1,0,3,1,6,10.1
bitadgo01,Goga Bitadze,INDIANA PACERS,AWAY,UTAH JAZZ,LOSS,745,4,6,3,4,2,2,1,3,0,1,0,2,3,9.8
bacondw01,Dwayne Bacon,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1033,6,9,0,0,0,0,0,3,1,0,0,0,0,9.7
rondora01,Rajon Rondo,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,LOSS,1574,4,7,2,3,0,0,0,4,8,0,0,3,2,9.7
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1820,5,13,2,6,0,0,0,4,5,1,0,1,0,9.6
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,AWAY,WASHINGTON WIZARDS,LOSS,1228,4,9,0,0,0,0,5,5,1,1,1,0,3,9.5
mccontj01,T.J. McConnell,INDIANA PACERS,AWAY,UTAH JAZZ,LOSS,1353,2,4,0,0,0,0,0,3,8,3,0,2,0,9.5
onealro01,Royce O'Neale,UTAH JAZZ,HOME,INDIANA PACERS,WIN,2012,2,4,1,2,2,2,2,6,3,1,0,1,2,9.5
okekech01,Chuma Okeke,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1549,5,10,2,4,2,4,0,2,3,1,0,2,1,9.5
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1424,4,8,3,6,0,0,0,0,5,2,0,3,0,9.5
lenal01,Alex Len,WASHINGTON WIZARDS,HOME,NEW ORLEANS PELICANS,WIN,938,4,5,0,0,0,0,1,4,0,0,2,0,0,9.4
brownbr01,Bruce Brown,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1273,4,7,0,0,1,1,1,3,6,1,0,2,3,9.3
irvinky01,Kyrie Irving,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1975,5,11,2,7,0,0,0,4,6,3,0,5,1,9.3
johnske04,Keldon Johnson,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1485,4,8,0,1,0,0,3,8,0,2,0,0,3,9.3
greenje02,Jeff Green,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1706,4,11,1,2,1,1,1,1,5,0,1,0,0,9.1
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,LOSS,2103,5,10,2,5,3,5,1,2,2,1,0,2,5,8.9
millspa01,Paul Millsap,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,999,4,10,0,1,3,3,4,6,0,0,1,2,1,8.5
conlemi01,Mike Conley,UTAH JAZZ,HOME,INDIANA PACERS,WIN,1929,3,9,1,3,3,4,0,0,10,1,1,4,2,8.4
konchjo01,John Konchar,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,984,3,4,0,0,2,2,0,3,0,1,0,0,0,8.3
gayru01,Rudy Gay,SAN ANTONIO SPURS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1304,4,9,1,4,0,0,0,5,1,0,2,0,0,7.9
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1525,3,4,1,2,3,4,0,4,2,0,0,2,2,7.8
smithis01,Ish Smith,WASHINGTON WIZARDS,HOME,NEW ORLEANS PELICANS,WIN,877,3,3,0,0,0,0,0,2,3,1,0,1,0,7.8
woodch01,Christian Wood,HOUSTON ROCKETS,HOME,DENVER NUGGETS,LOSS,1461,5,10,2,4,3,5,0,3,1,0,0,1,5,7.8
martico01,Cody Martin,CHARLOTTE HORNETS,AWAY,BROOKLYN NETS,LOSS,2102,2,6,0,1,2,3,3,2,5,2,1,3,1,7.7
mcdanja01,Jalen McDaniels,CHARLOTTE HORNETS,AWAY,BROOKLYN NETS,LOSS,1924,3,8,1,4,5,6,1,1,1,4,0,4,3,7.7
robyis01,Isaiah Roby,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,1331,4,9,1,3,0,0,2,2,2,0,2,1,1,7.7
jordade01,DeAndre Jordan,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1039,4,4,0,0,0,0,0,5,0,0,1,1,1,7.6
redicjj01,J.J. Redick,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,1036,3,6,2,4,1,2,1,3,0,1,0,0,2,7.4
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1585,3,9,3,7,2,4,0,3,3,0,0,0,2,7.3
inglejo01,Joe Ingles,UTAH JAZZ,HOME,INDIANA PACERS,WIN,1561,4,8,3,7,0,0,0,6,3,0,0,2,4,7.3
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,WIN,947,4,7,1,2,0,0,0,1,3,0,0,1,0,7.1
gordoaa01,Aaron Gordon,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1305,3,6,0,2,2,2,1,1,2,1,0,1,1,7.0
martica02,Caleb Martin,CHARLOTTE HORNETS,AWAY,BROOKLYN NETS,LOSS,1820,3,10,1,5,3,3,1,4,1,1,0,0,2,7.0
browntr01,Troy Brown,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,1115,5,5,0,0,1,1,0,1,0,0,0,2,3,6.6
campafa01,Facundo Campazzo,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1549,2,5,2,4,1,2,1,1,3,1,0,1,1,6.6
morrimo01,Monte Morris,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1133,2,6,0,2,2,2,0,1,2,2,1,0,1,6.6
birchkh01,Khem Birch,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1573,3,7,0,1,1,2,2,4,0,1,3,1,3,6.4
cancavl01,Vlatko Čančar,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,256,1,2,0,0,2,2,1,1,2,1,0,0,0,6.4
gillefr01,Freddie Gillespie,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1307,5,8,0,0,0,0,1,6,0,0,0,1,4,6.3
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,LOSS,2240,4,13,4,7,1,2,0,4,4,0,0,2,2,6.3
templga01,Garrett Temple,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,1495,2,4,1,3,0,0,0,1,4,2,0,1,2,6.3
anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,1473,5,12,1,4,2,2,1,2,1,0,0,2,1,6.2
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1403,3,6,2,3,0,0,1,3,2,0,0,1,2,6.2
johnsja01,James Johnson,NEW ORLEANS PELICANS,AWAY,WASHINGTON WIZARDS,LOSS,1540,5,9,0,2,1,2,0,2,3,0,0,2,2,6.2
tilliki02,Killian Tillie,MEMPHIS GRIZZLIES,AWAY,CHICAGO BULLS,WIN,1371,2,7,2,6,0,0,1,2,2,2,1,0,3,6.1
bradlav01,Avery Bradley,HOUSTON ROCKETS,HOME,DENVER NUGGETS,LOSS,1307,2,7,2,6,0,0,0,2,2,2,0,0,0,5.9
flynnma01,Malachi Flynn,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,2051,3,12,0,4,0,0,1,2,8,2,0,1,2,5.9
netora01,Raul Neto,WASHINGTON WIZARDS,HOME,NEW ORLEANS PELICANS,WIN,1263,2,2,0,0,2,2,0,4,0,1,0,1,2,5.8
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,HOME,LOS ANGELES CLIPPERS,WIN,1389,2,4,1,3,0,2,0,3,0,2,1,0,0,5.8
bartowi01,Will Barton,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1778,3,10,1,6,5,6,0,1,2,1,0,2,2,5.7
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,AWAY,WASHINGTON WIZARDS,LOSS,2013,2,6,0,2,4,4,0,5,1,1,1,2,2,5.7
claxtni01,Nicolas Claxton,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,1397,0,1,0,1,0,0,1,8,2,2,1,0,2,5.7
willizi01,Zion Williamson,NEW ORLEANS PELICANS,AWAY,WASHINGTON WIZARDS,LOSS,1877,9,18,0,0,3,6,2,4,0,1,1,7,6,5.7
bullore01,Reggie Bullock,NEW YORK KNICKS,AWAY,DALLAS MAVERICKS,WIN,2443,4,10,2,6,1,1,0,5,1,1,0,2,3,5.6
leesa01,Saben Lee,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,1275,0,3,0,2,2,2,1,1,4,3,1,2,0,5.4
valende01,Denzel Valentine,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,1027,4,7,3,6,0,0,0,0,1,0,1,3,2,5.3
wilsodj01,D.J. Wilson,HOUSTON ROCKETS,HOME,DENVER NUGGETS,LOSS,1011,3,7,1,4,1,4,0,2,0,2,0,0,1,5.3
klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,NEW YORK KNICKS,LOSS,1672,2,5,2,5,0,0,0,1,2,1,2,1,3,5.2
jeromty01,Ty Jerome,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,1134,3,8,1,4,2,2,0,2,3,0,0,1,3,5.1
paytoel01,Elfrid Payton,NEW YORK KNICKS,AWAY,DALLAS MAVERICKS,WIN,1395,3,8,0,0,0,0,1,6,6,0,0,2,3,5.1
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,AWAY,SAN ANTONIO SPURS,WIN,1334,4,11,0,0,1,2,2,4,4,0,1,3,2,4.8
harriga01,Gary Harris,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1617,0,7,0,2,7,8,0,1,4,2,1,2,2,4.7
mykhasv01,Sviatoslav Mykhailiuk,OKLAHOMA CITY THUNDER,AWAY,DETROIT PISTONS,LOSS,1253,4,9,0,3,1,2,0,3,0,1,1,1,2,4.7
willipa01,Patrick Williams,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,1791,3,8,0,1,0,0,0,6,1,1,0,0,1,4.7
rosste01,Terrence Ross,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1311,3,5,0,0,0,1,0,2,2,0,1,1,1,4.6
martike04,Kenyon Martin,HOUSTON ROCKETS,HOME,DENVER NUGGETS,LOSS,1376,2,8,0,2,0,0,4,3,2,1,0,0,2,4.5
niangge01,Georges Niang,UTAH JAZZ,HOME,INDIANA PACERS,WIN,894,3,8,3,7,0,0,0,5,0,0,0,0,4,4.5
hoodro01,Rodney Hood,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1027,2,6,1,3,2,2,0,0,1,0,0,0,0,4.3
hamptrj01,R.J. Hampton,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,1146,3,8,0,2,1,2,1,3,1,1,0,1,1,4.1
johnsal02,Alize Johnson,BROOKLYN NETS,HOME,CHARLOTTE HORNETS,WIN,140,2,3,0,0,0,0,2,0,0,0,0,0,0,4.1
brissos01,Oshae Brissett,INDIANA PACERS,AWAY,UTAH JAZZ,LOSS,565,1,1,0,0,2,2,0,0,0,0,1,0,1,4.0
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,876,2,4,0,1,0,0,1,3,1,0,0,0,1,3.9
batumni01,Nicolas Batum,LOS ANGELES CLIPPERS,AWAY,PHILADELPHIA 76ERS,LOSS,1822,1,6,1,3,0,0,1,7,3,1,0,0,3,3.9
doziepj01,PJ Dozier,DENVER NUGGETS,AWAY,HOUSTON ROCKETS,WIN,1435,5,14,1,6,0,0,1,3,2,0,0,2,1,3.8
cookty01,Tyler Cook,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,1251,3,7,0,0,2,4,2,4,0,0,0,2,1,3.7
halldo01,Donta Hall,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,987,0,0,0,0,1,2,0,1,3,1,1,1,0,3.7
okafoja01,Jahlil Okafor,DETROIT PISTONS,HOME,OKLAHOMA CITY THUNDER,WIN,977,1,3,1,2,0,0,0,0,2,1,1,0,2,3.6
strusma01,Max Strus,MIAMI HEAT,AWAY,MINNESOTA TIMBERWOLVES,LOSS,452,1,2,1,2,0,0,0,0,2,1,0,0,2,3.6
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,ORLANDO MAGIC,WIN,1403,3,11,0,6,0,0,0,1,6,1,2,2,2,3.6
rillegr01,Grant Riller,CHARLOTTE HORNETS,AWAY,BROOKLYN NETS,LOSS,140,1,1,1,1,0,0,0,0,1,0,0,0,0,3.4
theisda01,Daniel Theis,CHICAGO BULLS,HOME,MEMPHIS GRIZZLIES,LOSS,1224,3,6,0,1,1,3,0,3,3,0,0,2,2,3.4
frankro01,Robert Franks,ORLANDO MAGIC,AWAY,TORONTO RAPTORS,LOSS,118,1,1,0,0,2,2,0,0,0,0,0,0,1,3.3
