Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Ivica Zubac (16991833),Ivica Zubac,16991833,C/UTIL,5000,HOU@LAC 04/09/2021 10:00PM ET,LAC,21.65
SF/PF,Deni Avdija (16991877),Deni Avdija,16991877,SF/PF/F/UTIL,4900,WAS@GS 04/09/2021 10:00PM ET,WAS,16.41
C,James Wiseman (16991872),James Wiseman,16991872,C/UTIL,4800,WAS@GS 04/09/2021 10:00PM ET,GS,21.84
SF/PF,Marcus Morris Sr. (16991714),Marcus Morris Sr.,16991714,SF/PF/F/UTIL,4800,HOU@LAC 04/09/2021 10:00PM ET,LAC,21.30
C,Alex Len (16991757),Alex Len,16991757,C/UTIL,4600,WAS@GS 04/09/2021 10:00PM ET,WAS,14.92
PF/C,Thomas Bryant (16991829),Thomas Bryant,16991829,PF/C/F/UTIL,4600,WAS@GS 04/09/2021 10:00PM ET,WAS,26.62
PG/SG,Terance Mann (16991805),Terance Mann,16991805,PG/SG/G/UTIL,4600,HOU@LAC 04/09/2021 10:00PM ET,LAC,14.17
PG/SG,Reggie Jackson (16991706),Reggie Jackson,16991706,PG/SG/G/UTIL,4500,HOU@LAC 04/09/2021 10:00PM ET,LAC,18.94
SF/PF,Nicolas Batum (16991699),Nicolas Batum,16991699,SF/PF/F/UTIL,4400,HOU@LAC 04/09/2021 10:00PM ET,LAC,21.49
SG/SF,Sterling Brown (16991767),Sterling Brown,16991767,SG/SF/F/G/UTIL,4400,HOU@LAC 04/09/2021 10:00PM ET,HOU,18.54
SF/PF,Davis Bertans (16991738),Davis Bertans,16991738,SF/PF/F/UTIL,4300,WAS@GS 04/09/2021 10:00PM ET,WAS,19.05
C,Serge Ibaka (16991697),Serge Ibaka,16991697,C/UTIL,4200,HOU@LAC 04/09/2021 10:00PM ET,LAC,24.86
C,Robin Lopez (16991679),Robin Lopez,16991679,C/UTIL,4100,WAS@GS 04/09/2021 10:00PM ET,WAS,16.54
PG/SG,Raul Neto (16991763),Raul Neto,16991763,PG/SG/G/UTIL,3900,WAS@GS 04/09/2021 10:00PM ET,WAS,16.76
PG,Patrick Beverley (16991681),Patrick Beverley,16991681,PG/G/UTIL,3900,HOU@LAC 04/09/2021 10:00PM ET,LAC,19.28
PG,Ish Smith (16991676),Ish Smith,16991676,PG/G/UTIL,3800,WAS@GS 04/09/2021 10:00PM ET,WAS,18.14
SG/SF,Avery Bradley (16991729),Avery Bradley,16991729,SG/SF/F/G/UTIL,3700,HOU@LAC 04/09/2021 10:00PM ET,HOU,14.67
PF,KJ Martin Jr. (16991881),KJ Martin Jr.,16991881,PF/F/UTIL,3600,HOU@LAC 04/09/2021 10:00PM ET,HOU,16.5
PG,Nico Mannion (16991874),Nico Mannion,16991874,PG/G/UTIL,3500,WAS@GS 04/09/2021 10:00PM ET,GS,12.60
PG,D.J. Augustin (16991670),D.J. Augustin,16991670,PG/G/UTIL,3500,HOU@LAC 04/09/2021 10:00PM ET,HOU,15.72
SG/SF,Damion Lee (16991752),Damion Lee,16991752,SG/SF/F/G/UTIL,3300,WAS@GS 04/09/2021 10:00PM ET,GS,14.10
SG/SF,Luke Kennard (16991809),Luke Kennard,16991809,SG/SF/F/G/UTIL,3300,HOU@LAC 04/09/2021 10:00PM ET,LAC,15
SF,Kent Bazemore (16991694),Kent Bazemore,16991694,SF/F/UTIL,3200,WAS@GS 04/09/2021 10:00PM ET,GS,14.44
SG/SF,Garrison Mathews (16991814),Garrison Mathews,16991814,SG/SF/F/G/UTIL,3200,WAS@GS 04/09/2021 10:00PM ET,WAS,11.23
C,Kevon Looney (16991796),Kevon Looney,16991796,C/UTIL,3100,WAS@GS 04/09/2021 10:00PM ET,GS,12.87
PG,Rajon Rondo (16991667),Rajon Rondo,16991667,PG/G/UTIL,3100,HOU@LAC 04/09/2021 10:00PM ET,LAC,13.36
SF,Klay Thompson (16991703),Klay Thompson,16991703,SF/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,GS,0
PF/C,Juan Toscano-Anderson (16991742),Juan Toscano-Anderson,16991742,PF/C/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,GS,14.24
PF,Anthony Gill (16991746),Anthony Gill,16991746,PF/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,WAS,3.94
PF/C,Eric Paschall (16991798),Eric Paschall,16991798,PF/C/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,GS,16.06
SF,Chandler Hutchison (16991802),Chandler Hutchison,16991802,SF/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,WAS,9.04
PG/SG,Mychal Mulder (16991819),Mychal Mulder,16991819,PG/SG/G/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,GS,6.51
SG,Jerome Robinson (16991823),Jerome Robinson,16991823,SG/G/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,WAS,11.76
PG,Cassius Winston (16991849),Cassius Winston,16991849,PG/G/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,WAS,4.41
C,Daniel Gafford (16991852),Daniel Gafford,16991852,C/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,WAS,12.98
SF/PF,Isaac Bonga (16991858),Isaac Bonga,16991858,SF/PF/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,WAS,6.17
PF/C,Alen Smailagic (16991868),Alen Smailagic,16991868,PF/C/F/UTIL,3000,WAS@GS 04/09/2021 10:00PM ET,GS,3.55
PF/C,Patrick Patterson (16991687),Patrick Patterson,16991687,PF/C/F/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,LAC,9.64
SG,David Nwaba (16991774),David Nwaba,16991774,SG/G/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,HOU,19.12
PG,Dante Exum (16991782),Dante Exum,16991782,PG/G/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,HOU,12.21
C,D.J. Wilson (16991789),D.J. Wilson,16991789,C/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,HOU,9.83
SG,DaQuan Jeffries (16991826),DaQuan Jeffries,16991826,SG/G/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,HOU,7.26
PG,Armoni Brooks (16991835),Armoni Brooks,16991835,PG/G/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,HOU,0
PG/SG,Amir Coffey (16991838),Amir Coffey,16991838,PG/SG/G/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,LAC,5.01
SF/PF,Anthony Lamb (16991842),Anthony Lamb,16991842,SF/PF/F/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,HOU,7.06
C,Daniel Oturu (16991862),Daniel Oturu,16991862,C/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,LAC,3.51
SG,Jay Scrubb (16991884),Jay Scrubb,16991884,SG/G/UTIL,3000,HOU@LAC 04/09/2021 10:00PM ET,LAC,0
