Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
57454-16178,SF,Maurice,Maurice Harkless,Harkless,9.852174178413723,23,3600,MIN@SAC,SAC,MIN,,,,,,SF
57454-145312,PF,Vernon,Vernon Carey,Carey,4.950000127156575,12,3600,CHA@NY,CHA,NY,,,,,,PF
57454-80805,PG,Markelle,Markelle Fultz,Fultz,26.1875,8,3600,ORL@ATL,ORL,ATL,O,Knee,,,,PG
57454-15542,SG,Spencer,Spencer Dinwiddie,Dinwiddie,17.6999994913737,3,3600,BKN@NO,BKN,NO,O,Knee,,,,SG
57454-84709,C,Mitchell,Mitchell Robinson,Robinson,25.73871046496976,31,3600,CHA@NY,NY,CHA,O,Foot,,,,C
57454-9455,PG,Rajon,Rajon Rondo,Rondo,13.67714320591518,35,3600,LAC@POR,LAC,POR,,,,,,PG
57454-96763,PG,Brandon,Brandon Goodwin,Goodwin,9.302631578947368,38,3600,ORL@ATL,ATL,ORL,,,,,,PG
57454-66046,SG,Luke,Luke Kennard,Kennard,14.524528071565449,53,3600,LAC@POR,LAC,POR,,,,,,SG
57454-110340,PF,Jaxson,Jaxson Hayes,Hayes,13.646666124131944,45,3500,BKN@NO,NO,BKN,,,,,,PF
57454-96775,PF,Norvel,Norvel Pelle,Pelle,7.185714176722935,7,3500,CHA@NY,NY,CHA,,,,,,PF
57454-110343,SF,Nassir,Nassir Little,Little,10.072973302892736,37,3500,LAC@POR,POR,LAC,,,,,,SF
57454-85521,SG,Theo,Theo Pinson,Pinson,0.3500000068119594,14,3500,CHA@NY,NY,CHA,,,,,,SG
57454-110358,SG,Kyle,Kyle Guy,Guy,5.76818188753995,22,3500,MIN@SAC,SAC,MIN,,,,,,SG
57454-117274,PF,Chris,Chris Silva,Silva,5.814285823277065,14,3500,MIN@SAC,SAC,MIN,,,,,,PF
57454-145697,PG,Karim,Karim Mane,Mane,3.6799999237060548,10,3500,ORL@ATL,ORL,ATL,,,,,,PG
57454-117287,SF,Robert,Robert Franks,Franks,7.266666412353516,3,3500,ORL@ATL,ORL,ATL,,,,,,SF
57454-48940,SG,Wes,Wes Iwundu,Iwundu,6.962500095367432,32,3500,BKN@NO,NO,BKN,,,,,,SG
57454-12340,PF,Patrick,Patrick Patterson,Patterson,10,30,3500,LAC@POR,LAC,POR,,,,,,PF
57454-117812,SF,Donta,Donta Hall,Hall,20.25,2,3500,ORL@ATL,ORL,ATL,,,,,,SF
57454-15417,SF,Solomon,Solomon Hill,Hill,11.498214721679688,56,3500,ORL@ATL,ATL,ORL,,,,,,SF
57454-117819,PG,Jared,Jared Harper,Harper,0,4,3500,CHA@NY,NY,CHA,,,,,,PG
57454-117821,PG,Keljin,Keljin Blevins,Blevins,1.5399999618530273,10,3500,LAC@POR,POR,LAC,,,,,,PG
57454-145730,SG,Nate,Nate Darling,Darling,2.2833333015441895,6,3500,CHA@NY,CHA,NY,O,Ankle,,,,SG
57454-16197,SG,Chasson,Chasson Randle,Randle,10.615384615384615,26,3500,ORL@ATL,ORL,ATL,,,,,,SG
57454-12362,C,DeMarcus,DeMarcus Cousins,Cousins,22.819999186197915,30,3500,LAC@POR,LAC,POR,,,,,,C
57454-12365,C,Ed,Ed Davis,Davis,13.004545731977982,22,3500,MIN@SAC,MIN,SAC,,,,,,C
57454-15952,C,John,John Henson,Henson,16.460000610351564,40,3500,CHA@NY,NY,CHA,,,,,,C
57454-145491,PF,Nathan,Nathan Knight,Knight,7.64,25,3500,ORL@ATL,ATL,ORL,,,,,,PF
57454-17517,SF,Tony,Tony Snell,Snell,11.18249969482422,40,3500,ORL@ATL,ATL,ORL,O,Ankle,,,,SF
57454-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,3.0714285714285716,14,3500,BKN@NO,NO,BKN,,,,,,SG
57454-116340,SG,Terence,Terence Davis,Davis,12.904347295346467,46,3500,MIN@SAC,SAC,MIN,,,,,,SG
57454-41082,C,Damian,Damian Jones,Jones,7.387999877929688,25,3500,MIN@SAC,SAC,MIN,,,,,,C
57454-145532,SG,Jay,Jay Scrubb,Scrubb,,,3500,LAC@POR,LAC,POR,O,Foot,,,,SG
57454-117889,SG,Devin,Devin Cannady,Cannady,5.779999923706055,5,3500,ORL@ATL,ORL,ATL,,,,,,SG
57454-17541,SF,James,James Nunnally,Nunnally,2.200000047683716,2,3500,BKN@NO,NO,BKN,,,,,,SF
57454-111492,PF,Amir,Amir Coffey,Coffey,4.941025562775441,39,3500,LAC@POR,LAC,POR,,,,,,PF
