Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56952-84682,SF,Michael,Michael Porter,Porter,31.567442428234013,43,7600,DEN@GS,DEN,GS,,,,,,SF
56952-80806,PG,Lonzo,Lonzo Ball,Ball,31.834145150533537,41,7500,SAC@NO,NO,SAC,GTD,Hip,,,,PG
56952-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.47083282470703,24,7500,BKN@MIN,MIN,BKN,,,,,,SG
56952-67708,PG,Dejounte,Dejounte Murray,Murray,35.36530662069515,49,7400,SA@ORL,SA,ORL,,,,,,PG
56952-42202,PF,Christian,Christian Wood,Wood,38.80333251953125,30,7400,HOU@PHO,HOU,PHO,,,,,,PF
56952-23716,SF,Kyle,Kyle Anderson,Anderson,29.542856644610968,49,7300,CHI@MEM,MEM,CHI,,,,,,SF
56952-15860,PF,Draymond,Draymond Green,Green,30.72222222222222,45,7300,DEN@GS,GS,DEN,,,,,,PF
56952-66115,PG,Ben,Ben Simmons,Simmons,38.09111056857639,45,7200,PHI@DAL,PHI,DAL,,,,,,PG
56952-110344,PG,Ja,Ja Morant,Morant,34.36744299600291,43,7100,CHI@MEM,MEM,CHI,,,,,,PG
56952-58377,SF,Kyle,Kyle Kuzma,Kuzma,24.42199951171875,50,7000,LAL@NY,LAL,NY,GTD,Calf,,,,SF
56952-58378,C,Jakob,Jakob Poeltl,Poeltl,26.113726447610293,51,7000,SA@ORL,SA,ORL,,,,,,C
56952-9575,PG,Mike,Mike Conley,Conley,30.768182927911933,44,7000,WAS@UTA,UTA,WAS,O,Hamstring,,,,PG
56952-40201,PG,Dennis,Dennis Schroder,Schroder,28.85101941167092,49,6900,LAL@NY,LAL,NY,,,,,,PG
56952-23447,C,Richaun,Richaun Holmes,Holmes,33.62448929767219,49,6900,SAC@NO,SAC,NO,,,,,,C
56952-16405,SG,Terrence,Terrence Ross,Ross,26.725580259811046,43,6700,SA@ORL,ORL,SA,,,,,,SG
56952-15557,C,Andre,Andre Drummond,Drummond,40.88214111328125,28,6500,LAL@NY,LAL,NY,,,,,,C
56952-110356,SG,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,19.9682929806593,41,6500,SAC@NO,NO,SAC,O,Ankle,,,,SG
56952-58153,SF,Kelly,Kelly Oubre,Oubre,28.81800048828125,50,6500,DEN@GS,GS,DEN,O,Wrist,,,,SF
56952-22541,C,Kelly,Kelly Olynyk,Olynyk,25.623077392578125,52,6400,HOU@PHO,HOU,PHO,,,,,,C
56952-23776,C,Montrezl,Montrezl Harrell,Harrell,27.68113161482901,53,6400,LAL@NY,LAL,NY,,,,,,C
56952-110345,SF,Kevin,Kevin Porter,Porter,29.181249618530273,16,6400,HOU@PHO,HOU,PHO,,,,,,SF
56952-49675,PG,Derrick,Derrick White,White,26.974073621961807,27,6300,SA@ORL,SA,ORL,,,,,,PG
56952-23665,SF,Buddy,Buddy Hield,Hield,28.503772663620282,53,6300,SAC@NO,SAC,NO,,,,,,SF
56952-84676,C,Wendell,Wendell Carter,Carter,26.910000610351563,40,6300,SA@ORL,ORL,SA,,,,,,C
56952-110336,PF,Chuma,Chuma Okeke,Okeke,18.13888888888889,36,6300,SA@ORL,ORL,SA,GTD,Hip,,,,PF
56952-15946,PF,Harrison,Harrison Barnes,Barnes,30.19199951171875,50,6200,SAC@NO,SAC,NO,,,,,,PF
56952-110357,SF,RJ,RJ Barrett,Barrett,30.035185637297452,54,6200,LAL@NY,NY,LAL,,,,,,SF
56952-41594,PF,Aaron,Aaron Gordon,Gordon,29.039393569483902,33,6100,DEN@GS,DEN,GS,,,,,,PF
56952-14496,PG,Ricky,Ricky Rubio,Rubio,25.4039990234375,50,6100,BKN@MIN,MIN,BKN,,,,,,PG
56952-17333,SG,Will,Will Barton,Barton,25.1639990234375,50,6100,DEN@GS,DEN,GS,,,,,,SG
56952-110337,SG,Talen,Talen Horton-Tucker,Horton-Tucker,17.912499745686848,48,6000,LAL@NY,LAL,NY,,,,,,SG
56952-9666,PF,Thaddeus,Thaddeus Young,Young,30.008333841959637,48,6000,CHI@MEM,CHI,MEM,,,,,,PF
56952-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,21.24390243902439,41,6000,PHI@DAL,DAL,PHI,,,,,,SF
56952-12355,SG,Eric,Eric Bledsoe,Bledsoe,23.173076923076923,52,5800,SAC@NO,NO,SAC,,,,,,SG
56952-20640,PG,Jordan,Jordan Clarkson,Clarkson,26.45098039215686,51,5800,WAS@UTA,UTA,WAS,GTD,Ankle,,,,PG
56952-145576,PF,Jae'Sean,Jae'Sean Tate,Tate,24.173583984375,53,5800,HOU@PHO,HOU,PHO,,,,,,PF
56952-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,22.124137089170258,29,5800,SA@ORL,ORL,SA,,,,,,PG
56952-66064,SF,Malik,Malik Beasley,Beasley,29.767568227407093,37,5700,BKN@MIN,MIN,BKN,O,Hamstring,,,,SF
56952-15636,SF,Kentavious,Kentavious Caldwell-Pope,Caldwell-Pope,16.612244897959183,49,5700,LAL@NY,LAL,NY,,,,,,SF
56952-145337,SG,Tyrese,Tyrese Haliburton,Haliburton,28.29787234042553,47,5700,SAC@NO,SAC,NO,,,,,,SG
56952-9688,C,LaMarcus,LaMarcus Aldridge,Aldridge,25.388460599459133,26,5700,BKN@MIN,BKN,MIN,O,Illness,,,,C
56952-84670,SF,Mikal,Mikal Bridges,Bridges,26.71923123873197,52,5600,HOU@PHO,PHO,HOU,,,,,,SF
56952-110349,SF,Rui,Rui Hachimura,Hachimura,24.648837777071222,43,5600,WAS@UTA,WAS,UTA,,,,,,SF
56952-60233,SG,Dillon,Dillon Brooks,Brooks,26.29583231608073,48,5600,CHI@MEM,MEM,CHI,,,,,,SG
56952-9648,SF,Jeff,Jeff Green,Green,18.85306097536671,49,5600,BKN@MIN,BKN,MIN,,,,,,SF
56952-84694,SG,Bruce,Bruce Brown,Brown,18.97346963687819,49,5500,BKN@MIN,BKN,MIN,,,,,,SG
56952-145327,PG,Cole,Cole Anthony,Anthony,23.824999128069198,28,5500,SA@ORL,ORL,SA,,,,,,PG
56952-59318,SG,Joe,Joe Ingles,Ingles,23.487755600286988,49,5500,WAS@UTA,UTA,WAS,,,,,,SG
56952-23097,PG,Tomas,Tomas Satoransky,Satoransky,20.304878048780488,41,5400,CHI@MEM,CHI,MEM,,,,,,PG
56952-23169,C,Steven,Steven Adams,Adams,24.618368343431122,49,5400,SAC@NO,NO,SAC,,,,,,C
56952-84711,SG,Grayson,Grayson Allen,Allen,20.042104620682565,38,5400,CHI@MEM,MEM,CHI,,,,,,SG
56952-17491,SF,James,James Ennis,Ennis,17.530554877387154,36,5300,SA@ORL,ORL,SA,,,,,,SF
56952-15846,SG,Tim,Tim Hardaway,Hardaway,23.852941176470587,51,5300,PHI@DAL,DAL,PHI,,,,,,SG
56952-16363,SF,Joe,Joe Harris,Harris,22.909433040978772,53,5300,BKN@MIN,BKN,MIN,,,,,,SF
56952-9758,SF,Danny,Danny Green,Green,22.07884568434495,52,5200,PHI@DAL,PHI,DAL,,,,,,SF
56952-14511,PF,Markieff,Markieff Morris,Morris,15.548935910488696,47,5200,LAL@NY,LAL,NY,,,,,,PF
56952-14530,SF,Bojan,Bojan Bogdanovic,Bogdanovic,22.558490105395048,53,5200,WAS@UTA,UTA,WAS,,,,,,SF
56952-84675,C,Mo,Mo Bamba,Bamba,15.758064516129032,31,5200,SA@ORL,ORL,SA,,,,,,C
56952-84690,SG,Jalen,Jalen Brunson,Brunson,22.3249994913737,48,5200,PHI@DAL,DAL,PHI,,,,,,SG
56952-19781,SF,Kent,Kent Bazemore,Bazemore,15.02352965111826,51,5200,DEN@GS,GS,DEN,,,,,,SF
56952-16233,SF,Josh,Josh Richardson,Richardson,23.62142799014137,42,5200,PHI@DAL,DAL,PHI,,,,,,SF
56952-145319,PF,Jaden,Jaden McDaniels,McDaniels,16.73616969331782,47,5200,BKN@MIN,MIN,BKN,,,,,,PF
56952-84679,PF,Marvin,Marvin Bagley,Bagley,25.87837837837838,37,5100,SAC@NO,SAC,NO,O,Hand,,,,PF
56952-110347,SF,Keldon,Keldon Johnson,Johnson,25.3312505086263,48,5100,SA@ORL,SA,ORL,,,,,,SF
56952-15800,PF,Jae,Jae Crowder,Crowder,21.887755102040817,49,5100,HOU@PHO,PHO,HOU,,,,,,PF
56952-110353,PF,Brandon,Brandon Clarke,Clarke,25.620929097020348,43,5000,CHI@MEM,MEM,CHI,,,,,,PF
56952-9966,PF,James,James Johnson,Johnson,18.22777811686198,36,4900,SAC@NO,NO,SAC,,,,,,PF
56952-15628,SF,Otto,Otto Porter,Porter,20.389286586216517,28,4900,SA@ORL,ORL,SA,GTD,Foot,,,,SF
56952-23825,C,Nerlens,Nerlens Noel,Noel,21.5437494913737,48,4900,LAL@NY,NY,LAL,,,,,,C
56952-40396,PG,Monte,Monte Morris,Morris,20.20731707317073,41,4900,DEN@GS,DEN,GS,,,,,,PG
56952-14510,SG,Alec,Alec Burks,Burks,23.064286004929315,42,4800,LAL@NY,NY,LAL,,,,,,SG
56952-84703,SG,De'Anthony,De'Anthony Melton,Melton,21.7971435546875,35,4800,CHI@MEM,MEM,CHI,GTD,Leg,,,,SG
56952-9475,PG,Derrick,Derrick Rose,Rose,24.49090946081913,33,4800,LAL@NY,NY,LAL,,,,,,PG
56952-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,4800,SA@ORL,ORL,SA,O,Knee,,,,SF
56952-145347,C,James,James Wiseman,Wiseman,21.51794903094952,39,4800,DEN@GS,GS,DEN,O,Knee,,,,C
56952-110326,PG,Coby,Coby White,White,26.428571428571427,49,4700,CHI@MEM,CHI,MEM,,,,,,PG
56952-80812,PF,Lauri,Lauri Markkanen,Markkanen,25.049999237060547,32,4700,CHI@MEM,CHI,MEM,,,,,,PF
56952-145539,SF,Deni,Deni Avdija,Avdija,16.1062494913737,48,4600,WAS@UTA,WAS,UTA,,,,,,SF
56952-84689,SF,Josh,Josh Okogie,Okogie,13.146341463414634,41,4600,BKN@MIN,MIN,BKN,,,,,,SF
56952-9560,PF,Blake,Blake Griffin,Griffin,23.150000435965403,28,4600,BKN@MIN,BKN,MIN,,,,,,PF
56952-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,15.521429152715774,42,4500,PHI@DAL,PHI,DAL,,,,,,SG
56952-9577,PF,Rudy,Rudy Gay,Gay,22.154545177112926,44,4500,SA@ORL,SA,ORL,,,,,,PF
56952-145308,SF,Patrick,Patrick Williams,Williams,20.217646580116423,51,4500,CHI@MEM,CHI,MEM,,,,,,SF
56952-9799,SG,Wesley,Wesley Matthews,Matthews,10.6613637750799,44,4400,LAL@NY,LAL,NY,GTD,Achilles,,,,SG
56952-63127,C,Willy,Willy Hernangomez,Hernangomez,17.612903225806452,31,4400,SAC@NO,NO,SAC,,,,,,C
56952-84691,PG,Shake,Shake Milton,Milton,21.877777777777776,45,4400,PHI@DAL,PHI,DAL,,,,,,PG
56952-81621,PF,Maxi,Maxi Kleber,Kleber,19.340539880701012,37,4400,PHI@DAL,DAL,PHI,GTD,Lower leg,,,,PF
56952-110322,PG,Jordan,Jordan Poole,Poole,16.049999237060547,32,4400,DEN@GS,GS,DEN,,,,,,PG
56952-110340,PF,Jaxson,Jaxson Hayes,Hayes,13.453657941120428,41,4400,SAC@NO,NO,SAC,,,,,,PF
56952-9556,SF,Eric,Eric Gordon,Gordon,25.44814724392361,27,4400,HOU@PHO,HOU,PHO,O,Groin,,,,SF
56952-145316,PG,Kira,Kira Lewis,Lewis,13.817143031529017,35,4400,SAC@NO,NO,SAC,,,,,,PG
56952-145348,SG,Immanuel,Immanuel Quickley,Quickley,19.426531110491073,49,4400,LAL@NY,NY,LAL,,,,,,SG
56952-15947,SG,Reggie,Reggie Bullock,Bullock,17.81276621717088,47,4300,LAL@NY,NY,LAL,,,,,,SG
56952-145541,PG,R.J.,R.J. Hampton,Hampton,9.35151533647017,33,4300,SA@ORL,ORL,SA,,,,,,PG
56952-9873,C,Robin,Robin Lopez,Lopez,16.65192354642428,52,4300,WAS@UTA,WAS,UTA,,,,,,C
56952-18600,PG,Tyler,Tyler Johnson,Johnson,9.783870573966734,31,4300,BKN@MIN,BKN,MIN,O,Knee,,,,PG
56952-14543,PF,Davis,Davis Bertans,Bertans,17.78974327674279,39,4300,WAS@UTA,WAS,UTA,,,,,,PF
56952-15583,SG,Seth,Seth Curry,Curry,20.957143147786457,42,4300,PHI@DAL,PHI,DAL,,,,,,SG
56952-9481,PF,Taj,Taj Gibson,Gibson,16.10000045211227,27,4300,LAL@NY,NY,LAL,,,,,,PF
56952-9729,PF,Paul,Paul Millsap,Millsap,20.830952962239582,42,4200,DEN@GS,DEN,GS,,,,,,PF
56952-12351,C,Derrick,Derrick Favors,Favors,17.741176231234682,51,4200,WAS@UTA,UTA,WAS,,,,,,C
56952-84702,SG,Lonnie,Lonnie Walker,Walker,18.78717980018029,39,4200,SA@ORL,SA,ORL,,,,,,SG
56952-18338,PF,Royce,Royce O'Neale,O'Neale,21.354717902417452,53,4200,WAS@UTA,UTA,WAS,,,,,,PF
56952-9703,PG,George,George Hill,Hill,21.021427699497767,14,4200,PHI@DAL,PHI,DAL,O,Thumb,,,,PG
56952-40562,SG,Josh,Josh Hart,Hart,24.48723456200133,47,4100,SAC@NO,NO,SAC,O,Thumb,,,,SG
56952-81529,PF,Daniel,Daniel Theis,Theis,21.70408163265306,49,4100,CHI@MEM,CHI,MEM,,,,,,PF
56952-19138,PG,Elfrid,Elfrid Payton,Payton,22.45111083984375,45,4100,LAL@NY,NY,LAL,,,,,,PG
56952-110316,SF,Cameron,Cameron Johnson,Johnson,17.791304878566574,46,4100,HOU@PHO,PHO,HOU,,,,,,SF
56952-84724,SG,Landry,Landry Shamet,Shamet,13.066666376023065,42,4100,BKN@MIN,BKN,MIN,,,,,,SG
56952-9466,PG,D.J.,D.J. Augustin,Augustin,14.57800048828125,50,4100,HOU@PHO,HOU,PHO,,,,,,PG
56952-16178,SF,Maurice,Maurice Harkless,Harkless,7.56315773411801,19,4100,SAC@NO,SAC,NO,,,,,,SF
56952-40262,SG,Sterling,Sterling Brown,Brown,17.682352701822918,51,4100,HOU@PHO,HOU,PHO,O,Knee,,,,SG
56952-40830,PG,Delon,Delon Wright,Wright,25.99772782759233,44,4100,SAC@NO,SAC,NO,,,,,,PG
56952-145819,SF,Naji,Naji Marshall,Marshall,11.553845919095552,13,4100,SAC@NO,NO,SAC,,,,,,SF
56952-145334,SG,Desmond,Desmond Bane,Bane,17.22553139544548,47,4100,CHI@MEM,MEM,CHI,,,,,,SG
56952-145336,PF,Xavier,Xavier Tillman,Tillman,16.836585068121188,41,4100,CHI@MEM,MEM,CHI,,,,,,PF
56952-9660,C,Dwight,Dwight Howard,Howard,20.288680166568398,53,4100,PHI@DAL,PHI,DAL,,,,,,C
56952-66061,SG,Dwayne,Dwayne Bacon,Bacon,16.960377819133253,53,4000,SA@ORL,ORL,SA,,,,,,SG
56952-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.61063855759641,47,4000,DEN@GS,DEN,GS,,,,,,PG
56952-66196,SG,PJ,PJ Dozier,Dozier,15.971053274054276,38,4000,DEN@GS,DEN,GS,,,,,,SG
56952-58081,PG,Tyus,Tyus Jones,Jones,18.62549067478554,51,4000,CHI@MEM,MEM,CHI,,,,,,PG
56952-58084,SF,Justise,Justise Winslow,Winslow,17.524999618530273,16,4000,CHI@MEM,MEM,CHI,GTD,Quadriceps,,,,SF
56952-110320,SF,Matisse,Matisse Thybulle,Thybulle,14.31800048828125,50,4000,PHI@DAL,PHI,DAL,,,,,,SF
56952-110325,PF,Daniel,Daniel Gafford,Gafford,14.273529052734375,34,4000,WAS@UTA,WAS,UTA,,,,,,PF
56952-55056,PF,Dario,Dario Saric,Saric,17.38235294117647,34,4000,HOU@PHO,PHO,HOU,,,,,,PF
56952-110354,PF,Nicolas,Nicolas Claxton,Claxton,19.433333623976935,21,4000,BKN@MIN,BKN,MIN,,,,,,PF
56952-9581,C,Marc,Marc Gasol,Gasol,17.407142275855655,42,4000,LAL@NY,LAL,NY,GTD,Hamstring,,,,C
56952-23981,PG,Alex,Alex Caruso,Caruso,16.181395064952763,43,4000,LAL@NY,LAL,NY,,,,,,PG
56952-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,16.935293758616726,34,3900,BKN@MIN,MIN,BKN,,,,,,PG
56952-110697,PF,Nicolo,Nicolo Melli,Melli,8.323333231608073,30,3900,PHI@DAL,DAL,PHI,,,,,,PF
56952-116340,SG,Terence,Terence Davis,Davis,12.78095209030878,42,3900,SAC@NO,SAC,NO,,,,,,SG
56952-145533,PF,Kenyon,Kenyon Martin,Martin,16.892308161808895,26,3900,HOU@PHO,HOU,PHO,,,,,,PF
56952-12511,PG,Ish,Ish Smith,Smith,17.933333079020183,24,3900,WAS@UTA,WAS,UTA,,,,,,PG
56952-15727,SG,Ben,Ben McLemore,McLemore,12.611764346852022,34,3900,LAL@NY,LAL,NY,,,,,,SG
56952-110995,C,Naz,Naz Reid,Reid,21.657691368689903,52,3900,BKN@MIN,MIN,BKN,,,,,,C
56952-48567,PG,Cameron,Cameron Payne,Payne,16.546342058879574,41,3900,HOU@PHO,PHO,HOU,,,,,,PG
56952-15405,PF,JaMychal,JaMychal Green,Green,17.175,40,3800,DEN@GS,DEN,GS,,,,,,PF
56952-23156,PF,Georges,Georges Niang,Niang,9.626415324660966,53,3800,WAS@UTA,UTA,WAS,,,,,,PF
56952-70825,SF,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,12.973912778108016,46,3800,BKN@MIN,BKN,MIN,,,,,,SF
56952-40208,PG,Raul,Raul Neto,Neto,16.93695599099864,46,3800,WAS@UTA,WAS,UTA,,,,,,PG
56952-16196,C,Dwight,Dwight Powell,Powell,12,38,3800,PHI@DAL,DAL,PHI,,,,,,C
56952-63826,C,Boban,Boban Marjanovic,Marjanovic,11.030434649923574,23,3800,PHI@DAL,DAL,PHI,,,,,,C
56952-15814,C,Alex,Alex Len,Len,15.806818181818182,44,3800,WAS@UTA,WAS,UTA,,,,,,C
56952-24544,SG,Gary,Gary Harris,Harris,17.404761904761905,21,3800,SA@ORL,ORL,SA,,,,,,SG
56952-18435,SF,Alfonzo,Alfonzo McKinnie,McKinnie,4.741935483870968,31,3700,LAL@NY,LAL,NY,,,,,,SF
56952-9739,C,JaVale,JaVale McGee,McGee,18.961110432942707,36,3700,DEN@GS,DEN,GS,,,,,,C
56952-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,14.619444105360243,36,3700,DEN@GS,GS,DEN,,,,,,PF
56952-12334,SG,Avery,Avery Bradley,Bradley,13.727778116861979,18,3700,HOU@PHO,HOU,PHO,,,,,,SG
56952-12363,C,Hassan,Hassan Whiteside,Whiteside,19.64666748046875,30,3700,SAC@NO,SAC,NO,,,,,,C
56952-70822,PF,Juancho,Juancho Hernangomez,Hernangomez,13.214285714285714,35,3700,BKN@MIN,MIN,BKN,,,,,,PF
56952-58576,C,Kevon,Kevon Looney,Looney,13.021429152715774,42,3700,DEN@GS,GS,DEN,,,,,,C
56952-9939,SG,Patty,Patty Mills,Mills,19.164000244140624,50,3700,SA@ORL,SA,ORL,,,,,,SG
56952-14559,PG,Isaiah,Isaiah Thomas,Thomas,14.449999809265137,2,3700,SAC@NO,NO,SAC,,,,,,PG
56952-84718,PF,Alize,Alize Johnson,Johnson,18.5,6,3700,BKN@MIN,BKN,MIN,,,,,,PF
56952-97018,PG,Chris,Chris Chiozza,Chiozza,10.495237804594494,21,3700,BKN@MIN,BKN,MIN,,,,,,PG
56952-110333,SF,Jarrett,Jarrett Culver,Culver,12.135484264742944,31,3700,BKN@MIN,MIN,BKN,,,,,,SF
56952-20277,SG,Torrey,Torrey Craig,Craig,11.466666666666667,30,3700,HOU@PHO,PHO,HOU,,,,,,SG
56952-145331,SG,Tyrese,Tyrese Maxey,Maxey,12.244444444444444,45,3700,PHI@DAL,PHI,DAL,,,,,,SG
56952-145339,SF,Obi,Obi Toppin,Toppin,8.793181679465555,44,3700,LAL@NY,NY,LAL,,,,,,SF
56952-24546,SF,Denzel,Denzel Valentine,Valentine,15.24888916015625,45,3700,CHI@MEM,CHI,MEM,,,,,,SF
56952-16368,PF,Mike,Mike Scott,Scott,10.202940996955423,34,3700,PHI@DAL,PHI,DAL,,,,,,PF
56952-111622,SF,Garrison,Garrison Mathews,Mathews,10.83478247601053,46,3600,WAS@UTA,WAS,UTA,,,,,,SF
56952-110640,PF,Luka,Luka Samanic,Samanic,7.776190621512277,21,3600,SA@ORL,SA,ORL,,,,,,PF
56952-117301,PF,Devontae,Devontae Cacok,Cacok,6.492857251848493,14,3600,LAL@NY,LAL,NY,,,,,,PF
56952-84696,SG,Jevon,Jevon Carter,Carter,7.925,40,3600,HOU@PHO,PHO,HOU,,,,,,SG
56952-84701,C,Chimezie,Chimezie Metu,Metu,9.955000305175782,20,3600,SAC@NO,SAC,NO,,,,,,C
56952-145632,PF,Killian,Killian Tillie,Tillie,6.340000152587891,10,3600,CHI@MEM,MEM,CHI,,,,,,PF
56952-111376,SG,John,John Konchar,Konchar,12.00357164655413,28,3600,CHI@MEM,MEM,CHI,,,,,,SG
56952-48940,SG,Wes,Wes Iwundu,Iwundu,6.93793092924973,29,3600,SAC@NO,NO,SAC,,,,,,SG
56952-9655,SF,JJ,JJ Redick,Redick,12.916128835370463,31,3600,PHI@DAL,DAL,PHI,GTD,Heel,,,,SF
56952-58295,PF,D.J.,D.J. Wilson,Wilson,9.441666920979818,24,3600,HOU@PHO,HOU,PHO,,,,,,PF
56952-18376,SG,Damion,Damion Lee,Lee,13.86153822678786,52,3600,DEN@GS,GS,DEN,,,,,,SG
56952-96775,PF,Norvel,Norvel Pelle,Pelle,7.340000152587891,5,3500,LAL@NY,NY,LAL,,,,,,PF
56952-85521,SG,Theo,Theo Pinson,Pinson,0.3500000068119594,14,3500,LAL@NY,NY,LAL,,,,,,SG
56952-117273,SF,Mychal,Mychal Mulder,Mulder,6.440476190476191,42,3500,DEN@GS,GS,DEN,,,,,,SF
56952-117274,PF,Chris,Chris Silva,Silva,6.169230534480168,13,3500,SAC@NO,SAC,NO,,,,,,PF
56952-117285,SF,Vlatko,Vlatko Cancar,Cancar,3.8142858232770647,28,3500,DEN@GS,DEN,GS,,,,,,SF
56952-117287,SF,Robert,Robert Franks,Franks,,,3500,SA@ORL,ORL,SA,,,,,,SF
56952-117289,PF,Juwan,Juwan Morgan,Morgan,2.8000000401547083,19,3500,WAS@UTA,UTA,WAS,,,,,,PF
56952-117291,SG,Armoni,Armoni Brooks,Brooks,1.2000000476837158,1,3500,HOU@PHO,HOU,PHO,,,,,,SG
56952-117812,SF,Donta,Donta Hall,Hall,12.51111094156901,9,3500,SA@ORL,ORL,SA,,,,,,SF
56952-12342,PF,Al-Farouq,Al-Farouq Aminu,Aminu,16.927778455946182,18,3500,CHI@MEM,CHI,MEM,,,,,,PF
56952-117307,SF,DaQuan,DaQuan Jeffries,Jeffries,7.015789634303043,19,3500,HOU@PHO,HOU,PHO,,,,,,SF
56952-117819,PG,Jared,Jared Harper,Harper,0,4,3500,LAL@NY,NY,LAL,,,,,,PG
56952-16448,PF,Frank,Frank Kaminsky,Kaminsky,14.796969327059658,33,3500,HOU@PHO,PHO,HOU,,,,,,PF
56952-112709,SG,Javonte,Javonte Green,Green,8.950000217982701,28,3500,CHI@MEM,CHI,MEM,,,,,,SG
