Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
57228-80817,C,Bam,Bam Adebayo,Adebayo,41.844895966198976,49,7900,MIA@MIN,MIA,MIN,,,,,,C
57228-9714,SG,DeMar,DeMar DeRozan,DeRozan,38.556521208389945,46,7900,POR@SA,SA,POR,,,,,,SG
57228-19067,SG,CJ,CJ McCollum,McCollum,38.244826744342674,29,7800,POR@SA,POR,SA,,,,,,SG
57228-42202,PF,Christian,Christian Wood,Wood,39.662498474121094,32,7800,DEN@HOU,HOU,DEN,,,,,,PF
57228-80806,PG,Lonzo,Lonzo Ball,Ball,31.834145150533537,41,7700,NO@WAS,NO,WAS,GTD,Hip,,,,PG
57228-145321,SF,Anthony,Anthony Edwards,Edwards,29.848214285714285,56,7600,MIA@MIN,MIN,MIA,,,,,,SF
57228-66108,PG,Jamal,Jamal Murray,Murray,35.83958435058594,48,7500,DEN@HOU,DEN,HOU,O,Knee,,,,PG
57228-68203,C,Chris,Chris Boucher,Boucher,29.708927699497767,56,7500,ORL@TOR,TOR,ORL,,,,,,C
57228-67708,PG,Dejounte,Dejounte Murray,Murray,35.3235294117647,51,7400,POR@SA,SA,POR,,,,,,PG
57228-24247,SG,Fred,Fred VanVleet,VanVleet,39.6181807084517,44,7400,ORL@TOR,TOR,ORL,,,,,,SG
57228-84682,SF,Michael,Michael Porter,Porter,31.959998914930555,45,7400,DEN@HOU,DEN,HOU,,,,,,SF
57228-14518,PF,Tobias,Tobias Harris,Harris,38.06326480787627,49,7200,LAC@PHI,PHI,LAC,GTD,Knee,,,,PF
57228-23831,PF,Jerami,Jerami Grant,Grant,35.930611746651785,49,7100,OKC@DET,DET,OKC,O,Rest,,,,PF
57228-12366,SF,Gordon,Gordon Hayward,Hayward,35.25227217240767,44,7000,CHA@BKN,CHA,BKN,O,Foot,,,,SF
57228-42677,PG,Terry,Terry Rozier,Rozier,33.70980296415441,51,7000,CHA@BKN,CHA,BKN,,,,,,PG
57228-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,39.53428431919643,35,7000,OKC@DET,OKC,DET,O,Foot,,,,SG
57228-9535,PG,Kyle,Kyle Lowry,Lowry,35.595001220703125,40,7000,ORL@TOR,TOR,ORL,O,Rest,,,,PG
57228-66115,PG,Ben,Ben Simmons,Simmons,38.044680331615695,47,6900,LAC@PHI,PHI,LAC,,,,,,PG
57228-110344,PG,Ja,Ja Morant,Morant,34.12666558159722,45,6900,MEM@CHI,MEM,CHI,,,,,,PG
57228-58312,SG,D'Angelo,D'Angelo Russell,Russell,31.553847092848557,26,6800,MIA@MIN,MIN,MIA,,,,,,SG
57228-23716,SF,Kyle,Kyle Anderson,Anderson,29.472548540900736,51,6700,MEM@CHI,MEM,CHI,,,,,,SF
57228-110356,SG,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,19.9682929806593,41,6700,NO@WAS,NO,WAS,O,Ankle,,,,SG
57228-110345,SF,Kevin,Kevin Porter,Porter,30.35555691189236,18,6600,DEN@HOU,HOU,DEN,,,,,,SF
57228-68090,SF,OG,OG Anunoby,Anunoby,29.743243243243242,37,6600,ORL@TOR,TOR,ORL,O,Rest,,,,SF
57228-84678,SF,Miles,Miles Bridges,Bridges,23.27407497829861,54,6400,CHA@BKN,CHA,BKN,,,,,,SF
57228-84706,SG,Devonte',Devonte' Graham,Graham,26.96363691850142,44,6400,CHA@BKN,CHA,BKN,O,Quadriceps,,,,SG
57228-58378,C,Jakob,Jakob Poeltl,Poeltl,25.883019789209907,53,6300,POR@SA,SA,POR,,,,,,C
57228-84695,SG,Gary,Gary Trent,Trent,23.03461632361779,52,6300,ORL@TOR,TOR,ORL,GTD,Ankle,,,,SG
57228-110352,PF,P.J.,P.J. Washington,Washington,27.9875005086263,48,6300,CHA@BKN,CHA,BKN,GTD,Ankle,,,,PF
57228-22541,C,Kelly,Kelly Olynyk,Olynyk,26.083333333333332,54,6100,DEN@HOU,HOU,DEN,,,,,,C
57228-14496,PG,Ricky,Ricky Rubio,Rubio,24.857691838191105,52,6100,MIA@MIN,MIN,MIA,,,,,,PG
57228-84676,C,Wendell,Wendell Carter,Carter,27.485714867001487,42,6000,ORL@TOR,ORL,TOR,,,,,,C
57228-110357,SF,RJ,RJ Barrett,Barrett,29.737500871930802,56,6000,NY@DAL,NY,DAL,,,,,,SF
57228-16293,SF,Norman,Norman Powell,Powell,27.955768291766827,52,6000,POR@SA,POR,SA,,,,,,SF
57228-110350,PF,Jalen,Jalen McDaniels,McDaniels,11.613792682516165,29,5800,CHA@BKN,CHA,BKN,,,,,,PF
57228-15684,SG,Victor,Victor Oladipo,Oladipo,35.378787878787875,33,5800,MIA@MIN,MIA,MIN,O,Knee,,,,SG
57228-49675,PG,Derrick,Derrick White,White,27.06206854458513,29,5700,POR@SA,SA,POR,,,,,,PG
57228-111273,SF,Luguentz,Luguentz Dort,Dort,22.386045943859013,43,5700,OKC@DET,OKC,DET,,,,,,SF
57228-14512,PF,Marcus,Marcus Morris,Morris,21.10909063165838,44,5700,LAC@PHI,LAC,PHI,,,,,,PF
57228-20491,PF,Robert,Robert Covington,Covington,27.08653846153846,52,5600,POR@SA,POR,SA,,,,,,PF
57228-9809,SF,Nicolas,Nicolas Batum,Batum,21.977778682002313,54,5600,LAC@PHI,LAC,PHI,,,,,,SF
57228-145576,PF,Jae'Sean,Jae'Sean Tate,Tate,24.416364080255683,55,5600,DEN@HOU,HOU,DEN,,,,,,PF
57228-14516,C,Enes,Enes Kanter,Kanter,30.62962962962963,54,5600,POR@SA,POR,SA,,,,,,C
57228-14523,PG,Reggie,Reggie Jackson,Jackson,19.251851399739582,54,5600,LAC@PHI,LAC,PHI,,,,,,PG
57228-110336,PF,Chuma,Chuma Okeke,Okeke,18.44210494192023,38,5500,ORL@TOR,ORL,TOR,,,,,,PF
57228-55057,C,Jusuf,Jusuf Nurkic,Nurkic,26.645001220703126,20,5500,POR@SA,POR,SA,,,,,,C
57228-80809,SG,Josh,Josh Jackson,Jackson,23.69,50,5500,OKC@DET,DET,OKC,,,,,,SG
57228-17333,SG,Will,Will Barton,Barton,24.63653799203726,52,5500,DEN@HOU,DEN,HOU,,,,,,SG
57228-145344,PG,Malachi,Malachi Flynn,Flynn,13.348386702998992,31,5500,ORL@TOR,TOR,ORL,,,,,,PG
57228-117286,C,Moses,Moses Brown,Brown,23.938462477463943,26,5400,OKC@DET,OKC,DET,,,,,,C
57228-15590,C,Mason,Mason Plumlee,Plumlee,29.674510282628678,51,5400,OKC@DET,DET,OKC,O,Rest,,,,C
57228-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,21.427907544513083,43,5400,NY@DAL,DAL,NY,,,,,,SF
57228-66064,SF,Malik,Malik Beasley,Beasley,29.767568227407093,37,5300,MIA@MIN,MIN,MIA,O,Hamstring,,,,SF
57228-41594,PF,Aaron,Aaron Gordon,Gordon,28.894285365513394,35,5300,DEN@HOU,DEN,HOU,,,,,,PF
57228-70827,C,Ivica,Ivica Zubac,Zubac,22.394736842105264,57,5300,LAC@PHI,LAC,PHI,,,,,,C
57228-60233,SG,Dillon,Dillon Brooks,Brooks,26.3439990234375,50,5300,MEM@CHI,MEM,CHI,,,,,,SG
57228-15691,C,Cody,Cody Zeller,Zeller,22.95999930245536,35,5300,CHA@BKN,CHA,BKN,,,,,,C
57228-110995,C,Naz,Naz Reid,Reid,21.848149052372687,54,5300,MIA@MIN,MIN,MIA,,,,,,C
57228-145328,SF,Saddiq,Saddiq Bey,Bey,19.645282097582548,53,5300,OKC@DET,DET,OKC,,,,,,SF
57228-16405,SG,Terrence,Terrence Ross,Ross,26.337776692708335,45,5200,ORL@TOR,ORL,TOR,,,,,,SG
57228-110637,PF,Darius,Darius Bazley,Bazley,24.605127579126602,39,5200,OKC@DET,OKC,DET,,,,,,PF
57228-40562,SG,Josh,Josh Hart,Hart,24.48723456200133,47,5200,NO@WAS,NO,WAS,O,Thumb,,,,SG
57228-80816,SG,Malik,Malik Monk,Monk,19.546875,32,5200,CHA@BKN,CHA,BKN,O,Ankle,,,,SG
57228-9666,PF,Thaddeus,Thaddeus Young,Young,29.37,50,5200,MEM@CHI,CHI,MEM,,,,,,PF
57228-12355,SG,Eric,Eric Bledsoe,Bledsoe,22.935185185185187,54,5100,NO@WAS,NO,WAS,,,,,,SG
57228-49336,SG,DeAndre',DeAndre' Bembry,Bembry,13.962161502322635,37,5100,ORL@TOR,TOR,ORL,GTD,Hamstring,,,,SG
57228-14529,PG,Cory,Cory Joseph,Joseph,17.63214329310826,56,5100,OKC@DET,DET,OKC,O,Ankle,,,,PG
57228-84690,SG,Jalen,Jalen Brunson,Brunson,22.57800048828125,50,5100,NY@DAL,DAL,NY,,,,,,SG
57228-84694,SG,Bruce,Bruce Brown,Brown,19.560783835018384,51,5100,CHA@BKN,BKN,CHA,,,,,,SG
57228-40396,PG,Monte,Monte Morris,Morris,19.98372064634811,43,5100,DEN@HOU,DEN,HOU,,,,,,PG
57228-9475,PG,Derrick,Derrick Rose,Rose,24.617142159598213,35,5000,NY@DAL,NY,DAL,,,,,,PG
57228-23825,C,Nerlens,Nerlens Noel,Noel,21.8551025390625,49,5000,NY@DAL,NY,DAL,GTD,Ankle,,,,C
57228-9561,C,DeAndre,DeAndre Jordan,Jordan,22.070833841959637,48,5000,CHA@BKN,BKN,CHA,,,,,,C
57228-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,5000,ORL@TOR,ORL,TOR,O,Knee,,,,SF
57228-101329,PG,Kendrick,Kendrick Nunn,Nunn,23.5609756097561,41,5000,MIA@MIN,MIA,MIN,,,,,,PG
57228-110312,SG,Tyler,Tyler Herro,Herro,27.44545399058949,44,4900,MIA@MIN,MIA,MIN,,,,,,SG
57228-110349,SF,Rui,Rui Hachimura,Hachimura,24.342222764756944,45,4900,NO@WAS,WAS,NO,,,,,,SF
57228-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,22.299999606224798,31,4900,ORL@TOR,ORL,TOR,O,Ankle,,,,PG
57228-145319,PF,Jaden,Jaden McDaniels,McDaniels,16.591836734693878,49,4900,MIA@MIN,MIN,MIA,,,,,,PF
57228-145327,PG,Cole,Cole Anthony,Anthony,23.60999959309896,30,4900,ORL@TOR,ORL,TOR,,,,,,PG
57228-80823,PF,Tony,Tony Bradley,Bradley,17.573333740234375,30,4900,OKC@DET,OKC,DET,,,,,,PF
57228-23169,C,Steven,Steven Adams,Adams,24.745098039215687,51,4800,NO@WAS,NO,WAS,,,,,,C
57228-85305,SF,Kenrich,Kenrich Williams,Williams,17.352727716619317,55,4800,OKC@DET,OKC,DET,,,,,,SF
57228-16233,SF,Josh,Josh Richardson,Richardson,23.23636419122869,44,4800,NY@DAL,DAL,NY,,,,,,SF
57228-145307,PF,Isaiah,Isaiah Stewart,Stewart,18.779245052697522,53,4800,OKC@DET,DET,OKC,,,,,,PF
57228-9648,SF,Jeff,Jeff Green,Green,18.801961263020832,51,4800,CHA@BKN,BKN,CHA,,,,,,SF
57228-16363,SF,Joe,Joe Harris,Harris,22.89090909090909,55,4800,CHA@BKN,BKN,CHA,,,,,,SF
57228-145536,PG,Theo,Theo Maledon,Maledon,19.771428322305486,49,4700,OKC@DET,OKC,DET,,,,,,PG
57228-84675,C,Mo,Mo Bamba,Bamba,15.303125381469727,32,4700,ORL@TOR,ORL,TOR,GTD,Hip,,,,C
57228-84711,SG,Grayson,Grayson Allen,Allen,20.464999389648437,40,4700,MEM@CHI,MEM,CHI,,,,,,SG
57228-17491,SF,James,James Ennis,Ennis,17.955262836657074,38,4600,ORL@TOR,ORL,TOR,,,,,,SF
57228-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,18.618182558001894,33,4600,OKC@DET,OKC,DET,O,Arm,,,,PF
57228-110315,SG,Terance,Terance Mann,Mann,14.796296296296296,54,4600,LAC@PHI,LAC,PHI,,,,,,SG
57228-9966,PF,James,James Johnson,Johnson,18.142105905633223,38,4600,NO@WAS,NO,WAS,,,,,,PF
57228-110347,SF,Keldon,Keldon Johnson,Johnson,25.08,50,4600,POR@SA,SA,POR,,,,,,SF
57228-23097,PG,Tomas,Tomas Satoransky,Satoransky,19.969767725744912,43,4500,MEM@CHI,CHI,MEM,GTD,Back,,,,PG
57228-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,15.99772782759233,44,4500,LAC@PHI,PHI,LAC,,,,,,SG
57228-9758,SF,Danny,Danny Green,Green,21.73888934100116,54,4400,LAC@PHI,PHI,LAC,,,,,,SF
57228-9957,PF,Serge,Serge Ibaka,Ibaka,24.6974362104367,39,4400,LAC@PHI,LAC,PHI,O,Back,,,,PF
57228-110353,PF,Brandon,Brandon Clarke,Clarke,25.504443359375,45,4400,MEM@CHI,MEM,CHI,GTD,Hip,,,,PF
57228-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.902041065449618,49,4300,DEN@HOU,DEN,HOU,,,,,,PG
57228-84683,PF,Jaren,Jaren Jackson,Jackson,29.97931118669181,58,4300,MEM@CHI,MEM,CHI,O,Knee,,,,PF
57228-84689,SF,Josh,Josh Okogie,Okogie,13.560464548510174,43,4300,MIA@MIN,MIN,MIA,,,,,,SF
57228-15628,SF,Otto,Otto Porter,Porter,20.389286586216517,28,4300,ORL@TOR,ORL,TOR,O,Foot,,,,SF
57228-15846,SG,Tim,Tim Hardaway,Hardaway,23.43962356279481,53,4300,NY@DAL,DAL,NY,,,,,,SG
57228-85137,SG,Duncan,Duncan Robinson,Robinson,21.163636363636364,55,4200,MIA@MIN,MIA,MIN,,,,,,SG
57228-70822,PF,Juancho,Juancho Hernangomez,Hernangomez,13.37297264305321,37,4200,MIA@MIN,MIN,MIA,,,,,,PF
57228-19138,PG,Elfrid,Elfrid Payton,Payton,22.623405294215427,47,4200,NY@DAL,NY,DAL,,,,,,PG
57228-84703,SG,De'Anthony,De'Anthony Melton,Melton,21.7971435546875,35,4200,MEM@CHI,MEM,CHI,O,Leg,,,,SG
57228-9556,SF,Eric,Eric Gordon,Gordon,25.44814724392361,27,4200,DEN@HOU,HOU,DEN,O,Groin,,,,SF
57228-16790,PG,Brad,Brad Wanamaker,Wanamaker,13.050000508626303,48,4200,CHA@BKN,CHA,BKN,GTD,Ankle,,,,PG
57228-145819,SF,Naji,Naji Marshall,Marshall,13.006667073567709,15,4200,NO@WAS,NO,WAS,,,,,,SF
57228-14510,SG,Alec,Alec Burks,Burks,23.1045448996804,44,4100,NY@DAL,NY,DAL,,,,,,SG
57228-84699,SG,Hamidou,Hamidou Diallo,Diallo,23.126190185546875,42,4100,OKC@DET,DET,OKC,,,,,,SG
57228-9481,PF,Taj,Taj Gibson,Gibson,17.196552145070044,29,4100,NY@DAL,NY,DAL,,,,,,PF
57228-110346,PF,Isaiah,Isaiah Roby,Roby,20.893333604600695,45,4100,OKC@DET,OKC,DET,,,,,,PF
57228-9508,SF,Carmelo,Carmelo Anthony,Anthony,22.70754716981132,53,4100,POR@SA,POR,SA,,,,,,SF
57228-63826,C,Boban,Boban Marjanovic,Marjanovic,10.979166666666666,24,4100,NY@DAL,DAL,NY,,,,,,C
57228-9673,PG,Goran,Goran Dragic,Dragic,23.388570731026785,35,4100,MIA@MIN,MIA,MIN,,,,,,PG
57228-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,17.11111111111111,36,4000,MIA@MIN,MIN,MIA,,,,,,PG
57228-81529,PF,Daniel,Daniel Theis,Theis,21.92156862745098,51,4000,MEM@CHI,CHI,MEM,,,,,,PF
57228-66196,SG,PJ,PJ Dozier,Dozier,15.982499694824218,40,4000,DEN@HOU,DEN,HOU,,,,,,SG
57228-63127,C,Willy,Willy Hernangomez,Hernangomez,17.0625,32,4000,NO@WAS,NO,WAS,,,,,,C
57228-16081,PF,Khem,Khem Birch,Birch,16.670588474647673,51,4000,ORL@TOR,TOR,ORL,,,,,,PF
57228-84691,PG,Shake,Shake Milton,Milton,22.01702231549202,47,4000,LAC@PHI,PHI,LAC,,,,,,PG
57228-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,17.5749994913737,48,4000,MIA@MIN,MIN,MIA,,,,,,PF
57228-9560,PF,Blake,Blake Griffin,Griffin,22.79310344827586,29,4000,CHA@BKN,BKN,CHA,,,,,,PF
57228-16301,C,Dewayne,Dewayne Dedmon,Dedmon,16.5,1,4000,MIA@MIN,MIA,MIN,,,,,,C
57228-15947,SG,Reggie,Reggie Bullock,Bullock,18.05918417171556,49,3900,NY@DAL,NY,DAL,,,,,,SG
57228-145485,PG,LaMelo,LaMelo Ball,Ball,35.08536585365854,41,3900,CHA@BKN,CHA,BKN,O,Wrist,,,,PG
57228-67312,C,Thomas,Thomas Bryant,Bryant,26.370001220703124,10,3900,NO@WAS,WAS,NO,O,Knee,,,,C
57228-110354,PF,Nicolas,Nicolas Claxton,Claxton,19.208695121433426,23,3900,CHA@BKN,BKN,CHA,,,,,,PF
57228-9577,PF,Rudy,Rudy Gay,Gay,22.056521208389945,46,3900,POR@SA,SA,POR,,,,,,PF
57228-145334,SG,Desmond,Desmond Bane,Bane,17.35102065728635,49,3900,MEM@CHI,MEM,CHI,,,,,,SG
57228-145489,PG,Killian,Killian Hayes,Hayes,13.833333333333334,12,3800,OKC@DET,DET,OKC,,,,,,PG
57228-145539,SF,Deni,Deni Avdija,Avdija,16.005999755859374,50,3800,NO@WAS,WAS,NO,,,,,,SF
57228-12511,PG,Ish,Ish Smith,Smith,17.996153611403244,26,3800,NO@WAS,WAS,NO,,,,,,PG
57228-110325,PF,Daniel,Daniel Gafford,Gafford,14.661110772026909,36,3800,NO@WAS,WAS,NO,,,,,,PF
57228-110326,PG,Coby,Coby White,White,25.603922526041668,51,3800,MEM@CHI,CHI,MEM,,,,,,PG
57228-110340,PF,Jaxson,Jaxson Hayes,Hayes,13.73023312590843,43,3800,NO@WAS,NO,WAS,,,,,,PF
57228-9538,PF,Trevor,Trevor Ariza,Ariza,17.44285692487444,14,3800,MIA@MIN,MIA,MIN,,,,,,PF
57228-16196,C,Dwight,Dwight Powell,Powell,12.43499984741211,40,3800,NY@DAL,DAL,NY,,,,,,C
57228-145308,SF,Patrick,Patrick Williams,Williams,20.22452876252948,53,3800,MEM@CHI,CHI,MEM,,,,,,SF
57228-9703,PG,George,George Hill,Hill,21.021427699497767,14,3800,LAC@PHI,PHI,LAC,O,Thumb,,,,PG
57228-66046,SG,Luke,Luke Kennard,Kennard,14.664706361060048,51,3800,LAC@PHI,LAC,PHI,,,,,,SG
57228-12362,C,DeMarcus,DeMarcus Cousins,Cousins,23.964285714285715,28,3700,LAC@PHI,LAC,PHI,,,,,,C
57228-145541,PG,R.J.,R.J. Hampton,Hampton,9.754285539899554,35,3700,ORL@TOR,ORL,TOR,,,,,,PG
57228-14543,PF,Davis,Davis Bertans,Bertans,18.09512254668445,41,3700,NO@WAS,WAS,NO,,,,,,PF
57228-81621,PF,Maxi,Maxi Kleber,Kleber,19.135897122896633,39,3700,NY@DAL,DAL,NY,,,,,,PF
57228-9453,PF,Al,Al Horford,Horford,31.735713413783483,28,3700,OKC@DET,OKC,DET,O,Coach's decision,,,,PF
57228-110331,SG,Ty,Ty Jerome,Jerome,19.672726717862215,22,3700,OKC@DET,OKC,DET,,,,,,SG
57228-40262,SG,Sterling,Sterling Brown,Brown,17.682352701822918,51,3700,DEN@HOU,HOU,DEN,O,Knee,,,,SG
57228-145316,PG,Kira,Kira Lewis,Lewis,13.716216216216216,37,3700,NO@WAS,NO,WAS,,,,,,PG
57228-80812,PF,Lauri,Lauri Markkanen,Markkanen,24.123529770795038,34,3700,MEM@CHI,CHI,MEM,,,,,,PF
57228-145348,SG,Immanuel,Immanuel Quickley,Quickley,18.860784792432597,51,3700,NY@DAL,NY,DAL,,,,,,SG
57228-15583,SG,Seth,Seth Curry,Curry,20.46136335893111,44,3600,LAC@PHI,PHI,LAC,,,,,,SG
57228-84702,SG,Lonnie,Lonnie Walker,Walker,18.56829238519436,41,3600,POR@SA,SA,POR,,,,,,SG
57228-84709,C,Mitchell,Mitchell Robinson,Robinson,25.73871046496976,31,3600,NY@DAL,NY,DAL,O,Foot,,,,C
57228-84713,SG,Svi,Svi Mykhailiuk,Mykhailiuk,14.670588474647671,51,3600,OKC@DET,OKC,DET,,,,,,SG
57228-9729,PF,Paul,Paul Millsap,Millsap,20.70697731195494,43,3500,DEN@HOU,DEN,HOU,,,,,,PF
57228-96775,PF,Norvel,Norvel Pelle,Pelle,7.185714176722935,7,3500,NY@DAL,NY,DAL,,,,,,PF
57228-111622,SF,Garrison,Garrison Mathews,Mathews,10.512500127156576,48,3500,NO@WAS,WAS,NO,,,,,,SF
57228-101387,PG,Gabe,Gabe Vincent,Vincent,9.413158215974507,38,3500,MIA@MIN,MIA,MIN,GTD,Knee,,,,PG
57228-9739,C,JaVale,JaVale McGee,McGee,18.62162162162162,37,3500,DEN@HOU,DEN,HOU,,,,,,C
57228-66061,SG,Dwayne,Dwayne Bacon,Bacon,16.79090909090909,55,3500,ORL@TOR,ORL,TOR,,,,,,SG
57228-85521,SG,Theo,Theo Pinson,Pinson,0.3500000068119594,14,3500,NY@DAL,NY,DAL,,,,,,SG
57228-101393,SG,Paul,Paul Watson,Watson,6.235999755859375,25,3500,ORL@TOR,TOR,ORL,,,,,,SG
57228-15904,SG,Rodney,Rodney Hood,Hood,9.852174178413723,46,3500,ORL@TOR,TOR,ORL,,,,,,SG
57228-117285,SF,Vlatko,Vlatko Cancar,Cancar,3.682758725922683,29,3500,DEN@HOU,DEN,HOU,,,,,,SF
57228-117287,SF,Robert,Robert Franks,Franks,8.300000190734863,1,3500,ORL@TOR,ORL,TOR,,,,,,SF
57228-117291,SG,Armoni,Armoni Brooks,Brooks,8.533333460489908,3,3500,DEN@HOU,HOU,DEN,,,,,,SG
57228-37931,C,Aron,Aron Baynes,Baynes,14.445999755859376,50,3500,ORL@TOR,TOR,ORL,,,,,,C
57228-15405,PF,JaMychal,JaMychal Green,Green,16.919047037760418,42,3500,DEN@HOU,DEN,HOU,,,,,,PF
57228-12334,SG,Avery,Avery Bradley,Bradley,13.285000610351563,20,3500,DEN@HOU,HOU,DEN,,,,,,SG
57228-110639,PF,Sekou,Sekou Doumbouya,Doumbouya,8.293333604600694,45,3500,OKC@DET,DET,OKC,,,,,,PF
57228-110638,SF,Deividas,Deividas Sirvydis,Sirvydis,2.241666634877523,12,3500,OKC@DET,DET,OKC,,,,,,SF
57228-110640,PF,Luka,Luka Samanic,Samanic,7.69545468417081,22,3500,POR@SA,SA,POR,,,,,,PF
57228-12340,PF,Patrick,Patrick Patterson,Patterson,9.489286150251116,28,3500,LAC@PHI,LAC,PHI,,,,,,PF
57228-117812,SF,Donta,Donta Hall,Hall,28.799999237060547,1,3500,ORL@TOR,ORL,TOR,,,,,,SF
57228-12342,PF,Al-Farouq,Al-Farouq Aminu,Aminu,16.099999678762334,19,3500,MEM@CHI,CHI,MEM,,,,,,PF
57228-117307,SF,DaQuan,DaQuan Jeffries,Jeffries,7.015789634303043,19,3500,DEN@HOU,HOU,DEN,,,,,,SF
57228-117819,PG,Jared,Jared Harper,Harper,0,4,3500,NY@DAL,NY,DAL,,,,,,PG
57228-117821,PG,Keljin,Keljin Blevins,Blevins,1.5399999618530273,10,3500,POR@SA,POR,SA,,,,,,PG
57228-112709,SG,Javonte,Javonte Green,Green,8.950000217982701,28,3500,MEM@CHI,CHI,MEM,,,,,,SG
57228-112708,SF,Max,Max Strus,Strus,8.417857033865792,28,3500,MIA@MIN,MIA,MIN,,,,,,SF
57228-12365,C,Ed,Ed Davis,Davis,13.395237513950892,21,3500,MIA@MIN,MIN,MIA,,,,,,C
57228-12368,PF,Nemanja,Nemanja Bjelica,Bjelica,13.484848484848484,33,3500,MIA@MIN,MIA,MIN,,,,,,PF
57228-15952,C,John,John Henson,Henson,16.460000610351564,40,3500,NY@DAL,NY,DAL,,,,,,C
57228-115802,SF,Jaylen,Jaylen Hoard,Hoard,12.766666412353516,6,3500,OKC@DET,OKC,DET,,,,,,SF
57228-58461,PF,Trey,Trey Lyles,Lyles,11.052173780358356,23,3500,POR@SA,SA,POR,O,Ankle,,,,PF
57228-110697,PF,Nicolo,Nicolo Melli,Melli,8.180645358177923,31,3500,NY@DAL,DAL,NY,,,,,,PF
57228-113267,SF,Caleb,Caleb Martin,Martin,11.975,40,3500,CHA@BKN,CHA,BKN,,,,,,SF
57228-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,3.0714285714285716,14,3500,NO@WAS,NO,WAS,,,,,,SG
57228-145532,SG,Jay,Jay Scrubb,Scrubb,,,3500,LAC@PHI,LAC,PHI,O,Foot,,,,SG
