Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56827-15762,SF,Darius,Darius Miller,Miller,9.961111280653212,18,3500,PHI@OKC,OKC,PHI,O,Groin,,,,SF
56827-145306,SF,CJ,CJ Elleby,Elleby,5.389473764519942,19,3500,DET@POR,POR,DET,,,,,,SF
56827-145309,C,Udoka,Udoka Azubuike,Azubuike,3.2999998728434243,12,3500,SAC@UTA,UTA,SAC,O,Ankle,,,,C
56827-145821,SF,Josh,Josh Hall,Hall,6.174999872843425,12,3500,PHI@OKC,OKC,PHI,GTD,Concussion,,,,SF
56827-145315,SF,Elijah,Elijah Hughes,Hughes,3.672727411443537,11,3500,SAC@UTA,UTA,SAC,,,,,,SF
56827-145827,PF,Freddie,Freddie Gillespie,Gillespie,,,3500,TOR@CLE,TOR,CLE,O,Not injury related,,,,PF
56827-145322,PF,Jalen,Jalen Smith,Smith,2.7764706331140854,17,3500,WAS@PHO,PHO,WAS,,,,,,PF
56827-80815,PF,Zach,Zach Collins,Collins,18.16363664106889,11,3500,DET@POR,POR,DET,O,Ankle,,,,PF
56827-145330,PG,Isaiah,Isaiah Joe,Joe,6.7296295166015625,27,3500,PHI@OKC,PHI,OKC,,,,,,PG
56827-145331,SG,Tyrese,Tyrese Maxey,Maxey,12.147727272727273,44,3500,PHI@OKC,PHI,OKC,,,,,,SG
56827-80819,PF,Harry,Harry Giles,Giles,10.289285932268415,28,3500,DET@POR,POR,DET,,,,,,PF
56827-80818,PF,T.J.,T.J. Leaf,Leaf,7.739285605294364,28,3500,DET@POR,POR,DET,GTD,Not injury related,,,,PF
56827-145338,PG,Jahmi'us,Jahmi'us Ramsey,Ramsey,3.0600000381469727,5,3500,SAC@UTA,SAC,UTA,,,,,,PG
56827-145343,PG,Jalen,Jalen Harris,Harris,2.9000000953674316,4,3500,TOR@CLE,TOR,CLE,O,Hip,,,,PG
56827-145340,PF,Reggie,Reggie Perry,Perry,10.177777608235678,18,3500,LAL@BKN,BKN,LAL,,,,,,PF
56827-145350,PF,Robert,Robert Woodard,Woodard,3.290909160267223,11,3500,SAC@UTA,SAC,UTA,,,,,,PF
56827-145349,PG,Cassius,Cassius Winston,Winston,4.314285823277065,14,3500,WAS@PHO,WAS,PHO,,,,,,PG
56827-145352,SG,Trent,Trent Forrest,Forrest,4.278571537562779,14,3500,SAC@UTA,UTA,SAC,,,,,,SG
56827-9677,SF,Jared,Jared Dudley,Dudley,3.6636362942782315,11,3500,LAL@BKN,LAL,BKN,O,Knee,,,,SF
56827-145357,PF,Lamar,Lamar Stevens,Stevens,10.525714111328124,35,3500,TOR@CLE,CLE,TOR,,,,,,PF
56827-116178,PG,Rayjon,Rayjon Tucker,Tucker,3.459999847412109,5,3500,PHI@OKC,PHI,OKC,,,,,,PG
56827-17894,C,Mike,Mike Muscala,Muscala,16.440000697544644,35,3500,PHI@OKC,OKC,PHI,O,Ankle,,,,C
