Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56658-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,39.53428431919643,35,7000,CHA@OKC,OKC,CHA,O,Foot,,,,SG
56658-110344,PG,Ja,Ja Morant,Morant,34.242498779296874,40,7000,MEM@ATL,MEM,ATL,GTD,Back,,,,PG
56658-110336,PF,Chuma,Chuma Okeke,Okeke,18.00588271197151,34,6800,WAS@ORL,ORL,WAS,,,,,,PF
56658-9575,PG,Mike,Mike Conley,Conley,31.129269483612806,41,6800,UTA@PHO,UTA,PHO,,,,,,PG
56658-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.400001162574405,21,6800,MIN@IND,MIN,IND,GTD,Knee,,,,SG
56658-14503,C,Jonas,Jonas Valanciunas,Valanciunas,35.59767328306686,43,6700,MEM@ATL,MEM,ATL,,,,,,C
56658-16359,PG,Malcolm,Malcolm Brogdon,Brogdon,37.31363747336648,44,6700,MIN@IND,IND,MIN,GTD,Hip,,,,PG
56658-16405,SG,Terrence,Terrence Ross,Ross,26.710000610351564,40,6600,WAS@ORL,ORL,WAS,,,,,,SG
56658-110345,SF,Kevin,Kevin Porter,Porter,29.915384145883415,13,6600,DAL@HOU,HOU,DAL,,,,,,SF
56658-84706,SG,Devonte',Devonte' Graham,Graham,26.54871857471955,39,6500,CHA@OKC,CHA,OKC,,,,,,SG
56658-110356,SG,Nickeil,Nickeil Alexander-Walker,Alexander-Walker,19.9682929806593,41,6500,NO@BKN,NO,BKN,O,Ankle,,,,SG
56658-9966,PF,James,James Johnson,Johnson,17.784849224668562,33,6400,NO@BKN,NO,BKN,,,,,,PF
56658-58253,C,Myles,Myles Turner,Turner,33.41304347826087,46,6400,MIN@IND,IND,MIN,GTD,Ankle,,,,C
56658-23716,SF,Kyle,Kyle Anderson,Anderson,28.980434251868207,46,6300,MEM@ATL,MEM,ATL,,,,,,SF
56658-14507,PG,Kemba,Kemba Walker,Walker,31.353124618530273,32,6300,NY@BOS,BOS,NY,,,,,,PG
56658-117286,C,Moses,Moses Brown,Brown,23.02857171921503,21,6200,CHA@OKC,OKC,CHA,,,,,,C
56658-23096,SG,Evan,Evan Fournier,Fournier,29.413334147135416,30,6200,NY@BOS,BOS,NY,O,Covid-19,,,,SG
56658-23670,SG,Marcus,Marcus Smart,Smart,28.853124618530273,32,6000,NY@BOS,BOS,NY,,,,,,SG
56658-23169,C,Steven,Steven Adams,Adams,24.917390242866848,46,6000,NO@BKN,NO,BKN,,,,,,C
56658-145576,PF,Jae'Sean,Jae'Sean Tate,Tate,24.2,50,6000,DAL@HOU,HOU,DAL,,,,,,PF
56658-110349,SF,Rui,Rui Hachimura,Hachimura,24.86499938964844,40,6000,WAS@ORL,WAS,ORL,GTD,Shoulder,,,,SF
56658-110357,SF,RJ,RJ Barrett,Barrett,29.847057866115197,51,6000,NY@BOS,NY,BOS,,,,,,SF
56658-12355,SG,Eric,Eric Bledsoe,Bledsoe,23.142857142857142,49,5800,NO@BKN,NO,BKN,,,,,,SG
56658-84678,PF,Miles,Miles Bridges,Bridges,22.32449029416454,49,5800,CHA@OKC,CHA,OKC,,,,,,PF
56658-17333,SG,Will,Will Barton,Barton,24.98936170212766,47,5800,SA@DEN,DEN,SA,,,,,,SG
56658-9688,C,LaMarcus,LaMarcus Aldridge,Aldridge,25.07916768391927,24,5800,NO@BKN,BKN,NO,,,,,,C
56658-49675,PG,Derrick,Derrick White,White,26.270833333333332,24,5700,SA@DEN,SA,DEN,,,,,,PG
56658-66064,SF,Malik,Malik Beasley,Beasley,29.767568227407093,37,5700,MIN@IND,MIN,IND,O,Hamstring,,,,SF
56658-14496,PG,Ricky,Ricky Rubio,Rubio,24.640425012466757,47,5700,MIN@IND,MIN,IND,,,,,,PG
56658-9637,PF,Danilo,Danilo Gallinari,Gallinari,21.30000064247533,38,5700,MEM@ATL,ATL,MEM,,,,,,PF
56658-22541,C,Kelly,Kelly Olynyk,Olynyk,24.977551518654337,49,5600,DAL@HOU,HOU,DAL,,,,,,C
56658-20640,PG,Jordan,Jordan Clarkson,Clarkson,26.6560009765625,50,5600,UTA@PHO,UTA,PHO,,,,,,PG
56658-111273,SF,Luguentz,Luguentz Dort,Dort,21.273171029439787,41,5600,CHA@OKC,OKC,CHA,O,Concussion,,,,SF
56658-60233,SG,Dillon,Dillon Brooks,Brooks,26.437776692708333,45,5600,MEM@ATL,MEM,ATL,,,,,,SG
56658-18393,PG,T.J.,T.J. McConnell,McConnell,26.07391357421875,46,5600,MIN@IND,IND,MIN,,,,,,PG
56658-145538,PF,Aleksej,Aleksej Pokusevski,Pokusevski,18.309999593098958,30,5500,CHA@OKC,OKC,CHA,,,,,,PF
56658-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,22.134615384615383,26,5500,WAS@ORL,ORL,WAS,GTD,Illness,,,,PG
56658-59318,SG,Joe,Joe Ingles,Ingles,23.41521686056386,46,5500,UTA@PHO,UTA,PHO,,,,,,SG
56658-17491,SF,James,James Ennis,Ennis,17.648485588304926,33,5400,WAS@ORL,ORL,WAS,,,,,,SF
56658-145536,PG,Theo,Theo Maledon,Maledon,19.42954600941051,44,5400,CHA@OKC,OKC,CHA,,,,,,PG
56658-84690,SG,Jalen,Jalen Brunson,Brunson,22.65111083984375,45,5400,DAL@HOU,DAL,HOU,,,,,,SG
56658-110338,SF,De'Andre,De'Andre Hunter,Hunter,28.120001220703124,20,5400,MEM@ATL,ATL,MEM,O,Knee,,,,SF
56658-110353,PF,Brandon,Brandon Clarke,Clarke,26.024390243902438,41,5400,MEM@ATL,MEM,ATL,GTD,Calf,,,,PF
56658-9648,SF,Jeff,Jeff Green,Green,18.880851583277927,47,5400,NO@BKN,BKN,NO,,,,,,SF
56658-84670,SF,Mikal,Mikal Bridges,Bridges,27.1163255341199,49,5300,UTA@PHO,PHO,UTA,,,,,,SF
56658-14530,SF,Bojan,Bojan Bogdanovic,Bogdanovic,22.7239990234375,50,5300,UTA@PHO,UTA,PHO,,,,,,SF
56658-84704,SG,Kevin,Kevin Huerter,Huerter,23.770589192708332,51,5300,MEM@ATL,ATL,MEM,,,,,,SG
56658-9475,PG,Derrick,Derrick Rose,Rose,24.84000040690104,30,5300,NY@BOS,NY,BOS,,,,,,PG
56658-110347,SF,Keldon,Keldon Johnson,Johnson,25.735555013020832,45,5300,SA@DEN,SA,DEN,,,,,,SF
56658-23825,C,Nerlens,Nerlens Noel,Noel,21.05111083984375,45,5300,NY@BOS,NY,BOS,,,,,,C
56658-110352,PF,P.J.,P.J. Washington,Washington,27.793332248263887,45,5200,CHA@OKC,CHA,OKC,,,,,,PF
56658-9560,PF,Blake,Blake Griffin,Griffin,24.03076876126803,26,5200,NO@BKN,BKN,NO,,,,,,PF
56658-145327,PG,Cole,Cole Anthony,Anthony,23.28800048828125,25,5200,WAS@ORL,ORL,WAS,GTD,Ribs,,,,PG
56658-9662,SG,Lou,Lou Williams,Williams,21.684782608695652,46,5200,MEM@ATL,ATL,MEM,,,,,,SG
56658-84711,SG,Grayson,Grayson Allen,Allen,19.745713588169643,35,5100,MEM@ATL,MEM,ATL,,,,,,SG
56658-15628,SF,Otto,Otto Porter,Porter,20.389286586216517,28,5100,WAS@ORL,ORL,WAS,O,Foot,,,,SF
56658-145319,PF,Jaden,Jaden McDaniels,McDaniels,16.327273282137785,44,5100,MIN@IND,MIN,IND,,,,,,PF
56658-15846,SG,Tim,Tim Hardaway,Hardaway,24.285415649414062,48,5100,DAL@HOU,DAL,HOU,,,,,,SG
56658-110637,PF,Darius,Darius Bazley,Bazley,24.77777777777778,36,5000,CHA@OKC,OKC,CHA,O,Shoulder,,,,PF
56658-15947,SG,Reggie,Reggie Bullock,Bullock,17.9272724498402,44,5000,NY@BOS,NY,BOS,,,,,,SG
56658-9873,C,Robin,Robin Lopez,Lopez,16.426531110491073,49,5000,WAS@ORL,WAS,ORL,GTD,Quadriceps,,,,C
56658-84694,SG,Bruce,Bruce Brown,Brown,18.525532174617688,47,5000,NO@BKN,BKN,NO,,,,,,SG
56658-16233,SF,Josh,Josh Richardson,Richardson,23.46153846153846,39,5000,DAL@HOU,DAL,HOU,,,,,,SF
56658-80816,SG,Malik,Malik Monk,Monk,19.546875,32,5000,CHA@OKC,CHA,OKC,O,Ankle,,,,SG
56658-15800,PF,Jae,Jae Crowder,Crowder,22.028260604194973,46,5000,UTA@PHO,PHO,UTA,,,,,,PF
56658-16363,SF,Joe,Joe Harris,Harris,22.915685317095587,51,5000,NO@BKN,BKN,NO,,,,,,SF
56658-19138,PG,Elfrid,Elfrid Payton,Payton,22.94285656156994,42,4900,NY@BOS,NY,BOS,,,,,,PG
56658-85305,SF,Kenrich,Kenrich Williams,Williams,17.055999755859375,50,4900,CHA@OKC,OKC,CHA,,,,,,SF
56658-80823,PF,Tony,Tony Bradley,Bradley,16.65199951171875,25,4900,CHA@OKC,OKC,CHA,,,,,,PF
56658-66061,SG,Dwayne,Dwayne Bacon,Bacon,17.08,50,4800,WAS@ORL,ORL,WAS,,,,,,SG
56658-110697,PF,Nicolo,Nicolo Melli,Melli,8.588888662832755,27,4800,DAL@HOU,DAL,HOU,,,,,,PF
56658-145541,PG,R.J.,R.J. Hampton,Hampton,8.546666463216146,30,4800,WAS@ORL,ORL,WAS,,,,,,PG
56658-14510,SG,Alec,Alec Burks,Burks,23.33846185146234,39,4800,NY@BOS,NY,BOS,,,,,,SG
56658-84703,SG,De'Anthony,De'Anthony Melton,Melton,21.7971435546875,35,4800,MEM@ATL,MEM,ATL,O,Leg,,,,SG
56658-110339,SG,Cam,Cam Reddish,Reddish,21.588461068960335,26,4800,MEM@ATL,ATL,MEM,O,Achilles,,,,SG
56658-110340,PF,Jaxson,Jaxson Hayes,Hayes,13.18684226588199,38,4800,NO@BKN,NO,BKN,GTD,Ankle,,,,PF
56658-9481,PF,Taj,Taj Gibson,Gibson,16.166666666666668,24,4800,NY@BOS,NY,BOS,,,,,,PF
56658-9577,PF,Rudy,Rudy Gay,Gay,22.521951814977132,41,4800,SA@DEN,SA,DEN,,,,,,PF
56658-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,4800,WAS@ORL,ORL,WAS,O,Knee,,,,SF
56658-15814,C,Alex,Alex Len,Len,15.807316477705793,41,4800,WAS@ORL,WAS,ORL,,,,,,C
56658-63127,C,Willy,Willy Hernangomez,Hernangomez,17.292857578822545,28,4700,NO@BKN,NO,BKN,,,,,,C
56658-110346,PF,Isaiah,Isaiah Roby,Roby,21.06511599518532,43,4700,CHA@OKC,OKC,CHA,O,Concussion,,,,PF
56658-145348,SG,Immanuel,Immanuel Quickley,Quickley,19.628261400305707,46,4700,NY@BOS,NY,BOS,,,,,,SG
56658-85597,PG,Jordan,Jordan McLaughlin,McLaughlin,17.683871361517138,31,4600,MIN@IND,MIN,IND,,,,,,PG
56658-110354,PF,Nicolas,Nicolas Claxton,Claxton,19.98421116879112,19,4600,NO@BKN,BKN,NO,,,,,,PF
56658-15691,C,Cody,Cody Zeller,Zeller,22.869999186197916,30,4600,CHA@OKC,CHA,OKC,,,,,,C
56658-145491,PF,Nathan,Nathan Knight,Knight,7.0761907668340776,21,4500,MEM@ATL,ATL,MEM,,,,,,PF
56658-145533,PF,Kenyon,Kenyon Martin,Martin,17.373913308848504,23,4500,DAL@HOU,HOU,DAL,,,,,,PF
56658-84702,SG,Lonnie,Lonnie Walker,Walker,18.921620961782093,37,4500,SA@DEN,SA,DEN,O,Wrist,,,,SG
56658-63826,C,Boban,Boban Marjanovic,Marjanovic,11.030434649923574,23,4500,DAL@HOU,DAL,HOU,,,,,,C
56658-16790,PG,Brad,Brad Wanamaker,Wanamaker,12.202325865279796,43,4500,CHA@OKC,CHA,OKC,,,,,,PG
56658-145819,SF,Naji,Naji Marshall,Marshall,8.65,10,4500,NO@BKN,NO,BKN,,,,,,SF
56658-16376,SF,Dorian,Dorian Finney-Smith,Finney-Smith,20.676316110711348,38,4500,DAL@HOU,DAL,HOU,,,,,,SF
56658-9729,PF,Paul,Paul Millsap,Millsap,21.522500610351564,40,4400,SA@DEN,DEN,SA,,,,,,PF
56658-12334,SG,Avery,Avery Bradley,Bradley,14.57999979654948,15,4400,DAL@HOU,HOU,DAL,GTD,Knee,,,,SG
56658-18600,PG,Tyler,Tyler Johnson,Johnson,9.783870573966734,31,4400,NO@BKN,BKN,NO,O,Knee,,,,PG
56658-16081,PF,Khem,Khem Birch,Birch,16.514893876745347,47,4400,WAS@ORL,ORL,WAS,GTD,Illness,,,,PF
56658-81621,PF,Maxi,Maxi Kleber,Kleber,19.294443766276043,36,4400,DAL@HOU,DAL,HOU,GTD,Lower leg,,,,PF
56658-55056,PF,Dario,Dario Saric,Saric,17.729031470514112,31,4400,UTA@PHO,PHO,UTA,,,,,,PF
56658-9556,SF,Eric,Eric Gordon,Gordon,25.44814724392361,27,4400,DAL@HOU,HOU,DAL,O,Groin,,,,SF
56658-9561,C,DeAndre,DeAndre Jordan,Jordan,21.623913308848504,46,4400,NO@BKN,BKN,NO,,,,,,C
56658-145304,C,Onyeka,Onyeka Okongwu,Okongwu,9.579309923895474,29,4400,MEM@ATL,ATL,MEM,,,,,,C
56658-145539,SF,Deni,Deni Avdija,Avdija,15.835555013020834,45,4300,WAS@ORL,WAS,ORL,,,,,,SF
56658-58081,PG,Tyus,Tyus Jones,Jones,18.710416158040363,48,4300,MEM@ATL,MEM,ATL,,,,,,PG
56658-110640,PF,Luka,Luka Samanic,Samanic,7.719999694824219,20,4200,SA@DEN,SA,DEN,,,,,,PF
56658-42733,SF,David,David Nwaba,Nwaba,20.00333251953125,30,4200,DAL@HOU,HOU,DAL,O,Wrist,,,,SF
56658-23294,SF,Danuel,Danuel House,House,19.02258103893649,31,4200,DAL@HOU,HOU,DAL,O,Ankle,,,,SF
56658-18256,PF,Doug,Doug McDermott,McDermott,20.093617540724733,47,4200,MIN@IND,IND,MIN,,,,,,PF
56658-145334,SG,Desmond,Desmond Bane,Bane,17.11136419122869,44,4200,MEM@ATL,MEM,ATL,,,,,,SG
56658-145336,PF,Xavier,Xavier Tillman,Tillman,16.69999935752467,38,4200,MEM@ATL,MEM,ATL,,,,,,PF
56658-14501,C,Tristan,Tristan Thompson,Thompson,20.705556233723957,36,4100,NY@BOS,BOS,NY,GTD,Covid-19,,,,C
56658-15542,SG,Spencer,Spencer Dinwiddie,Dinwiddie,17.6999994913737,3,4100,NO@BKN,BKN,NO,O,Knee,,,,SG
56658-15559,SG,Jeremy,Jeremy Lamb,Lamb,21.106895709859913,29,4100,MIN@IND,IND,MIN,,,,,,SG
56658-16604,SF,Justin,Justin Holiday,Holiday,22.044896962691325,49,4100,MIN@IND,IND,MIN,,,,,,SF
56658-110318,PF,Grant,Grant Williams,Williams,11.613953346429868,43,4100,NY@BOS,BOS,NY,,,,,,PF
56658-110331,SG,Ty,Ty Jerome,Jerome,19.935293758616726,17,4100,CHA@OKC,OKC,CHA,,,,,,SG
56658-145316,PG,Kira,Kira Lewis,Lewis,13.590909090909092,33,4100,NO@BKN,NO,BKN,GTD,Calf,,,,PG
56658-145335,PG,Payton,Payton Pritchard,Pritchard,13.846666124131945,45,4100,NY@BOS,BOS,NY,,,,,,PG
56658-15405,PF,JaMychal,JaMychal Green,Green,17.48421116879112,38,4000,SA@DEN,DEN,SA,,,,,,PF
56658-115802,SF,Jaylen,Jaylen Hoard,Hoard,20.200000762939453,1,4000,CHA@OKC,OKC,CHA,,,,,,SF
56658-40562,SG,Josh,Josh Hart,Hart,24.48723456200133,47,4000,NO@BKN,NO,BKN,O,Thumb,,,,SG
56658-84675,C,Mo,Mo Bamba,Bamba,14.007143293108259,28,4000,WAS@ORL,ORL,WAS,,,,,,C
56658-58084,SF,Justise,Justise Winslow,Winslow,17.524999618530273,16,4000,MEM@ATL,MEM,ATL,O,Quadriceps,,,,SF
56658-84724,SG,Landry,Landry Shamet,Shamet,13.014633550876525,41,4000,NO@BKN,BKN,NO,O,Ankle,,,,SG
56658-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,4000,MEM@ATL,ATL,MEM,O,Ankle,,,,PG
56658-110995,C,Naz,Naz Reid,Reid,21.959183673469386,49,4000,MIN@IND,MIN,IND,,,,,,C
56658-58270,PG,Edmond,Edmond Sumner,Sumner,10.241667005750868,36,4000,MIN@IND,IND,MIN,,,,,,PG
56658-18338,PF,Royce,Royce O'Neale,O'Neale,21.38800048828125,50,4000,UTA@PHO,UTA,PHO,,,,,,PF
56658-48567,PG,Cameron,Cameron Payne,Payne,16.413158215974505,38,4000,UTA@PHO,PHO,UTA,,,,,,PG
56658-101331,PF,Gary,Gary Clark,Clark,9.433333502875435,36,4000,SA@DEN,DEN,SA,,,,,,PF
56658-12351,C,Derrick,Derrick Favors,Favors,17.599999745686848,48,3900,UTA@PHO,UTA,PHO,,,,,,C
56658-15952,C,John,John Henson,Henson,16.460000610351564,40,3900,NY@BOS,NY,BOS,GTD,Not injury related,,,,C
56658-23120,SF,T.J.,T.J. Warren,Warren,22.075000762939453,4,3900,MIN@IND,IND,MIN,O,Foot,,,,SF
56658-17517,SF,Tony,Tony Snell,Snell,11.165789152446546,38,3900,MEM@ATL,ATL,MEM,,,,,,SF
56658-84677,SG,Jerome,Jerome Robinson,Robinson,11.829412123736214,17,3900,WAS@ORL,WAS,ORL,,,,,,SG
56658-9939,SG,Patty,Patty Mills,Mills,19.493617281000663,47,3900,SA@DEN,SA,DEN,,,,,,SG
56658-14559,PG,Isaiah,Isaiah Thomas,Thomas,11.399999618530273,1,3900,NO@BKN,NO,BKN,,,,,,PG
56658-9466,PG,D.J.,D.J. Augustin,Augustin,14.323404515043219,47,3900,DAL@HOU,HOU,DAL,,,,,,PG
56658-40208,PG,Raul,Raul Neto,Neto,17.167442144349565,43,3900,WAS@ORL,WAS,ORL,,,,,,PG
56658-110359,C,Goga,Goga Bitadze,Bitadze,12.103333536783854,30,3900,MIN@IND,IND,MIN,,,,,,C
56658-16196,C,Dwight,Dwight Powell,Powell,11.831428745814732,35,3900,DAL@HOU,DAL,HOU,,,,,,C
56658-40262,SG,Sterling,Sterling Brown,Brown,18.068749745686848,48,3900,DAL@HOU,HOU,DAL,,,,,,SG
56658-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.24772782759233,44,3800,SA@DEN,DEN,SA,,,,,,PG
56658-14505,C,Bismack,Bismack Biyombo,Biyombo,16.80851063829787,47,3800,CHA@OKC,CHA,OKC,,,,,,C
56658-84713,SG,Svi,Svi Mykhailiuk,Mykhailiuk,14.504348091457201,46,3800,CHA@OKC,OKC,CHA,,,,,,SG
56658-84714,PF,Moritz,Moritz Wagner,Wagner,12.984375,32,3800,NY@BOS,BOS,NY,,,,,,PF
56658-84719,SG,Aaron,Aaron Holiday,Holiday,12.459573948636969,47,3800,MIN@IND,IND,MIN,,,,,,SG
56658-110325,PF,Daniel,Daniel Gafford,Gafford,13.978787508877842,33,3800,WAS@ORL,WAS,ORL,O,Ankle,,,,PF
56658-97018,PG,Chris,Chris Chiozza,Chiozza,9.736842105263158,19,3800,NO@BKN,BKN,NO,,,,,,PG
56658-110351,SG,Cody,Cody Martin,Martin,10.783783783783784,37,3800,CHA@OKC,CHA,OKC,,,,,,SG
56658-20277,SG,Torrey,Torrey Craig,Craig,11.140740288628471,27,3800,UTA@PHO,PHO,UTA,,,,,,SG
56658-15771,C,Gorgui,Gorgui Dieng,Dieng,17.212500254313152,24,3800,SA@DEN,SA,DEN,,,,,,C
56658-40396,PG,Monte,Monte Morris,Morris,20.37105198910362,38,3800,SA@DEN,DEN,SA,,,,,,PG
56658-9739,C,JaVale,JaVale McGee,McGee,19.08529483570772,34,3700,SA@DEN,DEN,SA,,,,,,C
56658-58461,PF,Trey,Trey Lyles,Lyles,11.052173780358356,23,3700,SA@DEN,SA,DEN,O,Ankle,,,,PF
56658-70822,PF,Juancho,Juancho Hernangomez,Hernangomez,13.784375190734863,32,3700,MIN@IND,MIN,IND,,,,,,PF
56658-14543,PF,Davis,Davis Bertans,Bertans,17.732431772592907,37,3700,WAS@ORL,WAS,ORL,,,,,,PF
56658-111371,PG,Justin,Justin Robinson,Robinson,16.200000762939453,1,3700,CHA@OKC,OKC,CHA,,,,,,PG
56658-48940,SG,Wes,Wes Iwundu,Iwundu,6.9500002179827005,28,3700,NO@BKN,NO,BKN,,,,,,SG
56658-16197,SG,Chasson,Chasson Randle,Randle,12.195238385881696,21,3700,WAS@ORL,ORL,WAS,,,,,,SG
56658-9598,PF,Ersan,Ersan Ilyasova,Ilyasova,4.8799999237060545,5,3700,UTA@PHO,UTA,PHO,,,,,,PF
56658-145352,SG,Trent,Trent Forrest,Forrest,4.261538578913762,13,3700,UTA@PHO,UTA,PHO,,,,,,SG
56658-48598,SF,Semi,Semi Ojeleye,Ojeleye,10.246341612280869,41,3700,NY@BOS,BOS,NY,,,,,,SF
56658-111622,SF,Garrison,Garrison Mathews,Mathews,11.167442144349565,43,3600,WAS@ORL,WAS,ORL,,,,,,SF
56658-112710,C,Tacko,Tacko Fall,Fall,8.239999898274739,15,3600,NY@BOS,BOS,NY,,,,,,C
56658-110317,PG,Jaylen,Jaylen Nowell,Nowell,17.03611077202691,36,3600,MIN@IND,MIN,IND,O,Lower leg,,,,PG
56658-110329,PF,Bruno,Bruno Fernando,Fernando,4.852000122070312,25,3600,MEM@ATL,ATL,MEM,,,,,,PF
56658-145325,SG,Josh,Josh Green,Green,6.2,25,3600,DAL@HOU,DAL,HOU,,,,,,SG
56658-9655,SF,JJ,JJ Redick,Redick,12.916128835370463,31,3600,DAL@HOU,DAL,HOU,O,Heel,,,,SF
56658-58295,PF,D.J.,D.J. Wilson,Wilson,9.290908813476562,22,3600,DAL@HOU,HOU,DAL,,,,,,PF
56658-96775,PF,Norvel,Norvel Pelle,Pelle,7.340000152587891,5,3500,NY@BOS,NY,BOS,,,,,,PF
56658-85521,SG,Theo,Theo Pinson,Pinson,0.3500000068119594,14,3500,NY@BOS,NY,BOS,,,,,,SG
56658-117283,SF,Oshae,Oshae Brissett,Brissett,6.199999809265137,1,3500,MIN@IND,IND,MIN,,,,,,SF
56658-117285,SF,Vlatko,Vlatko Cancar,Cancar,4.146153963529146,26,3500,SA@DEN,DEN,SA,,,,,,SF
56658-117289,PF,Juwan,Juwan Morgan,Morgan,2.8000000401547083,19,3500,UTA@PHO,UTA,PHO,O,Calf,,,,PF
56658-117291,SG,Armoni,Armoni Brooks,Brooks,,,3500,DAL@HOU,HOU,DAL,O,Covid-19,,,,SG
