slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
olynyke01,Kelly Olynyk,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,LOSS,1789,6,10,1,5,3,5,3,5,1,1,0,3,0,12.9
morrima02,Markieff Morris,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,1616,7,11,3,6,0,0,1,1,4,0,1,3,3,12.4
gaffoda01,Daniel Gafford,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,1071,6,8,0,0,3,4,0,4,0,1,0,1,1,12.2
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,2078,5,10,2,7,0,0,4,7,1,1,0,1,2,11.8
murraja01,Jamal Murray,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1990,5,15,1,5,6,6,1,3,4,3,1,4,2,11.8
cartewe01,Wendell Carter,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1796,6,11,0,1,3,4,3,5,4,1,0,3,5,11.7
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,1190,5,9,0,0,4,4,1,2,2,0,1,1,1,11.7
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,HOUSTON ROCKETS,WIN,1380,4,7,3,5,0,1,0,1,4,3,0,1,2,11.6
inglejo01,Joe Ingles,UTAH JAZZ,HOME,WASHINGTON WIZARDS,LOSS,1835,6,16,3,9,3,4,2,2,6,0,1,3,3,11.5
hamptrj01,R.J. Hampton,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1589,7,10,1,2,1,2,1,7,0,0,0,2,2,11.4
goberru01,Rudy Gobert,UTAH JAZZ,HOME,WASHINGTON WIZARDS,LOSS,1996,5,7,0,0,2,5,1,11,3,0,0,2,2,11.2
brookar01,Armoni Brooks,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,LOSS,850,5,6,4,5,0,0,0,1,0,0,0,1,0,11.1
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,1837,7,14,0,3,1,2,0,6,2,1,0,1,1,10.4
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,2194,6,19,1,4,4,4,3,4,2,1,0,0,4,10.2
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,1289,4,6,0,1,1,2,2,7,1,1,1,1,2,10.1
adamsst01,Steven Adams,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,1590,2,4,0,0,2,6,5,11,0,1,0,0,1,9.8
gordoaa01,Aaron Gordon,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1407,3,5,1,2,2,2,1,5,3,1,0,1,3,9.8
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,1684,5,10,2,4,0,0,1,3,4,1,1,3,1,9.7
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,1840,5,10,1,5,1,2,0,1,6,1,0,0,6,9.7
martike04,Kenyon Martin,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,LOSS,1454,3,4,1,1,2,2,0,7,0,0,2,0,3,9.7
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1423,3,4,0,0,0,0,4,2,2,1,1,0,3,9.7
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,1564,3,7,3,7,1,1,0,4,1,1,1,0,1,9.5
campafa01,Facundo Campazzo,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1265,2,3,2,2,0,0,0,3,2,4,0,0,4,9.4
miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1457,3,6,0,1,4,6,0,3,5,1,0,1,3,9.4
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1441,3,6,0,0,2,6,2,4,7,1,0,1,4,9.3
anthoco01,Cole Anthony,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1274,5,8,0,2,2,2,0,3,3,1,0,2,3,9.2
carteje01,Jevon Carter,PHOENIX SUNS,HOME,HOUSTON ROCKETS,WIN,1098,3,6,3,5,0,0,1,3,3,0,0,0,2,8.9
bullore01,Reggie Bullock,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,1858,4,12,3,10,1,1,0,2,3,2,0,0,3,8.7
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1070,5,10,2,5,0,0,0,6,1,0,0,0,2,8.7
banede01,Desmond Bane,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,974,3,4,2,3,1,1,0,2,1,1,1,1,2,8.6
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,1639,3,4,1,2,4,5,1,6,0,0,1,2,4,8.6
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1694,7,14,1,6,0,0,0,2,4,0,0,2,2,8.6
harrito02,Tobias Harris,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1654,4,11,1,2,1,2,0,4,4,1,2,1,1,8.5
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1404,3,5,1,3,0,0,1,3,0,2,1,0,2,8.2
wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,2483,8,17,1,3,0,0,0,1,1,2,1,3,2,8.2
moranja01,Ja Morant,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,2181,5,14,0,1,3,4,1,2,10,0,0,5,0,8.1
netora01,Raul Neto,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,902,2,2,1,1,2,2,0,0,2,1,0,0,2,8.0
bacondw01,Dwayne Bacon,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1736,6,14,0,3,2,2,0,3,2,0,0,1,0,7.9
walkelo01,Lonnie Walker,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1242,4,8,2,4,2,3,0,0,1,1,0,1,1,7.9
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,1929,5,10,4,9,0,0,0,6,2,0,0,4,1,7.8
wrighde01,Delon Wright,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,1364,5,11,1,2,1,2,1,0,0,4,0,2,2,7.8
leeda03,Damion Lee,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,851,2,6,2,6,2,2,0,0,1,2,1,0,1,7.6
bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,HOUSTON ROCKETS,WIN,1955,2,7,1,3,1,2,1,3,3,3,1,1,1,7.5
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,2094,3,11,1,6,6,6,0,2,5,2,0,5,1,7.2
payneca01,Cameron Payne,PHOENIX SUNS,HOME,HOUSTON ROCKETS,WIN,1284,4,12,3,6,0,0,1,1,4,0,0,0,2,7.2
smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,1047,4,7,1,1,0,0,0,2,2,0,1,0,3,7.2
cannade01,Devin Cannady,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,281,2,3,2,2,2,3,0,0,0,0,1,0,0,7.0
lopezro01,Robin Lopez,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,851,5,5,0,0,0,0,1,1,1,0,0,2,3,7.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,1719,2,8,1,6,0,0,1,4,6,4,1,3,3,6.8
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,1230,4,7,0,1,0,2,0,7,0,3,0,2,1,6.6
bazemke01,Kent Bazemore,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,2098,5,12,3,6,1,2,0,3,2,1,0,2,5,6.5
lewiski01,Kira Lewis,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,923,5,9,1,2,0,0,1,0,3,1,0,2,5,6.5
morrimo01,Monte Morris,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1245,3,6,1,1,3,3,0,1,2,0,0,1,3,6.5
saricda01,Dario Šarić,PHOENIX SUNS,HOME,HOUSTON ROCKETS,WIN,1071,3,8,2,3,1,2,3,2,0,1,0,1,1,6.5
greenda02,Danny Green,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1524,2,5,2,5,0,0,0,3,2,0,1,0,0,6.3
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,915,2,3,2,2,0,0,1,2,1,1,0,1,1,6.3
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,1443,2,6,0,1,0,2,2,9,5,0,1,1,3,5.9
hortota01,Talen Horton-Tucker,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,1331,4,9,1,3,1,2,0,3,2,1,0,2,1,5.8
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,1778,5,13,2,9,2,2,0,4,0,0,2,3,2,5.7
onealro01,Royce O'Neale,UTAH JAZZ,HOME,WASHINGTON WIZARDS,LOSS,2247,1,2,0,1,0,0,2,10,2,0,1,0,5,5.5
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,924,2,4,0,1,0,0,1,2,3,1,0,1,0,5.4
bongais01,Isaac Bonga,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,546,2,3,1,1,0,0,0,1,0,1,1,0,1,5.3
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,830,1,2,0,1,1,2,1,3,2,3,0,2,1,5.2
rosste01,Terrence Ross,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1526,2,4,0,0,4,5,0,2,0,0,0,1,0,5.2
wilsodj01,D.J. Wilson,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,LOSS,812,3,5,1,3,1,1,1,5,0,0,0,2,2,5.1
toscaju01,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,1457,1,1,0,0,0,0,0,5,3,1,0,1,1,4.9
bartowi01,Will Barton,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1973,3,6,1,2,2,2,0,1,2,1,0,3,3,4.5
curryse01,Seth Curry,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1461,3,8,2,3,0,0,0,2,2,0,0,0,3,4.4
craigto01,Torrey Craig,PHOENIX SUNS,HOME,HOUSTON ROCKETS,WIN,676,1,3,1,3,0,0,1,4,0,1,0,0,0,4.2
onimi01,Miye Oni,UTAH JAZZ,HOME,WASHINGTON WIZARDS,LOSS,878,1,2,1,2,0,0,1,3,2,0,0,0,2,4.2
jonesda03,Damian Jones,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,1116,1,1,0,0,0,0,1,1,2,1,1,1,2,4.0
ennisja01,James Ennis,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1677,2,9,1,3,3,4,2,5,1,0,0,1,2,3.9
favorde01,Derrick Favors,UTAH JAZZ,HOME,WASHINGTON WIZARDS,LOSS,884,2,3,0,0,2,2,1,0,0,0,1,1,3,3.9
niangge01,Georges Niang,UTAH JAZZ,HOME,WASHINGTON WIZARDS,LOSS,936,2,3,1,2,0,0,1,1,0,1,0,1,2,3.9
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,1278,3,9,3,6,0,0,0,3,2,0,0,2,1,3.8
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,1863,0,3,0,2,0,0,4,7,3,1,0,1,3,3.7
okekech01,Chuma Okeke,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1596,3,11,0,3,1,2,1,4,2,0,1,0,1,3.7
richajo01,Josh Richardson,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,1863,3,7,0,3,1,2,0,1,2,0,1,0,4,3.7
barrerj01,RJ Barrett,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,2004,2,11,0,4,3,4,0,3,3,2,1,1,2,3.6
gasolma01,Marc Gasol,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,317,1,1,1,1,0,0,0,1,0,1,0,0,1,3.6
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,465,1,1,0,0,0,0,0,1,2,1,0,1,0,3.4
marshna01,Naji Marshall,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,1259,0,0,0,0,2,2,0,3,3,0,1,0,6,3.3
metuch01,Chimezie Metu,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,573,0,1,0,0,3,6,2,1,0,1,1,0,3,3.3
frankro01,Robert Franks,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,891,1,1,1,1,1,2,2,2,1,0,0,2,2,3.2
weathqu01,Quinndary Weatherspoon,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,372,0,0,0,0,2,2,0,0,1,0,1,0,1,3.0
lenal01,Alex Len,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,930,1,5,1,1,0,0,1,4,2,0,0,0,1,2.8
samanlu01,Luka Šamanić,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,465,3,4,1,1,0,1,0,0,0,0,0,1,3,2.8
willipa01,Patrick Williams,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,LOSS,1638,1,3,0,1,0,0,2,1,1,2,0,2,0,2.7
bateske01,Keita Bates-Diop,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,281,2,3,0,0,0,0,0,1,0,0,0,0,1,2.6
mathega01,Garrison Mathews,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,572,0,0,0,0,3,3,0,1,1,0,0,1,1,2.6
walljo01,John Wall,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,LOSS,2154,5,20,3,10,0,0,0,2,8,1,0,5,2,2.4
konchjo01,John Konchar,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,581,1,2,1,2,0,0,0,3,0,0,1,1,1,2.2
burksal01,Alec Burks,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,969,1,5,0,3,0,0,0,5,2,0,1,0,1,2.1
beyty01,Tyler Bey,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,302,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0
cacokde01,Devontae Cacok,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,152,1,1,0,0,0,0,0,1,0,0,0,0,0,2.0
hintona01,Nate Hinton,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,138,1,1,0,0,0,0,1,0,0,0,0,0,1,2.0
marjabo01,Boban Marjanović,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,458,0,1,0,0,2,2,0,4,0,0,1,0,3,2.0
valende01,Denzel Valentine,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,LOSS,501,1,1,0,0,0,0,0,0,1,0,0,0,1,2.0
klebima01,Maxi Kleber,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,859,1,2,1,2,0,0,1,2,0,1,0,1,4,1.7
cartemi01,Michael Carter-Williams,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,1371,1,5,0,1,1,5,1,2,2,3,0,2,1,1.6
scottmi01,Mike Scott,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1088,2,6,0,3,0,0,0,1,1,0,0,0,0,1.6
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,1809,2,7,0,1,0,0,1,5,1,1,0,0,6,1.4
mclembe01,Ben McLemore,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,844,2,8,2,7,2,3,0,0,1,0,0,1,3,1.3
guyky01,Kyle Guy,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,283,1,2,0,1,0,0,0,0,0,0,0,0,0,1.0
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,HOME,CHICAGO BULLS,WIN,781,1,4,0,0,1,1,0,1,2,0,0,1,1,0.9
maneka01,Karim Mané,ORLANDO MAGIC,HOME,SAN ANTONIO SPURS,LOSS,235,1,1,0,0,0,1,0,0,0,0,0,0,1,0.9
toppiob01,Obi Toppin,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,561,1,2,0,1,1,2,0,2,0,0,0,1,1,0.8
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,ORLANDO MAGIC,WIN,626,1,4,0,1,2,2,0,0,0,0,0,0,2,0.8
browntr01,Troy Brown,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,LOSS,1535,1,6,0,4,0,0,0,8,2,0,0,1,1,0.6
greenjo02,Josh Green,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,242,1,2,0,0,0,0,1,1,0,0,0,1,1,0.6
howardw01,Dwight Howard,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,1256,2,3,0,1,0,1,2,5,0,1,0,4,4,0.6
thomais02,Isaiah Thomas,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,243,1,2,0,0,0,0,1,1,0,0,0,1,1,0.6
bradlav01,Avery Bradley,HOUSTON ROCKETS,AWAY,PHOENIX SUNS,LOSS,1368,1,4,1,3,0,0,0,2,1,0,0,1,1,0.5
matthwe02,Wesley Matthews,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,990,0,3,0,2,2,3,0,0,1,0,1,0,1,0.5
redicjj01,J.J. Redick,DALLAS MAVERICKS,HOME,PHILADELPHIA 76ERS,LOSS,829,1,7,1,3,1,1,0,2,2,0,0,1,0,0.5
drumman01,Andre Drummond,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,1502,1,3,0,0,1,2,1,9,0,1,1,4,4,0.4
knoxke01,Kevin Knox,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,53,0,1,0,1,0,0,0,0,0,1,0,0,0,0.3
paytoga02,Gary Payton,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
daviste02,Terence Davis,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,1079,2,8,0,3,1,2,2,1,0,1,0,2,1,0.1
mcgeeja01,JaVale McGee,DENVER NUGGETS,AWAY,GOLDEN STATE WARRIORS,LOSS,643,1,3,0,0,0,0,0,2,0,1,0,1,2,0.1
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
johnsja01,James Johnson,NEW ORLEANS PELICANS,HOME,SACRAMENTO KINGS,WIN,911,0,1,0,0,0,0,0,1,2,0,0,1,0,0.0
muldemy01,Mychal Mulder,GOLDEN STATE WARRIORS,HOME,DENVER NUGGETS,WIN,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
pelleno01,Norvel Pelle,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
reedpa01,Paul Reed,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
tuckera01,Rayjon Tucker,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
whiteco01,Coby White,CHICAGO BULLS,AWAY,MEMPHIS GRIZZLIES,LOSS,1462,2,8,0,4,2,2,0,2,2,0,0,2,3,0.0
avdijde01,Deni Avdija,WASHINGTON WIZARDS,AWAY,UTAH JAZZ,WIN,591,0,0,0,0,0,0,0,2,0,0,1,0,4,-0.3
holmeri01,Richaun Holmes,SACRAMENTO KINGS,AWAY,NEW ORLEANS PELICANS,LOSS,985,0,2,0,0,0,0,0,4,1,0,0,0,2,-0.3
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,AWAY,DALLAS MAVERICKS,WIN,85,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
ntilila01,Frank Ntilikina,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,14,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
