slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,1338,2,3,0,0,2,4,3,6,4,0,3,4,4,7.1
thomptr01,Tristan Thompson,BOSTON CELTICS,AWAY,DENVER NUGGETS,WIN,1111,4,6,0,0,1,2,1,3,0,1,1,1,3,7.1
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,2143,7,18,3,9,0,0,1,5,4,0,0,4,3,7.0
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,HOME,DETROIT PISTONS,WIN,1435,5,6,1,2,0,0,0,1,0,0,0,1,3,6.9
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,1958,2,9,1,8,2,2,1,5,5,1,0,1,1,6.8
whiteco01,Coby White,CHICAGO BULLS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1382,4,8,1,4,2,2,0,0,2,3,0,3,4,6.8
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,1569,4,12,1,7,0,0,0,7,4,1,0,1,1,6.7
konchjo01,John Konchar,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,792,2,4,0,2,0,0,1,2,2,2,0,0,0,6.7
sumneed01,Edmond Sumner,INDIANA PACERS,AWAY,MEMPHIS GRIZZLIES,WIN,1243,4,8,1,3,2,2,0,0,0,0,1,1,0,6.7
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,LOSS,2063,3,11,1,6,0,0,1,2,10,1,0,2,3,6.6
merrisa01,Sam Merrill,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,416,2,3,2,3,2,2,0,0,1,0,0,0,2,6.6
brunsja01,Jalen Brunson,DALLAS MAVERICKS,HOME,SAN ANTONIO SPURS,LOSS,1781,4,15,3,7,0,0,2,2,5,0,0,0,3,6.4
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,1318,4,12,4,10,0,0,0,1,1,1,0,0,2,6.4
arizatr01,Trevor Ariza,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,1367,2,5,1,3,1,2,1,1,3,1,0,0,2,6.2
banede01,Desmond Bane,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1574,3,10,1,3,0,0,1,1,5,1,1,0,3,6.2
leesa01,Saben Lee,DETROIT PISTONS,AWAY,LOS ANGELES CLIPPERS,LOSS,983,2,5,0,0,0,0,1,1,6,2,0,2,1,6.1
zelleco01,Cody Zeller,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,LOSS,964,0,2,0,1,6,6,2,7,2,0,0,3,1,6.1
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,1329,3,9,1,3,2,2,1,3,1,0,0,0,1,5.8
huertke01,Kevin Huerter,ATLANTA HAWKS,AWAY,CHARLOTTE HORNETS,WIN,1935,4,13,1,6,1,1,0,2,7,0,0,2,1,5.6
jonesde02,Derrick Jones,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,824,4,5,1,2,0,1,0,1,0,0,0,1,1,5.6
harriga01,Gary Harris,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,LOSS,1609,4,10,1,3,0,0,0,0,2,1,1,1,1,5.3
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,890,3,6,1,1,1,2,2,1,1,0,0,1,2,5.2
langfro01,Romeo Langford,BOSTON CELTICS,AWAY,DENVER NUGGETS,WIN,945,1,3,0,1,3,3,1,4,0,0,0,0,0,5.2
mannte01,Terance Mann,LOS ANGELES CLIPPERS,HOME,DETROIT PISTONS,WIN,1306,2,4,1,1,0,0,0,3,2,1,0,0,3,5.1
harteis01,Isaiah Hartenstein,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,LOSS,1299,4,7,0,0,2,2,3,3,1,0,1,4,6,4.7
princta02,Taurean Prince,CLEVELAND CAVALIERS,HOME,NEW ORLEANS PELICANS,LOSS,1587,4,11,0,4,3,3,1,4,2,0,1,3,3,4.7
holliro01,Rondae Hollis-Jefferson,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,274,1,1,0,0,1,2,0,1,2,1,0,0,1,4.6
kurucro01,Rodions Kurucs,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,301,2,2,1,1,0,0,1,1,0,0,0,0,2,4.6
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,DALLAS MAVERICKS,WIN,1694,3,7,1,4,2,4,1,5,0,0,0,1,3,4.5
lewiski01,Kira Lewis,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,1099,2,7,0,3,2,2,0,1,1,2,0,0,1,4.5
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,2199,3,10,3,8,3,4,0,1,3,1,1,5,1,4.5
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1899,6,17,1,2,0,0,0,1,1,0,1,0,2,4.4
culveja01,Jarrett Culver,MINNESOTA TIMBERWOLVES,HOME,CHICAGO BULLS,WIN,416,2,2,1,1,0,0,0,0,0,1,0,1,0,4.4
ellebcj01,CJ Elleby,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,274,2,2,1,1,0,0,0,0,0,0,0,0,0,4.4
burketr01,Trey Burke,DALLAS MAVERICKS,HOME,SAN ANTONIO SPURS,LOSS,586,2,6,0,2,0,0,0,1,2,2,0,0,0,4.3
mcdanja02,Jaden McDaniels,MINNESOTA TIMBERWOLVES,HOME,CHICAGO BULLS,WIN,1775,1,7,0,4,2,2,0,6,1,1,3,0,2,4.3
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,2136,5,18,1,5,5,5,0,0,7,0,2,5,6,4.3
martica02,Caleb Martin,CHARLOTTE HORNETS,HOME,ATLANTA HAWKS,LOSS,1119,1,3,0,2,2,2,0,3,2,0,0,0,1,4.2
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1306,2,7,1,5,0,0,0,1,4,1,0,1,0,4.0
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,WIN,1404,3,8,1,3,0,0,0,2,2,1,0,0,4,4.0
doziepj01,PJ Dozier,DENVER NUGGETS,HOME,BOSTON CELTICS,LOSS,1025,3,6,1,2,0,0,0,1,0,0,0,0,1,3.9
teaguje01,Jeff Teague,MILWAUKEE BUCKS,AWAY,ORLANDO MAGIC,WIN,863,0,1,0,1,2,2,0,2,3,0,1,1,0,3.7
simonan01,Anfernee Simons,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,LOSS,274,2,4,1,2,0,0,0,2,0,0,0,0,0,3.6
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,1397,4,10,0,1,3,3,0,1,2,0,0,3,2,3.5
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,INDIANA PACERS,LOSS,1314,3,11,0,1,0,2,4,3,1,0,1,0,1,3.4
gibsota01,Taj Gibson,NEW YORK KNICKS,HOME,TORONTO RAPTORS,WIN,1172,0,3,0,0,2,2,2,2,1,1,0,0,1,3.2
adamsst01,Steven Adams,NEW ORLEANS PELICANS,AWAY,CLEVELAND CAVALIERS,WIN,1618,0,1,0,0,0,0,1,7,3,1,0,2,1,2.8
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,DALLAS MAVERICKS,WIN,1342,2,5,0,1,3,4,0,3,0,2,0,4,0,2.8
birchkh01,Khem Birch,TORONTO RAPTORS,AWAY,NEW YORK KNICKS,LOSS,1061,2,4,0,0,0,2,2,3,0,0,0,0,2,2.7
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,AWAY,DENVER NUGGETS,WIN,93,1,1,1,1,0,0,0,0,0,0,0,0,0,2.7
cannade01,Devin Cannady,ORLANDO MAGIC,HOME,MILWAUKEE BUCKS,LOSS,416,1,2,0,1,2,2,0,0,0,0,0,0,1,2.6
