slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bazleda01,Darius Bazley,OKLAHOMA CITY THUNDER,HOME,GOLDEN STATE WARRIORS,LOSS,1700,10,18,0,3,2,2,2,6,1,0,0,2,2,14.5
flynnma01,Malachi Flynn,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,1932,4,15,3,7,5,6,1,3,7,2,0,0,2,14.4
miltosh01,Shake Milton,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1513,6,8,3,4,0,0,0,1,4,1,1,1,3,14.4
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1481,6,13,1,2,0,0,3,4,5,2,0,0,2,14.3
birchkh01,Khem Birch,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,1745,6,9,0,0,2,2,2,4,1,1,2,0,4,14.2
leverca01,Caris LeVert,INDIANA PACERS,AWAY,HOUSTON ROCKETS,WIN,1799,10,20,4,9,3,3,0,5,1,2,0,6,3,14.0
nunnke01,Kendrick Nunn,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,1718,7,11,2,6,0,0,0,4,0,1,1,0,0,14.0
whiteha01,Hassan Whiteside,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1374,5,8,0,0,2,5,1,8,2,1,4,0,4,13.9
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1300,4,7,4,7,4,4,0,4,2,0,1,1,3,13.8
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,1676,4,5,0,0,0,0,1,7,9,0,0,1,1,13.8
bradlto01,Tony Bradley,OKLAHOMA CITY THUNDER,HOME,GOLDEN STATE WARRIORS,LOSS,876,6,7,0,0,1,4,4,3,1,0,0,0,0,13.7
bazemke01,Kent Bazemore,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1279,5,8,3,4,2,3,1,1,2,2,0,1,2,13.6
moranja01,Ja Morant,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,2086,7,15,1,4,2,2,0,4,5,1,0,1,1,13.6
theisda01,Daniel Theis,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,1628,7,12,1,3,1,2,4,2,1,1,1,1,3,13.6
tateja01,Jae'Sean Tate,HOUSTON ROCKETS,HOME,INDIANA PACERS,LOSS,2105,4,6,0,1,3,4,5,1,5,2,0,3,2,13.5
brownbr01,Bruce Brown,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1878,4,8,1,2,5,5,2,3,2,1,1,1,3,13.2
harriga01,Gary Harris,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1813,5,10,3,4,2,2,1,1,6,0,1,2,2,13.1
marshna01,Naji Marshall,NEW ORLEANS PELICANS,HOME,NEW YORK KNICKS,LOSS,1981,5,9,3,5,1,2,0,9,4,0,1,2,1,13.1
willipa01,Patrick Williams,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,1668,3,4,1,1,2,3,0,6,3,3,0,0,2,13.1
adamsst01,Steven Adams,NEW ORLEANS PELICANS,HOME,NEW YORK KNICKS,LOSS,1849,5,7,0,0,0,0,3,7,3,0,0,0,1,13.0
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,1820,7,16,0,0,7,8,1,5,2,2,2,6,1,12.8
hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,2142,6,13,4,9,3,3,0,3,2,1,2,3,3,12.8
paytoga02,Gary Payton,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,554,3,4,1,2,3,4,1,2,0,4,1,1,1,12.6
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,LOSS,1833,3,10,0,4,3,4,3,12,2,2,3,1,1,12.6
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,LOSS,2119,6,11,4,7,1,2,0,5,0,1,1,2,0,12.5
cartemi01,Michael Carter-Williams,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1625,6,12,1,3,2,4,1,7,3,1,1,2,1,12.4
bullore01,Reggie Bullock,NEW YORK KNICKS,AWAY,NEW ORLEANS PELICANS,WIN,2107,6,10,4,7,0,0,0,4,2,0,0,1,2,12.2
plumlma01,Mason Plumlee,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,LOSS,1255,3,4,0,0,5,6,3,6,4,0,0,2,4,12.1
greenja01,JaMychal Green,DENVER NUGGETS,HOME,MIAMI HEAT,WIN,1131,6,8,4,5,1,1,0,0,0,1,1,2,4,11.9
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1530,7,15,1,3,0,0,0,4,4,3,0,2,1,11.9
gillefr01,Freddie Gillespie,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,1135,3,5,0,0,3,4,5,3,1,0,3,1,2,11.7
halldo01,Donta Hall,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1006,2,3,0,0,3,3,3,6,2,1,2,1,2,11.6
gibsota01,Taj Gibson,NEW YORK KNICKS,AWAY,NEW ORLEANS PELICANS,WIN,2111,4,5,0,0,0,1,4,6,2,0,2,0,4,11.5
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,924,6,7,0,0,0,0,2,6,0,1,0,1,3,11.5
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1304,4,6,0,0,1,1,3,2,3,1,0,0,2,11.4
stewais01,Isaiah Stewart,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,LOSS,1300,6,7,0,0,0,1,3,5,0,1,1,1,5,11.4
banede01,Desmond Bane,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,1153,3,7,3,6,2,2,0,1,5,1,0,0,2,11.3
shamela01,Landry Shamet,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,2174,4,10,1,5,8,9,0,1,3,0,0,2,1,11.2
arizatr01,Trevor Ariza,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,1490,4,7,3,3,2,2,0,1,2,1,0,1,1,11.0
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,LOSS,1427,4,6,3,4,2,2,0,2,0,0,2,0,4,10.8
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,1731,3,13,2,6,0,0,0,2,6,6,0,0,1,10.5
smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1363,4,6,0,1,2,2,1,2,3,1,0,1,1,10.4
johnsja01,James Johnson,NEW ORLEANS PELICANS,HOME,NEW YORK KNICKS,LOSS,1673,4,10,1,6,4,4,0,5,2,1,2,1,4,10.3
mykhasv01,Sviatoslav Mykhailiuk,OKLAHOMA CITY THUNDER,HOME,GOLDEN STATE WARRIORS,LOSS,1528,6,11,2,6,0,1,1,4,3,0,0,2,0,10.3
rosede01,Derrick Rose,NEW YORK KNICKS,AWAY,NEW ORLEANS PELICANS,WIN,1684,5,14,1,4,0,0,1,3,4,2,1,0,0,10.3
zelleco01,Cody Zeller,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1169,5,6,0,0,0,0,4,3,2,0,0,1,4,10.3
avdijde01,Deni Avdija,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,1867,5,7,1,2,0,0,0,4,0,1,1,0,2,10.2
paytoel01,Elfrid Payton,NEW YORK KNICKS,AWAY,NEW ORLEANS PELICANS,WIN,1196,5,11,0,1,1,2,2,5,4,0,0,0,1,10.2
anthoco01,Cole Anthony,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1255,5,7,0,1,0,0,0,3,5,0,0,1,1,10.1
wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1586,6,12,1,3,3,4,0,2,1,1,0,1,2,10.1
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,TORONTO RAPTORS,LOSS,1937,4,13,2,5,1,2,1,7,4,3,0,1,2,9.9
porteke02,Kevin Porter,HOUSTON ROCKETS,HOME,INDIANA PACERS,LOSS,2453,6,15,2,7,5,6,1,4,3,1,0,4,4,9.9
grahade01,Devonte' Graham,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,2037,5,16,5,13,0,0,0,1,7,0,0,0,3,9.8
okekech01,Chuma Okeke,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1762,4,10,1,3,0,0,1,3,2,1,3,0,0,9.7
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,BROOKLYN NETS,WIN,1368,3,7,2,5,1,2,0,3,3,2,0,0,1,9.5
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1043,4,7,2,5,4,5,0,1,0,0,0,1,1,9.2
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,1194,4,6,3,5,0,0,0,4,1,0,1,1,2,9.2
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,AWAY,TORONTO RAPTORS,LOSS,1073,2,4,0,0,2,5,2,4,1,1,4,0,2,9.1
morrimo01,Monte Morris,DENVER NUGGETS,HOME,MIAMI HEAT,WIN,1588,5,10,1,2,0,0,2,1,2,0,0,0,0,9.1
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,AWAY,DETROIT PISTONS,WIN,2321,5,17,1,6,6,7,2,8,1,1,0,3,1,8.8
rosste01,Terrence Ross,ORLANDO MAGIC,AWAY,CHICAGO BULLS,WIN,1887,4,13,1,6,2,3,1,2,4,2,0,0,1,8.8
satorto01,Tomáš Satoranský,CHICAGO BULLS,HOME,ORLANDO MAGIC,LOSS,1801,4,7,1,3,0,0,0,0,6,0,1,1,2,8.8
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,2373,6,12,2,5,4,5,1,6,2,0,0,6,2,8.7
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1891,2,8,0,2,3,3,1,4,3,2,1,0,1,8.5
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,HOME,NEW YORK KNICKS,LOSS,1007,3,4,0,0,2,2,3,4,0,0,0,1,1,8.3
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,794,3,6,0,2,0,0,0,2,5,1,0,0,0,8.1
campafa01,Facundo Campazzo,DENVER NUGGETS,HOME,MIAMI HEAT,WIN,1572,3,5,2,4,0,0,0,2,5,0,0,1,2,8.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1296,5,10,4,8,0,0,0,4,0,0,0,1,3,8.0
mclaujo01,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,LOSS,1135,1,4,0,2,2,2,2,2,4,2,0,0,1,8.0
leeda03,Damion Lee,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1001,3,4,3,4,0,0,0,2,1,1,0,1,2,7.9
brissos01,Oshae Brissett,INDIANA PACERS,AWAY,HOUSTON ROCKETS,WIN,581,4,5,1,1,1,1,0,0,1,0,0,1,0,7.8
robinju01,Justin Robinson,OKLAHOMA CITY THUNDER,HOME,GOLDEN STATE WARRIORS,LOSS,637,2,2,1,1,0,0,1,1,2,1,0,0,0,7.8
strusma01,Max Strus,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,1043,3,5,2,4,0,1,0,1,2,0,1,0,0,7.7
russeda01,D'Angelo Russell,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,LOSS,1371,4,14,1,5,6,6,0,2,6,1,0,5,0,7.6
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,1409,2,5,1,3,2,2,0,6,4,0,0,1,1,7.5
robindu01,Duncan Robinson,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,1451,3,6,3,6,0,0,0,1,3,0,1,0,4,7.5
wadede01,Dean Wade,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1536,2,5,2,4,0,0,1,7,2,0,0,0,0,7.5
hayeski01,Killian Hayes,DETROIT PISTONS,HOME,LOS ANGELES CLIPPERS,LOSS,1501,4,10,0,3,0,0,1,2,6,1,0,1,2,7.3
bouchch01,Chris Boucher,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,2007,5,9,2,6,0,0,1,11,1,1,0,5,3,7.2
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1499,5,13,3,7,4,4,0,1,4,0,0,5,2,7.2
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,2075,6,11,0,1,0,0,2,2,0,2,0,3,2,6.9
coffeam01,Amir Coffey,LOS ANGELES CLIPPERS,AWAY,DETROIT PISTONS,WIN,1664,2,5,0,1,2,2,2,5,1,2,0,1,3,6.7
daviste02,Terence Davis,SACRAMENTO KINGS,HOME,WASHINGTON WIZARDS,LOSS,986,5,8,0,2,2,2,0,0,1,0,0,2,1,6.7
tillmxa01,Xavier Tillman,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,905,3,3,1,1,0,0,0,2,0,0,0,0,0,6.7
watsopa01,Paul Watson,TORONTO RAPTORS,HOME,SAN ANTONIO SPURS,WIN,879,3,4,2,3,1,2,0,2,0,0,0,1,0,6.6
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,1400,3,5,0,1,0,0,0,6,1,1,1,1,1,6.5
rondora01,Rajon Rondo,LOS ANGELES CLIPPERS,AWAY,DETROIT PISTONS,WIN,1037,3,6,0,1,0,0,1,0,4,1,0,1,0,6.5
harteis01,Isaiah Hartenstein,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,777,4,6,0,0,0,0,1,3,1,1,3,4,1,6.4
maledth01,Théo Maledon,OKLAHOMA CITY THUNDER,HOME,GOLDEN STATE WARRIORS,LOSS,1879,5,12,0,4,1,5,1,2,5,1,0,2,1,6.4
mcdanja02,Jaden McDaniels,MINNESOTA TIMBERWOLVES,HOME,MILWAUKEE BUCKS,LOSS,1538,5,10,3,5,0,0,0,4,0,0,0,2,2,6.4
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,TORONTO RAPTORS,LOSS,1476,4,7,2,4,0,0,0,2,0,0,0,1,0,6.3
greenje02,Jeff Green,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,1696,7,14,1,5,0,0,0,4,1,0,0,3,2,6.1
achiupr01,Precious Achiuwa,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,686,2,3,0,0,2,2,0,2,1,0,0,0,0,6.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,1480,2,9,1,6,2,2,1,4,3,1,1,0,3,6.0
johnsal02,Alize Johnson,BROOKLYN NETS,AWAY,PHILADELPHIA 76ERS,LOSS,744,3,6,0,0,2,2,3,5,0,1,0,2,4,6.0
bitadgo01,Goga Bitadze,INDIANA PACERS,AWAY,HOUSTON ROCKETS,WIN,669,1,2,0,1,2,2,0,5,3,0,1,1,1,5.9
biyombi01,Bismack Biyombo,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1366,2,4,0,0,1,2,2,3,0,1,2,1,1,5.9
richajo01,Josh Richardson,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,1607,3,9,1,3,2,2,0,3,3,0,0,1,0,5.9
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,1750,3,8,1,4,0,0,2,4,1,1,0,0,3,5.7
klebima01,Maxi Kleber,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,2212,3,11,2,9,0,0,1,7,1,0,1,0,0,5.7
pelleno01,Norvel Pelle,NEW YORK KNICKS,AWAY,NEW ORLEANS PELICANS,WIN,763,2,3,0,0,0,0,1,2,0,1,1,0,0,5.7
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,TORONTO RAPTORS,LOSS,1161,2,6,1,4,0,0,1,2,3,1,1,0,3,5.5
toscaju01,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,1163,2,5,1,4,1,1,1,2,3,0,0,0,3,5.5
bolbo01,Bol Bol,DENVER NUGGETS,HOME,MIAMI HEAT,WIN,156,2,2,0,0,2,3,0,1,0,0,0,0,0,5.3
vincega01,Gabe Vincent,MIAMI HEAT,AWAY,DENVER NUGGETS,LOSS,1175,3,5,2,4,0,0,0,1,0,0,0,0,2,5.2
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,DALLAS MAVERICKS,LOSS,1855,6,17,1,3,2,2,1,2,4,0,1,4,3,5.1
gaffoda01,Daniel Gafford,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,939,1,5,0,0,2,2,1,5,1,2,1,1,1,5.1
smailal01,Alen Smailagić,GOLDEN STATE WARRIORS,AWAY,OKLAHOMA CITY THUNDER,WIN,554,2,3,0,0,0,0,1,2,0,0,2,0,1,5.0
sumneed01,Edmond Sumner,INDIANA PACERS,AWAY,HOUSTON ROCKETS,WIN,913,3,4,1,1,0,1,0,0,0,0,0,0,0,5.0
kurucro01,Rodions Kurucs,MILWAUKEE BUCKS,AWAY,MINNESOTA TIMBERWOLVES,WIN,382,3,4,2,2,0,0,0,1,0,1,0,2,2,4.9
lopezro01,Robin Lopez,WASHINGTON WIZARDS,AWAY,SACRAMENTO KINGS,WIN,825,2,2,0,0,2,4,3,2,0,0,0,2,1,4.9
hardati02,Tim Hardaway,DALLAS MAVERICKS,AWAY,MEMPHIS GRIZZLIES,WIN,1341,5,11,1,5,0,1,1,0,0,0,0,0,2,4.8
