slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
hieldbu01,Buddy Hield,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,2003,8,13,5,10,3,5,0,4,2,1,0,2,2,18.1
gasolma01,Marc Gasol,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1254,7,10,4,6,0,0,2,2,3,0,0,1,1,16.5
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1877,7,10,3,6,2,3,3,9,0,0,1,3,3,15.7
wrighde01,Delon Wright,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1675,6,10,2,3,2,2,0,4,4,1,0,1,0,15.4
huertke01,Kevin Huerter,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2333,7,11,2,4,0,0,1,5,4,1,0,1,2,15.3
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,2084,6,7,0,0,5,6,2,12,1,2,0,5,4,15.2
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1492,7,12,1,2,0,2,0,5,2,3,1,1,0,14.2
carteje01,Jevon Carter,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1006,5,6,3,4,0,0,1,2,2,1,0,0,1,14.1
hillso01,Solomon Hill,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2025,6,11,6,8,0,0,0,5,1,0,1,0,4,14.0
thomptr01,Tristan Thompson,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1492,6,8,0,0,2,4,2,4,5,0,1,2,2,14.0
bookede01,Devin Booker,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1874,8,19,3,10,4,4,0,3,4,0,0,2,2,13.8
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1205,5,11,0,0,2,2,3,5,3,1,1,0,0,13.7
pritcpa01,Payton Pritchard,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1189,5,11,3,6,2,2,3,4,3,0,0,1,1,13.3
garlada01,Darius Garland,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,2086,7,20,2,7,4,5,1,3,7,1,0,1,5,12.9
smartma01,Marcus Smart,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1915,5,8,3,6,2,2,0,6,4,1,0,3,3,12.8
barneha02,Harrison Barnes,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,2398,5,9,3,6,1,1,0,2,3,1,0,1,0,12.4
mclembe01,Ben McLemore,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1381,7,12,2,6,1,1,1,2,2,0,0,1,2,12.3
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1398,5,12,2,8,2,3,0,0,4,3,0,0,3,11.8
bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,2255,5,7,3,5,0,0,0,3,2,2,1,3,1,11.7
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1667,6,14,2,5,0,0,0,5,5,0,0,0,0,11.6
walkeke02,Kemba Walker,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1475,4,7,2,3,2,2,0,2,7,0,0,2,2,11.4
portibo01,Bobby Portis,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1298,4,9,1,2,2,2,2,5,2,1,0,0,1,11.2
whiteha01,Hassan Whiteside,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1437,5,8,0,0,1,2,3,7,2,0,1,2,3,10.1
connapa01,Pat Connaughton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1563,5,12,4,11,0,0,1,7,0,0,0,0,2,9.6
leeda03,Damion Lee,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1388,5,8,1,4,0,0,1,4,1,1,0,0,4,9.4
mckinal01,Alfonzo McKinnie,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,942,4,6,2,3,0,0,1,1,0,1,0,0,1,9.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,2028,4,14,2,7,0,0,2,7,7,1,0,1,3,9.0
princta02,Taurean Prince,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1165,5,10,2,4,0,0,0,2,1,2,0,1,1,8.9
teaguje01,Jeff Teague,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1597,3,8,0,2,5,6,1,1,5,0,0,1,2,8.9
schrode01,Dennis Schröder,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1686,3,8,1,2,1,2,0,1,8,0,0,0,1,8.7
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1678,4,7,0,1,0,0,4,6,2,0,0,1,3,8.5
tuckepj01,P.J. Tucker,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,978,3,4,2,3,0,0,1,2,1,0,0,0,1,8.0
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1436,5,7,2,3,0,0,0,1,1,2,0,3,4,7.5
okongon01,Onyeka Okongwu,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,555,4,4,0,0,0,0,0,2,0,0,1,0,3,6.9
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1744,5,14,2,6,1,2,1,1,1,1,0,0,2,6.7
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1938,2,8,1,4,0,0,0,10,8,3,2,6,2,6.4
kornelu01,Luke Kornet,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1077,1,4,1,4,0,0,0,3,3,0,4,0,1,6.0
crowdja01,Jae Crowder,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1540,2,5,1,4,0,2,2,5,2,1,1,0,4,5.9
craigto01,Torrey Craig,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,951,3,5,1,2,0,0,1,1,1,0,1,1,1,5.7
saricda01,Dario Šarić,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,735,3,6,2,3,0,0,1,3,1,1,0,1,4,5.7
payneca01,Cameron Payne,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1099,4,7,0,1,0,0,0,1,4,1,0,2,3,5.6
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,1322,4,9,1,6,0,0,0,1,1,1,0,0,2,5.5
youngtr01,Trae Young,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,2216,3,17,0,3,9,9,0,2,9,0,0,6,0,5.2
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,2016,3,8,0,2,0,0,1,0,2,3,0,1,2,4.9
harklma01,Maurice Harkless,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1616,1,3,1,3,0,0,0,3,2,1,2,0,3,4.8
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,794,0,1,0,1,2,2,1,0,3,0,0,0,1,3.7
carusal01,Alex Caruso,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,939,3,6,0,2,0,0,1,1,2,1,0,2,2,3.6
bazemke01,Kent Bazemore,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,1433,2,4,1,2,0,0,1,3,3,0,0,2,3,3.5
nancela02,Larry Nance,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1425,1,3,1,2,0,0,1,4,1,2,0,2,1,3.5
wadede01,Dean Wade,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1013,1,3,1,3,0,0,0,0,1,0,2,0,1,3.0
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1343,2,8,0,5,2,2,0,2,3,0,0,1,0,2.9
langfro01,Romeo Langford,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,998,1,3,0,0,0,0,1,2,2,0,0,0,1,2.6
willilo02,Lou Williams,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,1393,2,7,0,1,2,2,0,0,1,1,0,1,0,2.6
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,1307,2,10,1,7,0,0,0,6,2,1,0,1,0,2.0
stevela01,Lamar Stevens,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,78,0,0,0,0,2,2,0,0,0,0,0,0,0,2.0
metuch01,Chimezie Metu,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,511,1,3,0,0,2,2,0,1,0,0,1,1,1,1.9
antetko01,Kostas Antetokounmpo,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,421,0,1,0,0,2,4,1,3,0,0,1,1,1,1.4
willigr01,Grant Williams,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,1195,2,4,0,1,0,0,0,5,0,1,0,2,3,1.3
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1403,1,7,0,3,0,1,0,3,2,3,0,0,3,1.2
mannini01,Nico Mannion,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,78,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
cacokde01,Devontae Cacok,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,421,1,1,0,0,1,2,0,0,0,0,0,1,1,0.9
smailal01,Alen Smailagić,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7
daviste02,Terence Davis,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,598,1,3,1,1,0,0,0,3,0,0,0,1,2,0.4
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,AWAY,ATLANTA HAWKS,WIN,217,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3
edwarca01,Carsen Edwards,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,443,1,2,0,1,0,0,1,0,0,0,0,1,1,0.3
kabenmf01,Mfiondu Kabengele,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
matthwe02,Wesley Matthews,LOS ANGELES LAKERS,HOME,BOSTON CELTICS,LOSS,1378,1,7,1,6,0,0,0,1,0,2,0,0,2,0.0
harteis01,Isaiah Hartenstein,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,216,0,0,0,0,1,2,0,2,0,0,0,1,1,-0.2
thomabr01,Brodric Thomas,CLEVELAND CAVALIERS,HOME,GOLDEN STATE WARRIORS,LOSS,78,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.3
goodwbr01,Brandon Goodwin,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,590,0,2,0,2,0,0,0,1,1,0,0,0,0,-0.4
jonesda03,Damian Jones,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,300,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4
ojelese01,Semi Ojeleye,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,223,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
nesmiaa01,Aaron Nesmith,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,266,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
paytoga02,Gary Payton,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,78,0,1,0,0,0,0,1,0,0,0,0,0,2,-0.8
watertr01,Tremont Waters,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,223,0,2,0,0,0,0,0,0,1,1,0,1,1,-1.1
knighna01,Nathan Knight,ATLANTA HAWKS,HOME,MILWAUKEE BUCKS,LOSS,785,0,5,0,4,2,2,1,0,0,1,0,1,1,-1.2
muldemy01,Mychal Mulder,GOLDEN STATE WARRIORS,AWAY,CLEVELAND CAVALIERS,WIN,358,0,2,0,2,0,0,0,0,0,0,0,0,0,-1.4
wagnemo01,Moritz Wagner,BOSTON CELTICS,AWAY,LOS ANGELES LAKERS,WIN,311,0,1,0,0,0,0,0,1,0,0,1,3,2,-3.5
