slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1654,6,6,0,0,1,2,3,10,2,2,1,0,2,19.2
ilyaser01,Ersan İlyasova,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,1895,7,11,6,8,0,0,1,4,0,4,2,1,6,19.0
walkeke02,Kemba Walker,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,2304,9,20,4,11,4,5,1,7,3,2,0,2,4,18.5
stewais01,Isaiah Stewart,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1460,7,11,1,1,4,6,3,9,1,0,2,1,2,18.4
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,2280,5,11,3,5,4,4,2,2,7,2,0,2,0,18.2
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,2269,4,6,2,2,3,4,2,4,6,2,1,1,1,18.1
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,2019,9,15,0,4,3,3,3,3,4,2,0,2,5,17.9
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,1544,7,10,0,2,3,3,2,6,2,0,1,1,0,17.1
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,1476,6,10,3,5,1,1,0,4,6,0,0,0,0,16.8
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1494,7,9,4,6,0,0,0,3,2,0,2,1,2,16.4
westbru01,Russell Westbrook,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1811,7,17,0,0,1,3,3,11,11,2,0,2,5,16.2
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1400,8,14,2,5,1,1,0,5,1,0,2,0,1,15.6
smartma01,Marcus Smart,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,2224,5,15,3,11,3,4,4,5,6,2,0,1,3,15.4
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,2098,5,13,3,6,3,4,1,4,10,2,0,3,3,15.2
wiggian01,Andrew Wiggins,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,2436,8,15,2,5,4,5,0,2,0,1,1,1,2,14.8
clarkjo01,Jordan Clarkson,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,2767,11,27,5,15,0,0,0,5,4,1,0,2,3,14.6
forbebr01,Bryn Forbes,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,1863,7,13,3,9,2,2,1,5,1,0,0,1,0,14.6
willipa01,Patrick Williams,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1637,5,6,1,1,1,1,0,4,3,1,1,0,1,14.4
murrade01,Dejounte Murray,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1666,6,9,1,1,1,2,0,7,3,1,1,1,1,14.2
smithis01,Ish Smith,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1434,6,8,2,2,2,2,0,3,5,0,0,1,5,14.2
jacksfr01,Frank Jackson,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1589,8,13,3,6,0,0,0,2,1,0,0,0,3,13.2
lopezro01,Robin Lopez,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1340,7,10,0,0,1,1,1,4,3,0,0,1,2,13.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,2017,3,7,0,3,2,2,0,8,8,1,1,0,4,12.4
bogdabo02,Bojan Bogdanović,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,2375,5,15,3,8,6,6,0,3,2,2,0,2,1,12.4
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1558,6,12,3,6,1,1,0,6,0,1,0,0,1,12.4
johnske04,Keldon Johnson,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1752,7,11,1,1,2,3,0,1,1,1,0,2,0,11.7
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,1883,5,7,2,4,1,1,0,1,1,1,0,0,1,11.7
carteje01,Jevon Carter,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1473,7,11,3,7,0,2,1,1,0,1,0,1,2,11.5
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,1239,5,7,0,0,2,2,2,5,2,0,0,2,0,11.4
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,1918,4,9,0,0,2,2,4,7,2,0,0,0,1,11.2
tillmxa01,Xavier Tillman,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,1293,7,10,1,1,0,0,0,2,2,0,0,0,4,11.2
nancela02,Larry Nance,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,1623,3,4,1,2,0,0,1,3,6,1,0,1,2,10.4
dienggo01,Gorgui Dieng,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1201,2,3,0,1,1,1,2,8,3,0,1,0,1,9.9
onealro01,Royce O'Neale,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,2374,6,14,2,10,0,0,1,7,4,0,0,2,1,9.8
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,2083,8,20,3,6,3,4,2,3,2,0,1,5,2,9.4
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,1712,5,13,4,9,3,3,0,3,0,0,1,1,3,9.3
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,1806,6,15,2,10,0,0,0,11,0,1,0,1,0,9.2
parkeja01,Jabari Parker,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,945,5,6,0,1,1,2,4,0,0,0,0,2,0,9.2
gaffoda01,Daniel Gafford,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,967,4,7,0,0,0,3,3,5,0,0,4,0,2,9.1
pritcpa01,Payton Pritchard,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,1319,4,9,3,6,0,0,2,1,1,0,1,0,1,9.0
valende01,Denzel Valentine,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1336,5,10,2,7,1,1,0,2,2,0,1,1,2,8.9
greendr01,Draymond Green,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,2241,2,6,1,2,0,0,0,5,10,1,1,2,3,8.6
aytonde01,Deandre Ayton,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1583,4,9,0,0,0,0,7,2,1,1,0,2,1,8.1
bookede01,Devin Booker,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1614,6,18,0,1,3,4,0,3,3,2,0,1,2,7.6
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,1535,2,4,0,1,0,0,4,5,2,0,0,0,1,7.3
morrima02,Markieff Morris,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,2208,4,12,2,8,0,0,5,7,3,0,1,4,1,7.2
josepco01,Cory Joseph,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1972,3,9,1,3,1,2,1,2,3,3,0,1,2,7.1
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1545,4,13,3,7,1,1,0,2,6,0,0,1,3,7.1
satorto01,Tomáš Satoranský,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,902,3,3,1,1,0,0,0,0,3,0,0,0,3,7.0
avdijde01,Deni Avdija,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1414,1,1,1,1,0,0,0,5,2,2,1,1,1,6.9
templga01,Garrett Temple,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1676,3,6,2,5,0,0,1,2,3,0,0,1,2,6.6
grantje01,Jerami Grant,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1777,4,14,0,3,6,6,0,1,4,1,2,4,2,6.5
harteis01,Isaiah Hartenstein,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,962,2,4,0,0,0,0,3,3,1,2,0,0,3,6.5
leesa01,Saben Lee,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,908,2,4,0,0,0,0,0,3,4,2,0,0,3,6.5
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,1299,4,10,1,6,3,3,1,1,2,0,0,1,4,6.4
hortota01,Talen Horton-Tucker,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,1343,3,5,0,1,2,3,0,5,1,0,0,1,1,6.1
bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1661,3,6,1,3,0,0,0,4,0,2,0,1,1,5.8
moranja01,Ja Morant,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,1888,5,16,3,9,0,0,1,5,6,0,0,4,1,5.8
jacksjo02,Josh Jackson,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1743,6,14,2,5,3,4,0,2,2,0,1,5,3,5.7
paulch01,Chris Paul,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1339,3,10,0,1,0,0,1,2,6,0,0,0,0,5.7
craigto01,Torrey Craig,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,966,3,7,1,4,0,0,2,3,0,0,0,0,0,5.6
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,992,3,9,1,5,1,1,0,1,1,2,0,0,1,5.5
bazemke01,Kent Bazemore,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,1914,6,12,2,5,2,4,1,3,0,1,0,5,4,5.2
theisda01,Daniel Theis,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1373,3,8,2,6,0,0,1,2,1,1,0,1,1,5.2
tuckepj01,P.J. Tucker,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,1305,2,6,1,3,0,0,3,3,0,1,0,0,1,5.2
morgaju01,Juwan Morgan,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,1188,3,4,0,0,0,0,1,4,2,0,0,1,4,5.1
toscaju01,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,1520,2,3,0,1,0,0,1,5,4,1,0,2,4,5.1
belljo01,Jordan Bell,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,981,2,4,0,0,0,0,1,2,0,2,0,0,1,4.9
ellinwa01,Wayne Ellington,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1040,2,4,2,4,0,0,1,3,1,0,0,1,1,4.9
payneca01,Cameron Payne,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1541,5,11,0,2,2,4,0,5,3,0,0,3,3,4.9
whiteco01,Coby White,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1968,2,10,1,6,3,4,0,3,9,1,0,4,2,4.8
cookty01,Tyler Cook,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,890,2,2,0,0,1,1,0,4,0,0,0,1,0,4.6
browntr01,Troy Brown,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,1070,2,3,0,1,0,0,0,5,0,0,0,0,0,4.2
thomptr01,Tristan Thompson,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,1657,1,3,0,0,0,0,2,4,2,2,1,2,2,4.2
carusal01,Alex Caruso,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,1160,2,2,0,0,0,0,0,1,1,1,0,1,1,4.0
konchjo01,John Konchar,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,734,1,2,0,1,0,0,1,1,1,3,0,2,0,3.7
leeda03,Damion Lee,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,779,1,1,0,0,0,0,1,2,1,1,0,1,0,3.7
lenal01,Alex Len,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,400,4,4,0,0,0,0,0,0,0,0,0,3,1,3.4
walkelo01,Lonnie Walker,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1568,3,11,1,5,2,2,0,4,3,1,0,3,1,3.4
youngth01,Thaddeus Young,CHICAGO BULLS,HOME,CLEVELAND CAVALIERS,WIN,912,2,7,1,2,0,0,1,4,4,0,0,2,1,3.2
netora01,Raul Neto,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1398,2,8,1,4,0,0,1,3,1,2,0,1,1,3.1
niangge01,Georges Niang,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,1312,4,12,1,5,0,0,2,3,2,0,0,2,2,3.1
smithja04,Jalen Smith,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,346,1,2,0,1,0,0,1,2,0,1,0,0,1,2.9
connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,1499,3,9,1,7,0,0,0,4,0,1,0,1,1,2.7
plumlma01,Mason Plumlee,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,983,1,3,0,0,0,2,2,5,2,0,1,1,2,2.7
winstca01,Cassius Winston,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,173,2,3,0,0,0,0,0,0,0,0,0,0,0,2.7
johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1473,2,8,1,4,0,0,1,2,2,0,0,0,1,2.5
portibo01,Bobby Portis,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,559,2,5,1,3,1,2,0,1,0,0,0,1,0,2.2
tilliki02,Killian Tillie,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,362,1,1,0,0,0,0,0,2,0,0,1,0,2,2.2
beysa01,Saddiq Bey,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,1451,1,7,0,4,2,2,2,5,0,1,0,1,1,2.0
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,1380,2,7,1,1,1,2,0,2,0,1,1,1,2,2.0
alexaty01,Ty-Shon Alexander,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,346,1,2,0,1,0,0,1,1,0,0,1,1,0,1.7
kornelu01,Luke Kornet,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,337,1,3,0,2,1,1,1,0,0,0,0,0,1,1.6
mclembe01,Ben McLemore,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,629,1,3,1,3,0,0,0,2,0,0,2,1,2,1.5
ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,1255,1,4,0,3,0,0,0,2,1,1,0,0,1,1.5
antetth01,Thanasis Antetokounmpo,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,182,0,0,0,0,0,0,2,0,0,1,0,1,0,1.4
paytoga02,Gary Payton,GOLDEN STATE WARRIORS,AWAY,BOSTON CELTICS,LOSS,447,1,2,0,1,0,0,0,2,0,1,0,0,3,1.4
bateske01,Keita Bates-Diop,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,231,0,2,0,0,0,0,0,0,1,2,0,0,0,1.3
princta02,Taurean Prince,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,1075,2,5,0,0,0,0,0,2,1,0,0,1,1,1.2
forretr01,Trent Forrest,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,707,0,1,0,0,0,0,0,1,2,0,0,0,0,1.0
saricda01,Dario Šarić,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,557,0,1,0,1,2,2,0,2,2,0,0,2,1,0.9
crowdja01,Jae Crowder,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,1155,1,3,0,1,0,0,1,3,1,0,1,2,2,0.5
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,654,1,4,0,0,0,0,0,1,0,2,0,1,1,0.5
onimi01,Miye Oni,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3
teaguje01,Jeff Teague,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,794,0,1,0,0,0,0,1,2,1,0,0,1,0,0.3
weathqu01,Quinndary Weatherspoon,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,231,1,1,0,0,0,0,0,0,0,0,0,1,1,0.3
bongais01,Isaac Bonga,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
brantja01,Jarrell Brantley,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,398,0,0,0,0,0,0,0,0,1,0,1,1,1,0.0
nworajo01,Jordan Nwora,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
portejo01,Jontay Porter,MEMPHIS GRIZZLIES,AWAY,MILWAUKEE BUCKS,WIN,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,AWAY,CHICAGO BULLS,LOSS,641,0,3,0,0,0,0,0,2,2,0,0,0,0,-0.1
willigr01,Grant Williams,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,1453,2,8,0,3,0,0,0,2,1,0,0,0,2,-0.3
sirvyde01,Deividas Sirvydis,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,150,1,2,0,1,0,0,0,0,0,0,0,1,1,-0.4
diakima01,Mamadi Diakite,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,89,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
kurucro01,Rodions Kurucs,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,89,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
matthwe02,Wesley Matthews,LOS ANGELES LAKERS,HOME,UTAH JAZZ,WIN,399,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
langfro01,Romeo Langford,BOSTON CELTICS,HOME,GOLDEN STATE WARRIORS,WIN,516,0,1,0,0,0,0,0,0,1,0,0,0,2,-0.8
merrisa01,Sam Merrill,MILWAUKEE BUCKS,HOME,MEMPHIS GRIZZLIES,LOSS,89,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
gillan01,Anthony Gill,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,173,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1
thomama02,Matt Thomas,UTAH JAZZ,AWAY,LOS ANGELES LAKERS,LOSS,393,0,3,0,1,0,0,1,0,0,0,0,0,0,-1.4
mathega01,Garrison Mathews,WASHINGTON WIZARDS,HOME,DETROIT PISTONS,WIN,493,0,2,0,2,0,0,0,1,0,0,0,0,1,-1.5
okafoja01,Jahlil Okafor,DETROIT PISTONS,AWAY,WASHINGTON WIZARDS,LOSS,437,0,1,0,0,0,0,0,0,1,0,0,2,0,-2.0
kaminfr01,Frank Kaminsky,PHOENIX SUNS,HOME,SAN ANTONIO SPURS,LOSS,346,0,2,0,1,0,4,0,3,1,0,0,1,0,-2.4
samanlu01,Luka Šamanić,SAN ANTONIO SPURS,AWAY,PHOENIX SUNS,WIN,1004,0,6,0,3,0,0,0,0,1,1,2,2,4,-4.7
